matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickMiss,attFreekickTarget,attFreekickTotal,attLgCentre,attLgRight,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
918994,11.0,2017-11-05 16:30:00,11,Everton,Home,68.0,11.0,1.0,3.0,2.0,3.0,,131.0,8.0,,1.0,8.0,5.0,31.0,196.0,,,15.0,34.0,25.0,5.0,,,,,,,,,,6.0,1.0,,,,,1.0,9.0,7.0,4.0,7.0,2.0,,40.0,64.0,4.0,2.0,3.0,4.0,17.0,2.0,13.0,,,2.0,4.0,1.0,1.0,7.0,1.0,75.0,61.0,4.0,37.0,15.0,,,64.0,14.0,12.0,1.0,2.0,6.0,5.0,,150.0,2.0,1.0,2.0,1.0,1.0,,16.0,,,1.0,3.0,,,,,15.0,,20.0,20.0,1.0,1.0,53.0,70.0,36.0,5.0,,1.0,6.0,5.0,264.0,,,2.0,1.0,43.0,58.0,19.0,,1.0,1.0,,1.0,154.0,154.0,5.0,28.0,24.0,37.9,,,3.0,1.0,17.0,0.0,,,,51.0,,1.0,1.0,,,,2.0,,3.0,67.0,180.0,10.0,7.0,86.0,28.0,37.0,12.0,1.0,11.0,10.0,,121.0,10.0,219.0,4.0,1.0,27.0,6.0,71.0,5.0,294.0,,0.0,9.0,20.0,,21.0,0.0,509.0,19.0,20.0,5.0,2.0,17.0,0.0
919007,12.0,2017-11-18 15:00:00,11,Everton,Away,80.0,3.0,,3.0,3.0,2.0,,82.0,5.0,,,11.0,7.0,23.0,159.0,1.0,1.0,12.0,16.0,17.0,4.0,,,,,,,,,1.0,6.0,1.0,,,,,,13.0,9.0,7.0,6.0,2.0,,42.0,54.0,2.0,1.0,2.0,3.0,13.0,1.0,13.0,,,4.0,6.0,,1.0,7.0,3.0,66.0,69.0,3.0,46.0,21.0,,,47.0,26.0,9.0,1.0,,3.0,2.0,,108.0,1.0,,1.0,1.0,,,10.0,,,1.0,2.0,,,,,21.0,,20.0,20.0,2.0,,49.0,66.0,23.0,9.0,,1.0,4.0,5.0,224.0,,,4.0,1.0,33.0,42.0,19.0,,,,,1.0,136.0,136.0,2.0,26.0,18.0,31.3,,,1.0,,13.0,0.0,,,,49.0,2.0,3.0,5.0,,,,2.0,,3.0,42.0,145.0,8.0,5.0,98.0,7.0,46.0,14.0,4.0,12.0,8.0,,88.0,9.0,162.0,2.0,,41.0,8.0,67.0,1.0,248.0,1.0,0.0,8.0,34.0,1.0,18.0,3.0,467.0,14.0,18.0,9.0,4.0,26.0,0.0
919019,13.0,2017-11-26 13:30:00,11,Everton,Away,105.0,10.0,,,,1.0,,127.0,3.0,,4.0,5.0,11.0,23.0,232.0,,,16.0,26.0,24.0,2.0,,,,,,,,,,5.0,,,,,,,6.0,10.0,7.0,,5.0,,57.0,58.0,,,,3.0,20.0,,8.0,,,2.0,4.0,1.0,,14.0,1.0,66.0,46.0,3.0,30.0,17.0,,1.0,68.0,13.0,6.0,,,,,,136.0,1.0,,,1.0,,,12.0,,,1.0,,,,,,17.0,,14.0,14.0,,5.0,68.0,73.0,32.0,7.0,1.0,2.0,1.0,2.0,301.0,,,5.0,1.0,58.0,46.0,14.0,,,,,,141.0,141.0,4.0,25.0,17.0,32.8,,,,,20.0,0.0,,,,68.0,1.0,,1.0,,,,3.0,,3.0,56.0,220.0,11.0,3.0,126.0,20.0,30.0,9.0,2.0,7.0,5.0,,105.0,7.0,210.0,,,28.0,14.0,65.0,,329.0,1.0,0.0,5.0,12.0,,19.0,0.0,496.0,7.0,13.0,4.0,2.0,6.0,0.0
919030,14.0,2017-11-29 20:00:00,11,Everton,Home,181.0,15.0,1.0,3.0,2.0,1.0,1.0,147.0,2.0,,2.0,8.0,12.0,28.0,325.0,,,15.0,22.0,26.0,3.0,,,,,,1.0,,,,5.0,,1.0,,,,1.0,10.0,5.0,2.0,6.0,2.0,,62.0,70.0,1.0,1.0,2.0,4.0,11.0,1.0,17.0,,,2.0,9.0,1.0,1.0,7.0,2.0,65.0,62.0,4.0,49.0,22.0,,,60.0,16.0,6.0,,,3.0,2.0,,154.0,2.0,1.0,1.0,1.0,1.0,,6.0,,,2.0,2.0,,,,,22.0,,15.0,15.0,2.0,2.0,105.0,89.0,41.0,6.0,3.0,2.0,3.0,5.0,394.0,,,,3.0,48.0,67.0,22.0,,1.0,1.0,1.0,1.0,132.0,132.0,4.0,38.0,16.0,43.9,,,,,11.0,0.0,,,,90.0,2.0,1.0,3.0,,,,2.0,,3.0,59.0,318.0,5.0,5.0,196.0,27.0,49.0,15.0,2.0,14.0,12.0,,104.0,10.0,229.0,2.0,,28.0,12.0,70.0,2.0,411.0,,0.0,8.0,19.0,1.0,21.0,2.0,613.0,17.0,13.0,11.0,2.0,14.0,0.0
919037,15.0,2017-12-02 15:00:00,11,Everton,Home,116.0,12.0,2.0,3.0,1.0,6.0,,139.0,2.0,1.0,4.0,6.0,14.0,27.0,252.0,,,30.0,29.0,40.0,1.0,1.0,1.0,,,,,,,,5.0,,,,,,,7.0,3.0,2.0,3.0,3.0,,52.0,55.0,1.0,,1.0,7.0,17.0,1.0,7.0,,,2.0,2.0,1.0,,14.0,1.0,70.0,65.0,7.0,42.0,26.0,,,67.0,12.0,9.0,1.0,,3.0,2.0,,175.0,2.0,,2.0,2.0,,1.0,11.0,,,2.0,1.0,,,,,26.0,,14.0,14.0,2.0,4.0,67.0,88.0,36.0,5.0,1.0,1.0,3.0,4.0,342.0,,,,1.0,37.0,75.0,19.0,,,,,,163.0,163.0,2.0,27.0,15.0,47.1,,,,,17.0,0.0,,,,73.0,2.0,1.0,3.0,,2.0,1.0,1.0,,3.0,76.0,244.0,7.0,4.0,138.0,35.0,42.0,13.0,2.0,7.0,5.0,2.0,143.0,18.0,236.0,2.0,1.0,24.0,14.0,75.0,1.0,367.0,,0.0,6.0,13.0,,33.0,2.0,574.0,14.0,16.0,4.0,2.0,10.0,0.0
919046,16.0,2017-12-10 14:15:00,11,Everton,Away,37.0,5.0,,,,2.0,,62.0,7.0,1.0,2.0,7.0,2.0,23.0,99.0,,,7.0,14.0,14.0,2.0,,1.0,,,,,,,,2.0,1.0,,,,,,8.0,10.0,13.0,1.0,2.0,,21.0,59.0,,,1.0,5.0,19.0,,18.0,,,1.0,2.0,1.0,,8.0,,55.0,43.0,5.0,49.0,20.0,,1.0,56.0,11.0,7.0,,,1.0,1.0,,124.0,,,,,,,19.0,,,,1.0,,,,1.0,20.0,,20.0,20.0,2.0,2.0,29.0,67.0,23.0,12.0,1.0,1.0,1.0,2.0,158.0,,,8.0,1.0,19.0,63.0,12.0,,,,,1.0,132.0,132.0,,26.0,17.0,20.6,,,1.0,,19.0,0.0,,,,23.0,,2.0,2.0,,,1.0,1.0,,3.0,26.0,83.0,9.0,2.0,54.0,20.0,49.0,6.0,1.0,5.0,4.0,1.0,79.0,12.0,148.0,1.0,1.0,26.0,4.0,72.0,,197.0,,0.0,3.0,21.0,,11.0,3.0,383.0,4.0,11.0,1.0,1.0,12.0,0.0
919060,17.0,2017-12-13 19:45:00,11,Everton,Away,177.0,17.0,,3.0,3.0,2.0,1.0,138.0,2.0,,5.0,4.0,9.0,28.0,312.0,,,15.0,34.0,37.0,5.0,1.0,,,,,,,,,6.0,,,,,,1.0,7.0,7.0,9.0,4.0,3.0,,69.0,76.0,1.0,1.0,1.0,5.0,16.0,,11.0,,,1.0,3.0,2.0,,10.0,1.0,72.0,74.0,5.0,49.0,27.0,,1.0,73.0,11.0,9.0,,,2.0,1.0,,168.0,,,,,,,5.0,,,1.0,,,,,,27.0,,14.0,14.0,2.0,6.0,92.0,97.0,37.0,4.0,1.0,3.0,3.0,4.0,405.0,,,8.0,1.0,52.0,72.0,16.0,,,,,,164.0,164.0,2.0,25.0,37.0,45.0,,,,1.0,16.0,0.0,,,,97.0,2.0,2.0,4.0,,,,3.0,,3.0,53.0,302.0,7.0,6.0,198.0,30.0,49.0,11.0,1.0,7.0,6.0,,113.0,6.0,235.0,1.0,,40.0,10.0,82.0,3.0,426.0,,0.0,7.0,25.0,,23.0,2.0,652.0,8.0,16.0,4.0,1.0,18.0,0.0
919067,18.0,2017-12-18 20:00:00,11,Everton,Home,185.0,17.0,1.0,2.0,1.0,3.0,,166.0,4.0,,2.0,12.0,9.0,35.0,349.0,,,22.0,16.0,17.0,6.0,1.0,,,,,,,,,8.0,1.0,1.0,,,,1.0,8.0,2.0,6.0,9.0,3.0,,87.0,56.0,,1.0,1.0,2.0,16.0,2.0,8.0,,,6.0,4.0,5.0,,9.0,1.0,50.0,53.0,2.0,17.0,7.0,,,62.0,12.0,11.0,1.0,,3.0,1.0,,171.0,1.0,,,1.0,,,7.0,,,1.0,,,,,,7.0,1.0,14.0,14.0,1.0,2.0,97.0,84.0,48.0,3.0,2.0,3.0,5.0,7.0,425.0,,,1.0,,80.0,55.0,18.0,,,,,2.0,140.0,140.0,5.0,24.0,23.0,51.1,,,3.0,,16.0,0.0,,,,90.0,1.0,1.0,2.0,,,,3.0,,3.0,78.0,335.0,7.0,8.0,205.0,41.0,17.0,14.0,5.0,15.0,10.0,,126.0,10.0,255.0,,,29.0,10.0,71.0,1.0,445.0,,0.0,12.0,17.0,,25.0,2.0,617.0,17.0,13.0,9.0,6.0,13.0,0.0
919076,19.0,2017-12-23 12:30:00,11,Everton,Home,105.0,9.0,1.0,4.0,3.0,5.0,,129.0,5.0,,5.0,14.0,10.0,31.0,230.0,,,10.0,16.0,22.0,3.0,1.0,,,,,,,,,4.0,,,,,,,4.0,11.0,14.0,4.0,1.0,,42.0,76.0,,,,4.0,11.0,2.0,11.0,3.0,,2.0,4.0,3.0,,10.0,3.0,54.0,48.0,4.0,57.0,21.0,,,74.0,8.0,3.0,,,1.0,1.0,,146.0,,,,,,,10.0,,,,,,,,,21.0,,26.0,26.0,4.0,5.0,74.0,77.0,42.0,7.0,,3.0,1.0,,308.0,,,10.0,,52.0,47.0,17.0,,,,,,146.0,146.0,4.0,33.0,29.0,32.2,,,,,11.0,0.0,,,,65.0,8.0,,5.0,,,,3.0,,3.0,60.0,219.0,4.0,4.0,122.0,23.0,57.0,14.0,2.0,10.0,8.0,,122.0,14.0,215.0,,,36.0,13.0,73.0,2.0,327.0,,0.0,5.0,18.0,,12.0,3.0,545.0,8.0,20.0,5.0,2.0,14.0,0.0
919092,20.0,2017-12-26 15:00:00,11,Everton,Away,103.0,14.0,1.0,3.0,2.0,,,138.0,7.0,1.0,11.0,8.0,6.0,30.0,238.0,1.0,,22.0,38.0,26.0,1.0,2.0,,,,,,,,,5.0,,,,,,1.0,6.0,12.0,5.0,5.0,2.0,,43.0,51.0,,,,4.0,12.0,,8.0,,,2.0,12.0,2.0,,13.0,,71.0,55.0,4.0,36.0,17.0,,,77.0,13.0,14.0,,,2.0,3.0,,143.0,,,,,,,14.0,,,,1.0,,,,,17.0,,7.0,7.0,1.0,11.0,82.0,81.0,33.0,10.0,,2.0,1.0,3.0,314.0,,,4.0,1.0,65.0,65.0,28.0,,,,,,164.0,164.0,4.0,22.0,11.0,47.3,,,,2.0,12.0,0.0,,,,76.0,2.0,1.0,3.0,,1.0,,4.0,,3.0,82.0,221.0,5.0,3.0,123.0,31.0,36.0,3.0,2.0,19.0,17.0,,135.0,9.0,240.0,2.0,1.0,35.0,9.0,79.0,1.0,344.0,1.0,0.0,7.0,16.0,1.0,31.0,0.0,551.0,10.0,18.0,3.0,2.0,10.0,0.0
919093,21.0,2017-12-30 15:00:00,11,Everton,Away,198.0,20.0,1.0,2.0,1.0,,,152.0,5.0,1.0,7.0,12.0,8.0,41.0,348.0,,,18.0,26.0,22.0,3.0,,1.0,,,,,,,,5.0,,,,,,1.0,6.0,10.0,8.0,4.0,2.0,,80.0,67.0,1.0,,1.0,1.0,26.0,2.0,12.0,,,4.0,9.0,2.0,,5.0,4.0,56.0,46.0,1.0,28.0,16.0,1.0,,83.0,13.0,7.0,,,,1.0,,190.0,1.0,,1.0,1.0,,,11.0,,,1.0,,,,,1.0,16.0,,14.0,14.0,2.0,7.0,109.0,103.0,45.0,4.0,1.0,2.0,2.0,1.0,447.0,,,4.0,,68.0,64.0,22.0,,,,,,172.0,172.0,7.0,23.0,28.0,52.8,,,,,26.0,0.0,,,,92.0,3.0,2.0,5.0,,,1.0,3.0,,3.0,68.0,334.0,15.0,4.0,222.0,46.0,28.0,6.0,3.0,15.0,12.0,1.0,131.0,11.0,264.0,,1.0,41.0,10.0,92.0,5.0,471.0,,0.0,6.0,14.0,,21.0,0.0,658.0,14.0,20.0,3.0,4.0,10.0,0.0
919106,22.0,2018-01-01 17:30:00,11,Everton,Home,94.0,9.0,3.0,6.0,3.0,2.0,1.0,194.0,5.0,1.0,6.0,1.0,9.0,22.0,282.0,1.0,,9.0,17.0,12.0,5.0,3.0,,,,,,,,,7.0,,,,,,,6.0,3.0,18.0,9.0,3.0,,56.0,59.0,1.0,1.0,,1.0,11.0,6.0,9.0,,,6.0,10.0,3.0,,10.0,1.0,48.0,46.0,1.0,32.0,15.0,,1.0,61.0,11.0,10.0,,,2.0,2.0,,124.0,,,,,,,9.0,,,,,,,,1.0,15.0,,8.0,8.0,1.0,6.0,104.0,64.0,32.0,6.0,,5.0,3.0,,343.0,,,7.0,3.0,56.0,89.0,33.0,,,,,,137.0,137.0,10.0,25.0,17.0,39.8,,,,,11.0,0.0,,,,81.0,2.0,2.0,4.0,,,,6.0,,3.0,104.0,270.0,5.0,8.0,105.0,22.0,32.0,14.0,6.0,21.0,15.0,,159.0,4.0,281.0,,1.0,17.0,9.0,58.0,1.0,365.0,2.0,0.0,12.0,12.0,,15.0,2.0,566.0,28.0,17.0,12.0,6.0,9.0,0.0
919120,23.0,2018-01-13 17:30:00,11,Everton,Away,128.0,21.0,1.0,2.0,1.0,2.0,,132.0,4.0,,6.0,7.0,15.0,32.0,258.0,,,19.0,22.0,16.0,3.0,1.0,,,,,,,,,4.0,,,,,,1.0,10.0,13.0,7.0,4.0,3.0,,66.0,75.0,,,,5.0,13.0,3.0,18.0,,1.0,3.0,7.0,,,14.0,5.0,72.0,51.0,5.0,24.0,10.0,,1.0,62.0,15.0,11.0,,,1.0,1.0,,165.0,,,,,,,6.0,,,,1.0,,,,,10.0,,19.0,19.0,3.0,6.0,57.0,81.0,40.0,3.0,,3.0,1.0,,331.0,,,4.0,2.0,61.0,55.0,19.0,,,,,,156.0,156.0,3.0,37.0,23.0,38.5,,,,1.0,13.0,0.0,,,,72.0,3.0,3.0,6.0,,1.0,,4.0,1.0,3.0,54.0,241.0,4.0,4.0,153.0,42.0,24.0,11.0,3.0,11.0,8.0,,105.0,6.0,218.0,1.0,,41.0,16.0,83.0,7.0,360.0,,0.0,7.0,17.0,1.0,21.0,2.0,561.0,12.0,16.0,7.0,3.0,14.0,0.0
919126,24.0,2018-01-20 15:00:00,11,Everton,Home,141.0,21.0,,2.0,2.0,3.0,1.0,202.0,3.0,,6.0,8.0,18.0,36.0,341.0,,,24.0,35.0,24.0,4.0,2.0,,,,,,,,,6.0,,,,,,3.0,9.0,9.0,6.0,7.0,2.0,,67.0,64.0,1.0,,1.0,2.0,29.0,3.0,8.0,,,,6.0,6.0,,8.0,2.0,71.0,61.0,2.0,25.0,11.0,,,75.0,15.0,9.0,,,3.0,2.0,,183.0,1.0,,1.0,1.0,,,15.0,,,1.0,,,,,1.0,11.0,,14.0,14.0,1.0,6.0,111.0,90.0,38.0,3.0,,2.0,5.0,4.0,448.0,,,1.0,1.0,74.0,86.0,23.0,,,,,,190.0,190.0,1.0,24.0,32.0,56.8,,,1.0,,29.0,0.0,,,,113.0,1.0,3.0,4.0,,,,2.0,,3.0,105.0,334.0,11.0,7.0,169.0,42.0,25.0,15.0,,14.0,14.0,,174.0,6.0,319.0,,,30.0,19.0,86.0,,474.0,,0.0,9.0,21.0,,29.0,2.0,680.0,18.0,24.0,8.0,,13.0,0.0
919137,25.0,2018-01-31 19:45:00,11,Everton,Home,109.0,13.0,1.0,4.0,3.0,4.0,1.0,126.0,,1.0,9.0,9.0,7.0,21.0,231.0,,,18.0,23.0,13.0,2.0,,,,,,,,,1.0,6.0,,,,,1.0,1.0,5.0,8.0,,5.0,4.0,,57.0,59.0,2.0,2.0,2.0,2.0,17.0,1.0,10.0,1.0,,5.0,6.0,1.0,,14.0,,59.0,53.0,2.0,25.0,8.0,,1.0,67.0,10.0,9.0,,,5.0,3.0,,158.0,2.0,,1.0,2.0,,,6.0,,,1.0,,,,,1.0,8.0,1.0,14.0,14.0,1.0,9.0,77.0,79.0,27.0,5.0,2.0,1.0,3.0,4.0,329.0,,,3.0,,56.0,53.0,32.0,1.0,1.0,1.0,,,178.0,178.0,4.0,26.0,16.0,44.3,1.0,,,,17.0,0.0,,,,55.0,1.0,,,,,,4.0,,3.0,64.0,227.0,11.0,4.0,135.0,27.0,25.0,10.0,5.0,15.0,10.0,,120.0,8.0,227.0,1.0,1.0,45.0,7.0,77.0,3.0,347.0,,0.0,9.0,24.0,2.0,26.0,0.0,553.0,18.0,23.0,7.0,5.0,19.0,0.0
919144,26.0,2018-02-03 17:30:00,11,Everton,Away,127.0,22.0,1.0,3.0,2.0,3.0,,182.0,,,4.0,7.0,6.0,31.0,306.0,,,22.0,21.0,25.0,5.0,,,,,,,,,,7.0,,,,1.0,,2.0,6.0,12.0,3.0,8.0,2.0,,63.0,64.0,2.0,1.0,1.0,,14.0,4.0,9.0,,1.0,6.0,14.0,5.0,,12.0,1.0,59.0,57.0,,26.0,12.0,2.0,,68.0,8.0,8.0,,,1.0,1.0,,136.0,1.0,,1.0,1.0,,,3.0,,,1.0,1.0,,,,,12.0,1.0,16.0,16.0,3.0,4.0,89.0,59.0,39.0,4.0,,3.0,3.0,2.0,358.0,,,4.0,4.0,58.0,90.0,37.0,,,,,,140.0,140.0,12.0,23.0,22.0,41.6,1.0,,,,14.0,0.0,,,,88.0,2.0,,2.0,,,,4.0,1.0,3.0,97.0,294.0,6.0,6.0,136.0,38.0,26.0,23.0,4.0,24.0,20.0,,143.0,6.0,264.0,1.0,,19.0,8.0,56.0,3.0,376.0,,0.0,10.0,11.0,,27.0,0.0,586.0,21.0,15.0,13.0,6.0,4.0,0.0
919154,27.0,2018-02-10 15:00:00,11,Everton,Home,136.0,22.0,2.0,3.0,1.0,1.0,,165.0,3.0,,3.0,7.0,9.0,31.0,298.0,1.0,1.0,18.0,27.0,14.0,3.0,1.0,,,,2.0,,,,,7.0,,,,,,,6.0,9.0,7.0,5.0,6.0,,56.0,58.0,1.0,,2.0,4.0,18.0,4.0,15.0,,,8.0,8.0,5.0,,5.0,2.0,64.0,66.0,4.0,27.0,15.0,,1.0,67.0,14.0,15.0,2.0,,3.0,1.0,2.0,151.0,2.0,,1.0,2.0,,,7.0,,,3.0,,,,,2.0,15.0,,7.0,7.0,,3.0,85.0,68.0,38.0,7.0,1.0,2.0,4.0,5.0,364.0,,,6.0,2.0,55.0,70.0,32.0,1.0,1.0,1.0,,,146.0,146.0,4.0,21.0,26.0,52.9,,,,,18.0,0.0,,,,97.0,1.0,2.0,3.0,,,,2.0,,3.0,91.0,283.0,6.0,6.0,150.0,37.0,27.0,26.0,8.0,22.0,14.0,,149.0,5.0,261.0,1.0,,23.0,10.0,62.0,2.0,389.0,1.0,0.0,11.0,16.0,3.0,22.0,1.0,601.0,29.0,18.0,21.0,8.0,10.0,0.0
919171,28.0,2018-02-24 17:30:00,11,Everton,Away,125.0,16.0,3.0,7.0,4.0,1.0,1.0,114.0,,1.0,2.0,5.0,8.0,25.0,232.0,,,30.0,35.0,12.0,4.0,2.0,,,,,,,,,3.0,,,,,,1.0,5.0,5.0,8.0,6.0,1.0,,43.0,72.0,1.0,1.0,,2.0,30.0,1.0,15.0,,,5.0,10.0,6.0,,12.0,3.0,77.0,54.0,2.0,28.0,11.0,,1.0,60.0,9.0,9.0,,2.0,1.0,1.0,,159.0,,,,,,,6.0,,,,,,,,,11.0,,13.0,13.0,,2.0,72.0,82.0,33.0,6.0,,3.0,3.0,2.0,329.0,,,4.0,,39.0,57.0,28.0,,,,,,176.0,176.0,3.0,27.0,36.0,45.7,,,,,30.0,0.0,,,,76.0,3.0,1.0,4.0,,,,4.0,1.0,3.0,61.0,226.0,14.0,6.0,155.0,37.0,28.0,14.0,5.0,22.0,17.0,,111.0,5.0,217.0,,1.0,34.0,12.0,78.0,1.0,350.0,,0.0,7.0,26.0,1.0,33.0,1.0,584.0,23.0,18.0,7.0,5.0,18.0,0.0
919174,29.0,2018-03-03 12:30:00,11,Everton,Away,111.0,14.0,,3.0,3.0,6.0,,120.0,2.0,,1.0,4.0,11.0,24.0,228.0,1.0,,22.0,24.0,26.0,8.0,,1.0,,,,,,,,9.0,,,,,,,7.0,16.0,5.0,8.0,2.0,,48.0,77.0,3.0,2.0,1.0,5.0,18.0,,5.0,,,4.0,8.0,7.0,,8.0,3.0,56.0,56.0,5.0,44.0,30.0,,,63.0,12.0,9.0,1.0,,1.0,1.0,,172.0,1.0,,1.0,1.0,,,4.0,,,1.0,,,,,1.0,30.0,,14.0,14.0,2.0,1.0,62.0,81.0,29.0,10.0,,5.0,4.0,4.0,317.0,,,10.0,5.0,83.0,40.0,25.0,,,,,,169.0,169.0,1.0,39.0,27.0,45.5,,3.0,,,18.0,0.0,,,,60.0,6.0,,6.0,,,1.0,6.0,,3.0,58.0,216.0,3.0,9.0,138.0,38.0,44.0,18.0,4.0,20.0,16.0,1.0,105.0,15.0,224.0,,,37.0,11.0,74.0,2.0,342.0,1.0,1.0,10.0,11.0,,27.0,1.0,555.0,17.0,10.0,10.0,4.0,10.0,0.0
919186,30.0,2018-03-10 15:00:00,11,Everton,Home,150.0,19.0,3.0,6.0,3.0,1.0,1.0,186.0,2.0,,1.0,9.0,10.0,41.0,330.0,,,25.0,20.0,16.0,5.0,2.0,,,,,,,,,6.0,,1.0,,,,3.0,5.0,3.0,7.0,7.0,6.0,,75.0,53.0,,2.0,,,16.0,3.0,2.0,,,10.0,16.0,2.0,,13.0,1.0,46.0,46.0,,22.0,13.0,,1.0,62.0,10.0,14.0,1.0,,4.0,3.0,,164.0,1.0,,1.0,1.0,,,8.0,,,1.0,,,,,,13.0,,8.0,8.0,1.0,1.0,101.0,85.0,47.0,3.0,,4.0,4.0,3.0,401.0,,,1.0,1.0,67.0,74.0,42.0,,,,,1.0,160.0,160.0,2.0,21.0,27.0,59.0,,,,1.0,16.0,0.0,,,,85.0,2.0,2.0,4.0,,,,7.0,,3.0,102.0,319.0,5.0,8.0,173.0,35.0,22.0,8.0,9.0,30.0,21.0,,144.0,7.0,282.0,,,24.0,12.0,78.0,2.0,425.0,,0.0,13.0,9.0,1.0,28.0,0.0,616.0,31.0,21.0,7.0,10.0,7.0,0.0
919199,31.0,2018-03-17 15:00:00,11,Everton,Away,180.0,7.0,1.0,7.0,6.0,1.0,1.0,173.0,2.0,1.0,5.0,8.0,6.0,20.0,346.0,,1.0,14.0,21.0,10.0,10.0,2.0,,,1.0,1.0,,,,1.0,10.0,,,,,,2.0,8.0,5.0,4.0,13.0,3.0,,67.0,75.0,6.0,5.0,2.0,1.0,18.0,2.0,10.0,,,9.0,12.0,7.0,,13.0,,60.0,51.0,1.0,14.0,7.0,,1.0,59.0,12.0,12.0,2.0,,1.0,1.0,1.0,144.0,2.0,,1.0,2.0,,,5.0,,,2.0,,,,,1.0,7.0,,7.0,7.0,,5.0,113.0,67.0,31.0,1.0,,5.0,9.0,9.0,408.0,,,3.0,5.0,49.0,64.0,33.0,,,,,,153.0,153.0,3.0,27.0,36.0,56.5,,,,,18.0,0.0,,,,107.0,1.0,2.0,3.0,,,,5.0,,3.0,75.0,330.0,6.0,15.0,201.0,24.0,14.0,17.0,6.0,26.0,20.0,,115.0,2.0,256.0,,1.0,30.0,6.0,60.0,4.0,431.0,,0.0,16.0,19.0,2.0,20.0,1.0,629.0,21.0,15.0,11.0,9.0,11.0,0.0
919207,32.0,2018-03-31 17:30:00,11,Everton,Home,61.0,10.0,1.0,5.0,4.0,3.0,1.0,77.0,5.0,,1.0,9.0,3.0,28.0,133.0,,,12.0,12.0,12.0,2.0,2.0,,1.0,,1.0,,,,,3.0,,,,,,1.0,5.0,10.0,8.0,4.0,2.0,,28.0,38.0,2.0,2.0,,1.0,13.0,,9.0,,,2.0,8.0,3.0,,5.0,1.0,37.0,36.0,1.0,22.0,6.0,,,51.0,10.0,7.0,,,3.0,2.0,1.0,97.0,1.0,,,1.0,,,15.0,,,1.0,,,,,,6.0,,10.0,10.0,1.0,1.0,42.0,58.0,23.0,11.0,1.0,3.0,2.0,2.0,175.0,,,6.0,2.0,31.0,35.0,19.0,,,,,,102.0,102.0,5.0,17.0,14.0,18.0,,,,,13.0,0.0,,,,35.0,,1.0,1.0,,1.0,,4.0,,3.0,53.0,120.0,7.0,5.0,72.0,23.0,22.0,7.0,2.0,15.0,13.0,,92.0,8.0,145.0,,1.0,27.0,3.0,67.0,2.0,202.0,,0.0,6.0,13.0,,14.0,0.0,336.0,9.0,9.0,4.0,2.0,10.0,0.0
