matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attLgCentre,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsGainedLosingPos,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
755405,11.0,2014-11-08 15:00:00,31,Crystal Palace,Away,86.0,8.0,1.0,3.0,2.0,2.0,1.0,85.0,2.0,1.0,5.0,15.0,10.0,26.0,168.0,,,12.0,20.0,19.0,4.0,1.0,,,,,,,,1.0,5.0,,,,,,,7.0,8.0,15.0,,,,40.0,67.0,1.0,1.0,,3.0,17.0,3.0,12.0,1.0,,4.0,7.0,1.0,,4.0,1.0,59.0,55.0,3.0,31.0,16.0,1.0,,51.0,12.0,7.0,,,2.0,2.0,,130.0,,,,,,8.0,,,,3.0,,,,1.0,16.0,,6.0,6.0,2.0,5.0,45.0,78.0,33.0,11.0,,1.0,4.0,1.0,240.0,,,12.0,1.0,42.0,28.0,8.0,,,,,,138.0,138.0,1.0,36.0,19.0,28.6,,,,17.0,0.0,,,,45.0,3.0,1.0,3.0,,,,2.0,1.0,3.0,44.0,160.0,12.0,5.0,106.0,15.0,31.0,15.0,4.0,14.0,10.0,,85.0,9.0,168.0,3.0,1.0,46.0,14.0,71.0,,260.0,,0.0,6.0,26.0,,20.0,3.0,445.0,,10.0,3.0,4.0,20.0,0.0
755416,12.0,2014-11-23 13:30:00,31,Crystal Palace,Home,86.0,10.0,,2.0,2.0,3.0,,121.0,5.0,5.0,1.0,1.0,6.0,19.0,205.0,,1.0,16.0,24.0,19.0,10.0,,,1.0,1.0,,,2.0,,,13.0,,,,1.0,,,12.0,7.0,5.0,,,,36.0,58.0,1.0,,2.0,3.0,8.0,6.0,5.0,,,4.0,13.0,7.0,,5.0,,58.0,51.0,3.0,25.0,12.0,,1.0,57.0,21.0,9.0,1.0,,2.0,,2.0,134.0,1.0,,1.0,1.0,,9.0,,,2.0,3.0,,,,,12.0,1.0,12.0,12.0,1.0,1.0,50.0,71.0,27.0,3.0,2.0,4.0,7.0,5.0,264.0,,,2.0,2.0,62.0,38.0,19.0,,,,,,142.0,142.0,3.0,19.0,27.0,36.4,1.0,,1.0,8.0,0.0,,,,71.0,,,,,,1.0,4.0,,3.0,73.0,194.0,3.0,11.0,95.0,26.0,25.0,12.0,4.0,24.0,20.0,2.0,118.0,9.0,220.0,4.0,5.0,19.0,6.0,59.0,2.0,291.0,,0.0,15.0,17.0,1.0,25.0,1.0,470.0,,11.0,7.0,4.0,15.0,0.0
755429,13.0,2014-11-29 15:00:00,31,Crystal Palace,Away,83.0,11.0,1.0,2.0,1.0,3.0,,129.0,10.0,,,6.0,12.0,29.0,210.0,,,12.0,21.0,20.0,7.0,1.0,,,,,,,,,9.0,1.0,,,,,,4.0,8.0,10.0,,,,47.0,63.0,,1.0,1.0,4.0,15.0,3.0,12.0,,,6.0,7.0,2.0,,5.0,,58.0,60.0,4.0,31.0,21.0,1.0,1.0,46.0,12.0,6.0,,,2.0,,,134.0,,,,,,19.0,,,,2.0,,,,3.0,21.0,1.0,15.0,15.0,1.0,,66.0,70.0,38.0,4.0,1.0,3.0,5.0,5.0,269.0,,,3.0,3.0,33.0,44.0,12.0,,,,,1.0,155.0,155.0,4.0,24.0,28.0,35.7,,,,15.0,0.0,,,,55.0,2.0,1.0,3.0,,1.0,,3.0,1.0,3.0,58.0,192.0,8.0,8.0,112.0,23.0,31.0,21.0,6.0,15.0,9.0,2.0,91.0,18.0,205.0,3.0,,21.0,13.0,63.0,1.0,302.0,,0.0,11.0,24.0,,24.0,2.0,510.0,,18.0,10.0,6.0,17.0,0.0
755435,14.0,2014-12-02 20:00:00,31,Crystal Palace,Home,58.0,13.0,2.0,10.0,8.0,6.0,1.0,177.0,4.0,2.0,,12.0,13.0,31.0,225.0,,,29.0,21.0,23.0,10.0,2.0,,,,,,,,,13.0,,,,,,,9.0,1.0,4.0,,,,53.0,66.0,,,,1.0,14.0,6.0,6.0,,1.0,8.0,20.0,5.0,,11.0,1.0,81.0,62.0,1.0,30.0,22.0,1.0,,80.0,16.0,14.0,,,3.0,2.0,,169.0,,,,,,5.0,,,,1.0,,,,1.0,22.0,,22.0,22.0,,,69.0,91.0,41.0,2.0,,3.0,9.0,5.0,317.0,,,1.0,1.0,69.0,66.0,28.0,,,,,,210.0,210.0,7.0,15.0,42.0,46.2,,,,14.0,0.0,,,,50.0,1.0,1.0,2.0,,3.0,,6.0,1.0,2.0,96.0,212.0,5.0,12.0,74.0,35.0,30.0,40.0,8.0,35.0,27.0,2.0,161.0,12.0,302.0,1.0,2.0,44.0,15.0,82.0,3.0,341.0,1.0,0.0,17.0,15.0,1.0,40.0,2.0,602.0,,14.0,11.0,8.0,12.0,0.0
755451,15.0,2014-12-06 15:00:00,31,Crystal Palace,Away,59.0,15.0,1.0,1.0,,2.0,,116.0,5.0,1.0,,5.0,10.0,24.0,174.0,2.0,,10.0,29.0,24.0,9.0,1.0,,,,,,1.0,,,10.0,,,,,,1.0,6.0,9.0,5.0,,,,42.0,74.0,1.0,1.0,,2.0,24.0,6.0,6.0,1.0,,12.0,12.0,3.0,,10.0,,73.0,75.0,2.0,22.0,13.0,,,64.0,10.0,11.0,,,2.0,1.0,1.0,134.0,,,,,,12.0,,,,2.0,,,,,13.0,1.0,17.0,17.0,1.0,,49.0,79.0,36.0,2.0,,4.0,6.0,4.0,240.0,,,4.0,4.0,60.0,34.0,12.0,,,,,,180.0,180.0,4.0,32.0,28.0,32.4,,,,24.0,0.0,,,,49.0,2.0,1.0,2.0,,,,6.0,,1.0,60.0,158.0,13.0,10.0,78.0,34.0,22.0,29.0,9.0,25.0,16.0,1.0,102.0,14.0,221.0,2.0,1.0,32.0,10.0,74.0,4.0,274.0,2.0,0.0,16.0,31.0,,19.0,0.0,505.0,,10.0,10.0,12.0,27.0,0.0
755456,16.0,2014-12-13 15:00:00,31,Crystal Palace,Home,91.0,12.0,1.0,2.0,1.0,1.0,,110.0,,1.0,,6.0,17.0,17.0,199.0,,,15.0,32.0,38.0,4.0,2.0,,,,,,,,,7.0,,,,,,2.0,5.0,5.0,2.0,,,,46.0,70.0,,,,5.0,17.0,5.0,7.0,,1.0,9.0,12.0,3.0,,8.0,1.0,72.0,77.0,5.0,31.0,27.0,,,65.0,12.0,11.0,,,3.0,2.0,,153.0,1.0,,1.0,1.0,,2.0,,,1.0,2.0,,,,,27.0,,13.0,13.0,,,52.0,93.0,42.0,8.0,1.0,1.0,6.0,3.0,296.0,,,4.0,2.0,59.0,48.0,16.0,,,,,,189.0,189.0,7.0,28.0,30.0,43.9,,,,17.0,0.0,,,,65.0,2.0,,2.0,,,,2.0,,3.0,45.0,192.0,11.0,7.0,114.0,39.0,31.0,19.0,7.0,24.0,17.0,,104.0,3.0,226.0,2.0,1.0,38.0,18.0,75.0,1.0,316.0,,0.0,10.0,25.0,2.0,27.0,2.0,530.0,,14.0,6.0,9.0,17.0,0.0
755466,17.0,2014-12-20 12:45:00,31,Crystal Palace,Away,68.0,10.0,2.0,4.0,2.0,7.0,2.0,115.0,5.0,2.0,,7.0,6.0,18.0,179.0,,1.0,7.0,19.0,17.0,3.0,1.0,,,,,,,,,1.0,,,,,,3.0,4.0,10.0,5.0,,,,41.0,48.0,1.0,1.0,,8.0,15.0,1.0,8.0,,1.0,6.0,5.0,4.0,,6.0,,50.0,68.0,8.0,20.0,8.0,,,50.0,5.0,16.0,,,3.0,3.0,,134.0,,,,,,13.0,,,,,,,,,8.0,,27.0,27.0,8.0,,44.0,72.0,28.0,8.0,,2.0,2.0,1.0,236.0,,,4.0,2.0,58.0,19.0,17.0,,,,,,139.0,139.0,3.0,21.0,19.0,27.5,,,,15.0,0.0,,,,54.0,,,,,,,4.0,,3.0,63.0,165.0,9.0,4.0,84.0,27.0,20.0,26.0,6.0,18.0,12.0,,101.0,13.0,207.0,,2.0,30.0,6.0,62.0,1.0,273.0,,0.0,6.0,21.0,1.0,13.0,1.0,459.0,,4.0,14.0,6.0,15.0,0.0
755476,18.0,2014-12-26 15:00:00,31,Crystal Palace,Home,98.0,19.0,,5.0,5.0,4.0,1.0,162.0,3.0,2.0,1.0,10.0,5.0,32.0,255.0,,,17.0,20.0,22.0,5.0,1.0,,,,,,,,,9.0,,,,,,2.0,9.0,7.0,6.0,,,,72.0,40.0,,,,5.0,15.0,4.0,9.0,,,8.0,13.0,7.0,1.0,18.0,1.0,66.0,48.0,5.0,20.0,9.0,,1.0,78.0,15.0,10.0,,1.0,4.0,2.0,,179.0,1.0,1.0,1.0,,1.0,6.0,,,,,,,,1.0,9.0,,11.0,11.0,3.0,1.0,61.0,88.0,30.0,4.0,,3.0,4.0,4.0,349.0,,,2.0,1.0,51.0,63.0,22.0,,,,,,197.0,197.0,6.0,9.0,18.0,42.9,,,,15.0,0.0,,,,62.0,1.0,2.0,3.0,,1.0,,4.0,,3.0,96.0,240.0,7.0,7.0,126.0,44.0,20.0,9.0,8.0,30.0,22.0,,154.0,9.0,278.0,,2.0,30.0,8.0,81.0,2.0,374.0,2.0,0.0,12.0,13.0,,32.0,1.0,569.0,,11.0,4.0,8.0,11.0,0.0
755488,19.0,2014-12-28 15:00:00,31,Crystal Palace,Away,68.0,13.0,1.0,4.0,3.0,8.0,1.0,154.0,4.0,,1.0,7.0,10.0,23.0,218.0,,1.0,9.0,18.0,33.0,7.0,1.0,,,,,,,,,8.0,,,,1.0,,1.0,6.0,5.0,6.0,,,,52.0,70.0,,,,3.0,19.0,1.0,3.0,1.0,2.0,4.0,8.0,3.0,,9.0,1.0,66.0,71.0,3.0,63.0,44.0,,,88.0,17.0,9.0,,,,1.0,,178.0,,,,,,6.0,,,,2.0,,,,,44.0,1.0,11.0,11.0,2.0,1.0,54.0,85.0,26.0,9.0,,5.0,3.0,3.0,313.0,,,7.0,3.0,107.0,47.0,20.0,,,,,,194.0,194.0,5.0,23.0,33.0,46.1,1.0,,,19.0,0.0,,,,55.0,1.0,2.0,2.0,,,,6.0,,1.0,99.0,208.0,14.0,8.0,80.0,35.0,63.0,30.0,3.0,15.0,12.0,1.0,169.0,15.0,274.0,3.0,,44.0,11.0,84.0,,339.0,,0.0,10.0,19.0,1.0,26.0,1.0,586.0,,13.0,10.0,4.0,18.0,0.0
755493,20.0,2015-01-01 15:00:00,31,Crystal Palace,Away,89.0,9.0,,,,8.0,,113.0,10.0,,,9.0,4.0,29.0,202.0,,,15.0,14.0,16.0,4.0,1.0,,,,,,,,1.0,6.0,,,1.0,,,,7.0,8.0,6.0,,,,41.0,55.0,1.0,1.0,,1.0,9.0,2.0,9.0,,,2.0,3.0,2.0,,16.0,2.0,60.0,57.0,1.0,37.0,18.0,,1.0,53.0,12.0,11.0,,1.0,3.0,2.0,,124.0,,,,,,13.0,,,,1.0,,,,,18.0,1.0,14.0,14.0,1.0,,56.0,69.0,37.0,5.0,,3.0,2.0,,244.0,,,4.0,1.0,50.0,24.0,20.0,,,,,,129.0,129.0,1.0,28.0,22.0,30.8,1.0,,,9.0,0.0,,,,50.0,2.0,1.0,3.0,,1.0,,4.0,,2.0,54.0,185.0,4.0,5.0,103.0,28.0,37.0,18.0,2.0,9.0,7.0,1.0,90.0,15.0,177.0,1.0,,23.0,4.0,63.0,3.0,271.0,,0.0,6.0,22.0,1.0,21.0,1.0,462.0,,15.0,9.0,2.0,17.0,0.0
755506,21.0,2015-01-10 17:30:00,31,Crystal Palace,Home,149.0,19.0,2.0,7.0,5.0,4.0,2.0,132.0,3.0,,4.0,13.0,7.0,31.0,274.0,,1.0,10.0,19.0,21.0,13.0,3.0,,3.0,,,,,,1.0,11.0,1.0,,,,,5.0,6.0,4.0,5.0,,,,50.0,79.0,2.0,2.0,1.0,3.0,12.0,7.0,9.0,,2.0,4.0,8.0,7.0,,4.0,1.0,55.0,72.0,3.0,38.0,28.0,,,68.0,9.0,14.0,,,3.0,2.0,,171.0,,,,,,7.0,,,1.0,3.0,,,,,28.0,,14.0,14.0,1.0,4.0,74.0,102.0,55.0,6.0,2.0,6.0,10.0,7.0,343.0,,,1.0,,56.0,39.0,23.0,,,,,1.0,160.0,160.0,2.0,33.0,32.0,41.6,,,1.0,12.0,0.0,,,,76.0,1.0,3.0,4.0,,,3.0,7.0,,3.0,54.0,262.0,10.0,16.0,164.0,41.0,38.0,23.0,4.0,21.0,17.0,3.0,95.0,10.0,228.0,3.0,,30.0,9.0,79.0,4.0,371.0,,0.0,21.0,30.0,1.0,13.0,5.0,607.0,,24.0,9.0,4.0,25.0,0.0
755514,22.0,2015-01-17 15:00:00,31,Crystal Palace,Away,120.0,14.0,3.0,7.0,4.0,4.0,,127.0,3.0,,,15.0,11.0,31.0,240.0,,,28.0,29.0,34.0,5.0,,5.0,,,,,,,,6.0,,,,1.0,,,9.0,6.0,2.0,7.0,4.0,,49.0,68.0,,,,2.0,18.0,2.0,5.0,1.0,1.0,7.0,8.0,9.0,,12.0,,77.0,54.0,2.0,64.0,43.0,1.0,,55.0,20.0,10.0,2.0,,2.0,2.0,,166.0,2.0,,1.0,2.0,,7.0,,,3.0,1.0,,,,,43.0,1.0,20.0,20.0,1.0,,76.0,92.0,47.0,5.0,1.0,2.0,5.0,4.0,340.0,,,4.0,,52.0,68.0,28.0,,,,,,189.0,189.0,4.0,29.0,31.0,49.2,1.0,3.0,1.0,18.0,0.0,,,,70.0,2.0,,1.0,,1.0,,5.0,,3.0,50.0,230.0,5.0,7.0,149.0,30.0,64.0,17.0,7.0,26.0,19.0,,99.0,18.0,238.0,1.0,,43.0,12.0,77.0,1.0,361.0,,0.0,11.0,9.0,,34.0,3.0,600.0,19.0,16.0,3.0,8.0,8.0,0.0
755525,23.0,2015-01-31 15:00:00,31,Crystal Palace,Home,141.0,19.0,,6.0,6.0,4.0,1.0,209.0,5.0,3.0,1.0,10.0,19.0,38.0,344.0,,,28.0,18.0,32.0,9.0,,,,,,,,,,8.0,,,,,,3.0,4.0,7.0,7.0,,,,63.0,73.0,,1.0,,,18.0,5.0,9.0,,1.0,6.0,16.0,15.0,,10.0,1.0,62.0,75.0,,28.0,19.0,1.0,1.0,75.0,12.0,14.0,,,4.0,2.0,,168.0,,,,,,11.0,,,,1.0,,,,,19.0,,24.0,24.0,2.0,1.0,104.0,79.0,37.0,1.0,,5.0,4.0,3.0,414.0,,,6.0,,69.0,63.0,39.0,,,,,,165.0,165.0,3.0,25.0,42.0,54.1,,,,18.0,0.0,,,,106.0,1.0,,1.0,,,,5.0,1.0,3.0,97.0,327.0,7.0,9.0,152.0,45.0,28.0,24.0,5.0,38.0,33.0,,151.0,13.0,327.0,1.0,3.0,28.0,21.0,81.0,,441.0,,0.0,13.0,21.0,,30.0,0.0,676.0,,10.0,10.0,6.0,17.0,0.0
755536,24.0,2015-02-07 15:00:00,31,Crystal Palace,Away,89.0,17.0,3.0,6.0,3.0,2.0,,108.0,3.0,1.0,1.0,9.0,10.0,26.0,191.0,,,11.0,33.0,52.0,6.0,2.0,,,,,,,,,7.0,,,,,,2.0,2.0,14.0,5.0,,,,38.0,80.0,1.0,,1.0,2.0,17.0,4.0,14.0,,,6.0,12.0,1.0,,5.0,3.0,70.0,98.0,2.0,68.0,54.0,,2.0,51.0,6.0,14.0,,,2.0,2.0,,147.0,1.0,,1.0,,1.0,7.0,,,,1.0,,,,,54.0,,22.0,22.0,4.0,1.0,57.0,87.0,40.0,8.0,1.0,5.0,4.0,2.0,269.0,,,6.0,3.0,45.0,31.0,16.0,,,,,,158.0,158.0,6.0,34.0,33.0,37.8,,,1.0,17.0,0.0,,,,53.0,5.0,,5.0,,1.0,,8.0,,3.0,45.0,179.0,6.0,9.0,115.0,32.0,68.0,21.0,5.0,20.0,15.0,1.0,88.0,12.0,200.0,1.0,2.0,31.0,10.0,70.0,4.0,295.0,,0.0,14.0,24.0,,17.0,1.0,550.0,,10.0,9.0,6.0,21.0,0.0
755544,25.0,2015-02-11 20:00:00,31,Crystal Palace,Home,150.0,17.0,2.0,6.0,4.0,1.0,2.0,156.0,4.0,,1.0,6.0,13.0,26.0,300.0,,,31.0,23.0,27.0,2.0,4.0,,,,,,,,,3.0,,,,,,2.0,7.0,1.0,4.0,,,,69.0,62.0,1.0,,1.0,4.0,19.0,1.0,8.0,,,5.0,5.0,9.0,,7.0,,59.0,72.0,4.0,30.0,20.0,,,69.0,10.0,11.0,,,4.0,3.0,,163.0,1.0,,1.0,1.0,,7.0,,,1.0,2.0,,,,,20.0,,19.0,19.0,1.0,1.0,89.0,94.0,47.0,2.0,,3.0,4.0,3.0,398.0,,,1.0,2.0,52.0,70.0,17.0,,,,,,182.0,182.0,3.0,25.0,31.0,53.5,,,,19.0,0.0,,,,96.0,,,,,,,3.0,,3.0,70.0,290.0,5.0,7.0,173.0,50.0,30.0,18.0,5.0,22.0,17.0,,134.0,11.0,266.0,2.0,,29.0,14.0,78.0,6.0,417.0,,0.0,7.0,27.0,,41.0,1.0,647.0,,13.0,7.0,5.0,21.0,0.0
755555,26.0,2015-02-21 15:00:00,31,Crystal Palace,Home,95.0,22.0,5.0,11.0,6.0,4.0,,166.0,,4.0,5.0,12.0,10.0,30.0,250.0,,,29.0,35.0,28.0,8.0,3.0,,,,2.0,,2.0,,,12.0,,,,,1.0,2.0,9.0,7.0,5.0,,,,56.0,79.0,1.0,1.0,1.0,1.0,25.0,10.0,18.0,,,10.0,26.0,10.0,,6.0,,87.0,71.0,1.0,20.0,13.0,,,76.0,15.0,14.0,,,7.0,6.0,2.0,182.0,,,,,,3.0,,,,1.0,,,,1.0,13.0,1.0,21.0,21.0,2.0,5.0,68.0,80.0,39.0,1.0,,6.0,5.0,3.0,347.0,,,3.0,3.0,67.0,62.0,33.0,1.0,1.0,1.0,,,199.0,199.0,12.0,24.0,34.0,52.9,1.0,,,25.0,0.0,,,,60.0,2.0,,2.0,,1.0,,9.0,4.0,3.0,88.0,239.0,14.0,11.0,116.0,37.0,20.0,26.0,9.0,51.0,42.0,,152.0,11.0,301.0,1.0,4.0,42.0,14.0,76.0,3.0,366.0,,0.0,22.0,21.0,,33.0,1.0,636.0,,12.0,11.0,10.0,17.0,0.0
755572,27.0,2015-02-28 12:45:00,31,Crystal Palace,Away,52.0,8.0,5.0,9.0,4.0,6.0,2.0,87.0,8.0,1.0,2.0,5.0,4.0,24.0,130.0,,,13.0,21.0,26.0,3.0,3.0,,,,1.0,,1.0,,,3.0,,,,,,2.0,6.0,13.0,9.0,,,,23.0,55.0,1.0,,1.0,5.0,10.0,4.0,6.0,,,7.0,10.0,,1.0,6.0,3.0,61.0,63.0,5.0,54.0,34.0,,,41.0,19.0,11.0,2.0,,3.0,2.0,1.0,124.0,3.0,3.0,3.0,,3.0,13.0,,,,5.0,,,,,34.0,,7.0,7.0,1.0,2.0,40.0,66.0,27.0,11.0,,2.0,7.0,5.0,188.0,,,6.0,1.0,47.0,18.0,18.0,,,,,,136.0,136.0,2.0,24.0,20.0,33.6,,,,10.0,0.0,,,,28.0,2.0,2.0,4.0,1.0,1.0,,3.0,1.0,3.0,34.0,116.0,5.0,9.0,67.0,19.0,54.0,12.0,7.0,19.0,12.0,1.0,66.0,16.0,167.0,5.0,1.0,27.0,6.0,63.0,6.0,215.0,,1.0,12.0,23.0,,18.0,2.0,436.0,,14.0,3.0,7.0,18.0,0.0
755577,28.0,2015-03-03 19:45:00,31,Crystal Palace,Away,68.0,10.0,1.0,4.0,3.0,9.0,,131.0,7.0,3.0,,13.0,12.0,28.0,195.0,,,29.0,27.0,26.0,6.0,,,,,,,,,,8.0,,,,1.0,,,3.0,12.0,11.0,,,,33.0,61.0,,,,6.0,28.0,1.0,15.0,,,2.0,16.0,5.0,,10.0,1.0,77.0,69.0,6.0,47.0,22.0,1.0,,55.0,10.0,10.0,,,1.0,1.0,,159.0,,,,,,14.0,,,,2.0,,,,,22.0,1.0,15.0,15.0,,,54.0,74.0,37.0,10.0,,3.0,3.0,3.0,264.0,,,8.0,,58.0,45.0,13.0,,,,,,170.0,170.0,2.0,34.0,18.0,37.8,1.0,,,28.0,0.0,,,,51.0,1.0,1.0,2.0,,,,5.0,,1.0,69.0,177.0,14.0,6.0,98.0,25.0,47.0,25.0,2.0,24.0,22.0,1.0,105.0,18.0,223.0,2.0,3.0,35.0,13.0,71.0,,297.0,,0.0,9.0,23.0,,32.0,2.0,550.0,,20.0,10.0,2.0,17.0,0.0
755586,29.0,2015-03-14 12:45:00,31,Crystal Palace,Home,61.0,14.0,3.0,6.0,3.0,6.0,,137.0,2.0,2.0,1.0,9.0,8.0,28.0,192.0,,,22.0,25.0,27.0,5.0,3.0,,,,,1.0,1.0,,,7.0,,,,,,1.0,9.0,4.0,7.0,,,,35.0,70.0,2.0,,2.0,3.0,26.0,4.0,11.0,,1.0,6.0,15.0,3.0,1.0,7.0,1.0,68.0,68.0,3.0,46.0,31.0,,,63.0,17.0,14.0,1.0,,3.0,2.0,1.0,144.0,3.0,,3.0,3.0,,5.0,,,3.0,2.0,,,,,31.0,,7.0,7.0,,1.0,57.0,78.0,33.0,3.0,1.0,4.0,7.0,4.0,258.0,,,2.0,1.0,50.0,79.0,12.0,,,,,,167.0,167.0,2.0,24.0,36.0,43.5,,,,26.0,0.0,,,,46.0,2.0,1.0,3.0,,,,7.0,1.0,3.0,78.0,181.0,10.0,11.0,76.0,28.0,46.0,17.0,6.0,26.0,20.0,1.0,118.0,13.0,232.0,3.0,2.0,29.0,11.0,61.0,5.0,282.0,,0.0,15.0,22.0,,33.0,1.0,529.0,,22.0,6.0,7.0,20.0,0.0
755600,30.0,2015-03-21 15:00:00,31,Crystal Palace,Away,110.0,9.0,2.0,5.0,3.0,4.0,,120.0,5.0,,2.0,4.0,2.0,26.0,225.0,,1.0,15.0,32.0,23.0,7.0,2.0,,1.0,,1.0,,1.0,,1.0,8.0,1.0,,,,,,2.0,10.0,7.0,,,,47.0,62.0,2.0,1.0,2.0,2.0,17.0,3.0,10.0,,,4.0,11.0,,,12.0,2.0,69.0,60.0,2.0,35.0,20.0,,,54.0,14.0,15.0,1.0,,4.0,2.0,1.0,160.0,1.0,,1.0,1.0,,14.0,,,1.0,4.0,,,,,20.0,1.0,8.0,8.0,1.0,2.0,55.0,78.0,35.0,8.0,1.0,5.0,5.0,3.0,295.0,,,3.0,2.0,60.0,33.0,14.0,,,,,1.0,153.0,153.0,2.0,28.0,22.0,43.1,,,2.0,17.0,0.0,,,,69.0,2.0,1.0,3.0,,,1.0,6.0,,3.0,60.0,208.0,7.0,10.0,139.0,35.0,35.0,11.0,3.0,16.0,13.0,1.0,103.0,10.0,208.0,6.0,,14.0,2.0,74.0,,331.0,,0.0,12.0,15.0,1.0,19.0,4.0,522.0,,14.0,7.0,4.0,11.0,0.0
755606,31.0,2015-04-06 20:00:00,31,Crystal Palace,Home,71.0,12.0,1.0,2.0,1.0,5.0,,85.0,9.0,2.0,,9.0,6.0,29.0,154.0,,,13.0,14.0,27.0,2.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,,4.0,9.0,13.0,,,,30.0,61.0,2.0,2.0,1.0,4.0,25.0,1.0,15.0,,,4.0,3.0,1.0,,5.0,2.0,60.0,69.0,4.0,34.0,15.0,,1.0,46.0,11.0,10.0,1.0,,1.0,,1.0,123.0,,,,,,13.0,,,,1.0,,,,2.0,15.0,,11.0,11.0,4.0,,49.0,79.0,41.0,13.0,1.0,1.0,2.0,3.0,208.0,,,8.0,1.0,15.0,35.0,13.0,,,,,,136.0,136.0,1.0,35.0,20.0,25.9,,,,25.0,0.0,,,,36.0,2.0,1.0,3.0,,,,1.0,,3.0,32.0,136.0,20.0,3.0,88.0,20.0,34.0,26.0,4.0,8.0,4.0,,66.0,20.0,158.0,1.0,3.0,30.0,7.0,65.0,2.0,238.0,,0.0,5.0,24.0,1.0,20.0,2.0,448.0,,13.0,8.0,4.0,16.0,0.0
755618,32.0,2015-04-11 15:00:00,31,Crystal Palace,Away,115.0,17.0,1.0,2.0,1.0,5.0,,136.0,6.0,2.0,3.0,6.0,12.0,30.0,249.0,,1.0,19.0,16.0,12.0,4.0,1.0,,1.0,,,,1.0,,2.0,12.0,,,,,,1.0,6.0,7.0,5.0,,,,63.0,73.0,3.0,,4.0,,13.0,6.0,10.0,,1.0,4.0,7.0,1.0,,14.0,1.0,70.0,64.0,,22.0,10.0,,,67.0,17.0,15.0,4.0,,4.0,,1.0,169.0,3.0,,3.0,3.0,,8.0,,,4.0,,,,,1.0,10.0,,24.0,24.0,5.0,3.0,66.0,81.0,41.0,8.0,,,8.0,5.0,325.0,,,4.0,4.0,54.0,46.0,17.0,,,,,,160.0,160.0,3.0,25.0,38.0,46.3,,,,13.0,0.0,,,,57.0,2.0,,2.0,,1.0,1.0,3.0,1.0,3.0,61.0,228.0,7.0,8.0,136.0,41.0,22.0,35.0,2.0,10.0,8.0,2.0,116.0,16.0,229.0,,2.0,26.0,14.0,67.0,,355.0,3.0,0.0,14.0,17.0,1.0,25.0,2.0,569.0,,8.0,21.0,5.0,14.0,0.0
