matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgLeft,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalDistance,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard
2561902,1.0,2025-08-17 14:00:00,31,Crystal Palace,Away,107.0,13.0,,1.0,1.0,2.0,1.0,61.0,10.0,,1.0,6.0,5.0,18.0,168.0,,,15.0,17.0,16.0,4.0,1.0,,,0.0,,,1.0,,1.0,1.0,,,6.0,0.0,,,,2.0,3.0,11.0,8.0,4.0,7.0,,25.0,35.0,1.0,1.0,,2.0,5.0,4.0,12.0,1.0,1.0,2.0,2.0,4.0,0.0,11.0,,52.0,47.0,2.0,41.0,25.0,,1.0,0.093333,0.6573,0.1562,0.2606,0.6538,28.0,12.0,10.0,1.0,,2.0,3.0,1.0,82.0,,,,,,14.0,,,0.0,,,,,1.0,25.0,,7.0,7.0,,0.0,2.0,62.0,49.0,31.0,11.0,0.0,1.0,4.0,4.0,204.0,,,10.0,,0.0,32.0,15.0,18.0,,,,,,101.0,101.0,1.0,17.0,14.0,28.5,,,,,11.0,0.0,,,,57.0,3.0,,2.0,,,,3.0,,0.0,2.0,23.0,152.0,5.0,5.0,125.0,23.0,41.0,7.0,2.0,11.0,9.0,105191.01,,44.0,5.0,112.0,,,17.0,5.0,43.0,,226.0,,0.0,11.0,16.0,1.0,18.0,3.0,410.0,8.0,15.0,0.0,5.0,2.0,13.0,0.0
2561909,2.0,2025-08-24 14:00:00,31,Crystal Palace,Home,165.0,9.0,1.0,6.0,5.0,,,128.0,9.0,,2.0,2.0,9.0,8.0,287.0,,,12.0,17.0,16.0,4.0,2.0,1.0,,0.0,,,,,,,,,5.0,0.0,,,1.0,1.0,6.0,8.0,1.0,7.0,1.0,,41.0,43.0,2.0,1.0,1.0,3.0,7.0,,6.0,,,1.0,10.0,7.0,0.0,8.0,,45.0,49.0,3.0,21.0,14.0,,,0.904364,1.1023,,0.8252,0.2584,51.0,11.0,11.0,1.0,,1.0,,,139.0,1.0,,1.0,1.0,,11.0,,,1.0,1.0,,,,1.0,14.0,1.0,7.0,7.0,2.0,0.0,2.0,89.0,67.0,27.0,3.0,0.0,3.0,4.0,4.0,351.0,,,1.0,,0.0,53.0,36.0,26.0,,,,,,128.0,128.0,2.0,16.0,21.0,42.1,1.0,2.0,,,16.0,0.0,,,,108.0,,,,,,,4.0,,0.0,3.0,62.0,267.0,7.0,7.0,184.0,27.0,21.0,7.0,1.0,18.0,17.0,104795.25,,110.0,5.0,211.0,1.0,,21.0,9.0,49.0,2.0,377.0,,0.0,8.0,20.0,1.0,14.0,3.0,534.0,21.0,10.0,0.0,3.0,1.0,11.0,0.0
2561915,3.0,2025-08-31 19:00:00,31,Crystal Palace,Away,161.0,15.0,,2.0,2.0,2.0,,169.0,6.0,,5.0,4.0,7.0,17.0,328.0,,2.0,7.0,6.0,9.0,3.0,,,1.0,0.0,,,,,,,,1.0,4.0,1.0,,,,,7.0,10.0,3.0,5.0,1.0,,72.0,48.0,3.0,2.0,2.0,6.0,4.0,1.0,7.0,,,1.0,9.0,1.0,1.0,9.0,1.0,37.0,48.0,6.0,37.0,21.0,,1.0,1.1862,2.6496,,2.4469,1.0148,51.0,14.0,7.0,2.0,1.0,2.0,1.0,,136.0,1.0,,1.0,,1.0,10.0,,,1.0,4.0,,,,,21.0,,10.0,10.0,2.0,0.0,6.0,96.0,49.0,30.0,10.0,0.0,1.0,3.0,4.0,368.0,,,1.0,,0.0,59.0,53.0,17.0,,,,,1.0,95.0,95.0,4.0,21.0,15.0,41.6,,,,,12.0,0.0,,,,82.0,3.0,1.0,4.0,,2.0,1.0,1.0,,0.0,4.0,66.0,317.0,4.0,4.0,180.0,25.0,37.0,8.0,,11.0,11.0,115843.16,1.0,96.0,6.0,217.0,4.0,,14.0,7.0,39.0,2.0,386.0,,0.0,6.0,26.0,4.0,9.0,3.0,566.0,14.0,11.0,0.0,6.0,1.0,16.0,0.0
2561929,4.0,2025-09-13 15:00:00,31,Crystal Palace,Home,242.0,8.0,1.0,5.0,4.0,4.0,,173.0,5.0,1.0,5.0,8.0,5.0,27.0,410.0,,1.0,19.0,21.0,14.0,7.0,1.0,2.0,,0.0,,,,,,,,1.0,7.0,0.0,,,,2.0,4.0,5.0,1.0,8.0,6.0,,56.0,41.0,1.0,3.0,,2.0,10.0,4.0,11.0,,,5.0,6.0,7.0,0.0,5.0,,53.0,33.0,2.0,25.0,17.0,,1.0,1.01059,1.7696,,1.3646,,45.0,10.0,7.0,,,2.0,2.0,,154.0,,,,,,8.0,,,0.0,,,,,1.0,17.0,,6.0,6.0,2.0,0.0,5.0,141.0,79.0,46.0,3.0,0.0,3.0,5.0,6.0,474.0,,,2.0,,0.0,55.0,50.0,38.0,,,,,,125.0,125.0,4.0,15.0,15.0,55.9,,,,,16.0,0.0,,,,140.0,,,,,,,4.0,2.0,0.0,2.0,75.0,396.0,10.0,8.0,265.0,26.0,25.0,10.0,5.0,20.0,15.0,111356.99,,112.0,9.0,246.0,,1.0,20.0,5.0,58.0,,491.0,1.0,0.0,14.0,10.0,5.0,23.0,1.0,656.0,21.0,12.0,0.0,2.0,5.0,6.0,0.0
2561943,5.0,2025-09-20 15:00:00,31,Crystal Palace,Away,165.0,16.0,3.0,8.0,5.0,1.0,1.0,127.0,9.0,,4.0,6.0,3.0,22.0,284.0,,,7.0,18.0,29.0,9.0,4.0,5.0,,0.0,,,,,,,,,9.0,0.0,1.0,,,3.0,4.0,7.0,1.0,14.0,4.0,,51.0,39.0,2.0,2.0,2.0,2.0,13.0,6.0,14.0,,,8.0,6.0,3.0,0.0,8.0,1.0,46.0,70.0,2.0,35.0,24.0,,,1.31784,2.3102,,1.3703,1.5549,47.0,5.0,15.0,1.0,,3.0,2.0,,123.0,,,,,,10.0,,,1.0,,,,,,24.0,2.0,10.0,10.0,,0.0,4.0,77.0,48.0,27.0,8.0,1.0,9.0,4.0,3.0,318.0,,,1.0,,0.0,37.0,34.0,31.0,,,,,,104.0,104.0,2.0,18.0,13.0,43.4,1.0,,,2.0,19.0,0.0,,,,94.0,2.0,,2.0,,1.0,,9.0,2.0,0.0,3.0,61.0,261.0,13.0,13.0,183.0,27.0,35.0,6.0,7.0,18.0,11.0,109902.4,,94.0,4.0,180.0,,,18.0,3.0,48.0,2.0,345.0,1.0,0.0,18.0,22.0,4.0,12.0,3.0,547.0,27.0,17.0,0.0,5.0,8.0,16.0,0.0
2561948,6.0,2025-09-27 15:00:00,31,Crystal Palace,Home,94.0,13.0,,2.0,2.0,1.0,,83.0,8.0,1.0,4.0,3.0,4.0,23.0,175.0,1.0,1.0,15.0,22.0,12.0,11.0,,1.0,2.0,0.0,,,,,,,,2.0,12.0,0.0,,,1.0,1.0,6.0,13.0,7.0,12.0,4.0,,39.0,40.0,6.0,5.0,2.0,,7.0,2.0,6.0,,,2.0,3.0,2.0,0.0,6.0,1.0,45.0,48.0,,32.0,14.0,1.0,2.0,1.11665,2.9201,,2.6497,1.7945,58.0,10.0,7.0,1.0,,1.0,1.0,,125.0,1.0,,1.0,,1.0,16.0,,,0.0,1.0,,,,,14.0,1.0,9.0,9.0,1.0,0.0,4.0,53.0,65.0,21.0,6.0,0.0,4.0,8.0,7.0,241.0,,,4.0,2.0,0.0,31.0,14.0,26.0,,,,,,125.0,125.0,3.0,16.0,13.0,28.1,1.0,,,,16.0,0.0,,,,53.0,2.0,1.0,3.0,,,2.0,7.0,,1.0,4.0,54.0,160.0,7.0,12.0,114.0,26.0,32.0,7.0,2.0,8.0,6.0,120374.34,2.0,105.0,7.0,164.0,1.0,1.0,29.0,4.0,71.0,2.0,270.0,3.0,0.0,16.0,24.0,2.0,20.0,1.0,450.0,33.0,8.0,0.0,6.0,2.0,16.0,0.0
2561960,7.0,2025-10-05 14:00:00,31,Crystal Palace,Away,219.0,9.0,2.0,3.0,1.0,3.0,,133.0,2.0,,4.0,2.0,6.0,17.0,349.0,,3.0,16.0,24.0,27.0,6.0,1.0,2.0,,0.0,,,,,,,,1.0,8.0,0.0,,1.0,,1.0,4.0,10.0,4.0,11.0,4.0,,64.0,49.0,2.0,4.0,1.0,1.0,9.0,3.0,6.0,,,4.0,4.0,4.0,0.0,9.0,1.0,62.0,73.0,1.0,38.0,18.0,,,1.37496,1.5266,,1.3981,2.6158,56.0,16.0,13.0,,,1.0,2.0,,132.0,1.0,,1.0,1.0,,5.0,,,1.0,1.0,,,,3.0,18.0,1.0,14.0,14.0,,0.0,4.0,119.0,60.0,29.0,2.0,1.0,2.0,6.0,8.0,411.0,,,2.0,,0.0,54.0,32.0,28.0,1.0,1.0,1.0,,,136.0,136.0,1.0,21.0,18.0,49.7,1.0,3.0,,,18.0,0.0,,,,117.0,5.0,,5.0,,,,4.0,,0.0,4.0,66.0,335.0,9.0,8.0,239.0,24.0,38.0,12.0,4.0,14.0,10.0,114021.77,,107.0,6.0,207.0,1.0,,20.0,7.0,52.0,1.0,432.0,1.0,0.0,15.0,31.0,3.0,22.0,3.0,662.0,23.0,16.0,0.0,2.0,4.0,15.0,0.0
2561967,8.0,2025-10-18 15:00:00,31,Crystal Palace,Home,192.0,9.0,2.0,6.0,4.0,4.0,,122.0,4.0,,1.0,14.0,7.0,36.0,308.0,1.0,2.0,12.0,22.0,32.0,10.0,1.0,3.0,2.0,0.0,,,,,,,,,13.0,1.0,,,,,5.0,5.0,3.0,15.0,5.0,,50.0,50.0,5.0,4.0,3.0,,12.0,7.0,6.0,,1.0,6.0,8.0,4.0,0.0,6.0,2.0,53.0,73.0,,32.0,19.0,1.0,1.0,2.57848,4.4449,,3.9307,2.8101,60.0,8.0,14.0,3.0,,3.0,2.0,,152.0,1.0,,1.0,1.0,,4.0,,,2.0,,,,,1.0,19.0,,6.0,6.0,2.0,0.0,1.0,107.0,61.0,32.0,5.0,0.0,4.0,8.0,7.0,378.0,,,1.0,1.0,0.0,32.0,43.0,45.0,,,,,1.0,145.0,145.0,4.0,19.0,21.0,52.3,,,1.0,,22.0,0.0,,,,95.0,1.0,1.0,2.0,,,2.0,6.0,2.0,0.0,1.0,73.0,289.0,12.0,12.0,212.0,26.0,32.0,16.0,5.0,19.0,14.0,109653.67,2.0,130.0,10.0,211.0,,,32.0,9.0,69.0,3.0,404.0,2.0,0.0,20.0,23.0,3.0,17.0,1.0,614.0,41.0,9.0,0.0,4.0,6.0,14.0,0.0
2561976,9.0,2025-10-26 14:00:00,31,Crystal Palace,Away,146.0,15.0,2.0,3.0,1.0,1.0,,122.0,4.0,,3.0,4.0,7.0,19.0,265.0,,,16.0,21.0,16.0,2.0,2.0,2.0,1.0,0.0,,,,,,,,,5.0,0.0,,,,,4.0,7.0,3.0,5.0,2.0,,47.0,43.0,,,,,6.0,3.0,5.0,,,3.0,4.0,3.0,0.0,10.0,1.0,48.0,42.0,,44.0,22.0,,,0.288373,0.4548,,0.4775,1.0192,46.0,11.0,6.0,,,,,,138.0,,,,,,6.0,,,0.0,,,,,1.0,22.0,,12.0,12.0,2.0,0.0,3.0,90.0,72.0,37.0,4.0,0.0,2.0,2.0,1.0,344.0,,,3.0,1.0,0.0,28.0,39.0,20.0,,,,,,133.0,133.0,3.0,19.0,17.0,40.3,,,,,15.0,0.0,,,,85.0,2.0,,2.0,,2.0,1.0,3.0,1.0,0.0,5.0,45.0,254.0,6.0,4.0,164.0,38.0,44.0,6.0,3.0,10.0,7.0,115418.92,1.0,97.0,4.0,206.0,1.0,,24.0,7.0,63.0,1.0,360.0,,0.0,7.0,16.0,4.0,19.0,0.0,536.0,15.0,14.0,0.0,4.0,3.0,9.0,0.0
2561987,10.0,2025-11-01 15:00:00,31,Crystal Palace,Home,95.0,13.0,,2.0,2.0,3.0,,85.0,1.0,1.0,2.0,5.0,6.0,17.0,178.0,,,19.0,25.0,16.0,3.0,,2.0,,0.0,,,1.0,,,,,,5.0,0.0,,,1.0,1.0,2.0,2.0,4.0,6.0,4.0,,39.0,48.0,,1.0,,1.0,6.0,4.0,6.0,,,6.0,5.0,6.0,0.0,9.0,1.0,53.0,42.0,1.0,31.0,20.0,,,0.213478,0.6997,0.0976,0.8182,0.7742,57.0,7.0,11.0,1.0,,2.0,,1.0,126.0,1.0,,1.0,,1.0,8.0,,,0.0,3.0,,,,1.0,20.0,1.0,12.0,12.0,1.0,0.0,3.0,56.0,64.0,25.0,5.0,0.0,1.0,3.0,3.0,245.0,,,2.0,,0.0,30.0,32.0,35.0,,,,,,144.0,144.0,3.0,17.0,21.0,35.7,1.0,,,1.0,10.0,0.0,,,,47.0,1.0,1.0,2.0,,1.0,,3.0,,0.0,3.0,42.0,171.0,6.0,4.0,110.0,30.0,31.0,9.0,6.0,17.0,11.0,110240.12,,97.0,6.0,175.0,3.0,1.0,26.0,6.0,56.0,1.0,268.0,,0.0,10.0,13.0,1.0,23.0,0.0,451.0,24.0,17.0,0.0,2.0,6.0,7.0,0.0
