season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7089872,1,21,West_Ham_United,Away,9729,8380,James Collins,james-collins,D,False,,,3.0,4.0,21.0,25.0,1.0,3.0,6.0,,,,1.0,,,,4.0,5.0,,,2.0,,1.0,,,3.0,1.0,,90.0,1.0,1.0,,,,,,7.0,,7.6,,,1.0,,7.0,,,,7.0,,7.0,25.0,32.0,2,2.0,49.0,,,,2.0
2016-17,7089872,1,21,West_Ham_United,Away,14120,48717,Winston Reid,winston-reid,D,False,,,8.0,10.0,27.0,37.0,2.0,1.0,6.0,,,,,,,,3.0,4.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,9.0,,6.8,,,,,5.0,,,,15.0,,16.0,30.0,46.0,0,1.0,56.0,,2.0,,1.0
2016-17,7089872,1,21,West_Ham_United,Away,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7089872,1,21,West_Ham_United,Away,22337,43626,Håvard Nordtveit,havard-nordtveit,D,False,,,2.0,5.0,17.0,22.0,,2.0,2.0,,,,3.0,,,2.0,6.0,3.0,,,1.0,,,,,2.0,,,67.0,,,,,,,,15.0,,6.1,,,,,3.0,,,,7.0,,13.0,22.0,35.0,0,1.0,43.0,,,,1.0
2016-17,7089872,1,21,West_Ham_United,Away,174975,105717,Arthur Masuaku,arthur-masuaku,D,False,,,4.0,15.0,20.0,35.0,1.0,3.0,8.0,,,,1.0,,,,3.0,6.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,16.0,,6.8,,,,,3.0,,,,9.0,,21.0,22.0,43.0,0,2.0,65.0,2.0,1.0,,2.0
2016-17,7089872,1,21,West_Ham_United,Away,254713,113564,Sam Byram,sam-byram,D,True,,,1.0,1.0,3.0,4.0,1.0,2.0,4.0,,,,1.0,,,,2.0,5.0,,,,,,,,,,,38.0,,1.0,,,,,,4.0,,6.9,,,,,4.0,,1.0,,3.0,,3.0,5.0,7.0,0,3.0,22.0,,,,3.0
2016-17,7089872,1,21,West_Ham_United,Away,788768,173792,Reece Oxford,reece-oxford,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090018,2,21,West_Ham_United,Home,9729,8380,James Collins,james-collins,D,False,,,2.0,5.0,14.0,19.0,3.0,5.0,3.0,,,,,,,,5.0,5.0,,,2.0,,,,,5.0,1.0,,90.0,,,,,,,,14.0,,7.0,,,,,4.0,,,,12.0,,16.0,17.0,33.0,0,,42.0,,,,
2016-17,7090018,2,21,West_Ham_United,Home,14120,48717,Winston Reid,winston-reid,D,False,,,1.0,10.0,11.0,21.0,1.0,4.0,2.0,,,,,,,,1.0,7.0,,,1.0,,,,,4.0,,,90.0,,2.0,,,,,,5.0,,7.7,,,,,5.0,,,,4.0,,15.0,11.0,26.0,0,1.0,43.0,,2.0,,1.0
2016-17,7090018,2,21,West_Ham_United,Home,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
