season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436604,31,21,West_Ham_United,Home,894474,214048,Max Kilman,max-kilman,D,False,,,,8.0,23.0,31.0,4.0,5.0,,5.0,,,,,,,4.0,6.0,,,0.00674861,,,,0.0,,,,,1.0,,,90.0,,,,,,,9.0,,,6.6,,,,,,7.0,,1.0,,4.0,,14.0,26.0,39.0,,,0,1.0,50.0,,,,1.0
2024-25,12436604,31,21,West_Ham_United,Home,945217,462116,Jean-Clair Todibo,jean-clair-todibo,D,False,,,1.0,9.0,35.0,44.0,1.0,,,1.0,,,,,,,2.0,4.0,,,0.00225554,,,1.0,0.0,,,,,,,,84.0,,1.0,,,,,12.0,,,6.6,,,,,,3.0,,,,6.0,,14.0,42.0,56.0,,,0,3.0,65.0,,1.0,,2.0
2024-25,12436604,31,21,West_Ham_United,Home,1150952,536109,Oliver Scarles,scarles-oliver,D,False,,,1.0,13.0,10.0,23.0,1.0,1.0,,2.0,,,,,,1.0,3.0,2.0,,,0.00788995,,,1.0,0.0,,,,,,,,45.0,,,,,,,3.0,,,6.5,,,,,,1.0,,1.0,,1.0,,14.0,10.0,23.0,,,0,1.0,33.0,,,,1.0
2024-25,12436612,32,21,West_Ham_United,Away,138024,164555,Vladimír Coufal,vladimir-coufal,D,True,,,,5.0,11.0,16.0,1.0,,,1.0,,,,1.0,,,3.0,2.0,,,0.00189768,,,1.0,0.0,,,,,1.0,,,33.0,,,,,,,2.0,,,6.5,,,,,,1.0,,,,1.0,,6.0,12.0,18.0,,,0,1.0,24.0,,1.0,,1.0
2024-25,12436612,32,21,West_Ham_United,Away,155997,109533,Emerson,emerson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436612,32,21,West_Ham_United,Away,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,False,,,2.0,8.0,41.0,49.0,1.0,1.0,,1.0,,1.0,,,,,1.0,2.0,,,0.00245615,0.2966,,,0.0,,,,,1.0,,,90.0,,,,,,,6.0,,,6.4,,,1.0,,,5.0,,,,7.0,1.0,14.0,41.0,55.0,,,1,,64.0,,1.0,,
2024-25,12436612,32,21,West_Ham_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,1.0,13.0,15.0,28.0,,1.0,,2.0,1.0,,,,,2.0,3.0,7.0,,,0.146147,,,1.0,0.0,,,,,5.0,2.0,,90.0,,1.0,,,,,7.0,,,7.9,,,,,,6.0,3.0,1.0,,1.0,,17.0,15.0,31.0,,,0,1.0,59.0,1.0,2.0,3.0,1.0
2024-25,12436612,32,21,West_Ham_United,Away,894474,214048,Max Kilman,max-kilman,D,False,,,2.0,9.0,24.0,33.0,1.0,2.0,,5.0,,,,,,,1.0,4.0,,,0.161716,,,,0.0,,,,,2.0,1.0,,90.0,,3.0,,,,,5.0,,,7.3,,,,,,10.0,,,,4.0,,10.0,28.0,38.0,,,0,1.0,56.0,,1.0,,
2024-25,12436612,32,21,West_Ham_United,Away,945217,462116,Jean-Clair Todibo,jean-clair-todibo,D,False,,,,4.0,33.0,37.0,1.0,,,4.0,,,,2.0,,,5.0,3.0,,,0.00197,,,2.0,0.0,,,,,,,,78.0,,,,,,,4.0,,,6.3,,,,,,1.0,,,,3.0,,5.0,35.0,40.0,,,0,2.0,47.0,1.0,1.0,,1.0
2024-25,12436612,32,21,West_Ham_United,Away,1150952,536109,Oliver Scarles,scarles-oliver,D,False,,,2.0,7.0,12.0,19.0,,,,3.0,,,,1.0,,,1.0,2.0,,,0.00485414,,,,0.0,,,,,2.0,,,57.0,,,,,,,5.0,,,6.7,,,,,,4.0,,,,6.0,,10.0,14.0,24.0,,,0,2.0,37.0,,,,
2024-25,12436554,33,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436554,33,21,West_Ham_United,Home,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,,,,16.0,27.0,43.0,1.0,1.0,,2.0,,,,,,1.0,4.0,6.0,,,0.00699517,,,2.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,11.0,,,6.8,,,,,,3.0,,,,3.0,,21.0,30.0,51.0,,,0,2.0,72.0,2.0,3.0,,1.0
2024-25,12436554,33,21,West_Ham_United,Home,155997,109533,Emerson,emerson,D,False,,,,23.0,19.0,42.0,,,,,,,2.0,,,,1.0,2.0,,,0.0257913,0.1129,,1.0,0.0,,,,,1.0,,,80.0,,,,,,,4.0,,,6.9,,,,,,1.0,,2.0,,,,27.0,19.0,44.0,,,2,2.0,55.0,,,,1.0
2024-25,12436554,33,21,West_Ham_United,Home,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,10.0,,,,,,,1.0,,,6.2,,,,,,1.0,,,,1.0,,,1.0,1.0,,,0,,2.0,,,,
2024-25,12436554,33,21,West_Ham_United,Home,894474,214048,Max Kilman,max-kilman,D,False,,,,9.0,43.0,52.0,1.0,6.0,,3.0,,,,,,,6.0,8.0,,,0.00907799,,,5.0,0.0,,,,,,,,90.0,,2.0,,,,,3.0,,,7.2,,,,,,8.0,,,,,1.0,9.0,45.0,54.0,,,0,2.0,67.0,1.0,,,2.0
2024-25,12436554,33,21,West_Ham_United,Home,945217,462116,Jean-Clair Todibo,jean-clair-todibo,D,False,,,,11.0,47.0,58.0,2.0,1.0,,2.0,,,,1.0,,,3.0,4.0,,,0.00376657,,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,5.0,,,6.9,,,,,,3.0,,,,1.0,,13.0,48.0,61.0,,,0,3.0,75.0,2.0,,,2.0
2024-25,12436554,33,21,West_Ham_United,Home,1150952,536109,Oliver Scarles,scarles-oliver,D,True,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,0.0,,,,,,,,10.0,,,,,,,2.0,,,6.1,,,,,,1.0,,,,1.0,,2.0,,2.0,,,0,,3.0,,,,
2024-25,12436546,34,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436546,34,21,West_Ham_United,Away,138024,164555,Vladimír Coufal,vladimir-coufal,D,True,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,0.00813258,,,,0.0,,,,,,,,9.0,,,,,,,1.0,,,6.1,,,,,,3.0,,1.0,,,,1.0,,,,,0,,5.0,,,,
2024-25,12436546,34,21,West_Ham_United,Away,155997,109533,Emerson,emerson,D,False,,,,18.0,8.0,26.0,,1.0,,2.0,,,,1.0,,,3.0,3.0,,,0.0126633,,,2.0,0.0,,,,,1.0,,,86.0,,1.0,,,,,9.0,,,6.8,,,,,,6.0,,2.0,,1.0,,24.0,9.0,31.0,,,0,2.0,56.0,2.0,,,
2024-25,12436546,34,21,West_Ham_United,Away,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,False,,,2.0,14.0,36.0,50.0,1.0,1.0,,2.0,,1.0,,,,,2.0,1.0,,,0.00598498,0.0519,,1.0,0.0,,,,,,1.0,,90.0,,2.0,,,,,5.0,,,6.5,,,1.0,,,9.0,,,,5.0,,17.0,38.0,55.0,,,1,,68.0,,,,
2024-25,12436546,34,21,West_Ham_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,,25.0,12.0,37.0,1.0,,,2.0,,,,,,1.0,4.0,4.0,,,0.062409,0.1444,0.0591,,0.0,,,,,2.0,2.0,,90.0,1.0,,,,,,10.0,,,7.1,,,1.0,,,2.0,5.0,3.0,,,,31.0,13.0,41.0,,,2,,63.0,,1.0,3.0,
2024-25,12436546,34,21,West_Ham_United,Away,894474,214048,Max Kilman,max-kilman,D,False,,,3.0,22.0,47.0,69.0,,2.0,,3.0,,,,,,,1.0,3.0,,,0.118792,,,,0.0,,,,,1.0,1.0,,90.0,,,,,,,12.0,,,6.8,,,,,,11.0,2.0,1.0,,8.0,,28.0,50.0,77.0,,,0,,97.0,2.0,,1.0,
2024-25,12436546,34,21,West_Ham_United,Away,945217,462116,Jean-Clair Todibo,jean-clair-todibo,D,False,,,1.0,15.0,32.0,47.0,,,,5.0,,,,1.0,,1.0,3.0,,,,0.00691289,,,,0.0,,,,,,,,90.0,,1.0,,,,,6.0,,,6.2,,,,,,4.0,1.0,,,3.0,,18.0,33.0,51.0,,,0,,61.0,,,,
2024-25,12436565,35,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,1.0,,3.0,17.0,31.0,47.0,,,,8.0,,,,,,,1.0,2.0,,,0.097835,,,,0.0,,,,,2.0,,,88.0,,,,,,,10.0,,,6.7,,,,,,4.0,1.0,1.0,,11.0,,24.0,33.0,56.0,,,0,1.0,83.0,,1.0,,1.0
2024-25,12436565,35,21,West_Ham_United,Home,138024,164555,Vladimír Coufal,vladimir-coufal,D,True,,,,3.0,4.0,7.0,,,,1.0,,,,,,,,,,,0.0004854,,,,0.0,,,,,,,,10.0,,,,,,,3.0,,,6.5,,,,,,,,1.0,,,,5.0,5.0,9.0,,,0,,10.0,,,,
2024-25,12436565,35,21,West_Ham_United,Home,155997,109533,Emerson,emerson,D,False,,,1.0,15.0,15.0,30.0,2.0,2.0,,,,,,2.0,,,5.0,5.0,,,0.0101246,,,1.0,0.0,,,,,1.0,,,90.0,,,,,,,8.0,,,6.7,,,,,,1.0,,1.0,,2.0,,23.0,15.0,37.0,,,0,3.0,46.0,,,,2.0
2024-25,12436565,35,21,West_Ham_United,Home,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,True,,,,,3.0,3.0,,,,1.0,,,,,,,,,,,2.085e-05,,,,0.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,4.0,4.0,,,0,,4.0,,,,
2024-25,12436565,35,21,West_Ham_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,1.0,24.0,9.0,33.0,1.0,,,8.0,1.0,,1.0,,,,3.0,7.0,,,0.0660397,0.0398,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,27.0,,,7.8,,,,,,,5.0,6.0,,3.0,,41.0,12.0,47.0,,,1,3.0,83.0,3.0,1.0,3.0,2.0
2024-25,12436565,35,21,West_Ham_United,Home,894474,214048,Max Kilman,max-kilman,D,False,,,2.0,8.0,29.0,37.0,2.0,4.0,,3.0,,,1.0,,,1.0,7.0,8.0,1.0,,0.00427283,0.0239,,4.0,0.0,,,,,1.0,,,90.0,,,,,,,14.0,,,6.4,,,,,,5.0,,,,6.0,,15.0,34.0,49.0,,,1,3.0,63.0,,1.0,,3.0
2024-25,12436565,35,21,West_Ham_United,Home,945217,462116,Jean-Clair Todibo,jean-clair-todibo,D,False,,,1.0,8.0,18.0,26.0,1.0,,,3.0,,,,1.0,,1.0,4.0,4.0,,,0.00161097,,,1.0,0.0,,,,,1.0,,,80.0,,,,,,,14.0,,,6.6,,,,,,1.0,,1.0,,3.0,,14.0,21.0,34.0,,,0,4.0,50.0,4.0,,,2.0
2024-25,12436569,36,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,1.0,,3.0,12.0,33.0,44.0,1.0,,,6.0,,,,,,,2.0,2.0,,,0.178098,,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,7.0,,,7.2,,,,,,2.0,,5.0,,4.0,,17.0,33.0,45.0,,,0,2.0,60.0,1.0,,,2.0
2024-25,12436569,36,21,West_Ham_United,Away,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,,,,9.0,15.0,24.0,1.0,3.0,,4.0,,,1.0,,,,3.0,6.0,,,0.0200043,0.0648,,1.0,0.0,,,,,,,1.0,83.0,,,,,,,9.0,,,7.0,,,,,,1.0,2.0,2.0,,1.0,,12.0,17.0,27.0,,,1,2.0,45.0,1.0,,1.0,1.0
2024-25,12436569,36,21,West_Ham_United,Away,155997,109533,Emerson,emerson,D,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,8.807e-05,,,,0.0,,,,,,,,14.0,,,,,,,,,,6.5,,,,,,,,,,,,1.0,1.0,2.0,,,0,,2.0,,,,
2024-25,12436569,36,21,West_Ham_United,Away,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,True,,,1.0,2.0,7.0,9.0,,,,2.0,,,,,,,,1.0,,,0.00028796,,,,0.0,,,,,1.0,,,14.0,,,,,,,1.0,,,6.8,,,,,,1.0,,,,2.0,,3.0,7.0,10.0,,,0,1.0,14.0,,,,
2024-25,12436569,36,21,West_Ham_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,,17.0,14.0,31.0,1.0,,,1.0,1.0,,,1.0,,,8.0,7.0,,,0.22251,,,2.0,1.0,,,,,1.0,2.0,,90.0,,,,,,,12.0,,,7.5,,,,,,2.0,7.0,,,,1.0,21.0,15.0,36.0,,,0,3.0,62.0,2.0,1.0,3.0,2.0
2024-25,12436569,36,21,West_Ham_United,Away,894474,214048,Max Kilman,max-kilman,D,False,,,1.0,3.0,37.0,40.0,3.0,4.0,,5.0,,1.0,,,,,4.0,7.0,,,0.00231795,0.2044,,1.0,0.0,,,,,,,,90.0,,1.0,,,,,7.0,,,7.1,,,1.0,,,6.0,,,,6.0,,7.0,40.0,47.0,,,1,3.0,59.0,,,,2.0
2024-25,12436569,36,21,West_Ham_United,Away,945217,462116,Jean-Clair Todibo,jean-clair-todibo,D,False,,,2.0,10.0,34.0,44.0,,,,5.0,,,,1.0,,1.0,2.0,2.0,,,0.00242474,,,,0.0,,,,,2.0,,,83.0,,,,,,,4.0,,,6.8,,,,,,1.0,,,,5.0,,13.0,34.0,47.0,,,0,1.0,54.0,,1.0,,
2024-25,12436533,37,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,1.0,,2.0,24.0,15.0,38.0,,,,1.0,,,1.0,,,,,,,,0.387487,0.1229,,,0.0,,,,,,1.0,,58.0,,,,,,,6.0,,,6.7,,,1.0,,,1.0,,3.0,,3.0,,27.0,18.0,42.0,,,2,,49.0,,,,
2024-25,12436533,37,21,West_Ham_United,Home,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,2.0,,,27.0,16.0,41.0,2.0,2.0,,5.0,,,,1.0,,2.0,10.0,7.0,,,0.0452845,0.0356,0.1164,1.0,0.0,,,,,,2.0,,90.0,1.0,,,,,,20.0,,,6.7,,,1.0,,,,5.0,5.0,,2.0,,38.0,17.0,50.0,,,2,3.0,88.0,1.0,1.0,1.0,3.0
2024-25,12436533,37,21,West_Ham_United,Home,155997,109533,Emerson,emerson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436533,37,21,West_Ham_United,Home,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436533,37,21,West_Ham_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,,24.0,12.0,36.0,,,,3.0,,,,,,,2.0,2.0,,,0.0221259,,,,0.0,,,,,3.0,,,90.0,,2.0,,,,,13.0,,,7.0,,,,,,4.0,3.0,3.0,,1.0,,32.0,12.0,41.0,,,0,1.0,68.0,2.0,,1.0,1.0
2024-25,12436533,37,21,West_Ham_United,Home,894474,214048,Max Kilman,max-kilman,D,False,,,2.0,17.0,34.0,51.0,2.0,3.0,,1.0,,,,,,1.0,3.0,5.0,,,0.0114604,,,,0.0,,,,,,,,90.0,,1.0,,,,,5.0,,,6.9,,,,,,5.0,,,,3.0,,20.0,35.0,55.0,,,0,2.0,65.0,,,,2.0
2024-25,12436533,37,21,West_Ham_United,Home,945217,462116,Jean-Clair Todibo,jean-clair-todibo,D,False,,,2.0,15.0,40.0,55.0,2.0,3.0,,7.0,,,,,,,5.0,6.0,,,0.00492696,0.2093,,3.0,0.0,,,,,1.0,,,90.0,,,,,,,6.0,,,7.0,,,1.0,,,7.0,1.0,,,3.0,,20.0,40.0,60.0,,,1,2.0,74.0,1.0,,1.0,2.0
2024-25,12436538,38,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,True,,,,,2.0,2.0,,,,,,,,,,,,,,,2.19e-05,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,0,,2.0,,,,
2024-25,12436538,38,21,West_Ham_United,Away,138024,164555,Vladimír Coufal,vladimir-coufal,D,True,,,,2.0,13.0,15.0,1.0,,,1.0,,,,,,,1.0,2.0,,,0.00028665,,,,0.0,,,,,,,,18.0,,,,,,,1.0,,,6.7,,,,,,1.0,1.0,,,1.0,,3.0,13.0,16.0,,,0,,23.0,,1.0,1.0,
2024-25,12436538,38,21,West_Ham_United,Away,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,False,,,2.0,15.0,55.0,70.0,1.0,1.0,,7.0,,,,,,,1.0,5.0,,,0.00389293,,,,0.0,,,,,1.0,,1.0,90.0,,1.0,,,,,5.0,,,7.4,,,,,,8.0,,,,6.0,,20.0,55.0,75.0,,,0,2.0,90.0,,2.0,,2.0
2024-25,12436538,38,21,West_Ham_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,1.0,,,31.0,36.0,66.0,2.0,,,7.0,,,,1.0,,1.0,5.0,6.0,,,0.043669,,,1.0,1.0,,,,,2.0,1.0,,90.0,,,,,,,10.0,,,7.4,,,,,,2.0,3.0,3.0,,1.0,,39.0,37.0,73.0,,,0,2.0,99.0,,1.0,3.0,1.0
2024-25,12436538,38,21,West_Ham_United,Away,894474,214048,Max Kilman,max-kilman,D,False,,,1.0,13.0,45.0,58.0,,1.0,,2.0,,,,,,,1.0,4.0,,1.0,0.00564605,,,1.0,0.0,,,,,,,,90.0,,1.0,,,,,11.0,,,6.6,,,,,,5.0,2.0,1.0,,5.0,,18.0,49.0,66.0,,,0,1.0,79.0,1.0,,2.0,
2024-25,12436538,38,21,West_Ham_United,Away,945217,462116,Jean-Clair Todibo,jean-clair-todibo,D,False,,,1.0,19.0,45.0,64.0,,2.0,,2.0,,,,1.0,,1.0,4.0,7.0,,,0.0055546,,,2.0,0.0,,,,,2.0,,,89.0,,1.0,,,,,10.0,,,6.9,,,,,,4.0,1.0,,,7.0,,26.0,47.0,73.0,,,0,4.0,87.0,,,1.0,2.0
2024-25,12436538,38,21,West_Ham_United,Away,1150952,536109,Oliver Scarles,scarles-oliver,D,False,,,1.0,11.0,17.0,28.0,1.0,1.0,,1.0,,,,,,,2.0,6.0,,,0.0135477,,,1.0,0.0,,,,,1.0,1.0,,72.0,,,,,,,8.0,,,7.0,,,,,,1.0,1.0,2.0,,1.0,,15.0,17.0,30.0,,,0,4.0,50.0,2.0,,1.0,
