playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,clearancesOffTheLine,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,penaltiesConceded,ownGoalScored,foulWonPenalty,penaltiesTaken,headedGoals,penaltyGoals,expectedGoalsFreekick,freekickTotal,attemptsFromSetPieces,penaltiesSaved,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox
83543,Anthony Knockaert,Midfielder,Brighton,36,France,2017-18,140.0,8.0,3.1232,1.0,13.0,12.0,2.6097,39.0,33.0,4.0,144.0,33.0,1.0,63.0,27.0,164.0,55.0,984.0,3.0,8.0,5.0,6.0,27.0,35.0,6.0,7.0,18.0,2.0,2426.0,2.0,9.0,19.0,139.0,1.0,51.0,123.0,777.0,8.0,74.0,1.0,28.3211,31.0,2.0,13.0,29.0,8.0,121.0,101.0,23.0,279.0,26.0,269.0,171.0,33.0,7.0,1.0,13.0,2.0,32.0,478.0,28.0,80.0,8.0,244.0,16.0,1.0,962.0,21.0,24.0,371.0,26.0,62.0,3.0,359.0,22.0,23.0,16.0,1.0,43.0,255.0,1494.0,13.0,10.0,2.0,5.0,5.0,360.0,14.0,2.0,4.1371,4.0,20.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,
38490,Beram Kayal,Midfielder,Brighton,36,Israel,2017-18,54.0,2.0,0.6225,0.0,1.0,1.0,0.062,18.0,3.0,,34.0,19.0,,5.0,8.0,48.0,3.0,227.0,,1.0,,11.0,,16.0,1.0,,2.0,1.0,740.0,1.0,,8.0,46.0,1.0,12.0,38.0,171.0,,6.0,,17.4124,12.0,3.0,8.0,14.0,1.0,46.0,59.0,15.0,100.0,7.0,75.0,54.0,19.0,,,7.0,,5.0,96.0,13.0,3.0,1.0,84.0,8.0,0.0,219.0,2.0,,73.0,11.0,5.0,4.0,45.0,15.0,12.0,,,8.0,48.0,345.0,1.0,5.0,,,5.0,85.0,5.0,2.0,0.2303,2.0,14.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
11352,Bruno,Defender,Brighton,36,Spain,2017-18,61.0,7.0,1.0059,0.0,,1.0,0.026,30.0,2.0,,100.0,25.0,,2.0,23.0,175.0,34.0,973.0,,,,2.0,,50.0,8.0,1.0,7.0,,2017.0,,1.0,22.0,81.0,,31.0,53.0,736.0,,13.0,55.0,25.0436,10.0,17.0,60.0,23.0,,39.0,33.0,8.0,142.0,6.0,428.0,116.0,25.0,1.0,,13.0,,5.0,330.0,23.0,34.0,,92.0,28.0,0.0,964.0,1.0,8.0,300.0,17.0,15.0,11.0,359.0,19.0,38.0,,,62.0,153.0,1452.0,144.0,4.0,,,44.0,475.0,6.0,1.0,0.0865,3.0,75.0,56.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
85128,Connor Goldson,Defender,Brighton,36,England,2017-18,9.0,,0.0097,0.0,1.0,1.0,0.2419,2.0,2.0,1.0,10.0,3.0,,,2.0,22.0,1.0,83.0,,,,1.0,,14.0,1.0,,,1.0,199.0,1.0,,4.0,13.0,,1.0,3.0,50.0,,3.0,,2.9469,,1.0,8.0,5.0,1.0,5.0,10.0,2.0,22.0,,42.0,12.0,3.0,,,,,,15.0,5.0,1.0,1.0,8.0,10.0,0.0,79.0,1.0,1.0,23.0,2.0,,3.0,25.0,2.0,1.0,,,11.0,6.0,109.0,2.0,,,,10.0,46.0,1.0,,0.2253,1.0,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,
40845,Dale Stephens,Midfielder,Brighton,36,England,2017-18,185.0,,1.494,0.0,7.0,2.0,0.193,104.0,12.0,3.0,210.0,36.0,3.0,21.0,36.0,285.0,,1757.0,,,3.0,,,58.0,10.0,2.0,,,3240.0,,,30.0,167.0,3.0,50.0,139.0,1324.0,,21.0,,48.242,14.0,3.0,67.0,50.0,4.0,155.0,450.0,17.0,352.0,37.0,579.0,293.0,36.0,2.0,,42.0,,5.0,675.0,47.0,,4.0,294.0,28.0,0.0,1726.0,10.0,4.0,343.0,62.0,18.0,16.0,495.0,50.0,63.0,,1.0,148.0,233.0,2186.0,,,1.0,3.0,17.0,797.0,39.0,,1.2028,6.0,75.0,93.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
66242,Davy Pröpper,Midfielder,Brighton,36,Netherlands,2017-18,187.0,3.0,1.2757,1.0,10.0,5.0,0.6138,73.0,26.0,2.0,232.0,35.0,4.0,12.0,35.0,302.0,9.0,1387.0,,2.0,8.0,,,88.0,9.0,1.0,3.0,4.0,3120.0,4.0,1.0,41.0,166.0,3.0,55.0,119.0,971.0,,30.0,,44.4659,15.0,12.0,68.0,50.0,2.0,146.0,403.0,11.0,353.0,24.0,517.0,245.0,35.0,1.0,,29.0,,17.0,558.0,47.0,9.0,2.0,265.0,47.0,1.0,1381.0,21.0,6.0,401.0,44.0,36.0,11.0,289.0,41.0,60.0,,,114.0,178.0,1871.0,,1.0,1.0,8.0,22.0,530.0,31.0,,1.9329,2.0,70.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,
74375,Ezequiel Schelotto,Defender,Brighton,36,Italy,2017-18,62.0,5.0,0.6055,0.0,1.0,2.0,0.1409,20.0,5.0,1.0,75.0,20.0,,2.0,15.0,111.0,28.0,455.0,,,1.0,5.0,,46.0,,,5.0,2.0,1315.0,2.0,,19.0,73.0,3.0,27.0,46.0,312.0,,16.0,34.0,25.6335,5.0,5.0,51.0,30.0,,43.0,30.0,11.0,135.0,4.0,194.0,74.0,20.0,,,7.0,,10.0,170.0,27.0,28.0,,89.0,27.0,0.0,449.0,3.0,11.0,214.0,13.0,15.0,3.0,159.0,8.0,19.0,,,32.0,72.0,817.0,99.0,3.0,,1.0,23.0,179.0,4.0,1.0,0.2414,3.0,36.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,
42748,Gaëtan Bong,Defender,Brighton,36,Cameroon,2017-18,79.0,6.0,0.5222,0.0,,1.0,0.0326,39.0,4.0,,137.0,25.0,,,25.0,228.0,47.0,772.0,,,,,,58.0,6.0,1.0,6.0,,2238.0,,,28.0,97.0,3.0,65.0,67.0,506.0,,4.0,86.0,32.9877,9.0,13.0,71.0,36.0,,51.0,222.0,13.0,176.0,18.0,427.0,140.0,25.0,1.0,,7.0,,13.0,302.0,33.0,47.0,,118.0,30.0,0.0,768.0,3.0,10.0,410.0,32.0,16.0,6.0,32.0,16.0,40.0,,,38.0,91.0,1390.0,178.0,2.0,,,54.0,248.0,10.0,,0.083,2.0,91.0,89.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
20529,Glenn Murray,Forward,Brighton,36,England,2017-18,269.0,,1.166,0.0,7.0,25.0,12.5928,18.0,46.0,4.0,286.0,35.0,,46.0,25.0,298.0,9.0,664.0,12.0,35.0,1.0,10.0,,268.0,1.0,3.0,,10.0,2196.0,10.0,8.0,151.0,190.0,2.0,40.0,73.0,363.0,,103.0,,28.2573,17.0,,27.0,36.0,6.0,118.0,128.0,50.0,459.0,12.0,238.0,69.0,35.0,3.0,7.0,6.0,2.0,17.0,238.0,34.0,9.0,6.0,191.0,117.0,0.0,647.0,21.0,9.0,439.0,12.0,7.0,4.0,129.0,60.0,5.0,,,3.0,169.0,1013.0,,15.0,,1.0,4.0,128.0,14.0,2.0,12.2731,9.0,12.0,48.0,,,3.0,6.0,3.0,4.0,,,,,,,,,,,,,,,,,,
2513,Jamie Murphy,Forward,Brighton,36,Scotland,2017-18,8.0,,0.0138,0.0,1.0,,,2.0,,,6.0,4.0,,1.0,1.0,6.0,2.0,43.0,,1.0,,3.0,,2.0,,,,,166.0,,,2.0,8.0,,4.0,8.0,36.0,,4.0,,3.7468,1.0,,1.0,4.0,1.0,6.0,16.0,5.0,16.0,,10.0,6.0,4.0,,,,,1.0,22.0,4.0,2.0,1.0,14.0,,0.0,42.0,,2.0,14.0,2.0,1.0,,2.0,1.0,1.0,,,1.0,15.0,66.0,,,,,,15.0,1.0,,0.0558,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
