season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576193,1,45,Norwich_City,Home,1031259,439509,Christos Tzolis,christos-tzolis,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576187,2,45,Norwich_City,Away,56601,76306,Lukas Rupp,lukas-rupp,M,False,,,1.0,2.0,15.0,17.0,1.0,,2.0,,,,2.0,,,1.0,4.0,,,,,,,,,,,,,45.0,,1.0,,,,,,3.0,,6.1,,,,,,,,,1.0,,3.0,15.0,18.0,0,,22.0,,,,
2021-22,9576187,2,45,Norwich_City,Away,75756,78607,Kenny McLean,kenny-mclean,M,True,,,,1.0,9.0,10.0,1.0,,1.0,,,,,,,,1.0,3.0,,,,,,,,,,,,45.0,,,,,,,,4.0,,6.6,,,,,1.0,,,,,,1.0,12.0,13.0,0,3.0,18.0,1.0,,,3.0
2021-22,9576187,2,45,Norwich_City,Away,354878,189627,Dimitrios Giannoulis,dimitrios-giannoulis,M,False,,,,1.0,16.0,17.0,,,2.0,,,,,,,,1.0,3.0,,,,,,,,,1.0,,,45.0,,,,,,,,5.0,,6.4,,,,,,3.0,1.0,,,,2.0,18.0,19.0,0,1.0,29.0,,,2.0,1.0
2021-22,9576187,2,45,Norwich_City,Away,784503,171270,Kieran Dowell,kieran-dowell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576187,2,45,Norwich_City,Away,800411,212723,Milot Rashica,milot-rashica,M,False,,,1.0,4.0,6.0,10.0,2.0,,3.0,,,,3.0,,,1.0,7.0,4.0,,,1.0,,,,,,,,,90.0,,1.0,,,,,,6.0,,6.7,,,1.0,,2.0,,1.0,,1.0,2.0,6.0,8.0,13.0,1,3.0,25.0,1.0,1.0,,
2021-22,9576187,2,45,Norwich_City,Away,801306,212325,Pierre Lees Melou,pierre-lees-melou,M,False,,,1.0,8.0,17.0,25.0,,,4.0,,,,3.0,,,1.0,5.0,9.0,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,7.0,,6.6,,,,,,,1.0,,3.0,,11.0,20.0,30.0,0,5.0,50.0,,4.0,,2.0
2021-22,9576187,2,45,Norwich_City,Away,837846,235546,Jacob Lungi Sørensen,jacob-lungi-sorensen,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576187,2,45,Norwich_City,Away,907070,193111,Todd Cantwell,todd-cantwell,M,False,,,2.0,6.0,16.0,22.0,,1.0,4.0,,,,1.0,,,2.0,4.0,7.0,,,,,,,,,1.0,,,90.0,,,,,,,,9.0,,6.6,,,,,,2.0,,,2.0,1.0,7.0,17.0,24.0,0,2.0,40.0,4.0,3.0,1.0,2.0
2021-22,9576187,2,45,Norwich_City,Away,907668,243568,Billy Gilmour,billy-gilmour,M,False,1.0,,2.0,8.0,44.0,51.0,,,3.0,,,,,,,1.0,3.0,4.0,,,2.0,,,,,,2.0,,,90.0,,,,,,,,7.0,,6.5,,,,,1.0,1.0,2.0,,4.0,,12.0,46.0,56.0,0,1.0,67.0,,2.0,1.0,1.0
2021-22,9576187,2,45,Norwich_City,Away,933320,220686,Bali Mumba,bali-mumba,M,True,,,,2.0,5.0,7.0,1.0,,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,,45.0,,,,,,,,4.0,,6.1,,,,,5.0,1.0,,,1.0,,3.0,6.0,9.0,0,1.0,19.0,,,,1.0
2021-22,9576187,2,45,Norwich_City,Away,1031259,439509,Christos Tzolis,christos-tzolis,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576240,3,45,Norwich_City,Home,56601,76306,Lukas Rupp,lukas-rupp,M,True,1.0,,1.0,6.0,2.0,7.0,,,1.0,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,17.0,,,,,,,,2.0,,6.7,,,,,1.0,1.0,1.0,,1.0,,6.0,2.0,7.0,1,,14.0,2.0,,1.0,
2021-22,9576240,3,45,Norwich_City,Home,75756,78607,Kenny McLean,kenny-mclean,M,False,,,1.0,13.0,13.0,26.0,2.0,2.0,4.0,,,,1.0,,,1.0,4.0,4.0,,,,,,,,,1.0,,,90.0,1.0,,,,,,,13.0,,6.5,,,,,3.0,1.0,,,4.0,,20.0,15.0,35.0,1,,49.0,2.0,1.0,1.0,
2021-22,9576240,3,45,Norwich_City,Home,354878,189627,Dimitrios Giannoulis,dimitrios-giannoulis,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576240,3,45,Norwich_City,Home,784503,171270,Kieran Dowell,kieran-dowell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576240,3,45,Norwich_City,Home,800411,212723,Milot Rashica,milot-rashica,M,False,2.0,,2.0,17.0,5.0,20.0,2.0,1.0,7.0,,,1.0,,,,1.0,8.0,6.0,,,1.0,,,,,,3.0,1.0,,90.0,,,,,,,,26.0,,6.8,,,,,,5.0,13.0,,4.0,,32.0,7.0,26.0,1,1.0,59.0,4.0,3.0,1.0,1.0
2021-22,9576240,3,45,Norwich_City,Home,801306,212325,Pierre Lees Melou,pierre-lees-melou,M,False,,,,10.0,6.0,16.0,1.0,,2.0,,,,1.0,,,,5.0,1.0,,,2.0,,,,,,,1.0,,73.0,1.0,,,,,,1.0,9.0,,6.7,,,1.0,,,1.0,,,,,16.0,6.0,22.0,2,,29.0,2.0,1.0,,
2021-22,9576240,3,45,Norwich_City,Home,837846,235546,Jacob Lungi Sørensen,jacob-lungi-sorensen,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576240,3,45,Norwich_City,Home,907070,193111,Todd Cantwell,todd-cantwell,M,False,,,2.0,19.0,10.0,29.0,2.0,,4.0,,,,4.0,,,2.0,10.0,7.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,10.0,,6.8,,,3.0,,,3.0,1.0,,2.0,1.0,23.0,11.0,33.0,3,4.0,51.0,2.0,1.0,2.0,3.0
2021-22,9576240,3,45,Norwich_City,Home,907668,243568,Billy Gilmour,billy-gilmour,M,False,,,2.0,15.0,13.0,28.0,,1.0,3.0,,,1.0,2.0,,,1.0,3.0,3.0,,,,,,,,,1.0,,,79.0,,,,,,,,8.0,,6.4,,,,,2.0,,3.0,,4.0,,21.0,14.0,32.0,1,2.0,45.0,,,,1.0
2021-22,9576408,4,45,Norwich_City,Away,56601,76306,Lukas Rupp,lukas-rupp,M,False,,,,14.0,23.0,37.0,1.0,,5.0,,,,1.0,,,,4.0,1.0,,,2.0,,,,,,3.0,,,80.0,,,,,,,,7.0,,6.8,,,1.0,,1.0,,,,1.0,,16.0,27.0,43.0,1,1.0,52.0,1.0,,,
2021-22,9576408,4,45,Norwich_City,Away,75756,78607,Kenny McLean,kenny-mclean,M,False,,,2.0,16.0,7.0,23.0,4.0,5.0,3.0,,,2.0,,,,,7.0,10.0,,,,,,,,,1.0,,,90.0,,1.0,,,,,,14.0,,6.9,,,1.0,,2.0,4.0,,,4.0,,25.0,9.0,34.0,3,2.0,51.0,,2.0,1.0,1.0
2021-22,9576408,4,45,Norwich_City,Away,565686,179276,Mathias Normann,mathias-normann,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576408,4,45,Norwich_City,Away,784503,171270,Kieran Dowell,kieran-dowell,M,False,,,,9.0,5.0,14.0,1.0,1.0,2.0,,,1.0,,,,,3.0,5.0,,,,,,,,,,,,62.0,,,,,,,,10.0,,6.7,,,,,1.0,4.0,2.0,,,,15.0,6.0,19.0,1,2.0,31.0,,,2.0,1.0
2021-22,9576408,4,45,Norwich_City,Away,800411,212723,Milot Rashica,milot-rashica,M,True,1.0,,,3.0,1.0,3.0,2.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,22.0,,,,,,,,7.0,,6.5,,,,,,1.0,7.0,,,,9.0,1.0,3.0,0,,12.0,,1.0,,
2021-22,9576408,4,45,Norwich_City,Away,801306,212325,Pierre Lees Melou,pierre-lees-melou,M,False,,,6.0,18.0,17.0,35.0,,2.0,6.0,,,,1.0,,,,3.0,7.0,,,2.0,,,,,,1.0,1.0,,90.0,,,,,,,,13.0,,7.4,,,,,1.0,2.0,,,7.0,,22.0,23.0,45.0,0,3.0,57.0,3.0,,2.0,1.0
2021-22,9576408,4,45,Norwich_City,Away,837846,235546,Jacob Lungi Sørensen,jacob-lungi-sorensen,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576408,4,45,Norwich_City,Away,907070,193111,Todd Cantwell,todd-cantwell,M,True,,,,8.0,2.0,10.0,,1.0,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,,28.0,,,,,,,,7.0,,6.4,,,,,,1.0,1.0,,,,10.0,5.0,14.0,0,1.0,19.0,1.0,,,1.0
2021-22,9576408,4,45,Norwich_City,Away,907668,243568,Billy Gilmour,billy-gilmour,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576408,4,45,Norwich_City,Away,1031259,439509,Christos Tzolis,christos-tzolis,M,False,,,,8.0,9.0,17.0,4.0,,3.0,,,,3.0,,,,7.0,3.0,,,,,,,,,,2.0,,68.0,,,,,,,,9.0,,6.7,,,,,1.0,,3.0,,1.0,,14.0,9.0,20.0,0,2.0,31.0,3.0,1.0,,2.0
2021-22,9576189,5,45,Norwich_City,Home,56601,76306,Lukas Rupp,lukas-rupp,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576189,5,45,Norwich_City,Home,75756,78607,Kenny McLean,kenny-mclean,M,False,,,3.0,13.0,11.0,24.0,1.0,2.0,5.0,,,2.0,,,,,1.0,6.0,,,,,,,,,,,,90.0,1.0,,,,,,,8.0,,7.0,,,,,3.0,2.0,3.0,,4.0,,18.0,11.0,26.0,3,1.0,44.0,3.0,1.0,2.0,
2021-22,9576189,5,45,Norwich_City,Home,354878,189627,Dimitrios Giannoulis,dimitrios-giannoulis,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576189,5,45,Norwich_City,Home,565686,179276,Mathias Normann,mathias-normann,M,False,,,6.0,13.0,11.0,24.0,2.0,1.0,3.0,1.0,,1.0,1.0,,,,4.0,4.0,,,1.0,1.0,,,,,2.0,1.0,,70.0,1.0,,,,,,,10.0,,7.7,,,,,1.0,,,,10.0,,17.0,14.0,31.0,2,2.0,45.0,,1.0,,1.0
2021-22,9576189,5,45,Norwich_City,Home,800411,212723,Milot Rashica,milot-rashica,M,False,1.0,,2.0,8.0,7.0,14.0,,1.0,3.0,,,,,,,1.0,4.0,2.0,,,2.0,,,,,,1.0,,,88.0,2.0,,,,,,,17.0,,6.8,,,,,,3.0,6.0,,3.0,,18.0,8.0,20.0,2,,39.0,2.0,,1.0,
2021-22,9576189,5,45,Norwich_City,Home,801306,212325,Pierre Lees Melou,pierre-lees-melou,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576189,5,45,Norwich_City,Home,907070,193111,Todd Cantwell,todd-cantwell,M,True,,,,10.0,2.0,12.0,,,1.0,,,,2.0,,,,2.0,1.0,,,,,,,,,,,,20.0,,,,,,,,4.0,,6.3,,,,,,,,,1.0,,12.0,2.0,14.0,0,1.0,17.0,2.0,,,
2021-22,9576189,5,45,Norwich_City,Home,907668,243568,Billy Gilmour,billy-gilmour,M,False,3.0,,3.0,25.0,17.0,39.0,,1.0,10.0,,,,2.0,,,1.0,4.0,8.0,,,1.0,,,,,,1.0,3.0,,90.0,,,,,,,,17.0,,7.5,,,,,3.0,2.0,5.0,,9.0,,38.0,18.0,51.0,0,5.0,71.0,2.0,,2.0,5.0
2021-22,9576189,5,45,Norwich_City,Home,1031259,439509,Christos Tzolis,christos-tzolis,M,True,,,,3.0,3.0,6.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,20.0,,,,,,,,4.0,,6.5,,,,,,,,,2.0,1.0,5.0,4.0,9.0,0,,11.0,1.0,,,
2021-22,9576417,6,45,Norwich_City,Away,56601,76306,Lukas Rupp,lukas-rupp,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576417,6,45,Norwich_City,Away,75756,78607,Kenny McLean,kenny-mclean,M,False,1.0,,2.0,19.0,26.0,44.0,1.0,2.0,7.0,1.0,,1.0,2.0,,,1.0,4.0,6.0,,,,,,,,,2.0,1.0,,90.0,,,,,,,,16.0,,7.3,,,2.0,,,,4.0,,6.0,,29.0,29.0,54.0,3,3.0,74.0,2.0,1.0,,1.0
2021-22,9576417,6,45,Norwich_City,Away,354878,189627,Dimitrios Giannoulis,dimitrios-giannoulis,M,True,,,1.0,3.0,2.0,5.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,10.0,,,,,,,,2.0,,6.8,,,,,1.0,1.0,,,1.0,,3.0,4.0,7.0,0,,10.0,,1.0,1.0,
2021-22,9576417,6,45,Norwich_City,Away,565686,179276,Mathias Normann,mathias-normann,M,False,1.0,,3.0,15.0,17.0,31.0,,2.0,3.0,,,,1.0,,,1.0,5.0,6.0,,,1.0,,,,,,2.0,1.0,,69.0,2.0,,,,,,,15.0,,7.1,,,1.0,,,4.0,4.0,,6.0,,25.0,19.0,40.0,3,1.0,58.0,,1.0,2.0,
2021-22,9576417,6,45,Norwich_City,Away,784503,171270,Kieran Dowell,kieran-dowell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576417,6,45,Norwich_City,Away,800411,212723,Milot Rashica,milot-rashica,M,True,,,,1.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,21.0,,,,,,,,3.0,,6.5,,,,,,,1.0,,,,2.0,2.0,3.0,0,,6.0,1.0,,,
2021-22,9576417,6,45,Norwich_City,Away,801306,212325,Pierre Lees Melou,pierre-lees-melou,M,False,1.0,,5.0,32.0,20.0,51.0,,1.0,7.0,,,1.0,1.0,,,,5.0,7.0,,,3.0,,,,,,2.0,2.0,,90.0,,,,,,,,13.0,,7.2,,,,,1.0,3.0,1.0,,11.0,,40.0,22.0,61.0,1,4.0,80.0,2.0,,2.0,2.0
2021-22,9576417,6,45,Norwich_City,Away,907668,243568,Billy Gilmour,billy-gilmour,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576417,6,45,Norwich_City,Away,1031259,439509,Christos Tzolis,christos-tzolis,M,True,1.0,,1.0,4.0,2.0,5.0,,,,,,,,,,,2.0,,,,1.0,,,,,,,1.0,,21.0,,,,,,,,4.0,,6.5,,,,,,1.0,2.0,,1.0,,6.0,2.0,6.0,0,,12.0,1.0,,,
2021-22,9576411,7,45,Norwich_City,Away,56601,76306,Lukas Rupp,lukas-rupp,M,True,,,,4.0,2.0,6.0,1.0,,2.0,,,,1.0,,,1.0,4.0,1.0,,,1.0,,,,,,,,,10.0,,,,,,,,1.0,,6.3,,,,,,,,,,,4.0,2.0,6.0,0,1.0,9.0,,,,1.0
2021-22,9576411,7,45,Norwich_City,Away,75756,78607,Kenny McLean,kenny-mclean,M,False,,,2.0,12.0,13.0,25.0,1.0,3.0,8.0,,,,3.0,,,1.0,6.0,7.0,,,,,,,,,,,,90.0,,1.0,,,,,,18.0,,6.5,,,,,2.0,2.0,1.0,,6.0,,25.0,14.0,38.0,0,1.0,51.0,2.0,2.0,1.0,
2021-22,9576411,7,45,Norwich_City,Away,354878,189627,Dimitrios Giannoulis,dimitrios-giannoulis,M,False,,,1.0,10.0,19.0,29.0,1.0,,7.0,,,1.0,1.0,,,,6.0,10.0,,1.0,1.0,,,,,,,,,90.0,,1.0,,,,,,20.0,,7.2,,,,,4.0,8.0,2.0,,3.0,,22.0,20.0,40.0,1,3.0,78.0,1.0,2.0,5.0,2.0
2021-22,9576411,7,45,Norwich_City,Away,565686,179276,Mathias Normann,mathias-normann,M,False,3.0,,5.0,17.0,15.0,29.0,1.0,2.0,5.0,,,1.0,,,,,3.0,7.0,,,1.0,,,,,1.0,,2.0,,90.0,1.0,3.0,,,,,,16.0,,7.9,,,,,7.0,3.0,7.0,,10.0,,28.0,18.0,39.0,2,2.0,69.0,,1.0,2.0,2.0
2021-22,9576411,7,45,Norwich_City,Away,784503,171270,Kieran Dowell,kieran-dowell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576411,7,45,Norwich_City,Away,800411,212723,Milot Rashica,milot-rashica,M,True,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,3.0,,6.5,,,,,,,3.0,,,,6.0,,3.0,0,,6.0,,,,
2021-22,9576411,7,45,Norwich_City,Away,801306,212325,Pierre Lees Melou,pierre-lees-melou,M,False,,,1.0,5.0,12.0,17.0,2.0,,2.0,,,,4.0,,,,6.0,4.0,,,,,,,,,,,,80.0,1.0,,,,,,,6.0,,7.0,,,1.0,,2.0,,1.0,,2.0,,8.0,15.0,22.0,2,3.0,33.0,,1.0,,3.0
2021-22,9576411,7,45,Norwich_City,Away,907668,243568,Billy Gilmour,billy-gilmour,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576411,7,45,Norwich_City,Away,1031259,439509,Christos Tzolis,christos-tzolis,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576177,8,45,Norwich_City,Home,56601,76306,Lukas Rupp,lukas-rupp,M,True,,,,,2.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,11.0,,,,,,,,1.0,,6.3,,,,,,,,,,,,2.0,2.0,0,,4.0,,,,
2021-22,9576177,8,45,Norwich_City,Home,75756,78607,Kenny McLean,kenny-mclean,M,False,,,1.0,10.0,10.0,20.0,4.0,1.0,6.0,,,,,,,1.0,5.0,3.0,,,,,,,,,,,,90.0,,,,,,,,10.0,,6.6,,,,,,,,,2.0,,15.0,13.0,28.0,0,1.0,36.0,1.0,1.0,,1.0
2021-22,9576177,8,45,Norwich_City,Home,354878,189627,Dimitrios Giannoulis,dimitrios-giannoulis,M,False,1.0,,1.0,13.0,13.0,25.0,,1.0,6.0,,,,1.0,,,1.0,4.0,7.0,,,1.0,,,,,,3.0,2.0,,90.0,,1.0,,,,,,18.0,,7.6,,,,,1.0,3.0,8.0,,1.0,,24.0,15.0,31.0,0,2.0,70.0,2.0,2.0,2.0,2.0
2021-22,9576177,8,45,Norwich_City,Home,565686,179276,Mathias Normann,mathias-normann,M,False,2.0,,4.0,9.0,6.0,13.0,2.0,1.0,4.0,,,2.0,,,,2.0,5.0,7.0,,,1.0,,,,,,1.0,,,83.0,,,,,,,,19.0,,6.9,,,1.0,,1.0,2.0,7.0,,8.0,,21.0,8.0,22.0,3,,45.0,3.0,4.0,2.0,
2021-22,9576177,8,45,Norwich_City,Home,784503,171270,Kieran Dowell,kieran-dowell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576177,8,45,Norwich_City,Home,800411,212723,Milot Rashica,milot-rashica,M,True,1.0,,,3.0,1.0,3.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,2.0,,14.0,,,,,,,,2.0,,6.9,,,,,,,2.0,,,,5.0,1.0,4.0,0,,7.0,,1.0,,
2021-22,9576177,8,45,Norwich_City,Home,801306,212325,Pierre Lees Melou,pierre-lees-melou,M,False,,,,12.0,10.0,22.0,1.0,1.0,8.0,,,1.0,3.0,,,1.0,6.0,7.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,21.0,,7.2,,,2.0,,2.0,1.0,4.0,,4.0,,25.0,14.0,35.0,3,5.0,65.0,2.0,,1.0,4.0
2021-22,9576177,8,45,Norwich_City,Home,907668,243568,Billy Gilmour,billy-gilmour,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576177,8,45,Norwich_City,Home,1031259,439509,Christos Tzolis,christos-tzolis,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576385,9,45,Norwich_City,Away,56601,76306,Lukas Rupp,lukas-rupp,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576385,9,45,Norwich_City,Away,75756,78607,Kenny McLean,kenny-mclean,M,False,,,1.0,12.0,25.0,37.0,3.0,2.0,7.0,,,,1.0,,,2.0,6.0,6.0,,,,,,,,,,,,90.0,,,,,,,,7.0,,6.1,,,,,,3.0,,,2.0,,15.0,26.0,41.0,0,,52.0,1.0,1.0,3.0,
2021-22,9576385,9,45,Norwich_City,Away,354878,189627,Dimitrios Giannoulis,dimitrios-giannoulis,M,False,,,,2.0,9.0,11.0,,,6.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,45.0,,,,,,,,10.0,,6.2,,,,,,,1.0,,,,5.0,11.0,15.0,0,,26.0,2.0,1.0,,
2021-22,9576385,9,45,Norwich_City,Away,565686,179276,Mathias Normann,mathias-normann,M,False,,,6.0,9.0,17.0,26.0,,,2.0,,,1.0,2.0,,,2.0,7.0,4.0,,,4.0,,,,,,,,,90.0,,,,1.0,,,,17.0,,5.5,,,,,1.0,2.0,,,7.0,,18.0,19.0,37.0,1,,53.0,4.0,2.0,2.0,
