season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827870,1,11,Everton,Away,72127,66838,Cenk Tosun,cenk-tosun,F,False,1.0,,,13.0,5.0,17.0,6.0,3.0,3.0,,,,3.0,,2.0,11.0,5.0,,,,1.0,,,,,1.0,,81.0,1.0,,,,,,,,11.0,,6.8,,,1.0,,1.0,,1.0,,,,18.0,7.0,24.0,2,1.0,37.0,1.0,1.0,,1.0
2018-19,7827870,1,11,Everton,Away,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,4.0,1.0,5.0,,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,9.0,,,,,,,,,6.0,,6.4,,,,,,1.0,,,,,8.0,1.0,9.0,0,,13.0,,,,
2018-19,7827870,1,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827870,1,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,,,2.0,16.0,8.0,24.0,13.0,5.0,6.0,,,,1.0,,3.0,19.0,10.0,,,1.0,,2.0,,,1.0,1.0,,86.0,2.0,1.0,,,,,,,14.0,,8.0,,,,,1.0,1.0,,,3.0,,20.0,10.0,30.0,2,3.0,54.0,4.0,3.0,,3.0
2018-19,7827895,2,11,Everton,Home,72127,66838,Cenk Tosun,cenk-tosun,F,False,,,1.0,8.0,2.0,10.0,4.0,2.0,3.0,,,,1.0,,,6.0,7.0,,,,,,,,1.0,,,75.0,2.0,,,,,,,,13.0,,7.1,,,1.0,,,1.0,1.0,,1.0,1.0,17.0,2.0,18.0,3,2.0,36.0,2.0,3.0,,1.0
2018-19,7827895,2,11,Everton,Home,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,2.0,,2.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,4.0,,,,,,,,,1.0,,6.5,,,,,,,,,,,3.0,,3.0,0,,3.0,,,,
2018-19,7827895,2,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,1.0,,,6.0,1.0,6.0,3.0,,1.0,,,,,,,4.0,2.0,,,1.0,,,,,1.0,,,15.0,,,,,,,,,2.0,,6.7,,,,,,,1.0,,,,7.0,2.0,8.0,0,1.0,13.0,,1.0,,
2018-19,7827895,2,11,Everton,Home,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827895,2,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,,13.0,3.0,16.0,5.0,4.0,5.0,,,1.0,,,4.0,11.0,9.0,,,,,1.0,,,2.0,2.0,,86.0,1.0,,,,,,,,18.0,,7.0,,,,,4.0,4.0,2.0,,,,22.0,3.0,23.0,2,2.0,48.0,3.0,1.0,2.0,1.0
2018-19,7827904,3,11,Everton,Away,72127,66838,Cenk Tosun,cenk-tosun,F,False,,,,14.0,6.0,20.0,5.0,1.0,8.0,,,,,,3.0,12.0,3.0,,,2.0,1.0,,,,,2.0,,84.0,,,,,,,,,13.0,,7.0,,,2.0,,1.0,2.0,,,1.0,,18.0,8.0,26.0,2,1.0,41.0,2.0,1.0,,1.0
2018-19,7827904,3,11,Everton,Away,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827904,3,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,,,,4.0,,4.0,2.0,3.0,2.0,,,,,,,3.0,3.0,,,1.0,,,,,,1.0,,6.0,,,,,,,,,5.0,,6.6,,,,,1.0,,,,,,6.0,,6.0,0,,12.0,3.0,,,
2018-19,7827904,3,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,,,,8.0,2.0,10.0,1.0,3.0,1.0,,,1.0,1.0,,,7.0,5.0,,,2.0,,,,,,,,41.0,,,,,,,,,9.0,,5.1,,,,,1.0,4.0,,,,,10.0,4.0,14.0,1,,23.0,2.0,1.0,1.0,
2018-19,7827915,4,11,Everton,Home,72127,66838,Cenk Tosun,cenk-tosun,F,False,,,,10.0,,10.0,5.0,1.0,3.0,,,,1.0,,2.0,9.0,2.0,,,1.0,,,,,,,,90.0,,,,,,,,,9.0,,6.5,,,2.0,,,,,,,,15.0,,15.0,2,,24.0,2.0,1.0,,
2018-19,7827915,4,11,Everton,Home,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,2.0,,2.0,1.0,,2.0,,,,,,2.0,5.0,1.0,,,,,,,,,1.0,,14.0,,,,,,,,,6.0,,6.3,,,,,,2.0,,,,,3.0,,3.0,0,,9.0,,1.0,,
2018-19,7827915,4,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,7.0,4.0,11.0,3.0,6.0,5.0,,,,1.0,,6.0,14.0,9.0,,,2.0,,1.0,,,1.0,,,90.0,1.0,,,,,,,,20.0,,6.5,,,2.0,,4.0,2.0,,,1.0,,16.0,4.0,20.0,3,2.0,46.0,1.0,1.0,,2.0
2018-19,7827915,4,11,Everton,Home,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,7.0,4.0,11.0,,1.0,5.0,,,,,,4.0,5.0,4.0,,,,,,,,,,,33.0,,,,,,,,,8.0,,6.5,,,,,1.0,1.0,1.0,,,,9.0,4.0,12.0,0,1.0,23.0,1.0,2.0,,1.0
2018-19,7827941,5,11,Everton,Home,72127,66838,Cenk Tosun,cenk-tosun,F,False,,,,7.0,2.0,9.0,,2.0,1.0,,1.0,,,,1.0,1.0,3.0,,,,,,,,,,,69.0,2.0,,,,,,,,5.0,,6.6,,,1.0,,,,,,,,9.0,2.0,11.0,3,1.0,20.0,2.0,1.0,,1.0
2018-19,7827941,5,11,Everton,Home,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,3.0,,3.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,5.0,2.0,,,,,,,1.0,,,,21.0,,,,,,,,,7.0,,6.2,,,2.0,,,2.0,1.0,,1.0,1.0,6.0,,5.0,2,,13.0,,,1.0,
2018-19,7827941,5,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,1.0,7.0,2.0,9.0,4.0,1.0,3.0,,,,1.0,,2.0,9.0,5.0,,,1.0,,,,,,,,90.0,,,,,,,,,18.0,,5.8,,,,,,5.0,,,2.0,,16.0,3.0,19.0,0,,36.0,5.0,,4.0,
2018-19,7827941,5,11,Everton,Home,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,6.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,6.5,,,,,,,,,,,6.0,1.0,7.0,0,,8.0,,,,
2018-19,7827944,6,11,Everton,Away,72127,66838,Cenk Tosun,cenk-tosun,F,True,,,,1.0,2.0,3.0,1.0,2.0,,,,,,,1.0,2.0,3.0,,,,,,,,,,,18.0,1.0,,,,,,,,3.0,,6.8,,,,,,1.0,,,,,1.0,3.0,4.0,1,,9.0,1.0,,1.0,
2018-19,7827944,6,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,1.0,5.0,3.0,8.0,4.0,,2.0,,1.0,,,,1.0,10.0,3.0,,,2.0,,,,,1.0,1.0,,72.0,,,,,,,,,13.0,,5.9,,,,,1.0,3.0,,,1.0,1.0,10.0,3.0,13.0,0,,27.0,4.0,3.0,,
2018-19,7827944,6,11,Everton,Away,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827944,6,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,,,,9.0,4.0,13.0,2.0,,2.0,,,1.0,,,2.0,6.0,4.0,,,,,,,,1.0,,,90.0,2.0,,,,,,,,16.0,,6.5,,,1.0,,1.0,3.0,4.0,,3.0,,15.0,7.0,18.0,4,,45.0,2.0,3.0,1.0,
2018-19,7827971,7,11,Everton,Home,72127,66838,Cenk Tosun,cenk-tosun,F,True,,,,4.0,1.0,5.0,1.0,,,,,,,,,2.0,1.0,,,1.0,,1.0,,,,1.0,,35.0,1.0,,,,,,,,3.0,,7.2,,,,,,,,,1.0,1.0,5.0,1.0,6.0,1,,10.0,2.0,1.0,,
2018-19,7827971,7,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,6.0,,6.0,,5.0,2.0,,,2.0,,,1.0,2.0,7.0,,,1.0,,,,,1.0,,,55.0,,,,,,,,1.0,8.0,,7.0,,,,,,,,,,,10.0,2.0,12.0,2,,19.0,,2.0,,
2018-19,7827971,7,11,Everton,Home,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
