season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,9326472,16,11,Everton,Home,100621,78007,Joshua King,joshua-king,F,True,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,,21.0,,,,,,,,6.0,,6.5,,,,,,1.0,1.0,,,,4.0,1.0,4.0,0,1.0,10.0,1.0,,,1.0
2020-21,9326472,16,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,1.0,6.0,6.0,12.0,6.0,3.0,5.0,,,,2.0,,3.0,12.0,7.0,,,1.0,,1.0,,,1.0,,,90.0,1.0,,,,,,,13.0,,6.9,,,,,,,1.0,,1.0,,12.0,7.0,18.0,1,,33.0,3.0,4.0,,
2020-21,8897004,17,11,Everton,Home,72127,66838,Cenk Tosun,cenk-tosun,F,True,,,,3.0,,3.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,11.0,,,,,,,,1.0,,6.4,,,,,,,,,,,4.0,,4.0,0,,4.0,,,,
2020-21,8897004,17,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,1.0,10.0,4.0,14.0,4.0,3.0,1.0,,,,,,,5.0,4.0,,,,,,,,1.0,,,79.0,,,,,,,,12.0,,6.8,,,2.0,,,2.0,,,2.0,,15.0,6.0,21.0,2,,31.0,4.0,,1.0,
2020-21,8897004,17,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,1.0,,1.0,23.0,6.0,28.0,4.0,1.0,1.0,,,1.0,,,3.0,9.0,5.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,19.0,,6.5,,,,,1.0,2.0,3.0,,2.0,1.0,33.0,9.0,39.0,1,1.0,56.0,1.0,2.0,1.0,1.0
2020-21,8897004,17,11,Everton,Home,914902,232826,Anthony Gordon,anthony-gordon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897047,18,11,Everton,Away,72127,66838,Cenk Tosun,cenk-tosun,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897047,18,11,Everton,Away,840217,212319,Richarlison,richarlison,F,True,,,,1.0,,1.0,1.0,1.0,2.0,,,,1.0,,,4.0,3.0,,,1.0,,,,,,,,14.0,,,,,,,,4.0,,6.4,,,,,1.0,1.0,1.0,,,1.0,2.0,1.0,2.0,0,,8.0,1.0,2.0,,
2020-21,8897047,18,11,Everton,Away,914902,232826,Anthony Gordon,anthony-gordon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9501660,19,11,Everton,Away,100621,78007,Joshua King,joshua-king,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9501660,19,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,11.0,4.0,15.0,4.0,7.0,1.0,,,,,,,4.0,9.0,,,,,,,,,,,90.0,2.0,,,,,,,14.0,,7.1,,,1.0,,1.0,,1.0,,1.0,1.0,21.0,5.0,25.0,3,,36.0,2.0,2.0,,
2020-21,9501660,19,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,,,1.0,17.0,5.0,22.0,3.0,2.0,4.0,,,,2.0,,2.0,9.0,5.0,,,1.0,,,,,,3.0,,90.0,,,,,,,,13.0,,7.0,,,2.0,,3.0,1.0,,,1.0,,24.0,6.0,30.0,2,2.0,44.0,1.0,1.0,,1.0
2020-21,8897042,20,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,10.0,5.0,15.0,9.0,5.0,1.0,,,,,,,10.0,6.0,,,1.0,,,,,1.0,,,89.0,1.0,,,,,,,7.0,,6.9,,,1.0,,3.0,,,,,,13.0,6.0,19.0,2,,32.0,2.0,1.0,,
2020-21,8897042,20,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,1.0,5.0,4.0,9.0,2.0,1.0,6.0,,,1.0,3.0,,3.0,16.0,7.0,,,4.0,,,,,,,,90.0,,1.0,,,,,,16.0,,6.0,,,1.0,,2.0,5.0,1.0,,2.0,1.0,10.0,4.0,13.0,2,2.0,42.0,4.0,3.0,1.0,1.0
2020-21,8897042,20,11,Everton,Home,914902,232826,Anthony Gordon,anthony-gordon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897054,21,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,1.0,10.0,4.0,14.0,2.0,3.0,1.0,,,,,,3.0,7.0,3.0,,,3.0,,,,,,1.0,,90.0,1.0,,,,,,,15.0,,6.8,,,,,4.0,,1.0,,1.0,1.0,17.0,6.0,22.0,1,,37.0,2.0,,,
2020-21,8897054,21,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,1.0,14.0,10.0,24.0,3.0,3.0,6.0,,,,,,3.0,7.0,10.0,,,,,,,,1.0,1.0,,90.0,1.0,,,,,,,14.0,,7.2,,,3.0,,2.0,3.0,1.0,,2.0,,21.0,11.0,31.0,4,3.0,55.0,2.0,2.0,2.0,1.0
2020-21,8897054,21,11,Everton,Home,914902,232826,Anthony Gordon,anthony-gordon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897022,22,11,Everton,Away,100621,78007,Joshua King,joshua-king,F,True,,,,,2.0,2.0,1.0,,2.0,,,,,,2.0,3.0,,,,,,,,,,,,9.0,,,,,,,,3.0,,6.3,,,,,,,,,,,,2.0,2.0,0,,7.0,1.0,,,
2020-21,8897022,22,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,1.0,12.0,6.0,18.0,5.0,8.0,4.0,,1.0,,1.0,,2.0,12.0,11.0,,,2.0,,1.0,,,,,,90.0,4.0,,,,,,,23.0,,7.4,,,1.0,,3.0,4.0,1.0,,2.0,,25.0,7.0,31.0,5,1.0,57.0,2.0,,2.0,
2020-21,8897022,22,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,,,,9.0,7.0,16.0,,2.0,5.0,,,,3.0,,1.0,5.0,7.0,,,,,,,,2.0,,,80.0,,,,,,,,9.0,,6.7,,,1.0,,3.0,3.0,,,,1.0,14.0,8.0,22.0,1,,41.0,1.0,3.0,2.0,
2020-21,8897150,23,11,Everton,Away,100621,78007,Joshua King,joshua-king,F,True,,,,3.0,1.0,4.0,,,1.0,,,,,,2.0,3.0,3.0,,,,,,,,,,,9.0,,,,,,,,5.0,,6.5,,,,,,3.0,,,,1.0,5.0,1.0,6.0,0,,12.0,,1.0,2.0,
2020-21,8897150,23,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,8.0,7.0,15.0,2.0,4.0,2.0,,,,,,1.0,3.0,5.0,,,,,1.0,,,,1.0,,90.0,1.0,,,,,,,12.0,,7.5,,,,,1.0,,,,1.0,2.0,13.0,7.0,20.0,1,,37.0,5.0,1.0,,
2020-21,8897150,23,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,1.0,,,5.0,4.0,8.0,1.0,,3.0,,1.0,,1.0,,1.0,7.0,3.0,,,1.0,,,,,,,,90.0,,,,,,,,12.0,,6.2,,,2.0,,,5.0,3.0,,,1.0,11.0,4.0,12.0,2,1.0,28.0,,,2.0,
2020-21,8897177,24,11,Everton,Home,100621,78007,Joshua King,joshua-king,F,True,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,34.0,,,,,,,,3.0,,6.5,,,,,,,,,,1.0,,1.0,1.0,0,1.0,5.0,3.0,,,
2020-21,8897177,24,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,,4.0,5.0,9.0,3.0,1.0,2.0,,,,,,,3.0,2.0,,,,,,,,,,,90.0,,,,,,,,3.0,,6.5,,,,,1.0,,1.0,,,2.0,6.0,6.0,11.0,0,1.0,15.0,,,,1.0
2020-21,8897136,25,11,Everton,Away,100621,78007,Joshua King,joshua-king,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897136,25,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,,,,2.0,,2.0,1.0,2.0,2.0,,1.0,,,,1.0,3.0,3.0,,,,,,,,,,,28.0,1.0,,,,,,1.0,5.0,,6.6,,,,,,1.0,,,,,3.0,1.0,4.0,1,,12.0,1.0,1.0,,
2020-21,8897136,25,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,,,,4.0,2.0,6.0,4.0,1.0,2.0,,,,,,2.0,7.0,3.0,,,1.0,,1.0,,,,,,86.0,1.0,,,,,,,14.0,,7.0,,,,,,,1.0,,,2.0,11.0,4.0,14.0,1,,24.0,3.0,2.0,,
2020-21,8897122,26,11,Everton,Home,100621,78007,Joshua King,joshua-king,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,2.0,0,,3.0,,,,
2020-21,8897122,26,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,1.0,12.0,2.0,14.0,4.0,10.0,4.0,,,1.0,,,1.0,11.0,15.0,,,3.0,,,,,,,,90.0,,,,,,,,20.0,,6.8,,,,,3.0,4.0,,,1.0,1.0,22.0,5.0,27.0,1,1.0,47.0,3.0,3.0,1.0,
2020-21,8897122,26,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,,8.0,3.0,11.0,4.0,1.0,5.0,,1.0,1.0,1.0,,2.0,9.0,5.0,,,1.0,,1.0,,,1.0,,,89.0,1.0,,,,,,,19.0,,6.9,,,1.0,,1.0,2.0,2.0,,1.0,2.0,16.0,7.0,21.0,3,1.0,40.0,4.0,2.0,1.0,1.0
2020-21,8897122,26,11,Everton,Home,911710,173818,Nathan Broadhead,nathan-broadhead,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897082,27,11,Everton,Away,100621,78007,Joshua King,joshua-king,F,True,,,,3.0,3.0,6.0,,,1.0,,,,,,2.0,3.0,,,,1.0,,,,,,,,20.0,,,,,,,,3.0,,6.4,,,,,,,,,,,3.0,3.0,6.0,0,,9.0,1.0,,,
2020-21,8897082,27,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,5.0,,5.0,4.0,4.0,1.0,,,,1.0,,,5.0,7.0,,,,,,,,,,,90.0,,,,,,,,6.0,,6.7,,,1.0,,,,,,,,9.0,,9.0,1,1.0,17.0,2.0,2.0,,
