season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385578,30,11,Everton,Away,268903,115382,Neal Maupay,neal-maupay,F,True,,,,1.0,2.0,3.0,,,,,,1.0,,,,,2.0,1.0,,,0.00069229,0.0557,0.0,,,,,,,2.0,,,20.0,,,,,,,4.0,,6.4,,,,,,3.0,,,,,3.0,2.0,5.0,1,,13.0,,,1.0,
2022-23,10385578,30,11,Everton,Away,991614,218997,Ellis Simms,ellis-simms,F,False,,,,7.0,4.0,11.0,5.0,4.0,1.0,,1.0,2.0,,,,,5.0,4.0,,,0.00606719,0.4025,0.0,,,,,,,,1.0,,70.0,,,,,,,7.0,,6.4,,,2.0,,,,,,1.0,,14.0,4.0,18.0,4,,23.0,,,,
2022-23,10385583,31,11,Everton,Home,268903,115382,Neal Maupay,neal-maupay,F,False,,,,10.0,4.0,14.0,7.0,,,,2.0,,1.0,,,1.0,10.0,4.0,,,0.0394159,0.5111,0.7522,,,,,,,,1.0,,74.0,2.0,,,,,,2.0,,6.0,,,,,,2.0,,,,,10.0,4.0,14.0,2,,22.0,,3.0,1.0,
2022-23,10385583,31,11,Everton,Home,991614,218997,Ellis Simms,ellis-simms,F,True,1.0,,,2.0,,1.0,2.0,,1.0,,,,,,,,2.0,1.0,,,0.0122435,0.0,0.0,,,,,,,,,,16.0,,,,,,,3.0,,6.6,,,,,,,1.0,,,,3.0,1.0,3.0,0,,6.0,1.0,1.0,,
2022-23,10385594,32,11,Everton,Away,268903,115382,Neal Maupay,neal-maupay,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2022-23,10385594,32,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,8.0,,8.0,9.0,6.0,,,,,,,,,14.0,7.0,,,0.00936826,0.1856,0.5879,5.0,,,,,,1.0,,,89.0,2.0,,,,,,6.0,,7.1,,,1.0,,2.0,1.0,,,,1.0,12.0,,12.0,3,,24.0,2.0,,1.0,
2022-23,10385594,32,11,Everton,Away,991614,218997,Ellis Simms,ellis-simms,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385612,33,11,Everton,Home,268903,115382,Neal Maupay,neal-maupay,F,True,,,,2.0,3.0,5.0,,,,,,,,,,,1.0,1.0,,,0.00132246,0.0,0.0,1.0,,,,,,,,,17.0,,,,,,,2.0,,6.5,,,,,,,1.0,,,,3.0,3.0,5.0,0,1.0,11.0,1.0,,,
2022-23,10385612,33,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,6.0,1.0,7.0,2.0,3.0,1.0,,,1.0,,,,,3.0,4.0,,,0.028732,0.447,0.0479,,,,,,,,1.0,,81.0,1.0,,,,,,8.0,,6.8,,,1.0,,3.0,2.0,,,,2.0,10.0,3.0,13.0,3,,24.0,1.0,,1.0,
2022-23,10385612,33,11,Everton,Home,991614,218997,Ellis Simms,ellis-simms,F,True,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,2.319e-05,0.0,0.0,,,,,,,,,,9.0,,,,,,,2.0,,6.4,,,,,,,,,,,,1.0,1.0,0,,3.0,2.0,,,
2022-23,10385652,34,11,Everton,Away,268903,115382,Neal Maupay,neal-maupay,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385652,34,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,8.0,2.0,10.0,11.0,7.0,1.0,,1.0,1.0,,,,,13.0,10.0,,,0.0647468,1.7865,2.176,1.0,,1.0,,,,,2.0,,90.0,3.0,,,,,1.0,17.0,,7.6,,,1.0,,2.0,2.0,2.0,,,2.0,17.0,3.0,18.0,5,,41.0,6.0,2.0,1.0,
2022-23,10385652,34,11,Everton,Away,991614,218997,Ellis Simms,ellis-simms,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11155330,35,11,Everton,Away,268903,115382,Neal Maupay,neal-maupay,F,True,,,,1.0,,1.0,1.0,1.0,,,,,,,,,2.0,1.0,,,0.00335641,0.0,0.0,1.0,,,,,,,,,11.0,,,,,,,1.0,,6.5,,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2022-23,11155330,35,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,1.0,7.0,3.0,10.0,4.0,9.0,5.0,1.0,,,1.0,,,1.0,10.0,12.0,,,0.424951,0.0452,0.0,2.0,1.0,,,,,1.0,2.0,,87.0,,,,,,,19.0,,7.3,,,1.0,,4.0,4.0,1.0,,1.0,,15.0,6.0,20.0,1,,41.0,5.0,1.0,2.0,
2022-23,11155330,35,11,Everton,Away,991614,218997,Ellis Simms,ellis-simms,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385685,36,11,Everton,Home,268903,115382,Neal Maupay,neal-maupay,F,True,,,,6.0,2.0,8.0,1.0,,,,,,,,,,1.0,,,,0.0118631,0.3609,,1.0,,,,,,,,,45.0,1.0,,,,,,1.0,,6.6,,,,,,,,,,,6.0,3.0,9.0,1,,11.0,,,,
2022-23,10385685,36,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,1.0,1.0,2.0,3.0,1.0,1.0,2.0,,,,,,,,2.0,2.0,,,0.00105092,,,1.0,,,,,,,,,45.0,,,,,,,5.0,,6.5,,,,,2.0,,,,1.0,,5.0,2.0,7.0,0,,12.0,,1.0,,
2022-23,10385685,36,11,Everton,Home,991614,218997,Ellis Simms,ellis-simms,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385716,37,11,Everton,Away,268903,115382,Neal Maupay,neal-maupay,F,True,,,,2.0,,2.0,1.0,,1.0,,,,,,,,2.0,1.0,,,0.00271837,0.1087,,,,,,,,,,,9.0,,,,,,,2.0,,6.7,,,1.0,,,2.0,,,,,3.0,,3.0,1,,6.0,,,1.0,
2022-23,10385716,37,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,5.0,2.0,7.0,4.0,5.0,2.0,,1.0,,,,,,5.0,8.0,,,0.00493242,0.4303,,1.0,,,,,,,,,45.0,,1.0,,,,,4.0,,6.8,,,3.0,,,,1.0,,,,7.0,2.0,8.0,3,1.0,20.0,2.0,2.0,,1.0
2022-23,10385716,37,11,Everton,Away,991614,218997,Ellis Simms,ellis-simms,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385724,38,11,Everton,Home,268903,115382,Neal Maupay,neal-maupay,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385724,38,11,Everton,Home,991614,218997,Ellis Simms,ellis-simms,F,True,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,0.00061303,0.0,0.0,,,,,,,,,,14.0,,,,,,,,,6.5,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
