season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352524,3,49,Sheffield_United,Home,873632,476938,Ismaila Coulibaly,ismaila-coulibaly,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352524,3,49,Sheffield_United,Home,979290,424001,Vinícius Souza,vinicius-souza,M,False,,,1.0,4.0,10.0,14.0,2.0,3.0,1.0,,,,2.0,,,,6.0,7.0,,,0.00075455,0.0,0.0,2.0,,,,,,1.0,,,90.0,,,,,,,8.0,,6.7,,,,,2.0,2.0,,,2.0,,7.0,10.0,17.0,0,2.0,32.0,5.0,,2.0,
2023-24,11352524,3,49,Sheffield_United,Home,1099792,523957,Bénie Traoré,benie-traore,M,False,,,,4.0,4.0,8.0,4.0,,6.0,,,,1.0,,,1.0,11.0,2.0,,,0.0853335,0.0,0.0,2.0,,,,,,,,,90.0,,,,,,,14.0,,6.1,,,,,,4.0,1.0,,,,9.0,5.0,13.0,0,,26.0,4.0,1.0,1.0,
2023-24,11352524,3,49,Sheffield_United,Home,1396445,538210,Andre Brooks,andre-brooks,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352597,4,49,Sheffield_United,Home,100637,79934,Oliver Norwood,oliver-norwood,M,False,2.0,,6.0,20.0,26.0,44.0,2.0,,6.0,1.0,,,1.0,,,1.0,4.0,3.0,,,0.100419,0.0253,0.0,,,,,,,,2.0,,90.0,,,,,,,21.0,,7.2,,,1.0,,1.0,,4.0,,15.0,,36.0,28.0,60.0,1,2.0,74.0,1.0,1.0,,2.0
2023-24,11352597,4,49,Sheffield_United,Home,837495,196100,Gustavo Hamer,gustavo-hamer,M,False,1.0,,1.0,13.0,14.0,26.0,,,9.0,,,,4.0,,,2.0,7.0,3.0,,,0.0869426,0.2113,0.2475,1.0,,,,,,,2.0,,90.0,2.0,,,,,,16.0,,6.9,,,,,,,5.0,,8.0,,26.0,15.0,36.0,2,2.0,54.0,,1.0,,2.0
2023-24,11352597,4,49,Sheffield_United,Home,979290,424001,Vinícius Souza,vinicius-souza,M,False,,,3.0,11.0,17.0,28.0,2.0,3.0,8.0,,,,1.0,,,,5.0,7.0,,,0.0115056,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,12.0,,6.7,,,,,4.0,2.0,,,6.0,,18.0,18.0,36.0,0,2.0,56.0,2.0,2.0,,
2023-24,11352597,4,49,Sheffield_United,Home,1006147,504198,Anis Ben Slimane,anis-ben-slimane,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352597,4,49,Sheffield_United,Home,1099792,523957,Bénie Traoré,benie-traore,M,True,,,,2.0,,2.0,,,,,,,,,,1.0,3.0,,,,0.0670713,0.0,0.0,,,,,,,1.0,,,15.0,,,,,,,5.0,,6.2,,,,,,2.0,,,,,3.0,,3.0,0,,8.0,1.0,,,
2023-24,11352621,5,49,Sheffield_United,Away,100637,79934,Oliver Norwood,oliver-norwood,M,True,,,,1.0,1.0,2.0,,,,,,,1.0,,,,1.0,4.0,,,0.00022776,0.01,0.2815,,,,,,,1.0,,,20.0,1.0,,,,,,5.0,,6.6,,,,,,,,,4.0,,6.0,1.0,7.0,1,4.0,15.0,,,,1.0
2023-24,11352621,5,49,Sheffield_United,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,,4.0,4.0,,,5.0,,,,,,,,2.0,1.0,,,5.586e-05,0.0,0.0,2.0,,,,,,1.0,,,9.0,,,,,,,3.0,,6.2,,,,,1.0,1.0,,,,,1.0,4.0,5.0,0,1.0,10.0,1.0,,,1.0
2023-24,11352621,5,49,Sheffield_United,Away,837495,196100,Gustavo Hamer,gustavo-hamer,M,False,2.0,,,14.0,8.0,20.0,,,7.0,1.0,,,5.0,,,1.0,8.0,3.0,,,0.187278,0.0822,0.7517,1.0,,1.0,,,,,3.0,,81.0,1.0,,,,,,17.0,,7.5,,,,,2.0,1.0,3.0,,2.0,,24.0,11.0,32.0,1,3.0,51.0,2.0,,,
2023-24,11352621,5,49,Sheffield_United,Away,979290,424001,Vinícius Souza,vinicius-souza,M,False,,,1.0,11.0,10.0,21.0,,2.0,5.0,,,,1.0,,,,1.0,5.0,,,0.0026026,0.0,0.0,,,,,,,4.0,,,90.0,,1.0,,,,,2.0,,7.0,,,,,4.0,1.0,,,2.0,,12.0,11.0,23.0,0,1.0,37.0,,1.0,1.0,1.0
2023-24,11352621,5,49,Sheffield_United,Away,1003334,432714,James McAtee,james-mcatee,M,False,,,,2.0,3.0,5.0,1.0,,,,,,1.0,,,1.0,4.0,3.0,,,0.00651225,0.2965,0.2421,,,,,,,,,,70.0,2.0,,,,,,5.0,,6.8,,,,,,2.0,,,,,3.0,3.0,6.0,2,1.0,16.0,2.0,1.0,1.0,1.0
2023-24,11352621,5,49,Sheffield_United,Away,1006147,504198,Anis Ben Slimane,anis-ben-slimane,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352621,5,49,Sheffield_United,Away,1099792,523957,Bénie Traoré,benie-traore,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352636,6,49,Sheffield_United,Home,100637,79934,Oliver Norwood,oliver-norwood,M,False,,,2.0,13.0,26.0,39.0,,2.0,10.0,,,,2.0,,,,2.0,4.0,,,0.00708019,0.0,0.0,,,,,,,,,,62.0,,,,,,,16.0,,6.2,,,,,,,3.0,,8.0,,26.0,29.0,52.0,0,2.0,58.0,,,,1.0
2023-24,11352636,6,49,Sheffield_United,Home,795058,173807,Tom Davies,tom-davies,M,True,,,,13.0,6.0,19.0,,,1.0,,,1.0,,,,2.0,5.0,3.0,1.0,,0.0195076,0.0948,0.0,1.0,,,,,,1.0,,,28.0,,,,,,,9.0,,5.4,,,1.0,,,2.0,,,1.0,,15.0,8.0,23.0,2,3.0,36.0,,,,1.0
2023-24,11352636,6,49,Sheffield_United,Home,837495,196100,Gustavo Hamer,gustavo-hamer,M,False,,,1.0,6.0,12.0,18.0,1.0,,4.0,,,1.0,2.0,,,1.0,6.0,1.0,,,0.0047798,0.1015,0.0,2.0,,,,,,1.0,1.0,,66.0,,,,,,,8.0,,6.5,,,1.0,,2.0,,,,1.0,,9.0,14.0,23.0,2,,34.0,1.0,1.0,,
2023-24,11352636,6,49,Sheffield_United,Home,979290,424001,Vinícius Souza,vinicius-souza,M,False,,,2.0,21.0,26.0,47.0,,1.0,10.0,,,,1.0,,,2.0,6.0,9.0,,,0.00984355,0.0139,0.2117,3.0,,,,,,,,,90.0,1.0,1.0,,,,,7.0,,6.4,,,,,2.0,,,,3.0,,23.0,29.0,52.0,1,6.0,68.0,,2.0,,1.0
2023-24,11352636,6,49,Sheffield_United,Home,1003334,432714,James McAtee,james-mcatee,M,False,1.0,,,9.0,9.0,17.0,3.0,,5.0,,,,1.0,,,2.0,9.0,2.0,,,0.0707445,0.0,0.0,1.0,,,,,,,2.0,,75.0,,,,,,,10.0,,6.3,,,,,,3.0,1.0,,,,12.0,10.0,21.0,0,,31.0,1.0,1.0,1.0,
2023-24,11352636,6,49,Sheffield_United,Home,1006147,504198,Anis Ben Slimane,anis-ben-slimane,M,True,,,,6.0,6.0,12.0,1.0,,4.0,,,,,,,,2.0,1.0,,,0.0100863,0.0,0.0,,,,,,,,,,24.0,,,,,,,4.0,,6.2,,,,,,1.0,,,,,8.0,7.0,15.0,0,1.0,21.0,,,,
2023-24,11352636,6,49,Sheffield_United,Home,1099792,523957,Bénie Traoré,benie-traore,M,True,,,,7.0,5.0,12.0,1.0,,2.0,,,,,,,2.0,4.0,4.0,,,0.132762,0.0,0.0,1.0,,,,,,,1.0,,45.0,,1.0,,,,,7.0,,6.9,,,,,,2.0,,,,,8.0,7.0,15.0,0,2.0,24.0,1.0,,2.0,1.0
2023-24,11352636,6,49,Sheffield_United,Home,1396445,538210,Andre Brooks,andre-brooks,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352645,7,49,Sheffield_United,Away,100637,79934,Oliver Norwood,oliver-norwood,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352645,7,49,Sheffield_United,Away,795058,173807,Tom Davies,tom-davies,M,True,,,1.0,6.0,6.0,12.0,,,,,,,2.0,,,1.0,4.0,1.0,,,0.01576,0.0,0.0,1.0,,,,,,,1.0,,20.0,,,,,,,5.0,,6.5,,,,,1.0,1.0,1.0,,1.0,,8.0,6.0,13.0,0,,20.0,1.0,,1.0,
2023-24,11352645,7,49,Sheffield_United,Away,837495,196100,Gustavo Hamer,gustavo-hamer,M,False,3.0,,,21.0,10.0,28.0,,,5.0,,,2.0,1.0,,,,2.0,2.0,,,0.251831,0.0504,0.0,1.0,,,,,,,3.0,,79.0,,,,,,,15.0,,7.1,,,,,,1.0,5.0,,1.0,,32.0,13.0,40.0,2,1.0,51.0,1.0,,1.0,1.0
2023-24,11352645,7,49,Sheffield_United,Away,979290,424001,Vinícius Souza,vinicius-souza,M,False,,,3.0,36.0,21.0,57.0,,4.0,6.0,,,1.0,1.0,,,1.0,5.0,8.0,,,0.0313021,0.0885,0.0,3.0,,,,,,1.0,,,90.0,,,,,,,14.0,,6.9,,,,,2.0,,1.0,,7.0,,41.0,26.0,66.0,1,4.0,81.0,3.0,,,3.0
2023-24,11352645,7,49,Sheffield_United,Away,1003334,432714,James McAtee,james-mcatee,M,False,,,,13.0,5.0,18.0,1.0,,3.0,,,1.0,,,,3.0,6.0,3.0,,,0.0198708,0.0327,0.0,2.0,,,,,,,,,70.0,,,,,,,14.0,,6.4,,,,,,1.0,,,4.0,,21.0,5.0,26.0,1,1.0,39.0,2.0,1.0,1.0,1.0
2023-24,11352645,7,49,Sheffield_United,Away,1006147,504198,Anis Ben Slimane,anis-ben-slimane,M,True,,,1.0,7.0,2.0,9.0,,,4.0,,,,1.0,,,1.0,3.0,,,,0.067099,0.1191,0.1528,,,,,,,,,,11.0,1.0,,,,,,5.0,,6.7,,,1.0,,,1.0,,,1.0,,10.0,2.0,12.0,2,,17.0,,,,
2023-24,11352645,7,49,Sheffield_United,Away,1099792,523957,Bénie Traoré,benie-traore,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352652,8,49,Sheffield_United,Away,27999,47247,John Fleck,john-fleck,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352652,8,49,Sheffield_United,Away,100637,79934,Oliver Norwood,oliver-norwood,M,False,3.0,,8.0,27.0,30.0,54.0,1.0,4.0,8.0,,,1.0,3.0,,,1.0,6.0,7.0,,,0.140517,0.016,0.0,1.0,,,,,,1.0,2.0,,90.0,,,,,,,15.0,,7.0,,,,,1.0,,4.0,,14.0,,41.0,30.0,67.0,1,3.0,80.0,,,,3.0
2023-24,11352652,8,49,Sheffield_United,Away,837495,196100,Gustavo Hamer,gustavo-hamer,M,False,1.0,,,9.0,5.0,13.0,2.0,,5.0,,,,,,,,6.0,3.0,,,0.0288498,0.0322,0.0,2.0,,,,,,,,1.0,66.0,,1.0,,,,,11.0,,6.8,,,1.0,,,3.0,2.0,,4.0,,15.0,7.0,20.0,1,2.0,33.0,1.0,,1.0,2.0
2023-24,11352652,8,49,Sheffield_United,Away,979290,424001,Vinícius Souza,vinicius-souza,M,False,,,1.0,15.0,12.0,27.0,1.0,1.0,3.0,,,,2.0,,,1.0,4.0,4.0,,,0.0073782,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,8.0,,6.7,,,,,4.0,2.0,1.0,,2.0,,19.0,12.0,30.0,0,1.0,46.0,2.0,,2.0,1.0
2023-24,11352652,8,49,Sheffield_United,Away,1003334,432714,James McAtee,james-mcatee,M,True,,,,2.0,2.0,4.0,,,1.0,,,,2.0,,,,3.0,2.0,,,0.00377033,0.0,0.0,,,,,,,1.0,,,24.0,,,,,,,3.0,,6.4,,,,,,1.0,,,1.0,,4.0,2.0,6.0,0,1.0,10.0,,1.0,,1.0
2023-24,11352652,8,49,Sheffield_United,Away,1006147,504198,Anis Ben Slimane,anis-ben-slimane,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352652,8,49,Sheffield_United,Away,1099792,523957,Bénie Traoré,benie-traore,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352666,9,49,Sheffield_United,Home,27999,47247,John Fleck,john-fleck,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352666,9,49,Sheffield_United,Home,100637,79934,Oliver Norwood,oliver-norwood,M,False,1.0,,6.0,19.0,14.0,32.0,,1.0,3.0,,,,1.0,,,,3.0,2.0,,,0.0331458,0.0549,0.1733,2.0,,,,,,4.0,1.0,,90.0,1.0,,,,,,25.0,,7.0,,,,,3.0,,5.0,,15.0,,39.0,18.0,52.0,1,1.0,69.0,1.0,,,1.0
2023-24,11352666,9,49,Sheffield_United,Home,282665,167878,Ben Osborn,ben-osborn,M,True,1.0,,,5.0,5.0,9.0,1.0,,2.0,,,,,,,1.0,2.0,,,,0.0638533,,,,,,,,,,1.0,,12.0,,,,,,,3.0,,6.6,,,,,,,1.0,,,,5.0,6.0,10.0,0,,13.0,1.0,,,
2023-24,11352666,9,49,Sheffield_United,Home,837495,196100,Gustavo Hamer,gustavo-hamer,M,False,,,3.0,15.0,4.0,19.0,,1.0,4.0,,,1.0,1.0,,,,5.0,2.0,,,0.102573,0.0622,,2.0,,,,,,1.0,,,84.0,,,,,,,13.0,,6.6,,,2.0,,2.0,2.0,3.0,,5.0,1.0,25.0,4.0,26.0,3,1.0,43.0,,,,
2023-24,11352666,9,49,Sheffield_United,Home,979290,424001,Vinícius Souza,vinicius-souza,M,False,,,,10.0,6.0,16.0,1.0,,2.0,,,,1.0,,,,4.0,6.0,,,0.00643224,,,2.0,,,,,,1.0,,,90.0,,1.0,,,,,10.0,,6.7,,,,,3.0,1.0,1.0,,1.0,,15.0,8.0,22.0,0,5.0,39.0,3.0,,1.0,1.0
2023-24,11352666,9,49,Sheffield_United,Home,1003334,432714,James McAtee,james-mcatee,M,False,,,,12.0,5.0,17.0,1.0,2.0,4.0,,,,,,,3.0,5.0,9.0,,,0.054352,,,,,,,,,,4.0,,78.0,,,,,,,21.0,,7.3,,,,,,3.0,3.0,,1.0,,23.0,6.0,26.0,0,3.0,49.0,5.0,2.0,2.0,3.0
2023-24,11352666,9,49,Sheffield_United,Home,1006147,504198,Anis Ben Slimane,anis-ben-slimane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352666,9,49,Sheffield_United,Home,1099792,523957,Bénie Traoré,benie-traore,M,True,,,,1.0,3.0,4.0,,,,,,,,,,,,1.0,,,0.00023521,,,,,,,,,,,,12.0,,,,,,,,,6.6,,,,,,,,,,,1.0,3.0,4.0,0,,5.0,,1.0,,
2023-24,11352666,9,49,Sheffield_United,Home,1973066,601496,Jili Buyabu,jili-buyabu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352669,10,49,Sheffield_United,Away,27999,47247,John Fleck,john-fleck,M,True,,,1.0,2.0,3.0,5.0,1.0,,2.0,,,,,,,,1.0,,,,0.00850428,,,,,,,,,,,,19.0,,,,,,,4.0,,6.3,,,,,,,,,1.0,,4.0,4.0,8.0,0,,10.0,1.0,,,
2023-24,11352669,10,49,Sheffield_United,Away,100637,79934,Oliver Norwood,oliver-norwood,M,False,,,5.0,19.0,17.0,36.0,4.0,,8.0,,,,2.0,,,,7.0,2.0,,,0.0175235,,,1.0,,,,,,3.0,,,90.0,,1.0,,1.0,,,19.0,,6.2,,,,,6.0,,2.0,,9.0,,29.0,25.0,52.0,0,1.0,70.0,1.0,1.0,,1.0
2023-24,11352669,10,49,Sheffield_United,Away,282665,167878,Ben Osborn,ben-osborn,M,True,,,1.0,3.0,4.0,7.0,,,1.0,,,,,,,,1.0,,,,0.00574133,,,1.0,,,,,,,,,31.0,,,,,,,5.0,,6.3,,,,,,,,,1.0,,5.0,6.0,11.0,0,,15.0,1.0,,,
2023-24,11352669,10,49,Sheffield_United,Away,837495,196100,Gustavo Hamer,gustavo-hamer,M,False,,,2.0,4.0,10.0,14.0,,1.0,5.0,,,,,,,2.0,3.0,7.0,,,0.00129591,0.0115,,1.0,,,,,,1.0,1.0,,83.0,,,,,,,11.0,,6.9,,,1.0,,,1.0,2.0,,5.0,1.0,10.0,12.0,20.0,1,5.0,36.0,1.0,,1.0,2.0
2023-24,11352669,10,49,Sheffield_United,Away,979290,424001,Vinícius Souza,vinicius-souza,M,False,,,,8.0,16.0,24.0,1.0,1.0,5.0,,,,,,,1.0,2.0,6.0,,,0.00765788,,,,,,,,,1.0,,,90.0,,1.0,,,,,4.0,,6.8,,,,,,2.0,,,1.0,,10.0,16.0,26.0,0,3.0,38.0,,,2.0,3.0
2023-24,11352669,10,49,Sheffield_United,Away,1003334,432714,James McAtee,james-mcatee,M,False,,,,3.0,5.0,8.0,1.0,1.0,2.0,,,1.0,2.0,,,,6.0,1.0,,,0.0084861,0.019,,,,,,,,,1.0,,71.0,,,,,,,6.0,,5.9,,,,,1.0,3.0,,,,,3.0,7.0,10.0,1,,17.0,1.0,,,
2023-24,11352669,10,49,Sheffield_United,Away,1006147,504198,Anis Ben Slimane,anis-ben-slimane,M,False,,,,5.0,6.0,11.0,2.0,2.0,6.0,,,,1.0,,,,4.0,3.0,,,0.00312218,,,1.0,,,,,,,,,59.0,,,,,,,10.0,,6.3,,,,,,,,,,,11.0,7.0,18.0,0,1.0,22.0,2.0,,,1.0
2023-24,11352669,10,49,Sheffield_United,Away,1099792,523957,Bénie Traoré,benie-traore,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352669,10,49,Sheffield_United,Away,1396445,538210,Andre Brooks,andre-brooks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352320,11,49,Sheffield_United,Home,27999,47247,John Fleck,john-fleck,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352320,11,49,Sheffield_United,Home,100637,79934,Oliver Norwood,oliver-norwood,M,False,1.0,,3.0,18.0,14.0,31.0,,1.0,7.0,,,1.0,,,,,2.0,3.0,,,0.117024,0.8187,0.9951,1.0,,1.0,,,,,1.0,,90.0,1.0,,,,,,18.0,,7.2,,,2.0,,2.0,1.0,2.0,,12.0,,33.0,16.0,47.0,4,2.0,62.0,,,,1.0
2023-24,11352320,11,49,Sheffield_United,Home,282665,167878,Ben Osborn,ben-osborn,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,,2.054e-05,,,,,,,,,,1.0,,11.0,,,,,,,,,6.6,,,,,,,,,,,,1.0,1.0,0,,2.0,,,,
