season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436871,1,14,Liverpool,Away,606164,194634,Diogo Jota,diogo-jota,F,False,1.0,,2.0,7.0,2.0,8.0,2.0,3.0,3.0,,1.0,,,,,4.0,7.0,6.0,,,0.0446323,0.9497,0.9231,,0.0,1.0,,,,1.0,,,79.0,1.0,,,,,,,12.0,,7.2,,,2.0,,1.0,2.0,1.0,,3.0,,13.0,2.0,14.0,3,1.0,32.0,1.0,1.0,1.0,
2024-25,12436871,1,14,Liverpool,Away,924871,447203,Darwin Núñez,darwin-nunez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436896,2,14,Liverpool,Home,606164,194634,Diogo Jota,diogo-jota,F,False,,,,9.0,4.0,13.0,3.0,1.0,2.0,2.0,1.0,3.0,,,,,5.0,2.0,,,0.0656516,0.6057,,1.0,1.0,,,,,,2.0,,72.0,,,,,,,,4.0,,7.2,,,1.0,,,1.0,1.0,,,,11.0,4.0,14.0,4,1.0,23.0,1.0,,,1.0
2024-25,12436896,2,14,Liverpool,Home,924871,447203,Darwin Núñez,darwin-nunez,F,True,,,,4.0,4.0,8.0,1.0,,1.0,,,,,,,,1.0,,,,0.00268956,,,,0.0,,,,,,,,18.0,,,,,,,,1.0,,6.6,,,,,1.0,,,,,1.0,4.0,4.0,8.0,0,,11.0,1.0,,,
2024-25,12436920,3,14,Liverpool,Away,606164,194634,Diogo Jota,diogo-jota,F,False,,,1.0,6.0,1.0,7.0,1.0,2.0,2.0,,,,3.0,,,1.0,11.0,2.0,,,0.0126154,0.044,,1.0,0.0,,,,,1.0,,,76.0,,,,,,,,15.0,,6.0,,,1.0,,,5.0,,,2.0,,10.0,1.0,11.0,1,,26.0,3.0,,,
2024-25,12436920,3,14,Liverpool,Away,924871,447203,Darwin Núñez,darwin-nunez,F,True,,,1.0,2.0,3.0,5.0,,,1.0,,,,1.0,,,1.0,3.0,2.0,,,0.00072776,0.1469,,,0.0,,,,,,,,14.0,,,,,,,,3.0,,6.7,,,1.0,,1.0,2.0,,,1.0,,3.0,3.0,6.0,1,1.0,12.0,,,1.0,1.0
2024-25,12436944,4,14,Liverpool,Home,606164,194634,Diogo Jota,diogo-jota,F,False,,,,5.0,2.0,7.0,2.0,1.0,1.0,,1.0,1.0,,,,,4.0,2.0,,,0.00360392,0.3035,0.2027,1.0,0.0,,,,,,,,60.0,1.0,,,,,,,10.0,,6.4,,,1.0,,1.0,1.0,,,1.0,,10.0,3.0,13.0,3,,23.0,3.0,1.0,,
2024-25,12436944,4,14,Liverpool,Home,924871,447203,Darwin Núñez,darwin-nunez,F,True,,,,3.0,,3.0,1.0,,1.0,,,,,,,1.0,2.0,1.0,,,0.00358883,,,,0.0,,,,,,1.0,,30.0,,,,,,,,4.0,,6.6,,,,,,,,,,,6.0,,6.0,0,1.0,8.0,,,,1.0
2024-25,12436969,5,14,Liverpool,Home,606164,194634,Diogo Jota,diogo-jota,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436969,5,14,Liverpool,Home,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,4.0,3.0,7.0,,,3.0,,1.0,,,,,2.0,4.0,1.0,,,0.0823772,0.1611,0.0086,1.0,0.0,,,,1.0,,,,18.0,1.0,,,,,,,5.0,,6.4,,,1.0,,,1.0,,,,,4.0,4.0,8.0,2,,15.0,1.0,1.0,,
2024-25,12436969,5,14,Liverpool,Home,924871,447203,Darwin Núñez,darwin-nunez,F,False,,,,6.0,,6.0,2.0,,2.0,,,1.0,,,,3.0,6.0,4.0,,,0.00929492,0.3064,1.1124,2.0,0.0,1.0,,,,,,,72.0,2.0,,,,,,,7.0,,7.5,,,,,1.0,,,,,,9.0,1.0,10.0,3,4.0,22.0,,,,2.0
2024-25,12437002,6,14,Liverpool,Away,606164,194634,Diogo Jota,diogo-jota,F,False,1.0,,,13.0,5.0,17.0,3.0,2.0,3.0,,,,,,,1.0,7.0,5.0,,,0.148662,,,2.0,1.0,,,,,,1.0,,90.0,,,,,,,1.0,11.0,,7.2,,,,,1.0,2.0,1.0,,,,18.0,7.0,24.0,0,,34.0,1.0,2.0,1.0,
2024-25,12437002,6,14,Liverpool,Away,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437015,7,14,Liverpool,Away,606164,194634,Diogo Jota,diogo-jota,F,False,,,,13.0,3.0,16.0,5.0,3.0,1.0,,2.0,,1.0,,,2.0,11.0,7.0,,,0.0584931,0.8123,0.2311,3.0,0.0,1.0,,,,1.0,,,90.0,1.0,,,,,,,18.0,,6.6,,,2.0,,,,1.0,,,,22.0,4.0,25.0,3,1.0,43.0,6.0,3.0,,
2024-25,12437015,7,14,Liverpool,Away,924871,447203,Darwin Núñez,darwin-nunez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
