season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827927,10,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827951,11,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827951,11,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827976,12,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827997,13,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828012,14,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,1.0,,1.0,4.0,,3.0,,,,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,1.0,,15.0,,,,,,1.0,,6.8,,,,,,1.0,1.0,,1.0,,4.0,,3.0,1,,8.0,,1.0,1.0,
2018-19,7828012,14,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,6.0,1.0,,,,,1.0,,7.4,,,1.0,,,1.0,,,,,1.0,,1.0,2,,4.0,,,1.0,
2018-19,7828039,15,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,2.0,12.0,10.0,22.0,1.0,1.0,2.0,,,,1.0,,,,2.0,3.0,,,,,,,,,2.0,,90.0,1.0,,,,,16.0,,7.0,,,,,,,,,2.0,1.0,21.0,11.0,32.0,1,,41.0,5.0,2.0,,
2018-19,7828039,15,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,False,,,,10.0,1.0,11.0,2.0,,,,,,,,,2.0,5.0,1.0,,,,1.0,,,,,2.0,,66.0,,,,,,9.0,,6.6,,,,,,1.0,,,,1.0,11.0,2.0,13.0,0,,22.0,2.0,1.0,,
2018-19,7828039,15,14,Liverpool,Away,902086,217989,Rafael Camacho,rafael-camacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828058,16,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828058,16,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828065,17,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828065,17,14,Liverpool,Home,902086,217989,Rafael Camacho,rafael-camacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828080,18,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828080,18,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828093,19,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,6.0,4.0,10.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,21.0,,,,,,3.0,,6.7,,,,,,,,,,,8.0,4.0,12.0,1,1.0,15.0,1.0,,,1.0
2018-19,7828093,19,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828107,20,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828107,20,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828036,21,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,2.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,10.0,,,,,,,,6.6,,,,,,1.0,,,,,2.0,,2.0,0,,3.0,,,1.0,
2018-19,7828047,22,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,0,,1.0,,,,
2018-19,7828047,22,14,Liverpool,Away,902086,217989,Rafael Camacho,rafael-camacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828113,23,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828113,23,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828113,23,14,Liverpool,Home,902086,217989,Rafael Camacho,rafael-camacho,F,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,,,,
2018-19,7828125,24,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,3.0,,3.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,8.0,,,,,,3.0,,6.6,,,1.0,,,,,,,,4.0,,4.0,1,,8.0,2.0,,,
2018-19,7828125,24,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828125,24,14,Liverpool,Home,902086,217989,Rafael Camacho,rafael-camacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828148,25,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828148,25,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,4.0,1.0,5.0,1.0,,1.0,,,,,,,1.0,2.0,2.0,,,,,,,,,,,15.0,1.0,,,,,2.0,,6.8,,,,,,,,,,,5.0,1.0,6.0,1,1.0,10.0,,1.0,,
2018-19,7828148,25,14,Liverpool,Away,902086,217989,Rafael Camacho,rafael-camacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828167,26,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,0,,2.0,,,,
2018-19,7828167,26,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,1.0,,6.5,,,,,,,,,,,1.0,1.0,2.0,0,,3.0,1.0,,,
2018-19,7828167,26,14,Liverpool,Home,902086,217989,Rafael Camacho,rafael-camacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828189,27,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,1.0,13.0,2.0,15.0,,1.0,1.0,,,,,,,,1.0,2.0,,,1.0,,,,,1.0,,,59.0,1.0,,,,,4.0,,6.9,,,,,,,,,1.0,,16.0,2.0,18.0,1,,24.0,1.0,1.0,,
2018-19,7828189,27,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,11.0,,,,,,1.0,,6.5,,,,,,,,,,,2.0,,2.0,0,,3.0,,,,
2018-19,7828200,28,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828200,28,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,False,,,2.0,17.0,9.0,26.0,2.0,,5.0,,,2.0,2.0,,,1.0,7.0,3.0,,,,,1.0,,,,1.0,,90.0,2.0,,,,,13.0,,7.3,,,,,1.0,3.0,1.0,,4.0,,24.0,10.0,33.0,4,2.0,51.0,1.0,,1.0,1.0
2018-19,7828200,28,14,Liverpool,Home,902086,217989,Rafael Camacho,rafael-camacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828226,29,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828226,29,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,False,,,,6.0,4.0,10.0,2.0,3.0,2.0,,,,1.0,,,2.0,7.0,6.0,,,2.0,,,,,,,,63.0,,,,,,12.0,,6.7,,,1.0,,,,1.0,,,,10.0,6.0,15.0,1,1.0,30.0,3.0,2.0,,
2018-19,7828244,30,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,1.0,2.0,,2.0,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,1.0,,8.0,,,,,,2.0,,7.4,,,,,,,2.0,,1.0,,4.0,,2.0,1,,6.0,,,,
2018-19,7828244,30,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828118,31,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828118,31,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,6.0,2.0,8.0,,,2.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,18.0,,,,,,3.0,,6.5,,,,,,1.0,,,,,8.0,2.0,10.0,1,,13.0,,,1.0,
2018-19,7828137,32,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,1.0,2.0,1.0,3.0,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,13.0,,,,,,5.0,,6.5,,,,,,2.0,2.0,,1.0,,5.0,1.0,4.0,1,,11.0,,,1.0,
2018-19,7828154,33,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828173,34,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828173,34,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828196,35,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828196,35,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828213,36,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,1.0,13.0,4.0,17.0,,1.0,3.0,,,1.0,,,,3.0,4.0,4.0,,,,,,,,,1.0,,73.0,,,,,,7.0,,6.5,,,1.0,,,1.0,,,1.0,2.0,15.0,4.0,19.0,2,1.0,31.0,1.0,2.0,,1.0
2018-19,7828213,36,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828235,37,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,2.0,18.0,9.0,27.0,4.0,,7.0,,,,,,,4.0,9.0,,,,1.0,,,,,,1.0,,90.0,,,,,,14.0,,6.7,,,2.0,,,,,,3.0,,24.0,10.0,34.0,2,,45.0,3.0,,,
2018-19,7828235,37,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,3.0,,,,,1.0,,,,,,17.0,1.0,,,,,8.0,,7.4,,,,,,,1.0,,1.0,,5.0,3.0,7.0,1,2.0,12.0,1.0,,,
2018-19,7828259,38,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828259,38,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,False,,,3.0,9.0,,9.0,2.0,,2.0,,,,,,,2.0,4.0,3.0,,,,,,,,,,,64.0,1.0,,,,,10.0,,6.9,,,1.0,,,2.0,,,4.0,2.0,15.0,,15.0,2,,26.0,1.0,1.0,2.0,
