season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768047,6,14,Liverpool,Home,130181,84939,Danny Ings,danny-ings,F,True,,,,6.0,,6.0,1.0,1.0,,,,1.0,,,,,2.0,3.0,,,1.0,,1.0,,,,1.0,,45.0,1.0,,,,,,,7.4,,,,,,1.0,1.0,,,,9.0,,8.0,2,,17.0,1.0,1.0,1.0
2015-16,6768048,7,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,17.0,3.0,20.0,1.0,,3.0,,,1.0,,,,6.0,8.0,2.0,,,,,2.0,,,,1.0,,89.0,4.0,,,,,,,8.2,,,,,,2.0,2.0,,,1.0,25.0,3.0,26.0,5,,46.0,1.0,1.0,1.0
2015-16,6768048,7,14,Liverpool,Home,130181,84939,Danny Ings,danny-ings,F,False,,,2.0,16.0,4.0,20.0,1.0,,4.0,,,1.0,,,,,5.0,3.0,,,2.0,,,,,1.0,2.0,,90.0,1.0,,,,,,,7.2,,,1.0,,,3.0,1.0,,2.0,1.0,22.0,4.0,25.0,3,1.0,43.0,3.0,1.0,1.0
2015-16,6768048,7,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768080,8,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,8.0,3.0,11.0,1.0,,3.0,,,2.0,,,,6.0,11.0,3.0,,,1.0,,,,,,,,90.0,,,,,,,,6.5,,,1.0,,,5.0,1.0,,,,14.0,4.0,17.0,3,1.0,33.0,,,2.0
2015-16,6768080,8,14,Liverpool,Away,130181,84939,Danny Ings,danny-ings,F,False,,,,7.0,3.0,10.0,3.0,,,,,,,,,1.0,5.0,,,,,,1.0,,,,1.0,,76.0,1.0,,,,,,,7.0,,,1.0,,,1.0,,,,,7.0,3.0,10.0,2,,20.0,3.0,,
2015-16,6768080,8,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768096,9,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,False,,,,18.0,6.0,24.0,3.0,,6.0,,1.0,,1.0,,,10.0,17.0,2.0,,,1.0,,,,1.0,,2.0,,90.0,1.0,,,,,,,6.0,,,1.0,,,4.0,1.0,,,3.0,22.0,7.0,28.0,2,,51.0,3.0,,2.0
2015-16,6768096,9,14,Liverpool,Away,284455,133801,Jerome Sinclair,jerome-sinclair,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768103,10,14,Liverpool,Home,45970,54861,Christian Benteke,christian-benteke,F,True,,,,5.0,3.0,8.0,3.0,5.0,1.0,,,1.0,,,,1.0,4.0,5.0,,,,,1.0,,,,,,45.0,1.0,,,,,,,7.0,,,,,,,,,,,10.0,4.0,14.0,2,,20.0,3.0,,
2015-16,6768103,10,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,False,,,,4.0,4.0,8.0,3.0,,,,,,,,,2.0,5.0,1.0,,,,,,,,,,,45.0,,,,,,,,6.4,,,,,,,,,,,6.0,4.0,10.0,0,,13.0,,1.0,
2015-16,6768097,11,14,Liverpool,Away,45970,54861,Christian Benteke,christian-benteke,F,True,,,,8.0,4.0,12.0,2.0,3.0,,,,,,,,2.0,5.0,3.0,,,1.0,1.0,1.0,,,,2.0,,26.0,1.0,,,,,,,7.5,,,,,,,,,,,10.0,4.0,14.0,1,,19.0,1.0,,
2015-16,6768119,12,14,Liverpool,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,2.0,16.0,6.0,22.0,4.0,8.0,2.0,,1.0,,,,,,8.0,9.0,,,3.0,,,,,,1.0,,90.0,1.0,,,,,,,7.0,,,4.0,,1.0,1.0,,,2.0,,20.0,7.0,27.0,5,1.0,39.0,4.0,,
2015-16,6768119,12,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,3.0,,,,,,,,6.5,,,,,,,,,,,2.0,2.0,4.0,0,,5.0,1.0,,
2015-16,6768128,13,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768128,13,14,Liverpool,Away,45970,54861,Christian Benteke,christian-benteke,F,True,,,,2.0,,2.0,1.0,2.0,1.0,,1.0,,,,,1.0,5.0,2.0,,,3.0,,,,,,,,13.0,1.0,,,,,,,6.0,,,,,,,,,,,4.0,,4.0,1,,7.0,1.0,,
2015-16,6768148,14,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,1.0,4.0,,4.0,5.0,,2.0,,,,,,,1.0,6.0,,,,,,,,,,,,19.0,,,,,,,,6.4,,,,,1.0,,,,1.0,,4.0,,4.0,0,,9.0,2.0,,
2015-16,6768148,14,14,Liverpool,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,4.0,3.0,7.0,1.0,,,,,1.0,,,,,4.0,1.0,,,3.0,,,,,,,,71.0,,,,,,,,6.5,,,,,,1.0,,,,,10.0,4.0,14.0,1,,23.0,4.0,1.0,
2015-16,6768148,14,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768149,15,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,1.0,6.0,2.0,8.0,2.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,28.0,,,,,,,,6.6,,,2.0,,,,,,2.0,,9.0,2.0,11.0,2,,18.0,3.0,,
2015-16,6768149,15,14,Liverpool,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,11.0,5.0,16.0,2.0,12.0,,,1.0,,,,,1.0,5.0,12.0,,,1.0,,,,,,2.0,,62.0,,,,,,,,6.6,,,1.0,,,1.0,,,2.0,,22.0,8.0,30.0,1,,34.0,1.0,,
2015-16,6768149,15,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,1.0,,,5.0,1.0,5.0,3.0,,5.0,,,,,,,1.0,6.0,1.0,,,1.0,,,,,,,,15.0,,,,,,,,6.5,,,,,,2.0,1.0,,,1.0,8.0,1.0,8.0,0,,12.0,,,1.0
2015-16,6768154,16,14,Liverpool,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,20.0,3.0,23.0,3.0,6.0,,1.0,,2.0,1.0,,,,5.0,9.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,7.8,,,4.0,,2.0,,,,1.0,,28.0,5.0,33.0,6,,48.0,3.0,3.0,
2015-16,6768154,16,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,7.0,1.0,8.0,,,4.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,,11.0,1.0,,,,,,,7.7,,,,,,1.0,1.0,,,,8.0,1.0,8.0,2,,12.0,,,1.0
2015-16,6768179,17,14,Liverpool,Away,45970,54861,Christian Benteke,christian-benteke,F,True,,,,5.0,1.0,6.0,,3.0,,,,,,,,,,4.0,,,,,,,,,,,16.0,,,,,,,,6.7,,,1.0,,,,,,,2.0,6.0,1.0,7.0,1,,10.0,,1.0,
2015-16,6768179,17,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,1.0,,,4.0,3.0,6.0,2.0,,,,,,1.0,,,2.0,5.0,1.0,,,,,,,,,1.0,,49.0,1.0,,,,,,,6.5,,,,,,,2.0,,,1.0,7.0,4.0,9.0,1,,18.0,2.0,1.0,
2015-16,6768180,18,14,Liverpool,Home,45970,54861,Christian Benteke,christian-benteke,F,True,,,1.0,9.0,2.0,11.0,7.0,6.0,1.0,1.0,1.0,,,,,2.0,10.0,8.0,,,2.0,,1.0,,,,1.0,,52.0,2.0,,,,,,,7.2,,,1.0,,,,,,1.0,3.0,17.0,4.0,21.0,3,1.0,32.0,2.0,2.0,
2015-16,6768180,18,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,False,,,,4.0,2.0,6.0,,1.0,,,,1.0,,,,1.0,2.0,2.0,,,1.0,,,,,,1.0,,38.0,1.0,,,,,,,7.0,,,1.0,,,1.0,,,,,4.0,2.0,6.0,3,,13.0,2.0,,1.0
2015-16,6768322,19,14,Liverpool,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,16.0,4.0,20.0,13.0,6.0,2.0,,1.0,1.0,,,,,15.0,8.0,,,3.0,,1.0,,,,3.0,,90.0,2.0,,,,,,,7.4,,,,,2.0,,,,1.0,,28.0,4.0,32.0,3,1.0,42.0,3.0,1.0,
2015-16,6768373,20,14,Liverpool,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,17.0,4.0,21.0,12.0,2.0,2.0,,1.0,2.0,,,,4.0,17.0,2.0,,,,,,,,,2.0,,90.0,,,,,,,,6.4,,,3.0,,,1.0,,,1.0,2.0,23.0,5.0,28.0,5,,40.0,2.0,,
2015-16,6768198,21,14,Liverpool,Home,45970,54861,Christian Benteke,christian-benteke,F,True,,,1.0,9.0,1.0,10.0,1.0,2.0,1.0,,,1.0,,,,,1.0,2.0,,,,1.0,,,,,1.0,,24.0,1.0,,,,,,,7.2,,,,,,,,,1.0,,9.0,2.0,11.0,2,,13.0,,,
2015-16,6768195,22,14,Liverpool,Home,45970,54861,Christian Benteke,christian-benteke,F,True,,,,1.0,1.0,2.0,2.0,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,,9.0,,,,,,,,6.7,,,1.0,,,,,,,1.0,4.0,1.0,5.0,1,,7.0,,1.0,
2015-16,6768204,23,14,Liverpool,Away,45970,54861,Christian Benteke,christian-benteke,F,True,1.0,,,6.0,1.0,6.0,2.0,3.0,3.0,,,,,,,1.0,3.0,5.0,,,,,,,,,2.0,,14.0,,,,,,,,6.8,,,,,,2.0,1.0,,,1.0,8.0,1.0,8.0,0,,14.0,1.0,,2.0
2015-16,6768221,24,14,Liverpool,Away,45970,54861,Christian Benteke,christian-benteke,F,True,,,,4.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,2.0,4.0,,,,,,,,,,,24.0,,,,,,,,6.6,,,,,,2.0,,,,1.0,8.0,1.0,9.0,0,1.0,12.0,,,1.0
2015-16,6768232,25,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768232,25,14,Liverpool,Home,45970,54861,Christian Benteke,christian-benteke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768234,26,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,17.0,4.0,21.0,1.0,,4.0,,,,,,,3.0,4.0,1.0,,,,,1.0,,,,,,62.0,2.0,,,,,,,7.3,,,,,,1.0,1.0,,,,22.0,4.0,25.0,2,,34.0,1.0,,1.0
2015-16,6768234,26,14,Liverpool,Away,45970,54861,Christian Benteke,christian-benteke,F,True,,,,2.0,,2.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,16.0,,,,,,,,6.3,,,,,,,,,,,2.0,1.0,3.0,0,,5.0,1.0,,
2015-16,6768234,26,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,3.0,,3.0,,,2.0,,,,,,,,2.0,3.0,,,1.0,,1.0,,,,,,28.0,1.0,,,,,,,7.2,,,,,,2.0,,,1.0,1.0,6.0,,6.0,1,,13.0,1.0,2.0,1.0
2015-16,7030780,27,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,1.0,12.0,,12.0,,,,,,,,,,1.0,2.0,,,,,,1.0,,,,1.0,,36.0,3.0,,,,,,,7.6,,,1.0,,,1.0,,,1.0,2.0,16.0,,16.0,4,,26.0,,,
2015-16,7030780,27,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,False,1.0,,,5.0,,4.0,2.0,1.0,,,,,,,,,3.0,6.0,,,,,1.0,,,,,,54.0,2.0,,,,,,,7.5,,,,,,2.0,2.0,,,,7.0,,5.0,2,2.0,16.0,1.0,2.0,1.0
2015-16,6768282,28,14,Liverpool,Home,45970,54861,Christian Benteke,christian-benteke,F,True,,,,4.0,,4.0,2.0,1.0,2.0,,,,,,,2.0,7.0,4.0,,,1.0,,,,,,1.0,,21.0,,,,,,,,6.3,,,,,,3.0,,,,,5.0,1.0,6.0,0,,13.0,,2.0,1.0
2015-16,6768282,28,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,False,,,,8.0,,8.0,2.0,,2.0,,,,1.0,,,2.0,8.0,5.0,,,1.0,,,,,,,,69.0,1.0,,,,,,,6.5,,,,,,3.0,1.0,,,2.0,12.0,,11.0,1,1.0,26.0,3.0,3.0,1.0
2015-16,6768277,29,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768277,29,14,Liverpool,Away,45970,54861,Christian Benteke,christian-benteke,F,True,,,,4.0,1.0,5.0,1.0,2.0,,,,,,,,,1.0,5.0,,,,,1.0,,,,1.0,,10.0,3.0,,,,,1.0,,8.3,,,,,,1.0,,,,,5.0,1.0,6.0,3,,13.0,1.0,2.0,1.0
2015-16,6768277,29,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,False,,,,12.0,,12.0,6.0,,1.0,,1.0,2.0,,,,1.0,9.0,4.0,,,2.0,,,,,,1.0,,80.0,,,,,,,,6.4,,,2.0,,,,2.0,,,2.0,16.0,1.0,15.0,4,,31.0,3.0,4.0,
2015-16,7030781,30,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,1.0,,1.0,20.0,3.0,22.0,3.0,,4.0,,1.0,,1.0,,,1.0,5.0,4.0,,,,,,,,1.0,2.0,,90.0,2.0,,,,,,,7.4,,,3.0,,1.0,2.0,2.0,,1.0,,27.0,5.0,30.0,5,,47.0,2.0,2.0,2.0
2015-16,7030781,30,14,Liverpool,Home,45970,54861,Christian Benteke,christian-benteke,F,True,,,1.0,2.0,1.0,3.0,3.0,,,,,,,,,,3.0,,,,,,1.0,,,,,,15.0,1.0,,,,,,,7.2,,,,,,,,,1.0,,2.0,1.0,3.0,1,,4.0,,,
2015-16,6768302,31,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,1.0,17.0,9.0,26.0,1.0,1.0,1.0,,,1.0,,,,,1.0,5.0,,,,,1.0,,,,,,70.0,3.0,,,,,,,7.8,,,,,,1.0,2.0,,1.0,,24.0,9.0,31.0,4,,42.0,,3.0,1.0
2015-16,6768302,31,14,Liverpool,Away,45970,54861,Christian Benteke,christian-benteke,F,True,,,,4.0,1.0,5.0,3.0,,,,,,,,,1.0,4.0,,,,,,,,,,,,20.0,,,,,,,,6.4,,,1.0,,,,,,,,7.0,1.0,8.0,1,,10.0,,,
2015-16,6768302,31,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,False,,,,11.0,5.0,16.0,5.0,4.0,2.0,,,2.0,1.0,,,3.0,13.0,8.0,,,2.0,1.0,,,,,1.0,,90.0,1.0,,,,,,,6.9,,,,,1.0,5.0,2.0,,1.0,,21.0,8.0,27.0,3,1.0,47.0,3.0,,3.0
2015-16,6768305,32,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,5.0,6.0,11.0,3.0,1.0,,,2.0,,,,,,3.0,2.0,,,,1.0,,,,,1.0,,72.0,1.0,,,,,,,6.5,,,1.0,,,,1.0,,,,9.0,6.0,14.0,2,1.0,25.0,3.0,,
2015-16,6768305,32,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,3.0,,3.0,2.0,,,,,,,,,,3.0,1.0,,,1.0,,,,,,1.0,,18.0,1.0,,,,,,,6.8,,,,,,1.0,1.0,,,,4.0,,3.0,1,,8.0,1.0,,1.0
2015-16,6768326,33,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,23.0,6.0,29.0,,,3.0,,,,,,,3.0,3.0,3.0,,,,,1.0,,,,,,90.0,1.0,,,,,,,7.2,,,1.0,,,1.0,1.0,,1.0,,30.0,7.0,36.0,2,,50.0,1.0,2.0,1.0
2015-16,6768326,33,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,7.0,2.0,9.0,1.0,,2.0,,1.0,,,,,1.0,3.0,2.0,,,1.0,,2.0,,,,1.0,,45.0,2.0,,,,,,,7.9,,,1.0,,,1.0,1.0,,,,12.0,2.0,13.0,3,1.0,24.0,1.0,,1.0
2015-16,6768357,34,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,6.0,19.0,7.0,26.0,2.0,2.0,4.0,,1.0,1.0,,,,2.0,5.0,3.0,,,,,1.0,,2.0,,,,90.0,3.0,,,,,,,7.9,,,6.0,,,2.0,,,6.0,3.0,26.0,7.0,33.0,10,,49.0,1.0,,1.0
2015-16,6768357,34,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,2.0,2.0,4.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,15.0,,,,,,,,6.5,,,,,,,,,,,3.0,2.0,5.0,1,,7.0,,,
2015-16,6768382,35,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,16.0,7.0,23.0,4.0,1.0,1.0,,,,,,,3.0,8.0,4.0,,,,,1.0,,,1.0,,,90.0,2.0,,,,,,,7.3,,,1.0,,1.0,2.0,,,,1.0,19.0,7.0,26.0,3,,41.0,1.0,2.0,1.0
2015-16,6768337,36,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,16.0,3.0,19.0,2.0,,4.0,,,,1.0,,,4.0,9.0,4.0,,,1.0,,,,,1.0,,,90.0,1.0,,,,,,,6.9,,,3.0,,1.0,4.0,1.0,,1.0,,21.0,4.0,24.0,4,,41.0,,1.0,3.0
2015-16,6768337,36,14,Liverpool,Away,45970,54861,Christian Benteke,christian-benteke,F,True,,,,6.0,4.0,10.0,,,,,,,,,,,1.0,3.0,,,1.0,,1.0,,,,,,45.0,1.0,,,,,,,7.3,,,,,,1.0,,,,,9.0,5.0,14.0,1,1.0,18.0,,1.0,1.0
2015-16,6768364,37,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768364,37,14,Liverpool,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,11.0,3.0,14.0,4.0,10.0,,2.0,1.0,4.0,,,,,6.0,14.0,,,2.0,1.0,,,,,4.0,,90.0,1.0,,,,,,,7.9,,,3.0,,1.0,2.0,,,1.0,1.0,21.0,6.0,27.0,8,1.0,45.0,4.0,2.0,1.0
2015-16,6768393,38,14,Liverpool,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,12.0,4.0,16.0,3.0,6.0,5.0,,,1.0,,,,2.0,8.0,9.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,6.9,,,1.0,,4.0,3.0,,,1.0,,16.0,5.0,21.0,2,1.0,40.0,5.0,1.0,2.0
2015-16,6768393,38,14,Liverpool,Away,130181,84939,Danny Ings,danny-ings,F,True,1.0,,,4.0,2.0,5.0,,,1.0,,,,,,,,2.0,1.0,,,1.0,,,,,,,,26.0,,,,,,,,6.5,,,,,,1.0,1.0,,,,4.0,2.0,5.0,0,,11.0,1.0,1.0,
