season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025076,22,14,Liverpool,Home,1881902,611922,Rio Ngumoha,rio-ngumoha,F,True,,,,7.0,,7.0,,,8.0,,,,,,,,1.0,,,,0.183416,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,,6.0,2.0,,6.8,,,,,77.633815724683,,1.0,3.0,,,,8.0,,8.0,21.84,32.462272308096,0,,13.0,1.0,,,
2025-26,14025095,23,14,Liverpool,Away,1048422,510663,Hugo Ekitiké,hugo-ekitike,F,True,,,,8.0,,8.0,,,3.0,1.0,,,,,,,5.0,1.0,,,0.0480244,,,2.0,0.0,,,,,,2.0,,,,,,,31.0,,,,,,,,4.0,,,6.0,,,,,47.048346292406,1.0,4.0,,,,,9.0,,9.0,-4.515,,0,,15.0,,,1.0,
2025-26,14025095,23,14,Liverpool,Away,1881902,611922,Rio Ngumoha,rio-ngumoha,F,True,,,,6.0,,6.0,,,4.0,,,,,,,,,2.0,,,0.0255685,,,,0.0,,,,,,,,,,,,,16.0,,,,,,,,5.0,3.0,,6.4,,,,,56.589501169314,,1.0,,,,,9.0,,9.0,16.905,49.823673429858,0,,13.0,2.0,1.0,1.0,
2025-26,14025137,24,14,Liverpool,Home,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,0.0007543,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,,,,,6.5,,,,,,,,,,,,1.0,1.0,2.0,,,0,,2.0,,,,
2025-26,14025137,24,14,Liverpool,Home,1048422,510663,Hugo Ekitiké,hugo-ekitike,F,False,,,1.0,14.0,3.0,17.0,2.0,1.0,9.0,1.0,,2.0,,,,1.0,5.0,2.0,,,0.0273529,1.1597,1.4264,2.0,0.0,2.0,,,,,,,,,,,,84.0,4.0,,,,,,,7.0,3.0,,8.8,,,2.0,,100.93889618576,1.0,,,,1.0,,16.0,3.0,19.0,78.903097324208,55.629896351665,6,1.0,34.0,4.0,,,1.0
2025-26,14025137,24,14,Liverpool,Home,1881902,611922,Rio Ngumoha,rio-ngumoha,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025173,25,14,Liverpool,Home,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,3.0,,3.0,1.0,,3.0,,,,,,,,2.0,1.0,,,0.00527961,0.012,0.0473,,0.0,,,,,,,,,,,,,11.0,1.0,,,,,,,3.0,0.0,,6.5,,,,,20.149255394464,,2.0,2.0,,,,3.0,,3.0,12.979071595866,,1,,9.0,,,1.0,
2025-26,14025173,25,14,Liverpool,Home,1048422,510663,Hugo Ekitiké,hugo-ekitike,F,False,,,,7.0,2.0,9.0,3.0,2.0,9.0,1.0,,1.0,1.0,,,,5.0,4.0,,,0.0299403,0.3893,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,,9.0,1.0,,6.8,,,2.0,,85.234473095195,2.0,1.0,,,,2.0,9.0,3.0,12.0,12.778283412089,21.624956786084,3,1.0,30.0,5.0,1.0,,1.0
2025-26,14025173,25,14,Liverpool,Home,1881902,611922,Rio Ngumoha,rio-ngumoha,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025197,26,14,Liverpool,Away,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,2.0,2.0,4.0,,,3.0,,,,,,,1.0,2.0,,,,0.002137,,,1.0,0.0,,,,,1.0,,,,,,,,10.0,,,,,,,,3.0,1.0,,6.4,,,,,43.039323030253,,,,,,,4.0,2.0,6.0,20.912151399739,15.970156667985,0,,8.0,,,,
2025-26,14025197,26,14,Liverpool,Away,1048422,510663,Hugo Ekitiké,hugo-ekitike,F,False,,,,19.0,,19.0,,2.0,9.0,3.0,,2.0,1.0,1.0,,2.0,6.0,5.0,,,0.128426,0.4247,,2.0,0.0,,,,,,1.0,,,,,,,88.0,,,,,,,,10.0,2.0,,6.7,,,2.0,,69.18947336096,1.0,4.0,1.0,,,,23.0,,23.0,49.629063750972,24.678832247202,3,,38.0,2.0,,3.0,
2025-26,14025197,26,14,Liverpool,Away,1881902,611922,Rio Ngumoha,rio-ngumoha,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024013,27,14,Liverpool,Away,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,2.0,,2.0,1.0,,1.0,,,,,,,,2.0,,,,0.0011852,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,,5.0,0.0,,6.4,,,,,5.6289256523781,1.0,1.0,,,,,4.0,,4.0,0.3792632115166,,0,,8.0,2.0,,,
2025-26,14024013,27,14,Liverpool,Away,1048422,510663,Hugo Ekitiké,hugo-ekitike,F,False,,,,5.0,3.0,8.0,1.0,,7.0,4.0,,1.0,1.0,,,3.0,4.0,6.0,,,0.00452829,0.7062,0.7966,,0.0,,,,,,,,,,,,,90.0,1.0,,,,,,,11.0,1.0,,6.5,,,1.0,,83.384815288754,1.0,3.0,,,,,6.0,4.0,10.0,31.788103305072,30.751078094922,3,1.0,31.0,6.0,2.0,3.0,
2025-26,14024013,27,14,Liverpool,Away,1881902,611922,Rio Ngumoha,rio-ngumoha,F,True,1.0,,,2.0,,2.0,,,2.0,1.0,1.0,,,,,1.0,2.0,2.0,,,0.418044,,,,0.0,,,,,,1.0,,,,,,,13.0,,,,,,,,5.0,1.0,,7.3,,,,,28.24987422573,,3.0,1.0,,1.0,,3.0,1.0,4.0,-2.8136226085811,12.311102347069,0,,11.0,1.0,,2.0,
2025-26,14023976,28,14,Liverpool,Home,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023976,28,14,Liverpool,Home,1048422,510663,Hugo Ekitiké,hugo-ekitike,F,False,,,1.0,13.0,2.0,15.0,2.0,3.0,13.0,1.0,,,1.0,,,1.0,8.0,5.0,,,0.141682,0.2076,0.5666,3.0,2.0,1.0,,,,1.0,2.0,,,,,,,76.0,1.0,,,,,,,9.0,4.0,,8.5,,,,,154.44647411489,1.0,4.0,,,1.0,,16.0,3.0,19.0,98.047119583169,67.593435440435,2,,32.0,1.0,,2.0,
2025-26,14023976,28,14,Liverpool,Home,1881902,611922,Rio Ngumoha,rio-ngumoha,F,True,,,,1.0,,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,,0.00236441,0.1179,0.2176,,0.0,,,,,,1.0,,,,,,,14.0,1.0,,,,,,,,1.0,,6.9,,,,,38.067928244701,1.0,,,,,,1.0,,1.0,28.197190971398,21.207723145119,1,1.0,6.0,,,,
2025-26,14023985,29,14,Liverpool,Away,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,2.0,,2.0,,,2.0,,,,,1.0,,,1.0,,,,0.0069185,0.1137,0.0452,,0.0,,,,,,,,,,,,,11.0,1.0,,,,,,,2.0,0.0,,6.4,,,1.0,,8.0727091451846,,,,,,,2.0,1.0,3.0,5.791459286924,,2,,6.0,1.0,,,
2025-26,14023985,29,14,Liverpool,Away,1048422,510663,Hugo Ekitiké,hugo-ekitike,F,False,,,,13.0,7.0,20.0,5.0,,17.0,4.0,1.0,,,,,,12.0,4.0,,,0.475874,0.0559,,3.0,0.0,,,,,1.0,2.0,,,,,,,90.0,,,,,,,,14.0,1.0,,6.2,,,1.0,,142.16279448453,,7.0,,,,,19.0,7.0,26.0,45.169117759989,32.882878766921,1,1.0,44.0,3.0,1.0,2.0,1.0
2025-26,14023985,29,14,Liverpool,Away,1881902,611922,Rio Ngumoha,rio-ngumoha,F,True,1.0,,,9.0,2.0,11.0,,,14.0,2.0,1.0,,,,,,1.0,2.0,,,0.284114,0.0829,0.5449,,0.0,,,,1.0,,2.0,,,,,,,25.0,1.0,,,,,,,7.0,5.0,,7.4,,,,,159.21523562629,,3.0,3.0,,,,11.0,4.0,15.0,119.67846612201,94.233575893106,1,,23.0,,,2.0,
2025-26,14023992,30,14,Liverpool,Home,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,1.0,2.0,3.0,,,,1.0,,,,,,,,,,,0.0985377,,,,0.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,,0,,3.0,,,,
2025-26,14023992,30,14,Liverpool,Home,1048422,510663,Hugo Ekitiké,hugo-ekitike,F,True,,,,5.0,1.0,6.0,,,7.0,2.0,,,1.0,,,,1.0,2.0,,,0.0407985,0.4993,,,0.0,,,,,,1.0,,,,,,,26.0,,,,,,,,4.0,2.0,,6.8,,,1.0,,103.48014668917,1.0,2.0,,,,,6.0,1.0,7.0,82.956168781235,70.233822205435,2,,15.0,2.0,1.0,1.0,
2025-26,14023992,30,14,Liverpool,Home,1881902,611922,Rio Ngumoha,rio-ngumoha,F,False,,,1.0,25.0,3.0,28.0,1.0,,16.0,1.0,,,1.0,,,1.0,2.0,8.0,,,0.229378,0.2512,0.035,,0.0,,,,,1.0,,,,,,,,64.0,1.0,,,,,,,9.0,5.0,,8.1,,,1.0,,158.90759182454,,7.0,2.0,,1.0,,27.0,4.0,31.0,115.76787420337,74.004980903175,3,,51.0,3.0,1.0,7.0,
2025-26,14024015,31,14,Liverpool,Away,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,,1.0,1.0,,,2.0,1.0,,,1.0,,,,1.0,,,,1.362e-05,0.0697,,1.0,0.0,,,,,,,,,,,,,13.0,,,,,,,,3.0,1.0,,6.3,,,,,26.508623553815,,,,,,,,1.0,1.0,21.924351825256,19.423855667709,1,,5.0,3.0,,,
2025-26,14024015,31,14,Liverpool,Away,1048422,510663,Hugo Ekitiké,hugo-ekitike,F,False,,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,1.0,,,0.00036019,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,,1.0,0.0,,6.6,,,,,3.5803469105661,,,,,,,1.0,1.0,2.0,-2.3353098890292,,0,,3.0,1.0,,,
2025-26,14024015,31,14,Liverpool,Away,1881902,611922,Rio Ngumoha,rio-ngumoha,F,True,1.0,,,2.0,2.0,4.0,,,7.0,1.0,,,,,,,3.0,5.0,,,0.0283293,,,1.0,0.0,,,,,,,,,,,,,27.0,,,,,,,,4.0,1.0,,7.0,,,,,90.56572175209,,5.0,1.0,,,,2.0,2.0,4.0,53.34220129601,36.692341925802,0,,16.0,2.0,2.0,3.0,
2025-26,14024000,32,14,Liverpool,Home,823941,219168,Alexander Isak,alexander-isak,F,True,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,4.0,,,,0.00012392,,,,0.0,,,,,,,,,,,,,21.0,,1.0,,,,,,4.0,0.0,,6.3,,,,,7.7797490962113,1.0,2.0,,,,,1.0,1.0,2.0,6.8388824071436,,0,,12.0,,,,
2025-26,14024000,32,14,Liverpool,Home,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024000,32,14,Liverpool,Home,1048422,510663,Hugo Ekitiké,hugo-ekitike,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024000,32,14,Liverpool,Home,1881902,611922,Rio Ngumoha,rio-ngumoha,F,False,2.0,,1.0,16.0,6.0,22.0,,,25.0,5.0,1.0,,,,,1.0,3.0,2.0,,,0.431013,0.1204,0.2432,1.0,0.0,1.0,,,,,2.0,,,,,,,69.0,2.0,1.0,,,,,,9.0,10.0,,8.7,,,,,288.23001688517,1.0,2.0,2.0,,2.0,,20.0,6.0,26.0,162.05560258777,158.7350866271,2,,43.0,3.0,1.0,1.0,
2025-26,14025035,33,14,Liverpool,Away,823941,219168,Alexander Isak,alexander-isak,F,False,,,,2.0,1.0,3.0,3.0,1.0,1.0,,,,,1.0,,1.0,6.0,1.0,,,0.0028618,0.1203,0.3236,,0.0,,,,,,,,,,,,,72.0,1.0,,,,,,,5.0,0.0,,6.4,,,,,24.698665571241,,1.0,,,,,4.0,1.0,5.0,3.6571062076395,,1,,9.0,1.0,,,
2025-26,14025035,33,14,Liverpool,Away,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025035,33,14,Liverpool,Away,1881902,611922,Rio Ngumoha,rio-ngumoha,F,True,,,,4.0,,4.0,1.0,,5.0,,,,1.0,,,1.0,2.0,,,,0.0144674,0.0967,,,0.0,,,,,,,,,,,,,18.0,,,,,,,,2.0,2.0,,6.3,,,1.0,,61.799186822719,,,,,1.0,,5.0,,5.0,51.604122580382,31.781848267453,2,,9.0,,,,
2025-26,14024005,34,14,Liverpool,Home,823941,219168,Alexander Isak,alexander-isak,F,False,,,2.0,5.0,1.0,6.0,2.0,2.0,6.0,1.0,,,,,,1.0,3.0,3.0,,,0.00485147,0.4329,0.8513,,0.0,1.0,,,,,,,,,,,,79.0,1.0,,,,,,,6.0,0.0,,7.1,,,,,26.573235408079,2.0,,,,2.0,,10.0,1.0,11.0,4.4266393459171,,1,,18.0,,1.0,,
2025-26,14024005,34,14,Liverpool,Home,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024005,34,14,Liverpool,Home,1881902,611922,Rio Ngumoha,rio-ngumoha,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024005,34,14,Liverpool,Home,1984100,677945,Will Wright,will-wright,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023939,35,14,Liverpool,Away,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,0.0009151,,,,0.0,,,,,,,,,,,,,9.0,,,,,,,,1.0,1.0,,6.5,,,,,12.45718122209,,,1.0,,,,1.0,,1.0,7.8933998180508,12.45718122209,0,,4.0,,,,
2025-26,14023939,35,14,Liverpool,Away,1881902,611922,Rio Ngumoha,rio-ngumoha,F,True,,,,10.0,1.0,11.0,,,9.0,,,,,1.0,,,2.0,2.0,,,0.0246987,0.0486,,,0.0,,,,,1.0,1.0,,,,,,,15.0,,,,,,,,3.0,3.0,,6.7,,,1.0,,114.48297198124,,3.0,,,,,11.0,1.0,12.0,73.118798806358,52.648997051811,1,,19.0,,,2.0,
2025-26,14023939,35,14,Liverpool,Away,1984100,677945,Will Wright,will-wright,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024024,36,14,Liverpool,Home,823941,219168,Alexander Isak,alexander-isak,F,True,,,,1.0,,1.0,,,3.0,1.0,,,,,,,1.0,1.0,,,0.00741168,,,,0.0,,,,,,,,,,,,,23.0,,,,,,,,4.0,1.0,,6.6,,,,,36.081642941929,,1.0,,,,,4.0,,4.0,19.280937867381,20.203854310502,0,1.0,7.0,,,,1.0
2025-26,14024024,36,14,Liverpool,Home,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,,1.0,1.0,,,3.0,1.0,,,,1.0,,1.0,3.0,1.0,,,4.83e-06,,,1.0,0.0,,,,,,,,,,,,,13.0,,,,,,,,2.0,1.0,,6.4,,,,,77.704466520305,,,1.0,,,,0.0,1.0,1.0,-40.577760864442,22.29465229601,0,,4.0,,1.0,,
2025-26,14024024,36,14,Liverpool,Home,1881902,611922,Rio Ngumoha,rio-ngumoha,F,False,,,,6.0,6.0,12.0,,,13.0,5.0,,,,,,2.0,3.0,6.0,,,0.0622068,,,,1.0,,,,,1.0,1.0,,,,,,,67.0,,,,,,,,6.0,2.0,,7.3,,,,,135.10119934772,1.0,5.0,,,,,7.0,6.0,13.0,73.971495434357,48.157595304579,0,,29.0,2.0,2.0,4.0,
2025-26,14024024,36,14,Liverpool,Home,1984100,677945,Will Wright,will-wright,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023928,37,14,Liverpool,Away,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,1.0,3.0,4.0,,,4.0,,,,,,,,1.0,1.0,,,0.00144481,0.0904,0.2422,1.0,0.0,,,,,,,,,,,,,24.0,1.0,,,,,,,3.0,0.0,,6.6,,,,,35.861734227779,,,1.0,,,,3.0,3.0,6.0,5.7054172554535,,1,,10.0,,1.0,,
2025-26,14023928,37,14,Liverpool,Away,1881902,611922,Rio Ngumoha,rio-ngumoha,F,False,2.0,,1.0,12.0,3.0,15.0,1.0,,17.0,1.0,,,1.0,1.0,,1.0,6.0,6.0,,,0.116193,0.116,,,0.0,,,,1.0,,2.0,,,,,,,90.0,,,,,,,,8.0,6.0,,6.6,,,2.0,,152.90041541476,,6.0,3.0,,1.0,,12.0,4.0,16.0,83.973018268641,88.075016025483,3,1.0,36.0,2.0,2.0,3.0,1.0
2025-26,14023928,37,14,Liverpool,Away,1984100,677945,Will Wright,will-wright,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023962,38,14,Liverpool,Home,823941,219168,Alexander Isak,alexander-isak,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023962,38,14,Liverpool,Home,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023962,38,14,Liverpool,Home,1881902,611922,Rio Ngumoha,rio-ngumoha,F,False,,,,13.0,2.0,15.0,,,16.0,1.0,,,1.0,1.0,,3.0,5.0,3.0,,,0.060151,0.1255,,1.0,0.0,,,,,,1.0,,,,,,,73.0,,,,,,,,11.0,6.0,,6.5,,,1.0,,189.42239550542,,,4.0,,,,14.0,2.0,16.0,120.72344445947,115.9210475225,2,1.0,32.0,3.0,2.0,,
