season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,fouls,goalAssist,goals,goodHighClaim,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,possessionLostCtrl,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,wasFouled,wonContest,wonTackle
2009-10,1062739,28,14,Liverpool,Home,9737,13594,Yossi Benayoun,yossi-benayoun,F,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,81.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062739,28,14,Liverpool,Home,16582,38328,David N'Gog,david-ngog,F,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062752,29,14,Liverpool,Away,1876,19520,Ryan Babel,ryan-babel,F,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,8.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062752,29,14,Liverpool,Away,2436,14402,Fernando Torres,fernando-torres,F,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062752,29,14,Liverpool,Away,3401,13308,Maxi Rodríguez,maxi-rodriguez,F,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062752,29,14,Liverpool,Away,9737,13594,Yossi Benayoun,yossi-benayoun,F,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,69.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062752,29,14,Liverpool,Away,16582,38328,David N'Gog,david-ngog,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062759,30,14,Liverpool,Home,1876,19520,Ryan Babel,ryan-babel,F,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062759,30,14,Liverpool,Home,2436,14402,Fernando Torres,fernando-torres,F,False,,,,,,,,,,,,,,,,,2.0,2.0,,,,80.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062759,30,14,Liverpool,Home,3401,13308,Maxi Rodríguez,maxi-rodriguez,F,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062759,30,14,Liverpool,Home,9737,13594,Yossi Benayoun,yossi-benayoun,F,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,17.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062759,30,14,Liverpool,Home,16582,38328,David N'Gog,david-ngog,F,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,10.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062769,31,14,Liverpool,Away,1876,19520,Ryan Babel,ryan-babel,F,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,14.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062769,31,14,Liverpool,Away,2436,14402,Fernando Torres,fernando-torres,F,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062769,31,14,Liverpool,Away,3401,13308,Maxi Rodríguez,maxi-rodriguez,F,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,76.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062769,31,14,Liverpool,Away,9737,13594,Yossi Benayoun,yossi-benayoun,F,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,7.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062769,31,14,Liverpool,Away,16582,38328,David N'Gog,david-ngog,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062779,32,14,Liverpool,Home,1876,19520,Ryan Babel,ryan-babel,F,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062779,32,14,Liverpool,Home,2436,14402,Fernando Torres,fernando-torres,F,False,,,,,,,,,,,,,,,,,0.0,2.0,,,,78.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062779,32,14,Liverpool,Home,3401,13308,Maxi Rodríguez,maxi-rodriguez,F,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062779,32,14,Liverpool,Home,9737,13594,Yossi Benayoun,yossi-benayoun,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062779,32,14,Liverpool,Home,16582,38328,David N'Gog,david-ngog,F,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,12.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062785,33,14,Liverpool,Away,1876,19520,Ryan Babel,ryan-babel,F,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,19.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062785,33,14,Liverpool,Away,2436,14402,Fernando Torres,fernando-torres,F,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,65.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062785,33,14,Liverpool,Away,3401,13308,Maxi Rodríguez,maxi-rodriguez,F,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062785,33,14,Liverpool,Away,9737,13594,Yossi Benayoun,yossi-benayoun,F,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,71.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062785,33,14,Liverpool,Away,16582,38328,David N'Gog,david-ngog,F,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,25.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062798,34,14,Liverpool,Home,1876,19520,Ryan Babel,ryan-babel,F,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,71.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062798,34,14,Liverpool,Home,3401,13308,Maxi Rodríguez,maxi-rodriguez,F,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062798,34,14,Liverpool,Home,9737,13594,Yossi Benayoun,yossi-benayoun,F,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,19.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062798,34,14,Liverpool,Home,16582,38328,David N'Gog,david-ngog,F,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,78.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062807,35,14,Liverpool,Home,1876,19520,Ryan Babel,ryan-babel,F,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,9.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062807,35,14,Liverpool,Home,3401,13308,Maxi Rodríguez,maxi-rodriguez,F,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062807,35,14,Liverpool,Home,9737,13594,Yossi Benayoun,yossi-benayoun,F,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,77.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062807,35,14,Liverpool,Home,16582,38328,David N'Gog,david-ngog,F,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,81.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062817,36,14,Liverpool,Away,1876,19520,Ryan Babel,ryan-babel,F,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062817,36,14,Liverpool,Away,3401,13308,Maxi Rodríguez,maxi-rodriguez,F,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062817,36,14,Liverpool,Away,9737,13594,Yossi Benayoun,yossi-benayoun,F,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,42.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062827,37,14,Liverpool,Home,1876,19520,Ryan Babel,ryan-babel,F,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,48.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062827,37,14,Liverpool,Home,3401,13308,Maxi Rodríguez,maxi-rodriguez,F,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,42.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062827,37,14,Liverpool,Home,9737,13594,Yossi Benayoun,yossi-benayoun,F,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062827,37,14,Liverpool,Home,16582,38328,David N'Gog,david-ngog,F,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,13.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062840,38,14,Liverpool,Away,1876,19520,Ryan Babel,ryan-babel,F,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,87.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062840,38,14,Liverpool,Away,16582,38328,David N'Gog,david-ngog,F,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,28.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
