season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090054,6,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090066,7,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,2.0,13.0,6.0,19.0,,,1.0,,,,,,2.0,3.0,3.0,,,1.0,,,,,,,,67.0,,,,,,,,17.0,,6.7,,,1.0,,,3.0,3.0,,3.0,1.0,25.0,6.0,28.0,1,,40.0,2.0,1.0,2.0,
2016-17,7090066,7,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,1.0,4.0,,4.0,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,5.0,1.0,,,,,,,2.0,,6.8,,,,,,,1.0,,1.0,,5.0,,4.0,1,,7.0,1.0,,,
2016-17,7090080,8,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,10.0,3.0,13.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,60.0,,,,,,,,8.0,,6.5,,,,,,,,,,1.0,14.0,3.0,17.0,0,,22.0,4.0,1.0,,
2016-17,7090080,8,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,1.0,1.0,2.0,1.0,,,,,,,,1.0,3.0,2.0,,,,,,,,,,,5.0,,,,,,,,4.0,,6.5,,,,,,2.0,,,,,2.0,2.0,4.0,0,1.0,9.0,,,1.0,1.0
2016-17,7090096,9,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090096,9,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0,,1.0,,,,
2016-17,7090097,10,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090097,10,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,1.0,,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,2.0,,2.0,0,,4.0,1.0,1.0,,
2016-17,7090108,11,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,5.0,1.0,6.0,1.0,,1.0,,,,,,2.0,3.0,,,,1.0,,,,2.0,,,,19.0,4.0,,,,,,,5.0,,7.3,,,1.0,,,,,,1.0,,6.0,2.0,8.0,5,,17.0,1.0,,,
2016-17,7090108,11,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090082,12,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,1.0,,1.0,5.0,,4.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,2.0,,12.0,,,,,,,,2.0,,6.9,,,,,,,1.0,,1.0,,6.0,,5.0,0,,7.0,,,,
2016-17,7090082,12,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,0,,2.0,,,1.0,
2016-17,7090128,13,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,8.0,3.0,11.0,3.0,,6.0,,,,,,,7.0,5.0,,,1.0,,1.0,,,,1.0,,56.0,1.0,,,,,,,13.0,,7.1,,,,,,3.0,1.0,,1.0,,14.0,4.0,17.0,1,1.0,31.0,2.0,4.0,,1.0
2016-17,7090086,14,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,False,,,1.0,11.0,11.0,22.0,6.0,3.0,2.0,,1.0,,,,3.0,11.0,5.0,,,1.0,,1.0,,,,1.0,,90.0,1.0,,,,,,,16.0,,6.7,,,2.0,,,3.0,1.0,,1.0,1.0,16.0,13.0,28.0,3,,46.0,4.0,1.0,1.0,
2016-17,7090141,15,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,False,,,1.0,20.0,8.0,28.0,5.0,4.0,3.0,,,3.0,,,1.0,7.0,6.0,,,1.0,,1.0,,,1.0,,,90.0,1.0,,,,,,,14.0,,7.3,,,,,,,2.0,,1.0,1.0,31.0,8.0,37.0,4,1.0,53.0,2.0,1.0,,1.0
2016-17,7090136,16,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,False,2.0,,,22.0,7.0,27.0,4.0,,3.0,1.0,,1.0,,,3.0,11.0,2.0,,,1.0,1.0,1.0,,,,2.0,,89.0,1.0,1.0,,,,,,14.0,,7.8,,,1.0,,1.0,3.0,3.0,,,2.0,27.0,8.0,32.0,3,,51.0,2.0,2.0,,
2016-17,7090185,17,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,8.0,,,,,,,,3.0,,6.8,,,1.0,,,,,,,,3.0,,3.0,1,,6.0,1.0,,,
2016-17,7090185,17,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,False,1.0,,,15.0,2.0,16.0,2.0,,1.0,,,,,,,7.0,3.0,,,1.0,,,,,,,,82.0,,1.0,,,,,,20.0,,6.2,,,1.0,,,5.0,4.0,,,,21.0,5.0,22.0,1,,43.0,6.0,3.0,,
2016-17,7090182,18,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,3.0,1.0,4.0,1.0,,2.0,,,,1.0,,,2.0,1.0,,,,,1.0,,,,1.0,,20.0,1.0,,,,,,,4.0,,7.3,,,,,,1.0,1.0,,1.0,,6.0,2.0,7.0,1,,11.0,,,1.0,
2016-17,7090182,18,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,False,,,5.0,16.0,8.0,24.0,5.0,1.0,2.0,,,,,,3.0,9.0,2.0,,,1.0,,,,,1.0,,,70.0,,,,,,,,12.0,,6.5,,,,,,,1.0,,6.0,,22.0,9.0,30.0,0,,41.0,2.0,1.0,,
2016-17,7090140,19,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090140,19,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,3.0,1.0,4.0,2.0,,1.0,,,1.0,,,3.0,5.0,2.0,,,,,,,,,,,26.0,,,,,,,,9.0,,6.5,,,,,,,,,,,7.0,1.0,8.0,1,2.0,17.0,2.0,,,2.0
2016-17,7090224,20,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,2.0,30.0,4.0,34.0,1.0,,4.0,,1.0,,,,1.0,2.0,2.0,,,,,1.0,,,,,,80.0,6.0,,,,,,,14.0,,7.8,,,,,,2.0,,,3.0,2.0,40.0,4.0,44.0,6,,57.0,3.0,,2.0,
2016-17,7090224,20,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,3.0,2.0,5.0,,1.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,17.0,,,,,,,,4.0,,6.5,,,,,,,1.0,,,1.0,5.0,3.0,7.0,0,,11.0,,2.0,,
2016-17,7090210,21,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090210,21,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,False,,,,3.0,1.0,4.0,2.0,,2.0,,,1.0,1.0,,4.0,14.0,3.0,,,3.0,,,,,1.0,,,61.0,,,,,,,,13.0,,6.0,,,1.0,,,4.0,,,,,4.0,2.0,6.0,2,1.0,25.0,3.0,2.0,,1.0
2016-17,7090218,22,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,1.0,,33.0,,,,,,,,4.0,,6.5,,,,,,,1.0,,1.0,,5.0,3.0,7.0,0,,8.0,,,,
2016-17,7090218,22,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,4.0,,4.0,,2.0,,,,,,,,,2.0,,,,,,,,,1.0,,20.0,1.0,,,,,,,4.0,,6.7,,,,,,,2.0,,,1.0,8.0,,6.0,1,,9.0,,,,
2016-17,7090243,23,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090243,23,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,0,,1.0,1.0,,,
2016-17,7090194,24,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,1.0,1.0,2.0,2.0,,,,,,,,,3.0,1.0,,,,,,,,,,,23.0,1.0,,,,,,,3.0,,6.5,,,,,,1.0,,,,,1.0,1.0,2.0,1,,7.0,2.0,1.0,,
2016-17,7090194,24,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,1.0,,6.5,,,,,,,1.0,,,,4.0,,3.0,0,,4.0,,,,
2016-17,7090239,25,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090239,25,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090259,26,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,5.0,1.0,6.0,3.0,,,,,,,,1.0,4.0,1.0,,,,,,,,,,,24.0,,,,,,,,3.0,,6.6,,,1.0,,,,1.0,,,,6.0,1.0,6.0,1,,11.0,1.0,1.0,,
2016-17,7090271,27,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,2.0,,2.0,2.0,1.0,,1.0,,,,,,2.0,2.0,,,,1.0,,,1.0,,1.0,,10.0,,,,,,,,1.0,,7.5,,,1.0,,,,,,,,3.0,,3.0,1,,5.0,,1.0,,
2016-17,7090012,28,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,False,1.0,,,12.0,2.0,13.0,15.0,2.0,3.0,,,,,,,17.0,3.0,,,2.0,1.0,,,,,2.0,,79.0,,,,,,,,9.0,,6.7,,,,,,1.0,2.0,,,1.0,18.0,3.0,19.0,0,,30.0,1.0,1.0,,
2016-17,7090264,29,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,2.0,5.0,7.0,1.0,2.0,2.0,,,,,,1.0,3.0,2.0,,,,,,,,,,,17.0,,,,,,,,4.0,,6.4,,,,,,1.0,,,,,2.0,6.0,8.0,0,,13.0,1.0,,,
2016-17,7090275,30,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,4.0,1.0,5.0,3.0,2.0,2.0,,,,,,3.0,8.0,5.0,,,,,1.0,,,,,,33.0,1.0,,,,,,,10.0,,7.3,,,1.0,,,3.0,,,,,6.0,1.0,7.0,2,1.0,22.0,3.0,1.0,1.0,
2016-17,7090274,31,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090274,31,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,False,,,,13.0,8.0,21.0,4.0,4.0,3.0,,2.0,,1.0,,1.0,7.0,11.0,,,,,1.0,,,,2.0,,90.0,1.0,,,,,,,18.0,,7.2,,,2.0,,1.0,6.0,2.0,,,1.0,23.0,8.0,29.0,3,1.0,52.0,6.0,1.0,5.0,1.0
2016-17,7090311,32,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,1.0,3.0,2.0,5.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,1.0,,22.0,,,,,,,,4.0,,6.6,,,,,,,,,1.0,,5.0,2.0,7.0,0,,10.0,1.0,,,
2016-17,7090311,32,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,False,,,,4.0,1.0,5.0,3.0,2.0,,,,,,,1.0,8.0,4.0,,,1.0,,,,,,,,68.0,,,,,,,,11.0,,6.6,,,3.0,,,4.0,2.0,,,1.0,8.0,1.0,7.0,3,1.0,23.0,3.0,,1.0,
2016-17,7090318,33,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,8.0,,,,,,,,1.0,,6.4,,,,,,,,,,,1.0,,1.0,0,,2.0,,,,
2016-17,7090318,33,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,False,,,,12.0,3.0,15.0,5.0,1.0,5.0,,,,1.0,,4.0,12.0,9.0,,,2.0,,,,,,2.0,,82.0,1.0,,,,,,,12.0,,7.3,,,1.0,,,2.0,2.0,,,1.0,17.0,3.0,18.0,2,2.0,38.0,3.0,4.0,2.0,2.0
2016-17,7090353,34,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,False,,,2.0,9.0,4.0,13.0,8.0,1.0,1.0,,,1.0,,,3.0,12.0,4.0,,,1.0,,,,,,,,90.0,,,,,,,,13.0,,6.4,,,,,,3.0,,,2.0,,12.0,5.0,17.0,1,,34.0,5.0,,3.0,
2016-17,7090353,34,14,Liverpool,Home,878705,195473,Rhian Brewster,rhian-brewster,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090328,35,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,3.0,,3.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,6.0,1.0,,,,,,,3.0,,6.8,,,,,,,,,,,6.0,,6.0,1,,8.0,,1.0,,
2016-17,7090328,35,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,False,1.0,,,14.0,4.0,17.0,1.0,3.0,3.0,,,,,,4.0,9.0,5.0,,,1.0,,,,,,1.0,,84.0,2.0,,,,,,,18.0,,6.5,,,,,,3.0,2.0,,,,18.0,4.0,20.0,2,,40.0,7.0,2.0,,
2016-17,7090341,36,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,1.0,8.0,,8.0,1.0,,,,,,,,2.0,3.0,2.0,,,,,,,,,3.0,,21.0,1.0,,,,,,,3.0,,7.2,,,1.0,,,2.0,,,1.0,,8.0,,8.0,2,,15.0,1.0,,2.0,
2016-17,7090341,36,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,False,,,1.0,6.0,1.0,7.0,2.0,,,,,,,,1.0,7.0,,,,2.0,,,,,,,,69.0,,,,,,,,14.0,,6.1,,,,,,2.0,1.0,,1.0,,7.0,1.0,7.0,0,,22.0,9.0,,,
2016-17,7090306,37,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,1.0,,1.0,17.0,8.0,24.0,,,4.0,,,,,,3.0,5.0,2.0,,,1.0,,1.0,,,1.0,2.0,,87.0,2.0,,,,,,,9.0,,8.0,,,2.0,,,3.0,1.0,,2.0,2.0,20.0,8.0,27.0,4,,41.0,2.0,,2.0,
2016-17,7090306,37,14,Liverpool,Away,190399,152760,Divock Origi,divock-origi,F,False,,,1.0,14.0,2.0,16.0,4.0,,2.0,,,,2.0,,2.0,9.0,3.0,,,2.0,,1.0,,1.0,,,,90.0,3.0,,,,,,,16.0,,7.5,,,2.0,,,,2.0,,1.0,,22.0,2.0,22.0,5,,43.0,5.0,3.0,,
2016-17,7090320,38,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,14.0,2.0,16.0,,,,,,1.0,,,3.0,4.0,2.0,,,,,,,,,1.0,,82.0,,1.0,,,,,,12.0,,6.9,,,4.0,,,1.0,,,1.0,,19.0,2.0,21.0,5,,36.0,3.0,2.0,,
2016-17,7090320,38,14,Liverpool,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,8.0,,,,,,,,2.0,,6.3,,,,,,1.0,,,,,1.0,,1.0,0,,3.0,1.0,,,
