playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,fiftyFifty,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,successfulFiftyFifty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,awayGoals,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,homeGoals,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,shotsBlockedInBox,blockedShots,iboxBlocked,substituteOn,backwardPasses,expectedGoals,successfulCrossesOpenPlay,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,throughBalls,successfulLayoffs,unsuccessfulCrossesOpenPlay,goals,offsides,oboxBlocked,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,successfulCornersIntoBox,throwInsToOppositionPlayer,putthroughBlockedDistributionWon,oboxTarget,rightFootGoals,tacklesLost,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,shotsOffTargetIncWoodwork,cornersWon,blocks,unsuccessfulCornersIntoBox,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,handballsConceded,penaltiesTaken,penaltyGoals,goalAssists,foulWonPenalty,clearancesOffTheLine,hitWoodwork,leftFootGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,headedGoals,ownGoalScored
531076,Frankie Maguire,Midfielder,Sheffield Utd,49,England,2020-21,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82691,George Baldock,Defender,Sheffield Utd,49,Greece,2020-21,139.0,1.8193,85.0,0.0,,47.0,,134.0,32.0,36.0,32.0,195.0,897.0,0.0,,54.0,4.0,,2789.0,,28.0,111.0,11.0,,66.0,85.0,681.0,48.0,,1.0,47.3549,16.0,5.0,62.0,51.0,111.0,82.0,,21.0,0.0,250.0,0.0,,302.0,127.0,32.0,,,447.0,40.0,196.0,26.0,0.0,,893.0,339.0,34.0,17.0,,,272.0,46.0,25.0,21.0,1502.0,40.0,265.0,23.0,,7.0,61.0,55.0,5.0,8.0,5.0,,241.0,1.1522,10.0,2.0,0.3843,5.0,1.0,3.0,51.0,,10.0,3.0,,,10.0,2.0,2.0,,16.0,19.0,,,13.0,16.0,52.0,36.0,3.0,21.0,7.0,,176.0,2.0,3.0,,,,2.0,,1.0,,,,,,,
235640,Harry Boyes,Defender,Sheffield Utd,49,England,2020-21,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440993,Iliman Ndiaye,Forward,Sheffield Utd,49,Senegal,2020-21,,0.0006,,0.0,,1.0,,,1.0,,,,3.0,0.0,,,,,11.0,,,1.0,,,,1.0,3.0,,,,0.3476,,,,1.0,,,,,0.0,1.0,0.0,,,1.0,1.0,,,2.0,1.0,1.0,,0.0,,3.0,1.0,1.0,,,,2.0,,,,7.0,,1.0,,,0.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146610,Jack O'Connell,Defender,Sheffield Utd,49,England,2020-21,12.0,0.0149,2.0,0.0,,3.0,,12.0,2.0,2.0,2.0,22.0,77.0,0.0,,15.0,,,180.0,,10.0,8.0,,,3.0,3.0,51.0,,,,1.7779,,3.0,7.0,3.0,2.0,16.0,,,0.0,20.0,0.0,,40.0,8.0,2.0,,,18.0,3.0,5.0,5.0,0.0,,76.0,27.0,1.0,,,,12.0,,2.0,4.0,101.0,3.0,37.0,,,0.0,10.0,6.0,,,,,9.0,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,2.0,1.0,1.0,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,
83427,Jack Robinson,Defender,Sheffield Utd,49,England,2020-21,45.0,0.7428,25.0,0.0,,14.0,,46.0,11.0,13.0,9.0,76.0,423.0,0.0,,63.0,2.0,,875.0,,31.0,55.0,2.0,1.0,10.0,23.0,332.0,9.0,,,10.7986,,4.0,41.0,11.0,14.0,127.0,,6.0,0.0,100.0,0.0,,163.0,53.0,11.0,,,149.0,9.0,37.0,32.0,0.0,,416.0,114.0,6.0,3.0,,,88.0,10.0,9.0,15.0,585.0,14.0,198.0,2.0,,3.0,30.0,27.0,1.0,1.0,1.0,2.0,45.0,0.7187,,,,5.0,,,6.0,,,,,,,,,,23.0,6.0,,,8.0,1.0,6.0,3.0,5.0,2.0,4.0,,17.0,1.0,,2.0,,,1.0,1.0,,,,,,,,
226182,Jayden Bogle,Defender,Sheffield Utd,49,England,2020-21,93.0,0.4152,29.0,0.0,,33.0,,55.0,16.0,13.0,12.0,75.0,312.0,1.0,,41.0,2.0,,1107.0,1.0,23.0,71.0,3.0,,21.0,53.0,233.0,37.0,,3.0,19.2471,4.0,,18.0,20.0,70.0,36.0,,9.0,0.0,164.0,1.0,,111.0,64.0,16.0,,,148.0,17.0,123.0,18.0,0.0,,312.0,154.0,23.0,11.0,,,91.0,15.0,14.0,4.0,607.0,12.0,90.0,7.0,,2.0,20.0,24.0,3.0,4.0,3.0,4.0,74.0,1.864,1.0,7.0,1.9976,13.0,,,11.0,2.0,1.0,1.0,,,1.0,5.0,5.0,,4.0,10.0,,,10.0,20.0,11.0,37.0,6.0,9.0,4.0,,58.0,3.0,1.0,,,,,,,,2.0,,,,,
108416,John Egan,Defender,Sheffield Utd,49,Ireland,2020-21,102.0,0.5547,79.0,1.0,,41.0,,102.0,31.0,45.0,30.0,205.0,1123.0,0.0,,138.0,4.0,,2630.0,,58.0,131.0,10.0,,17.0,51.0,826.0,25.0,,2.0,42.6083,2.0,19.0,130.0,47.0,44.0,246.0,,10.0,0.0,233.0,0.0,,403.0,129.0,31.0,,,268.0,37.0,95.0,80.0,1.0,,1105.0,218.0,21.0,,,,395.0,29.0,41.0,92.0,1454.0,41.0,651.0,11.0,,7.0,103.0,74.0,2.0,2.0,2.0,1.0,79.0,0.8188,1.0,3.0,0.1907,12.0,,1.0,3.0,,,,,,1.0,3.0,3.0,,,12.0,,,20.0,,3.0,1.0,9.0,2.0,31.0,,4.0,1.0,,1.0,,,1.0,,1.0,,,,,,,
47247,John Fleck,Midfielder,Sheffield Utd,49,Scotland,2020-21,157.0,2.348,73.0,0.0,,51.0,,151.0,31.0,31.0,29.0,195.0,1139.0,0.0,,32.0,5.0,,2577.0,,20.0,121.0,12.0,,51.0,109.0,905.0,27.0,,2.0,40.1982,31.0,5.0,10.0,47.0,137.0,258.0,,28.0,0.0,278.0,0.0,,418.0,156.0,31.0,,,643.0,35.0,246.0,12.0,0.0,,1095.0,354.0,33.0,30.0,,,236.0,33.0,28.0,39.0,1564.0,15.0,322.0,25.0,,4.0,44.0,44.0,,6.0,,2.0,227.0,0.5794,6.0,5.0,0.2542,11.0,2.0,9.0,21.0,,,6.0,61.0,4.0,21.0,1.0,1.0,14.0,,22.0,4.0,,18.0,24.0,75.0,48.0,6.0,9.0,4.0,39.0,6.0,3.0,6.0,1.0,,,2.0,,,1.0,,,,,,
153723,John Lundstram,Midfielder,Sheffield Utd,49,England,2020-21,103.0,1.6099,56.0,1.0,,25.0,,105.0,28.0,30.0,23.0,158.0,999.0,0.0,,31.0,2.0,,2032.0,1.0,17.0,73.0,4.0,,39.0,59.0,791.0,24.0,,3.0,36.9282,18.0,3.0,23.0,40.0,86.0,198.0,,20.0,0.0,176.0,0.0,,262.0,130.0,28.0,,,520.0,36.0,145.0,14.0,1.0,,963.0,282.0,16.0,15.0,,,285.0,24.0,14.0,50.0,1329.0,10.0,331.0,18.0,,8.0,53.0,37.0,4.0,6.0,4.0,5.0,254.0,1.8991,3.0,5.0,1.749,14.0,1.0,14.0,36.0,,1.0,2.0,25.0,2.0,10.0,3.0,3.0,6.0,,18.0,2.0,,9.0,9.0,61.0,28.0,9.0,13.0,8.0,19.0,8.0,4.0,2.0,,1.0,,2.0,,,,,1.0,1.0,0.0097,,
109638,Kean Bryan,Defender,Sheffield Utd,49,England,2020-21,45.0,0.1441,26.0,0.0,,20.0,,69.0,13.0,10.0,12.0,130.0,447.0,1.0,,50.0,2.0,,1007.0,,19.0,56.0,4.0,,18.0,25.0,288.0,7.0,,2.0,15.6919,4.0,4.0,35.0,17.0,26.0,132.0,,2.0,0.0,101.0,0.0,,236.0,54.0,13.0,,,109.0,13.0,51.0,31.0,0.0,,444.0,167.0,10.0,3.0,,,46.0,13.0,13.0,29.0,612.0,30.0,210.0,7.0,,1.0,61.0,39.0,,,,1.0,33.0,0.93,2.0,1.0,0.9884,3.0,,,15.0,1.0,,,,,2.0,,,,7.0,6.0,,,10.0,2.0,15.0,3.0,2.0,2.0,10.0,,14.0,4.0,,,,,,,1.0,,,,,,1.0,1.0
478449,Kyron Gordon,Defender,Sheffield Utd,49,England,2020-21,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178304,Lys Mousset,Forward,Sheffield Utd,49,France,2020-21,37.0,0.0876,12.0,0.0,,1.0,,10.0,11.0,5.0,2.0,10.0,44.0,0.0,,15.0,,,289.0,1.0,11.0,11.0,3.0,,1.0,7.0,32.0,12.0,,,7.71,3.0,,1.0,10.0,26.0,11.0,,2.0,0.0,48.0,0.0,,9.0,5.0,11.0,,,22.0,7.0,33.0,4.0,0.0,,37.0,42.0,,4.0,,,7.0,7.0,,2.0,101.0,,12.0,3.0,,0.0,,3.0,,,,9.0,17.0,0.954,,2.0,0.1351,4.0,,1.0,1.0,,4.0,,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,9.0,1.0,18.0,2.0,1.0,,,,2.0,,,,,,,,,,,,,,
155197,Max Lowe,Defender,Sheffield Utd,49,England,2020-21,50.0,0.2407,17.0,0.0,,26.0,,36.0,8.0,9.0,7.0,47.0,172.0,0.0,,25.0,,,551.0,,20.0,41.0,3.0,,15.0,36.0,120.0,11.0,,1.0,9.08,2.0,1.0,6.0,10.0,30.0,75.0,,3.0,0.0,91.0,0.0,,56.0,25.0,8.0,,,84.0,7.0,66.0,5.0,0.0,,172.0,91.0,11.0,7.0,,,8.0,10.0,5.0,5.0,312.0,5.0,42.0,7.0,,1.0,11.0,18.0,1.0,1.0,1.0,1.0,33.0,0.0783,1.0,1.0,0.0493,1.0,,1.0,21.0,,,,,1.0,1.0,,,,4.0,8.0,1.0,,15.0,4.0,21.0,8.0,,5.0,4.0,,21.0,3.0,,,,,,,,,,,,,,
197937,Oliver Burke,Forward,Sheffield Utd,49,Scotland,2020-21,129.0,1.5355,53.0,0.0,,16.0,,75.0,25.0,25.0,14.0,75.0,252.0,1.0,,78.0,,,1270.0,6.0,48.0,68.0,6.0,,32.0,38.0,174.0,67.0,,1.0,17.0306,14.0,,4.0,21.0,81.0,74.0,,6.0,1.0,197.0,0.0,,36.0,29.0,25.0,,,125.0,15.0,119.0,30.0,0.0,,239.0,173.0,8.0,16.0,,,51.0,23.0,2.0,3.0,484.0,,53.0,14.0,,2.0,,16.0,7.0,9.0,7.0,11.0,91.0,2.0976,1.0,6.0,1.5263,16.0,1.0,10.0,9.0,1.0,3.0,2.0,,1.0,1.0,4.0,4.0,,,24.0,1.0,1.0,8.0,14.0,9.0,42.0,10.0,8.0,,,,14.0,2.0,1.0,,,1.0,,,,,,,,,
169432,Oliver McBurnie,Forward,Sheffield Utd,49,Scotland,2020-21,182.0,0.9752,53.0,0.0,,15.0,,184.0,23.0,28.0,12.0,187.0,440.0,0.0,,262.0,,,1319.0,6.0,123.0,184.0,4.0,,21.0,45.0,247.0,58.0,,1.0,25.0904,15.0,2.0,29.0,27.0,59.0,100.0,,26.0,0.0,366.0,1.0,,161.0,32.0,23.0,,,209.0,23.0,104.0,139.0,0.0,,438.0,243.0,7.0,4.0,,,110.0,24.0,6.0,6.0,660.0,1.0,44.0,10.0,,2.0,3.0,24.0,4.0,6.0,4.0,11.0,69.0,3.876,,13.0,2.4589,24.0,1.0,15.0,4.0,1.0,4.0,2.0,,1.0,,11.0,11.0,,,7.0,1.0,,8.0,9.0,4.0,26.0,11.0,10.0,3.0,,,3.0,2.0,,,,,1.0,,1.0,,,,,1.0,
79934,Oliver Norwood,Midfielder,Sheffield Utd,49,Northern Ireland,2020-21,103.0,2.1027,73.0,0.0,,49.0,,137.0,32.0,49.0,26.0,233.0,1405.0,0.0,,33.0,5.0,,2224.0,,17.0,74.0,8.0,,32.0,58.0,1059.0,5.0,,3.0,37.3533,32.0,5.0,49.0,43.0,86.0,412.0,,8.0,0.0,177.0,0.0,,431.0,182.0,32.0,,,611.0,35.0,144.0,16.0,0.0,,1356.0,352.0,22.0,2.0,,,403.0,26.0,36.0,113.0,1776.0,25.0,593.0,22.0,,6.0,96.0,47.0,,3.0,,6.0,159.0,0.4943,11.0,1.0,0.0947,8.0,1.0,3.0,21.0,,,3.0,64.0,,32.0,1.0,1.0,15.0,,17.0,,,27.0,2.0,82.0,9.0,7.0,11.0,12.0,41.0,1.0,11.0,3.0,,,,,,1.0,,,2.0,2.0,0.1977,,
7645,Phil Jagielka,Defender,Sheffield Utd,49,England,2020-21,24.0,0.0166,16.0,1.0,,5.0,,34.0,10.0,7.0,6.0,58.0,204.0,0.0,,25.0,,,527.0,,12.0,19.0,3.0,,8.0,6.0,125.0,1.0,,,10.1416,,3.0,26.0,12.0,12.0,32.0,,1.0,0.0,43.0,0.0,,91.0,36.0,10.0,,,31.0,9.0,18.0,13.0,1.0,,195.0,64.0,4.0,,,,55.0,8.0,10.0,21.0,274.0,11.0,115.0,5.0,,1.0,24.0,21.0,,,,4.0,26.0,,,,,,,,1.0,,,,,,,,,,2.0,6.0,,,1.0,,1.0,,,,5.0,,2.0,3.0,,,,,,,,,,,,,,1.0
195473,Rhian Brewster,Forward,Sheffield Utd,49,England,2020-21,105.0,0.5995,46.0,0.0,,8.0,,44.0,27.0,21.0,12.0,53.0,207.0,0.0,,64.0,,,1123.0,1.0,50.0,43.0,3.0,,19.0,29.0,147.0,30.0,,1.0,15.5648,11.0,,4.0,16.0,55.0,44.0,,13.0,0.0,148.0,0.0,,43.0,35.0,27.0,,,115.0,13.0,84.0,14.0,0.0,,196.0,114.0,5.0,8.0,,,46.0,18.0,5.0,7.0,374.0,6.0,42.0,8.0,,1.0,9.0,14.0,4.0,9.0,4.0,15.0,74.0,1.7987,3.0,8.0,1.1074,15.0,2.0,8.0,13.0,,4.0,5.0,,7.0,3.0,1.0,1.0,,,13.0,7.0,,3.0,7.0,13.0,25.0,7.0,6.0,2.0,,,10.0,5.0,,,,,,,1.0,,1.0,1.0,0.0999,,
207189,Sander Berge,Midfielder,Sheffield Utd,49,Norway,2020-21,61.0,0.8413,31.0,0.0,,16.0,,51.0,15.0,16.0,13.0,63.0,436.0,1.0,,32.0,,,1120.0,,15.0,56.0,6.0,,18.0,39.0,358.0,33.0,,,18.9972,12.0,1.0,18.0,23.0,46.0,124.0,,4.0,0.0,117.0,0.0,,108.0,68.0,15.0,,,247.0,17.0,85.0,17.0,0.0,,435.0,136.0,7.0,20.0,,,127.0,14.0,4.0,15.0,629.0,10.0,128.0,5.0,,4.0,12.0,15.0,2.0,3.0,2.0,2.0,77.0,1.2309,2.0,2.0,1.0382,7.0,,3.0,17.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,9.0,1.0,1.0,9.0,12.0,21.0,25.0,5.0,8.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
82143,Wes Foderingham,Goalkeeper,Sheffield Utd,49,England,2020-21,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538207,William Osula,Forward,Sheffield Utd,49,Denmark,2020-21,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481371,Zak Brunt,Midfielder,Sheffield Utd,49,England,2020-21,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
