season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,totalShots
2010-11,1379601,1,41,Birmingham_City,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,False,2.0,0.0,90.0,0.0,0.0
2010-11,1379601,1,41,Birmingham_City,Away,556,14278,Liam Ridgewell,liam-ridgewell,D,False,0.0,1.0,90.0,0.0,0.0
2010-11,1379601,1,41,Birmingham_City,Away,565,1550,Maik Taylor,maik-taylor,G,True,,,,,
2010-11,1379601,1,41,Birmingham_City,Away,778,1879,Stephen Carr,stephen-carr,D,False,0.0,0.0,65.0,1.0,0.0
2010-11,1379601,1,41,Birmingham_City,Away,798,153,Lee Bowyer,lee-bowyer,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379601,1,41,Birmingham_City,Away,818,7907,Stuart Parnaby,stuart-parnaby,D,True,,,,,
2010-11,1379601,1,41,Birmingham_City,Away,1170,4445,James McFadden,james-mcfadden,F,True,0.0,0.0,44.0,0.0,0.0
2010-11,1379601,1,41,Birmingham_City,Away,9200,11269,David Murphy,david-murphy,D,True,,,,,
2010-11,1379601,1,41,Birmingham_City,Away,9206,9111,Garry O'Connor,garry-oconnor,F,False,0.0,0.0,57.0,0.0,0.0
2010-11,1379601,1,41,Birmingham_City,Away,9316,2324,Barry Ferguson,barry-ferguson,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379601,1,41,Birmingham_City,Away,10599,9089,Ben Foster,ben-foster,G,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379601,1,41,Birmingham_City,Away,11203,26883,Nikola Žigić,nikola-zigic,F,True,0.0,0.0,33.0,0.0,0.0
2010-11,1379601,1,41,Birmingham_City,Away,14235,28468,Craig Gardner,craig-gardner,M,True,0.0,0.0,25.0,0.0,0.0
2010-11,1379601,1,41,Birmingham_City,Away,16303,18804,Cameron Jerome,cameron-jerome,F,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379601,1,41,Birmingham_City,Away,16305,8358,Roger Johnson,roger-johnson,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379601,1,41,Birmingham_City,Away,20278,19188,Scott Dann,scott-dann,D,False,0.0,1.0,90.0,0.0,0.0
