season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,substitute.1,totalShots
2009-10,1062469,1,41,Birmingham_City,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,False,0.0,0.0,81.0,0.0,,,0.0
2009-10,1062469,1,41,Birmingham_City,Away,565,1550,Maik Taylor,maik-taylor,G,True,,,,,,,
2009-10,1062469,1,41,Birmingham_City,Away,738,7515,Gregory Vignal,gregory-vignal,D,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062469,1,41,Birmingham_City,Away,778,1879,Stephen Carr,stephen-carr,D,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062469,1,41,Birmingham_City,Away,818,7907,Stuart Parnaby,stuart-parnaby,D,True,,,,,,,
2009-10,1062469,1,41,Birmingham_City,Away,920,1972,Kevin Phillips,kevin-phillips,F,True,,,,,,,
2009-10,1062469,1,41,Birmingham_City,Away,1163,1247,Lee Carsley,lee-carsley,Unknown,False,0.0,0.0,74.0,0.0,,,0.0
2009-10,1062469,1,41,Birmingham_City,Away,1170,4445,James McFadden,james-mcfadden,F,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062469,1,41,Birmingham_City,Away,9206,9111,Garry O'Connor,garry-oconnor,F,True,0.0,0.0,25.0,0.0,,,0.0
2009-10,1062469,1,41,Birmingham_City,Away,9316,2324,Barry Ferguson,barry-ferguson,M,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062469,1,41,Birmingham_City,Away,9943,3686,Gary McSheffrey,gary-mcsheffrey,F,True,,,,,,,
2009-10,1062469,1,41,Birmingham_City,Away,14924,37051,Christian Benítez,christian-benitez,F,True,0.0,0.0,16.0,0.0,,,0.0
2009-10,1062469,1,41,Birmingham_City,Away,16303,18804,Cameron Jerome,cameron-jerome,F,False,0.0,0.0,65.0,0.0,,,0.0
2009-10,1062469,1,41,Birmingham_City,Away,16305,8358,Roger Johnson,roger-johnson,D,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062469,1,41,Birmingham_City,Away,16817,15749,Joe Hart,joe-hart,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062469,1,41,Birmingham_City,Away,42023,18129,Keith Fahey,keith-fahey,M,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062469,1,41,Birmingham_City,Away,49568,58745,Jay O'Shea,jay-oshea,M,True,0.0,0.0,9.0,0.0,,,0.0
2009-10,1062469,1,41,Birmingham_City,Away,788906,6547,Franck Queudrue,franck-queudrue,D,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062475,2,41,Birmingham_City,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062475,2,41,Birmingham_City,Home,565,1550,Maik Taylor,maik-taylor,G,True,,,,,,,
2009-10,1062475,2,41,Birmingham_City,Home,738,7515,Gregory Vignal,gregory-vignal,D,False,0.0,0.0,49.0,0.0,,,0.0
2009-10,1062475,2,41,Birmingham_City,Home,778,1879,Stephen Carr,stephen-carr,D,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062475,2,41,Birmingham_City,Home,818,7907,Stuart Parnaby,stuart-parnaby,D,True,0.0,0.0,41.0,0.0,,,0.0
2009-10,1062475,2,41,Birmingham_City,Home,920,1972,Kevin Phillips,kevin-phillips,F,True,0.0,0.0,36.0,0.0,,,0.0
2009-10,1062475,2,41,Birmingham_City,Home,1163,1247,Lee Carsley,lee-carsley,Unknown,True,,,,,,,
2009-10,1062475,2,41,Birmingham_City,Home,1170,4445,James McFadden,james-mcfadden,F,False,0.0,1.0,90.0,0.0,,,0.0
2009-10,1062475,2,41,Birmingham_City,Home,9206,9111,Garry O'Connor,garry-oconnor,F,False,0.0,0.0,81.0,0.0,,,0.0
2009-10,1062475,2,41,Birmingham_City,Home,9316,2324,Barry Ferguson,barry-ferguson,M,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062475,2,41,Birmingham_City,Home,9943,3686,Gary McSheffrey,gary-mcsheffrey,F,True,,,,,,,
2009-10,1062475,2,41,Birmingham_City,Home,14924,37051,Christian Benítez,christian-benitez,F,True,0.0,0.0,9.0,0.0,,,0.0
2009-10,1062475,2,41,Birmingham_City,Home,16303,18804,Cameron Jerome,cameron-jerome,F,False,0.0,0.0,54.0,0.0,,,0.0
2009-10,1062475,2,41,Birmingham_City,Home,16305,8358,Roger Johnson,roger-johnson,D,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062475,2,41,Birmingham_City,Home,16817,15749,Joe Hart,joe-hart,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062475,2,41,Birmingham_City,Home,42023,18129,Keith Fahey,keith-fahey,M,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062475,2,41,Birmingham_City,Home,49568,58745,Jay O'Shea,jay-oshea,M,True,,,,,,,
2009-10,1062475,2,41,Birmingham_City,Home,788906,6547,Franck Queudrue,franck-queudrue,D,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062485,3,41,Birmingham_City,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,True,0.0,0.0,29.0,0.0,,,0.0
