element,position,player_code,first_name,second_name,fixture_code,total_points,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,team_code
250,GKP,80201,Bernd,Leno,2645204,2,False,90,0,0,0,3,0,0,0,0,0,3,0,11,29.6,0.0,0.0,3.0,1,9,0,0,1,0.00,0.00,0.00,2.24,45,0,272035,0,0,54
250,GKP,80201,Bernd,Leno,2645213,3,False,90,0,0,0,1,0,0,0,0,0,3,0,11,19.2,0.0,0.0,1.9,2,8,0,0,1,0.00,0.00,0.00,2.02,45,645,300981,12174,11529,54
251,GKP,86873,Benjamin,Lecomte,2645204,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,107540,0,0,54
251,GKP,86873,Benjamin,Lecomte,2645213,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-2636,117798,1492,4128,54
252,GKP,505079,Alfie,McNally,2645204,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,13569,0,0,54
252,GKP,505079,Alfie,McNally,2645213,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,185,15794,805,620,54
253,DEF,174874,Joachim,Andersen,2645204,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,3342,0,0,54
253,DEF,174874,Joachim,Andersen,2645213,1,False,90,0,0,0,1,0,0,0,1,0,0,0,4,17.8,12.9,2.0,3.3,8,2,0,8,1,0.00,0.04,0.04,2.02,50,1684,7735,2314,630,54
254,DEF,169528,Antonee,Robinson,2645204,1,False,81,0,0,0,3,0,0,0,0,0,0,0,4,21.6,25.2,3.0,5.0,4,5,3,7,1,0.13,0.04,0.17,2.21,45,0,148513,0,0,54
254,DEF,169528,Antonee,Robinson,2645213,2,False,90,0,0,0,1,0,0,0,0,0,0,0,10,9.8,4.6,0.0,1.4,0,2,3,3,1,0.00,0.02,0.02,2.02,45,1752,165662,11181,9429,54
255,DEF,246301,Jorge,Cuenca Barreno,2645204,3,False,90,0,0,0,3,0,0,0,0,0,0,0,7,32.8,21.3,0.0,5.4,9,3,1,10,1,0.00,0.03,0.03,2.24,45,0,1787,0,0,54
255,DEF,246301,Jorge,Cuenca Barreno,2645213,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,522,3423,781,259,54
256,DEF,167074,Kenny,Tete,2645204,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,24681,0,0,54
256,DEF,167074,Kenny,Tete,2645213,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1723,25956,338,2061,54
257,DEF,232892,Calvin,Bassey,2645204,0,False,90,0,0,0,3,0,0,0,1,0,0,0,1,13.8,3.8,2.0,2.0,3,4,1,4,1,0.02,0.02,0.04,2.24,45,0,64737,0,0,54
257,DEF,232892,Calvin,Bassey,2645213,2,False,90,0,0,0,1,0,0,0,0,0,0,0,13,19.4,2.6,0.0,2.2,6,6,1,7,1,0.00,0.01,0.01,2.02,45,821,75885,6863,6042,54
258,DEF,166477,Timothy,Castagne,2645204,6,False,90,0,2,0,3,0,0,0,1,0,0,0,21,38.0,27.8,23.0,8.9,5,4,1,6,1,0.09,0.18,0.27,2.24,45,0,26346,0,0,54
258,DEF,166477,Timothy,Castagne,2645213,6,False,67,0,0,1,0,0,0,0,0,0,0,0,18,0.0,0.7,0.0,0.0,1,2,1,2,1,0.00,0.00,0.00,0.26,45,9481,45933,12096,2615,54
261,MID,153133,Alex,Iwobi,2645204,2,False,90,0,0,0,3,0,0,0,0,0,0,0,17,12.4,11.3,0.0,2.4,3,6,1,10,1,0.00,0.04,0.04,2.24,55,0,88413,0,0,54
261,MID,153133,Alex,Iwobi,2645213,2,False,90,0,0,0,1,0,0,0,0,0,0,0,20,12.0,35.5,2.0,5.0,1,2,1,4,1,0.01,0.40,0.41,2.02,55,-3301,95898,6095,9396,54
262,MID,209289,Emile,Smith Rowe,2645204,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,35036,0,0,54
262,MID,209289,Emile,Smith Rowe,2645213,1,False,14,0,0,0,0,0,0,0,0,0,0,0,5,5.2,22.8,7.0,3.5,0,1,0,1,0,0.06,0.02,0.08,0.41,55,-3334,36765,1414,4748,54
263,MID,560552,Kevin,Santos Lopes de Macedo,2645204,1,False,17,0,0,0,0,0,0,0,0,0,0,0,2,5.2,1.9,0.0,0.7,0,1,2,3,0,0.00,0.01,0.01,0.03,55,0,5144,0,0,54
263,MID,560552,Kevin,Santos Lopes de Macedo,2645213,1,False,7,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.5,0.0,0.1,0,0,0,0,0,0.00,0.04,0.04,0.17,55,-443,5495,419,862,54
264,MID,477555,Oscar,Bobb,2645204,2,False,66,0,0,0,3,0,0,0,0,0,0,0,10,9.8,13.8,6.0,3.0,1,2,3,6,1,0.00,0.26,0.26,2.21,55,0,26829,0,0,54
264,MID,477555,Oscar,Bobb,2645213,3,False,67,0,0,1,0,0,0,0,0,0,0,0,8,7.0,12.4,6.0,2.5,1,2,2,5,1,0.00,0.01,0.01,0.26,55,1523,33606,4520,2997,54
265,MID,207189,Sander,Berge,2645204,2,False,72,0,0,0,3,0,0,0,0,0,0,0,14,13.6,23.1,7.0,4.4,1,2,1,4,1,0.03,0.03,0.06,2.21,50,0,38470,0,0,54
265,MID,207189,Sander,Berge,2645213,2,False,82,0,0,0,1,0,0,0,0,0,0,0,14,6.0,27.9,2.0,3.6,0,2,0,2,1,0.00,0.20,0.20,1.85,50,-1868,38868,1465,3333,54
266,MID,76357,Tom,Cairney,2645204,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,464,0,0,54
266,MID,76357,Tom,Cairney,2645213,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-103,379,12,115,54
268,MID,577725,Josh,King,2645204,7,False,90,1,0,0,3,0,0,0,0,0,0,0,34,41.6,15.6,41.0,9.8,2,4,2,8,1,0.17,0.04,0.21,2.24,55,0,14215,0,0,54
268,MID,577725,Josh,King,2645213,2,False,90,0,0,0,1,0,0,0,0,0,0,0,8,10.6,4.5,21.0,3.6,1,1,2,4,1,0.47,0.03,0.50,2.02,55,30519,59498,34683,4164,54
269,DEF,184349,Ryan,Sessegnon,2645204,1,False,17,0,0,0,0,0,0,0,0,0,0,0,7,6.6,0.5,19.0,2.6,1,1,0,1,0,0.03,0.00,0.03,0.03,45,0,39784,0,0,54
269,DEF,184349,Ryan,Sessegnon,2645213,1,False,22,0,0,0,1,0,0,0,0,0,0,0,3,8.6,11.0,8.0,2.8,0,1,1,1,0,0.02,0.12,0.14,1.77,45,-2055,41879,959,3014,54
270,MID,153366,Harrison,Reed,2645204,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,139875,0,0,54
270,MID,153366,Harrison,Reed,2645213,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-8921,141446,5582,14503,54
271,FWD,244042,Rodrigo,Muniz Carvalho,2645204,1,False,8,0,0,0,0,0,0,0,0,0,0,0,6,6.0,11.5,7.0,2.5,1,0,0,1,0,0.02,0.00,0.02,0.03,55,0,52452,0,0,54
271,FWD,244042,Rodrigo,Muniz Carvalho,2645213,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-4078,54718,2812,6890,54
272,FWD,631786,Jonah,Kusi-Asare,2645204,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,669004,0,0,54
272,FWD,631786,Jonah,Kusi-Asare,2645213,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-20589,685336,23688,44277,54
569,FWD,551466,Gonzalo,García,2645204,6,False,90,1,0,0,3,0,0,0,0,0,0,0,33,37.2,4.3,40.0,8.2,0,1,1,2,1,0.73,0.01,0.74,2.24,60,0,180799,0,0,54
569,FWD,551466,Gonzalo,García,2645213,2,False,90,0,0,0,1,0,0,0,0,0,0,0,2,5.6,2.8,24.0,3.2,2,2,0,4,1,0.27,0.01,0.28,2.02,60,135011,399587,152218,17207,54
570,MID,571779,César,Palacios,2645204,2,False,72,0,0,0,3,0,0,0,0,0,0,0,10,2.8,7.3,8.0,1.8,0,2,2,4,1,0.16,0.01,0.17,2.21,55,0,18267,0,0,54
570,MID,571779,César,Palacios,2645213,1,False,75,0,0,0,1,0,0,0,1,0,0,0,6,3.0,1.3,3.0,0.7,3,6,0,9,1,0.02,0.00,0.02,1.62,55,-874,20418,910,1784,54
580,MID,463210,Shea,Charles,2645204,1,False,23,0,0,0,0,0,0,0,0,0,0,0,5,3.4,1.3,0.0,0.5,0,2,1,3,0,0.00,0.00,0.00,0.03,50,0,8110,0,0,54
580,MID,463210,Shea,Charles,2645213,1,False,22,0,0,0,1,0,0,0,0,0,0,0,2,0.6,2.8,6.0,0.9,1,1,0,2,0,0.09,0.03,0.12,1.77,50,-449,8645,359,808,54
610,DEF,547686,Luc,De Fougerolles,2645204,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,0,0,0,54
610,DEF,547686,Luc,De Fougerolles,2645213,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,2577,7950,3051,474,54
626,MID,616069,Macauley,Zepa,2645213,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,0,0,0,54
