season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,possessionLostCtrl,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle,goodHighClaim,penaltyMiss,clearanceOffLine,hitWoodwork,penaltyConceded,penaltyFaced,crossNotClaimed,penaltyWon,errorLeadToAGoal,lastManTackle,punches
2013-14,3964785,1,3,Arsenal,Home,108,8597.0,Tomáš Rosický,tomas-rosicky,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2013-14,3964785,1,7,Aston_Villa,Away,2660,39242.0,Karim El Ahmadi,karim-el-ahmadi,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2013-14,3964785,1,3,Arsenal,Home,10501,20467.0,Theo Walcott,theo-walcott,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2013-14,3964785,1,3,Arsenal,Home,10577,81880.0,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,46.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2013-14,3964785,1,3,Arsenal,Home,17651,19524.0,Santi Cazorla,santi-cazorla,M,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,44.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2013-14,3964785,1,3,Arsenal,Home,23571,41792.0,Aaron Ramsey,aaron-ramsey,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2013-14,3964785,1,7,Aston_Villa,Away,24048,41823.0,Fabian Delph,fabian-delph,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2013-14,3964785,1,3,Arsenal,Home,38094,54102.0,Jack Wilshere,jack-wilshere,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2013-14,3964785,1,7,Aston_Villa,Away,49647,60551.0,Ashley Westwood,ashley-westwood,M,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2013-14,3964785,1,3,Arsenal,Home,51506,56861.0,Emmanuel Frimpong,emmanuel-frimpong,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
