playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,totalRedCards,catches,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,successfulPassesOppositionHalf,goalsConcededInsideBox,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,totalTackles,tacklesLost,lastPlayerTackle,interceptions,successfulCrossesOpenPlay,blockedShots,overruns,totalShots,successfulLayoffs,unsuccessfulCrossesOpenPlay,offsides,successfulCrossesAndCorners,aerialDuelsLost,penaltiesConceded,totalTouchesInOppositionBox,throwInsToOppositionPlayer,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,successfulDribbles,blocks,totalFoulsConceded,clearancesOffTheLine,backwardPasses,throwInsToOwnPlayer,substituteOff,expectedAssists,substituteOn,expectedGoalsOnTargetConceded,expectedGoals,shotsOnTargetIncGoals,throughBalls,goalAssists,cornersTakenInclShortCorners,successfulCornersIntoBox,attemptsFromSetPieces,unsuccessfulCornersIntoBox,handballsConceded,goals,awayGoals,homeGoals,headedGoals,hitWoodwork,leftFootGoals,unsuccessfulLayoffs,rightFootGoals,secondGoalAssists,setPiecesGoals,foulWonPenalty,penaltiesTaken,penaltyGoals,otherGoals
11212,Mikele Leigertwood,Midfielder,Reading,108,Antigua & Barbuda,2012-13,186.0,0.0,,,237.0,30.0,29.0,312.0,1270.0,,,101.0,3.0,,2646.0,168.0,7.0,125.0,869.0,,4.0,12.0,11.0,77.0,58.0,128.0,304.0,,16.0,0.0,354.0,,451.0,174.0,30.0,509.0,51.0,51.0,253.0,43.0,0.0,,1261.0,409.0,,,355.0,89.0,1742.0,40.0,449.0,,3.0,75.0,61.0,91.0,29.0,,80.0,,6.0,,12.0,17.0,12.0,,,58.0,,12.0,,14.0,13.0,11.0,1.0,62.0,18.0,16.0,42.0,,160.0,5.0,1.0,,1.0,,,1.0,6.0,,1.0,,,1.0,1.0,1.0,0.0,1.0,,,,3.0,1.0,1.0,,,,,
37639,Danny Guthrie,Midfielder,Walsall,42,England,2012-13,78.0,0.0,,,119.0,21.0,19.0,168.0,807.0,,,28.0,3.0,,1618.0,88.0,5.0,72.0,544.0,,2.0,24.0,1.0,15.0,33.0,66.0,209.0,,27.0,0.0,166.0,,261.0,85.0,21.0,413.0,28.0,35.0,138.0,16.0,0.0,,772.0,284.0,,,219.0,95.0,1111.0,9.0,256.0,,4.0,49.0,23.0,42.0,14.0,,32.0,8.0,4.0,1.0,11.0,13.0,25.0,2.0,30.0,12.0,,8.0,,7.0,62.0,6.0,10.0,28.0,3.0,,16.0,,118.0,1.0,6.0,,2.0,,,5.0,6.0,1.0,38.0,15.0,6.0,19.0,2.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,1.0,,,,
10949,Jobi McAnuff,Midfielder,Leyton Orient,85,Jamaica,2012-13,237.0,0.0,,,239.0,38.0,38.0,281.0,896.0,,,83.0,4.0,,3274.0,208.0,7.0,180.0,579.0,,4.0,30.0,9.0,43.0,69.0,182.0,224.0,,71.0,0.0,445.0,,365.0,143.0,38.0,465.0,62.0,120.0,362.0,28.0,0.0,,884.0,613.0,,,128.0,36.0,1689.0,39.0,189.0,,5.0,42.0,52.0,62.0,16.0,,49.0,25.0,10.0,20.0,33.0,21.0,104.0,4.0,39.0,55.0,,72.0,1.0,45.0,139.0,21.0,30.0,46.0,47.0,7.0,41.0,,179.0,18.0,8.0,,,,,12.0,4.0,7.0,39.0,14.0,,25.0,2.0,,,,,1.0,,,,,,,,,
28145,Jimmy Kébé,Midfielder,Crystal Palace,31,Mali,2012-13,61.0,0.0,,,80.0,18.0,16.0,81.0,310.0,,,22.0,1.0,,1338.0,79.0,4.0,70.0,225.0,,1.0,12.0,2.0,29.0,26.0,48.0,37.0,,26.0,2.0,140.0,,91.0,69.0,18.0,161.0,22.0,31.0,118.0,9.0,0.0,,309.0,191.0,,,82.0,4.0,600.0,3.0,81.0,,1.0,1.0,16.0,24.0,3.0,,22.0,13.0,4.0,3.0,14.0,12.0,47.0,5.0,13.0,13.0,,45.0,,16.0,47.0,7.0,9.0,21.0,20.0,1.0,9.0,,100.0,7.0,6.0,,2.0,,,7.0,1.0,1.0,,,,,,5.0,0.0,5.0,2.0,1.0,1.0,1.0,2.0,,,1.0,,,
78270,Hope Akpan,Midfielder,Bradford City,55,Nigeria,2012-13,19.0,0.0,,,44.0,9.0,6.0,53.0,182.0,,,15.0,,,469.0,27.0,1.0,19.0,122.0,,2.0,3.0,1.0,12.0,12.0,12.0,32.0,,3.0,0.0,46.0,,87.0,24.0,9.0,86.0,11.0,6.0,31.0,8.0,0.0,,181.0,72.0,,,38.0,7.0,261.0,4.0,44.0,,0.0,9.0,11.0,10.0,,,8.0,1.0,,3.0,8.0,2.0,4.0,1.0,1.0,7.0,,8.0,,2.0,4.0,7.0,3.0,10.0,6.0,1.0,7.0,,25.0,,3.0,,3.0,,,1.0,2.0,3.0,,,,,1.0,,,,,,,1.0,,,,,,,
11951,Jay Tabb,Midfielder,Ipswich Town,40,Ireland,2012-13,55.0,0.0,,,62.0,12.0,12.0,72.0,355.0,,,28.0,1.0,,1020.0,65.0,1.0,52.0,264.0,,1.0,8.0,4.0,17.0,22.0,40.0,85.0,,22.0,0.0,120.0,,112.0,55.0,12.0,159.0,21.0,17.0,92.0,13.0,0.0,,350.0,106.0,,,82.0,19.0,521.0,9.0,124.0,,2.0,10.0,11.0,25.0,7.0,,27.0,,3.0,,6.0,16.0,4.0,,,15.0,1.0,13.0,,3.0,4.0,5.0,1.0,18.0,5.0,4.0,15.0,1.0,76.0,1.0,4.0,,,,,1.0,3.0,1.0,,,,,,,,,,,,1.0,,,,,,,
48886,Jem Karacan,Midfielder,Scunthorpe United,93,Turkey,2012-13,61.0,0.0,,,106.0,21.0,21.0,129.0,656.0,,,25.0,3.0,,1607.0,83.0,3.0,72.0,485.0,,1.0,10.0,3.0,20.0,31.0,47.0,161.0,,21.0,0.0,144.0,,229.0,63.0,21.0,298.0,28.0,15.0,119.0,11.0,0.0,,647.0,171.0,,,152.0,42.0,860.0,12.0,232.0,,2.0,23.0,31.0,50.0,18.0,,28.0,3.0,3.0,1.0,11.0,5.0,13.0,1.0,3.0,14.0,,13.0,,3.0,13.0,3.0,3.0,32.0,1.0,4.0,16.0,,114.0,,10.0,,,,,8.0,,1.0,,,,,,1.0,1.0,0.0,,1.0,1.0,,,,,,,,
83306,Jake Taylor,Midfielder,Sutton United,296,Wales,2012-13,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
