season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576366,19,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,1.0,,1.0,27.0,14.0,40.0,1.0,,6.0,,,,4.0,,,,5.0,3.0,,,,,1.0,,,,,,,90.0,2.0,,,,,,5.0,,7.2,,,,,,2.0,1.0,,4.0,1.0,31.0,15.0,45.0,2,1.0,54.0,,,2.0,
2021-22,9576366,19,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,1.0,,,25.0,6.0,30.0,,,1.0,,,2.0,3.0,,,,4.0,3.0,,,1.0,,1.0,,,,,3.0,,71.0,1.0,,,,,,13.0,,7.3,,,,,1.0,1.0,7.0,,,,36.0,6.0,35.0,3,1.0,52.0,1.0,1.0,1.0,1.0
2021-22,9576366,19,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,3.0,,,33.0,6.0,36.0,,,,,,2.0,,,,3.0,8.0,3.0,,,4.0,1.0,1.0,,,,,2.0,,90.0,1.0,,,,,,20.0,,8.0,,,2.0,,1.0,3.0,11.0,,,,45.0,7.0,41.0,5,,74.0,3.0,1.0,2.0,
2021-22,9576366,19,43,Manchester_City,Home,189061,114283,Jack Grealish,jack-grealish,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576366,19,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,,35.0,16.0,51.0,,,1.0,1.0,,,1.0,,,1.0,6.0,4.0,,,,,,,,,,2.0,,90.0,,,,,,,14.0,,6.7,,,,,,6.0,1.0,,,1.0,40.0,17.0,56.0,0,1.0,69.0,3.0,1.0,2.0,
2021-22,9576366,19,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,True,,,,6.0,3.0,9.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,19.0,,,,,,,2.0,,6.4,,,,,,,1.0,,,,7.0,3.0,9.0,0,,11.0,,,,
2021-22,9576366,19,43,Manchester_City,Home,982780,244851,Cole Palmer,cole-palmer,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576366,19,43,Manchester_City,Home,1106151,478028,Kayky,kayky,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576192,20,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,4.0,51.0,28.0,79.0,1.0,2.0,8.0,,,1.0,,,,,2.0,8.0,,,1.0,,,,,,,1.0,,90.0,,,,,,,9.0,,7.5,,,1.0,,2.0,2.0,,,6.0,,59.0,29.0,88.0,2,1.0,98.0,,3.0,2.0,
2021-22,9576192,20,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576192,20,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,2.0,,,43.0,8.0,49.0,,1.0,3.0,1.0,,,2.0,,,,2.0,4.0,,,,1.0,,,,1.0,,3.0,,90.0,1.0,,,,,,22.0,,8.2,,,3.0,,1.0,,12.0,,1.0,,61.0,9.0,58.0,4,3.0,87.0,2.0,,,1.0
2021-22,9576192,20,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576192,20,43,Manchester_City,Away,189061,114283,Jack Grealish,jack-grealish,M,False,,,,40.0,5.0,45.0,3.0,2.0,3.0,,,,,,,3.0,8.0,5.0,,,1.0,,,,,,2.0,1.0,,90.0,,,,,,,9.0,,6.7,,,,,,2.0,,,,,42.0,6.0,48.0,0,,63.0,1.0,2.0,1.0,
2021-22,9576192,20,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,2.0,62.0,16.0,78.0,,,3.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,90.0,,1.0,,,,,11.0,,6.9,,,,,1.0,,2.0,,4.0,1.0,69.0,19.0,86.0,0,1.0,93.0,,,,1.0
2021-22,9576192,20,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,False,1.0,,1.0,44.0,4.0,47.0,3.0,,7.0,,,,,,,3.0,7.0,4.0,,,,,1.0,,,,,1.0,,90.0,1.0,,,,,,14.0,,7.5,,,1.0,,,2.0,5.0,,1.0,1.0,52.0,5.0,52.0,2,,69.0,1.0,3.0,1.0,
2021-22,9576192,20,43,Manchester_City,Away,982780,244851,Cole Palmer,cole-palmer,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576271,21,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576271,21,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,,,1.0,17.0,3.0,20.0,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,27.0,,,,,,,3.0,,6.5,,,,,1.0,,,,2.0,,20.0,3.0,23.0,0,,26.0,,,,
2021-22,9576271,21,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,1.0,,,31.0,6.0,36.0,,1.0,2.0,,,,2.0,,,1.0,5.0,2.0,,,,,,,,,,3.0,,90.0,,,,,,,17.0,,6.6,,,1.0,,3.0,2.0,3.0,,,1.0,40.0,9.0,46.0,1,,63.0,2.0,1.0,,
2021-22,9576271,21,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,,,2.0,37.0,8.0,45.0,1.0,1.0,2.0,,,1.0,,,,1.0,3.0,2.0,,,1.0,,1.0,,,,,3.0,,90.0,1.0,,,,,,11.0,,7.3,,,,,1.0,,1.0,,3.0,,41.0,9.0,49.0,2,1.0,62.0,4.0,,,
2021-22,9576271,21,43,Manchester_City,Away,189061,114283,Jack Grealish,jack-grealish,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576271,21,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,3.0,22.0,17.0,39.0,,,7.0,,,2.0,1.0,,,1.0,2.0,9.0,,,,,,,,,,1.0,,90.0,,,,,,1.0,14.0,,7.5,,,,,1.0,4.0,,,4.0,,28.0,20.0,48.0,2,2.0,66.0,4.0,3.0,4.0,1.0
2021-22,9576271,21,43,Manchester_City,Away,827606,220566,Rodri,rodri,M,False,,,3.0,44.0,26.0,70.0,1.0,2.0,6.0,,,,2.0,,,,5.0,4.0,,,2.0,,1.0,,,,,1.0,,90.0,1.0,,,,,,8.0,,7.4,,,,,5.0,,,,5.0,,49.0,29.0,78.0,1,2.0,88.0,,,,2.0
2021-22,9576271,21,43,Manchester_City,Away,982780,244851,Cole Palmer,cole-palmer,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576271,21,43,Manchester_City,Away,1003334,432714,James McAtee,james-mcatee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576271,21,43,Manchester_City,Away,1106151,478028,Kayky,kayky,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576278,22,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576278,22,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,,,,1.0,4.0,5.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,9.0,,,,,,,1.0,,6.8,,,,,,2.0,,,,,2.0,4.0,6.0,0,,8.0,,,2.0,
2021-22,9576278,22,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,,,,18.0,7.0,25.0,,,3.0,1.0,,,3.0,,,,6.0,6.0,,,1.0,,1.0,,,,,2.0,,84.0,3.0,,,,,,17.0,,8.1,,,1.0,,1.0,6.0,7.0,,,1.0,32.0,7.0,32.0,4,2.0,62.0,1.0,,4.0,1.0
2021-22,9576278,22,43,Manchester_City,Home,189061,114283,Jack Grealish,jack-grealish,M,False,1.0,,1.0,17.0,8.0,24.0,4.0,2.0,3.0,,1.0,,,,,3.0,8.0,8.0,,,,,,,,,,2.0,,90.0,2.0,,,,,,12.0,,6.9,,,,,,4.0,1.0,,2.0,,21.0,9.0,29.0,2,1.0,50.0,3.0,2.0,3.0,1.0
2021-22,9576278,22,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,2.0,27.0,19.0,46.0,,,5.0,,,,2.0,,,,8.0,5.0,,,4.0,,,,,,1.0,,,90.0,,,,,,,14.0,,6.7,,,,,,3.0,,,4.0,,31.0,23.0,54.0,0,3.0,70.0,4.0,1.0,1.0,2.0
2021-22,9576278,22,43,Manchester_City,Home,827606,220566,Rodri,rodri,M,False,1.0,,6.0,33.0,34.0,66.0,,2.0,8.0,,,1.0,2.0,,,2.0,6.0,3.0,,,2.0,,,,,,,1.0,,90.0,,,,,,,10.0,,6.7,,,,,,,1.0,,8.0,,36.0,38.0,73.0,1,1.0,79.0,1.0,,,1.0
2021-22,9576278,22,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,False,,,2.0,15.0,11.0,26.0,,,4.0,,,,,,,,1.0,4.0,,,1.0,,,,,,1.0,1.0,,88.0,,,,,,,18.0,,7.2,,,1.0,,,3.0,5.0,,2.0,,25.0,16.0,36.0,1,,50.0,3.0,1.0,3.0,
2021-22,9576278,22,43,Manchester_City,Home,1003334,432714,James McAtee,james-mcatee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576278,22,43,Manchester_City,Home,1069488,514356,Roméo Lavia,romeo-lavia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576439,23,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576439,23,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576439,23,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,2.0,,3.0,50.0,10.0,58.0,,,10.0,1.0,,1.0,,,,,4.0,5.0,,,,1.0,,,,1.0,,3.0,,90.0,1.0,,,,,,24.0,,8.3,,,2.0,,,6.0,14.0,,3.0,,68.0,10.0,64.0,4,2.0,97.0,2.0,1.0,2.0,
2021-22,9576439,23,43,Manchester_City,Away,189061,114283,Jack Grealish,jack-grealish,M,False,,,,32.0,5.0,37.0,3.0,1.0,1.0,,,2.0,,,,2.0,6.0,7.0,,,,,,,,,,1.0,,90.0,,,,,,,11.0,,6.8,,,,,,3.0,1.0,,,,39.0,5.0,43.0,2,1.0,56.0,1.0,3.0,2.0,1.0
2021-22,9576439,23,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,1.0,,,49.0,14.0,62.0,,,7.0,,,1.0,3.0,,,,4.0,7.0,,,,,,,,,1.0,5.0,,90.0,,,,,,,15.0,,7.3,,,,,,5.0,2.0,,1.0,,58.0,15.0,71.0,1,3.0,87.0,4.0,,4.0,1.0
2021-22,9576439,23,43,Manchester_City,Away,827606,220566,Rodri,rodri,M,False,,,11.0,63.0,36.0,99.0,1.0,3.0,12.0,,,,3.0,,,2.0,6.0,6.0,,,1.0,,,,,1.0,1.0,,,90.0,1.0,,,,,,12.0,,7.5,,,2.0,,2.0,1.0,,,13.0,,68.0,41.0,109.0,3,2.0,124.0,,,1.0,1.0
2021-22,9576439,23,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,False,2.0,,2.0,52.0,9.0,59.0,,,4.0,1.0,,2.0,,,,,4.0,2.0,,,,,,,,,1.0,2.0,,90.0,1.0,,,,,,19.0,,7.3,,,,,,5.0,7.0,,3.0,,65.0,9.0,67.0,3,1.0,91.0,2.0,,1.0,
2021-22,9576439,23,43,Manchester_City,Away,1003334,432714,James McAtee,james-mcatee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576326,24,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576326,24,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,,,,9.0,6.0,15.0,,,1.0,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,6.6,,,,,,,,,,,9.0,6.0,15.0,0,,15.0,,,,
2021-22,9576326,24,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,2.0,,4.0,52.0,8.0,58.0,1.0,2.0,8.0,,,,,,,1.0,5.0,4.0,,,1.0,,1.0,,,,1.0,3.0,,90.0,1.0,,,,,,20.0,,8.1,,,,,1.0,2.0,7.0,,6.0,1.0,64.0,12.0,69.0,1,1.0,89.0,1.0,1.0,,1.0
2021-22,9576326,24,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,1.0,,3.0,21.0,9.0,29.0,1.0,1.0,2.0,,,,,,,,4.0,1.0,,,,,1.0,,,,,,,67.0,1.0,,,,,,16.0,,7.0,,,,,,3.0,7.0,,3.0,,30.0,10.0,33.0,1,,50.0,2.0,,,
2021-22,9576326,24,43,Manchester_City,Home,189061,114283,Jack Grealish,jack-grealish,M,True,1.0,,,21.0,1.0,21.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,23.0,,,,,,,2.0,,6.6,,,,,,1.0,1.0,,,,21.0,1.0,21.0,0,,27.0,1.0,1.0,,
2021-22,9576326,24,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,1.0,34.0,10.0,44.0,,1.0,5.0,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,90.0,1.0,1.0,,,,,5.0,,6.9,,,,,,,1.0,,3.0,,37.0,11.0,47.0,1,,53.0,1.0,,,
2021-22,9576326,24,43,Manchester_City,Home,827606,220566,Rodri,rodri,M,False,,,7.0,57.0,29.0,86.0,2.0,4.0,9.0,,,,2.0,,,,7.0,6.0,,,1.0,,,,,,,1.0,,90.0,1.0,1.0,,,,,11.0,,7.1,,,1.0,,1.0,2.0,1.0,,10.0,,64.0,30.0,93.0,2,1.0,105.0,1.0,1.0,,
2021-22,9576326,24,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,False,,,2.0,18.0,5.0,23.0,1.0,,1.0,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,3.0,,71.0,,,,,,,8.0,,7.2,,,1.0,,,,1.0,,2.0,1.0,23.0,6.0,28.0,1,,37.0,1.0,1.0,,
2021-22,9576326,24,43,Manchester_City,Home,1003334,432714,James McAtee,james-mcatee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576309,25,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,6.0,49.0,28.0,77.0,,,4.0,1.0,1.0,,,,,1.0,1.0,3.0,,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,12.0,,7.5,,,2.0,,1.0,3.0,,,7.0,,57.0,30.0,87.0,2,,97.0,1.0,,3.0,
2021-22,9576309,25,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,1.0,,7.0,40.0,20.0,59.0,1.0,1.0,9.0,1.0,,,,,,,1.0,3.0,,,,,,,,,3.0,2.0,,90.0,1.0,,,,,,11.0,,8.1,,,1.0,,,1.0,5.0,,8.0,,48.0,22.0,65.0,2,1.0,82.0,1.0,,1.0,
2021-22,9576309,25,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576309,25,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,,,1.0,35.0,5.0,40.0,1.0,1.0,5.0,,,,,,,,2.0,4.0,,,,,,,,,1.0,3.0,,84.0,1.0,,,,,,12.0,,7.5,,,1.0,,,3.0,5.0,,2.0,,41.0,6.0,42.0,2,,59.0,3.0,1.0,2.0,
2021-22,9576309,25,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,,30.0,9.0,39.0,1.0,,2.0,,,1.0,1.0,,,2.0,5.0,2.0,,,1.0,,,,,1.0,,4.0,,75.0,,,,,,,6.0,,7.0,,,1.0,,,2.0,,,1.0,1.0,32.0,10.0,42.0,2,,50.0,1.0,,2.0,
2021-22,9576309,25,43,Manchester_City,Away,827606,220566,Rodri,rodri,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576309,25,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,False,2.0,,2.0,33.0,8.0,39.0,1.0,,3.0,,1.0,1.0,1.0,,,1.0,4.0,5.0,,,1.0,,1.0,,,,1.0,1.0,,81.0,2.0,,,,,,7.0,,7.7,,,1.0,,,4.0,3.0,,3.0,1.0,36.0,8.0,41.0,4,,61.0,3.0,1.0,4.0,
2021-22,9576309,25,43,Manchester_City,Away,1003334,432714,James McAtee,james-mcatee,M,True,,,,,6.0,6.0,,1.0,1.0,,,,1.0,,,1.0,3.0,1.0,,,1.0,,,,,,,,,15.0,,,,,,,5.0,,6.3,,,,,,,,,,,2.0,7.0,9.0,0,,11.0,1.0,,,
2021-22,9576309,25,43,Manchester_City,Away,1106151,478028,Kayky,kayky,M,True,,,,2.0,,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,10.0,,,,,,,1.0,,6.5,,,,,,,,,,,2.0,,2.0,0,,3.0,1.0,,,
2021-22,9576459,26,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576459,26,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,,29.0,5.0,34.0,2.0,2.0,2.0,,,1.0,,,,,4.0,3.0,,,,,1.0,,,1.0,,1.0,,90.0,2.0,,,,,,8.0,,7.4,,,2.0,,,3.0,,,,,33.0,5.0,38.0,5,,51.0,2.0,,1.0,
2021-22,9576459,26,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,2.0,,6.0,60.0,7.0,65.0,,,3.0,,,,2.0,,,1.0,5.0,5.0,,,1.0,,,,,,,1.0,,90.0,,,,,,,31.0,,7.0,,,,,,2.0,15.0,,8.0,,87.0,8.0,80.0,0,2.0,107.0,1.0,2.0,1.0,2.0
2021-22,9576459,26,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,19.0,,19.0,,,,,,1.0,,,,1.0,1.0,2.0,,,,,1.0,,,,,,,22.0,1.0,,,,,,8.0,,7.2,,,,,,1.0,4.0,,,,24.0,,20.0,2,,31.0,1.0,1.0,1.0,
2021-22,9576459,26,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,,25.0,6.0,31.0,1.0,1.0,2.0,,,1.0,,,,,1.0,4.0,,,,,,,,,,2.0,,90.0,,,,,,,9.0,,7.2,,,3.0,,,1.0,1.0,,1.0,,31.0,6.0,36.0,4,2.0,50.0,3.0,,1.0,1.0
2021-22,9576459,26,43,Manchester_City,Home,827606,220566,Rodri,rodri,M,False,1.0,,3.0,61.0,14.0,74.0,,4.0,9.0,,,,,,,1.0,2.0,8.0,,,1.0,,,,,,3.0,2.0,,90.0,,,,,,,14.0,,7.2,,,,,,,2.0,,4.0,,70.0,16.0,84.0,0,2.0,100.0,1.0,2.0,,1.0
2021-22,9576459,26,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,False,2.0,,,34.0,8.0,40.0,,1.0,4.0,,,1.0,,,,,2.0,6.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,7.0,,7.3,,,2.0,,,4.0,4.0,,,,38.0,8.0,42.0,3,2.0,59.0,2.0,,3.0,1.0
2021-22,9576459,26,43,Manchester_City,Home,1003334,432714,James McAtee,james-mcatee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576459,26,43,Manchester_City,Home,1069488,514356,Roméo Lavia,romeo-lavia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576231,27,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576231,27,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,1.0,24.0,9.0,33.0,1.0,1.0,2.0,,,,1.0,,,1.0,3.0,7.0,,,,,,,,,1.0,1.0,,77.0,,,,,,,8.0,,7.1,,,,,,2.0,2.0,,2.0,1.0,29.0,10.0,37.0,0,3.0,51.0,1.0,1.0,2.0,1.0
2021-22,9576231,27,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,1.0,,,24.0,6.0,29.0,,,5.0,1.0,,,,,,5.0,8.0,5.0,,,3.0,,,,,,,2.0,,90.0,2.0,,,,,,22.0,,7.2,,,,,1.0,3.0,6.0,,,,35.0,9.0,38.0,2,2.0,61.0,2.0,,3.0,1.0
2021-22,9576231,27,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,2.0,2.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,1.0,,6.5,,,,,,,,,1.0,1.0,2.0,3.0,5.0,0,,5.0,,,,
2021-22,9576231,27,43,Manchester_City,Away,189061,114283,Jack Grealish,jack-grealish,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576231,27,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,,19.0,11.0,30.0,,,4.0,,1.0,,,,,1.0,4.0,5.0,,,1.0,,,,,,2.0,2.0,,90.0,2.0,,,,,,11.0,,7.0,,,1.0,,,3.0,3.0,,1.0,,24.0,12.0,33.0,3,2.0,53.0,1.0,2.0,1.0,1.0
2021-22,9576231,27,43,Manchester_City,Away,827606,220566,Rodri,rodri,M,False,,,6.0,55.0,33.0,88.0,1.0,3.0,18.0,,,2.0,2.0,,,2.0,6.0,5.0,,,1.0,,,,,,3.0,1.0,,90.0,,,,,,,16.0,,6.9,,,,,5.0,,,,14.0,,67.0,34.0,101.0,2,2.0,119.0,,,,1.0
2021-22,9576231,27,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,False,1.0,,,27.0,9.0,35.0,2.0,1.0,3.0,,1.0,,1.0,,,1.0,8.0,4.0,,,3.0,,1.0,,,,1.0,,,90.0,2.0,,,,,,17.0,,7.3,,,1.0,,,3.0,6.0,,,,41.0,9.0,44.0,3,,61.0,1.0,1.0,2.0,
2021-22,9576215,28,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576215,28,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,,,,13.0,3.0,16.0,,,2.0,2.0,,,1.0,,,,1.0,2.0,,,,1.0,,,,,,2.0,,10.0,,,,,,,1.0,,8.0,,,1.0,,,1.0,,,,,14.0,3.0,17.0,1,,20.0,,1.0,1.0,
2021-22,9576215,28,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,1.0,,5.0,26.0,15.0,40.0,,,6.0,,,2.0,2.0,,,,4.0,6.0,,,1.0,1.0,2.0,,,,,5.0,,80.0,4.0,,,,,,8.0,,9.9,,,,,,3.0,4.0,,5.0,,32.0,15.0,43.0,6,1.0,64.0,1.0,3.0,2.0,
2021-22,9576215,28,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,,,1.0,29.0,13.0,42.0,1.0,,1.0,,1.0,1.0,,,,,2.0,3.0,,,1.0,,2.0,,,,1.0,,,90.0,4.0,,,,,,3.0,,8.7,,,3.0,,,3.0,2.0,,1.0,,31.0,13.0,42.0,8,,60.0,,1.0,2.0,
2021-22,9576215,28,43,Manchester_City,Home,189061,114283,Jack Grealish,jack-grealish,M,False,,,,31.0,10.0,41.0,,,2.0,1.0,,1.0,2.0,,,,4.0,3.0,,,1.0,,,,,,,3.0,,90.0,,,,,,,7.0,,7.2,,,,,,1.0,1.0,,,,37.0,10.0,46.0,1,1.0,56.0,,2.0,,1.0
2021-22,9576215,28,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,2.0,,1.0,36.0,38.0,72.0,,,6.0,,,3.0,2.0,,,1.0,5.0,10.0,,,1.0,1.0,,,,,4.0,3.0,,90.0,,,,,,,15.0,,8.0,,,,,,6.0,5.0,,1.0,,42.0,43.0,80.0,3,2.0,110.0,1.0,3.0,5.0,
