season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6767937,1,43,Manchester_City,Away,3544,28554,Samir Nasri,samir-nasri,M,True,,,1.0,22.0,6.0,28.0,,,,,,1.0,,,,,,,,,,,,,,,,,16.0,,,,,,,,6.8,,,,,,,1.0,,1.0,,24.0,6.0,29.0,1,,31.0,,,
2015-16,6767937,1,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,1.0,,5.0,80.0,11.0,90.0,1.0,1.0,1.0,,,2.0,,,,3.0,5.0,8.0,,,1.0,1.0,1.0,,,,4.0,,90.0,1.0,,,,,,,8.9,,,1.0,,,2.0,6.0,,5.0,,90.0,11.0,95.0,4,1.0,116.0,,4.0,2.0
2015-16,6767937,1,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,2.0,61.0,29.0,90.0,,1.0,3.0,1.0,,,,,,1.0,5.0,3.0,,,4.0,,,,,1.0,1.0,,90.0,,,,,,,,7.3,,,,,3.0,,,,2.0,,64.0,33.0,97.0,0,2.0,107.0,,,
2015-16,6767937,1,43,Manchester_City,Away,14468,14664,Yaya Touré,yaya-toure,M,False,,,2.0,66.0,17.0,83.0,1.0,,6.0,,,1.0,1.0,,,2.0,5.0,1.0,,,1.0,1.0,1.0,,,,2.0,,80.0,1.0,,,,,,,7.8,,,,,,1.0,,,2.0,,69.0,17.0,86.0,2,,92.0,,,1.0
2015-16,6767944,2,43,Manchester_City,Home,3544,28554,Samir Nasri,samir-nasri,M,True,,,,14.0,5.0,19.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,25.0,,,,,,,,6.8,,,1.0,,,,1.0,,,,17.0,5.0,21.0,1,,23.0,,,
2015-16,6767944,2,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,1.0,,2.0,31.0,10.0,40.0,1.0,,11.0,1.0,,,6.0,,,5.0,18.0,7.0,,,5.0,2.0,,,,,3.0,,90.0,,,,,,,,7.1,,,,,,4.0,5.0,,3.0,,42.0,12.0,49.0,0,2.0,71.0,1.0,2.0,3.0
2015-16,6767944,2,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,1.0,,2.0,19.0,13.0,31.0,2.0,2.0,6.0,,,,,,,,5.0,9.0,,,4.0,,1.0,,,1.0,1.0,,90.0,1.0,,,,,,,8.0,,,,,1.0,,1.0,,4.0,,25.0,16.0,40.0,1,6.0,52.0,,1.0,
2015-16,6767944,2,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,False,,,1.0,30.0,21.0,51.0,1.0,2.0,4.0,,,2.0,2.0,,,6.0,10.0,9.0,,,1.0,1.0,,,,,3.0,,90.0,2.0,,,,,,,7.3,,,,,3.0,3.0,1.0,,1.0,,36.0,24.0,59.0,4,2.0,82.0,,2.0,3.0
2015-16,6767962,3,43,Manchester_City,Away,3544,28554,Samir Nasri,samir-nasri,M,True,,,,17.0,,17.0,,,2.0,,,,,,,1.0,1.0,2.0,,,,,1.0,,,,,,14.0,1.0,,,,,,,7.4,,,,,,1.0,1.0,,,,19.0,,18.0,1,1.0,23.0,,,1.0
2015-16,6767962,3,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,1.0,,2.0,55.0,9.0,63.0,1.0,,5.0,1.0,,1.0,1.0,,,1.0,4.0,4.0,,,,,,,1.0,1.0,3.0,,89.0,1.0,,,,,,,7.6,,,1.0,,,1.0,6.0,,5.0,,71.0,9.0,74.0,3,2.0,96.0,2.0,2.0,
