season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827981,12,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,1.0,,,49.0,26.0,74.0,1.0,,2.0,,,1.0,,,,,2.0,3.0,,,,,1.0,,,,2.0,89.0,1.0,,,,,,14.0,,7.8,,,,,1.0,3.0,7.0,,,,62.0,26.0,81.0,2,1.0,99.0,,,2.0,1.0
2018-19,7827981,12,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,3.0,40.0,35.0,75.0,2.0,3.0,6.0,,,1.0,1.0,,,,7.0,7.0,,,3.0,,,,,3.0,1.0,90.0,2.0,2.0,,,,,8.0,,7.8,,,1.0,,4.0,1.0,,,3.0,,45.0,36.0,81.0,4,2.0,103.0,1.0,2.0,,2.0
2018-19,7827981,12,43,Manchester_City,Home,24048,41823,Fabian Delph,fabian-delph,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827981,12,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,,,,12.0,2.0,14.0,,1.0,1.0,,,,,,,2.0,2.0,1.0,,,,,1.0,,,,,15.0,1.0,,,,,,3.0,,7.2,,,1.0,,1.0,,,,,,13.0,2.0,15.0,2,,23.0,,,,
2018-19,7827981,12,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,1.0,,1.0,17.0,7.0,23.0,1.0,,3.0,,,,,,,2.0,3.0,2.0,,,,1.0,,,,,2.0,62.0,,,,,,,13.0,,7.1,,,,,,,5.0,,2.0,,25.0,8.0,28.0,0,,42.0,1.0,2.0,,
2018-19,7827981,12,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,True,,,,15.0,2.0,17.0,,1.0,1.0,,,,,,,,3.0,4.0,,,,,,,,,1.0,28.0,,,,,,,6.0,,6.7,,,1.0,,,5.0,1.0,,1.0,,18.0,2.0,19.0,1,,28.0,,1.0,2.0,
2018-19,7827981,12,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,1.0,,1.0,34.0,17.0,50.0,,,7.0,2.0,,,1.0,,,1.0,3.0,7.0,,,1.0,2.0,,,,,6.0,90.0,,,,,,,13.0,,8.6,,,1.0,,3.0,3.0,2.0,,4.0,,43.0,18.0,59.0,1,3.0,79.0,2.0,1.0,3.0,3.0
2018-19,7827981,12,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,True,,,,5.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,5.0,2.0,7.0,0,,7.0,,,,
2018-19,7828002,13,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,,,1.0,65.0,36.0,101.0,,1.0,8.0,,,1.0,,,,2.0,2.0,3.0,,,,,1.0,,,2.0,,90.0,1.0,,,,,,12.0,,7.7,,,1.0,,1.0,,1.0,,2.0,1.0,73.0,36.0,108.0,3,1.0,121.0,1.0,1.0,,1.0
2018-19,7828002,13,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,7.0,50.0,31.0,81.0,4.0,2.0,8.0,,,,,,,,4.0,6.0,,,,,,,,3.0,1.0,90.0,,,,,,,15.0,,7.6,,,,,2.0,1.0,,,10.0,,58.0,34.0,92.0,0,3.0,108.0,3.0,,1.0,3.0
2018-19,7828002,13,43,Manchester_City,Away,24048,41823,Fabian Delph,fabian-delph,M,False,,,5.0,80.0,37.0,117.0,2.0,2.0,6.0,,,,3.0,,,,6.0,9.0,,,1.0,,,,,1.0,,90.0,,,,,,,11.0,,7.3,,,,,,1.0,,,6.0,,87.0,39.0,126.0,0,5.0,143.0,2.0,1.0,1.0,2.0
2018-19,7828002,13,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,2.0,24.0,16.0,40.0,1.0,,3.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,69.0,1.0,,,,,,8.0,,7.0,,,,,,,1.0,,2.0,,28.0,18.0,45.0,1,,56.0,2.0,1.0,,
2018-19,7828002,13,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,1.0,11.0,4.0,15.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,16.0,,,,,,,3.0,,6.7,,,,,,,,,1.0,,11.0,5.0,16.0,0,,18.0,1.0,,,
2018-19,7828002,13,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,False,,,,36.0,9.0,45.0,2.0,2.0,6.0,1.0,,,1.0,,,6.0,12.0,9.0,,,,1.0,2.0,,,,3.0,90.0,3.0,,,,,,24.0,,9.4,,,,,,9.0,2.0,,,,43.0,12.0,53.0,3,1.0,84.0,4.0,,6.0,1.0
2018-19,7828002,13,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,True,,,,19.0,8.0,27.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,21.0,,,,,,,6.0,,6.5,,,,,,,,,,,24.0,8.0,32.0,0,,33.0,,,,
2018-19,7828021,14,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,True,,,5.0,13.0,8.0,21.0,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,13.0,,,,,,,1.0,,7.0,,,,,,,,,5.0,,14.0,8.0,22.0,0,,22.0,,,,
2018-19,7828021,14,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,4.0,47.0,34.0,81.0,2.0,3.0,6.0,,,,1.0,,,,3.0,4.0,,,,,,,,,,90.0,,,,,,,7.0,,6.9,,,1.0,,4.0,,,,7.0,,51.0,36.0,87.0,1,1.0,96.0,,,,1.0
2018-19,7828021,14,43,Manchester_City,Home,24048,41823,Fabian Delph,fabian-delph,M,True,,,,21.0,10.0,31.0,2.0,,3.0,,,,,,,,2.0,1.0,,,,,,,,2.0,,36.0,,,,,,,2.0,,6.7,,,,,,,,,,,22.0,10.0,32.0,0,1.0,41.0,,,,1.0
2018-19,7828021,14,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,3.0,,3.0,55.0,21.0,73.0,,,6.0,,,,1.0,,,,3.0,8.0,,,2.0,,1.0,,,,2.0,90.0,1.0,,,,,,15.0,,8.3,,,,,2.0,2.0,5.0,,4.0,,66.0,21.0,82.0,1,4.0,104.0,4.0,2.0,2.0,3.0
2018-19,7828021,14,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,1.0,3.0,,3.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,1.0,,3.0,,3.0,0,,4.0,,,,
2018-19,7828021,14,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,False,,,1.0,30.0,6.0,36.0,3.0,,4.0,1.0,,1.0,,,,,3.0,6.0,,,,1.0,,,,1.0,3.0,90.0,1.0,,,,,,12.0,,8.1,,,1.0,,,3.0,2.0,,1.0,1.0,38.0,6.0,42.0,3,3.0,58.0,4.0,,3.0,2.0
2018-19,7828021,14,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,1.0,,3.0,46.0,12.0,57.0,2.0,,1.0,,,1.0,3.0,,,,6.0,,,,,,1.0,,,1.0,2.0,87.0,1.0,,,,,,12.0,,7.0,,,,,,1.0,5.0,,5.0,,54.0,13.0,62.0,2,,74.0,1.0,,,
2018-19,7828021,14,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828042,15,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,1.0,,2.0,40.0,20.0,59.0,,,2.0,,,,,,,2.0,3.0,2.0,,,,,,,,,2.0,73.0,,,,,,,14.0,,7.1,,,1.0,,1.0,2.0,3.0,,2.0,,49.0,20.0,66.0,1,1.0,78.0,1.0,,1.0,1.0
2018-19,7828042,15,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,2.0,52.0,31.0,83.0,9.0,5.0,6.0,1.0,,,1.0,,,,11.0,10.0,,,2.0,,,,,1.0,2.0,90.0,,1.0,,,,,14.0,,7.8,,,,,5.0,1.0,,,3.0,,61.0,35.0,96.0,0,4.0,111.0,1.0,,1.0,4.0
2018-19,7828042,15,43,Manchester_City,Away,24048,41823,Fabian Delph,fabian-delph,M,False,,,5.0,33.0,31.0,64.0,2.0,1.0,4.0,,,,,,,,3.0,4.0,,,1.0,,,,,2.0,,90.0,,,,,,,7.0,,7.1,,,,,3.0,,,,5.0,,34.0,36.0,70.0,0,1.0,87.0,1.0,2.0,,1.0
2018-19,7828042,15,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,,,,11.0,6.0,17.0,1.0,,2.0,,,,2.0,,,,4.0,,,,,,,,,,1.0,17.0,,,,,,,3.0,,6.1,,,,,,1.0,,,,,12.0,6.0,18.0,0,,21.0,1.0,,,
2018-19,7828042,15,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,3.0,,2.0,44.0,8.0,49.0,5.0,,4.0,2.0,1.0,1.0,,,,2.0,9.0,5.0,,,1.0,1.0,1.0,,,,3.0,90.0,3.0,,,,,,19.0,,9.0,,,1.0,,,3.0,10.0,,2.0,,57.0,9.0,56.0,5,2.0,85.0,1.0,1.0,2.0,1.0
2018-19,7828042,15,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,False,1.0,,,31.0,10.0,40.0,,,5.0,,1.0,,1.0,,,1.0,5.0,4.0,,,2.0,,1.0,,,,2.0,90.0,2.0,,,,,,15.0,,7.4,,,,,1.0,6.0,5.0,,,2.0,40.0,10.0,45.0,2,,65.0,3.0,,4.0,
2018-19,7828042,15,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,2.0,31.0,11.0,42.0,2.0,,8.0,,,,1.0,,,2.0,7.0,1.0,,,1.0,,,,,,1.0,90.0,1.0,,,,,,19.0,,6.5,,,1.0,,,1.0,2.0,,4.0,1.0,41.0,12.0,51.0,2,1.0,67.0,3.0,,,
2018-19,7828042,15,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828061,16,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,1.0,,,16.0,9.0,24.0,2.0,,5.0,,,,,,,2.0,6.0,2.0,,,1.0,,,,,1.0,1.0,68.0,,,,,,,17.0,,6.5,,,1.0,,,1.0,7.0,,,,27.0,9.0,29.0,1,,49.0,2.0,2.0,,
2018-19,7828061,16,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,2.0,33.0,21.0,54.0,1.0,2.0,6.0,,,,,,,1.0,4.0,10.0,,,2.0,,,,,1.0,,90.0,,,,,,,10.0,,7.4,,,1.0,,2.0,1.0,,,4.0,,39.0,24.0,63.0,1,6.0,79.0,,1.0,1.0,4.0
2018-19,7828061,16,43,Manchester_City,Away,24048,41823,Fabian Delph,fabian-delph,M,False,,,2.0,25.0,23.0,48.0,3.0,2.0,4.0,,,,3.0,,,,7.0,9.0,,,1.0,,,,,1.0,,90.0,,,,,,,11.0,,6.5,,,,,4.0,2.0,,,8.0,,32.0,27.0,59.0,0,2.0,87.0,,3.0,2.0,2.0
2018-19,7828061,16,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,,,,13.0,4.0,17.0,,,3.0,,,1.0,,,,,,,,,,,,,,,2.0,22.0,,,,,,,2.0,,6.8,,,,,,,,,,,15.0,4.0,19.0,1,,20.0,,,,
2018-19,7828061,16,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,,,6.0,23.0,19.0,42.0,1.0,,5.0,,,1.0,2.0,,,2.0,6.0,2.0,,,1.0,,,,,,,84.0,,1.0,,,,,10.0,,7.0,,,,,1.0,,2.0,,6.0,,28.0,21.0,47.0,1,1.0,58.0,1.0,1.0,,
2018-19,7828061,16,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,False,1.0,,,9.0,6.0,14.0,1.0,,4.0,,,1.0,,,,3.0,8.0,3.0,,,1.0,,,,,,2.0,53.0,,,,,,,14.0,,6.6,,,,,,5.0,2.0,,,2.0,14.0,6.0,18.0,1,1.0,39.0,3.0,,2.0,1.0
2018-19,7828061,16,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,3.0,22.0,16.0,38.0,2.0,,3.0,,,,3.0,,,3.0,10.0,3.0,,,2.0,,,,,3.0,1.0,90.0,,,,,,,16.0,,6.5,,,1.0,,1.0,,4.0,,4.0,,32.0,18.0,46.0,1,2.0,65.0,1.0,1.0,,2.0
2018-19,7828061,16,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,True,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,6.0,,,,,,,,,6.7,,,,,,,,,,,1.0,,1.0,0,1.0,2.0,,,,1.0
2018-19,7828072,17,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,5.0,52.0,30.0,82.0,2.0,1.0,9.0,1.0,,1.0,4.0,,,,7.0,5.0,,,2.0,1.0,,,,2.0,1.0,90.0,,,,,,,13.0,,7.2,,,,,2.0,,,,7.0,,62.0,33.0,95.0,1,3.0,104.0,,1.0,,3.0
2018-19,7828072,17,43,Manchester_City,Home,24048,41823,Fabian Delph,fabian-delph,M,False,,,3.0,34.0,39.0,73.0,2.0,,7.0,,,,1.0,,,,3.0,5.0,,,,,,,,,,90.0,1.0,,,,,,8.0,,7.1,,,1.0,,3.0,,1.0,,4.0,,40.0,41.0,80.0,2,4.0,107.0,,1.0,,3.0
2018-19,7828072,17,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,2.0,,3.0,52.0,13.0,63.0,1.0,,11.0,,,1.0,,,,,2.0,2.0,,1.0,1.0,,,,,1.0,3.0,90.0,,,,,,,12.0,,7.4,,,1.0,,1.0,1.0,4.0,,5.0,,62.0,14.0,72.0,2,,87.0,1.0,1.0,1.0,
2018-19,7828072,17,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,True,,,,10.0,9.0,19.0,,,1.0,,,,1.0,,,,2.0,,,,1.0,,,,,,,15.0,,,,,,,6.0,,6.4,,,,,,,2.0,,1.0,,16.0,9.0,23.0,0,,25.0,,,,
2018-19,7828072,17,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,,,2.0,15.0,9.0,24.0,,1.0,5.0,,,1.0,2.0,,,1.0,4.0,3.0,,,1.0,,,,,,,75.0,1.0,,,,,,15.0,,6.7,,,,,,1.0,4.0,,2.0,,23.0,9.0,28.0,2,1.0,47.0,2.0,1.0,,1.0
2018-19,7828072,17,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,False,1.0,,,19.0,2.0,20.0,,,3.0,2.0,,1.0,1.0,,,,1.0,2.0,,,,2.0,,,,,3.0,66.0,,,,,,,10.0,,8.1,,,,,,1.0,3.0,,2.0,,26.0,3.0,26.0,1,,35.0,2.0,1.0,1.0,
2018-19,7828072,17,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,1.0,30.0,12.0,42.0,1.0,,5.0,,,,2.0,,,2.0,8.0,2.0,,,2.0,,,,,1.0,,90.0,,,,,,,14.0,,6.1,,,,,,1.0,,,1.0,1.0,37.0,13.0,50.0,0,1.0,64.0,2.0,1.0,,1.0
2018-19,7828072,17,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828075,18,43,Manchester_City,Home,24048,41823,Fabian Delph,fabian-delph,M,False,2.0,,,52.0,13.0,63.0,,,5.0,1.0,,,,,,,,2.0,,,,1.0,,,,,1.0,62.0,1.0,,,,,,7.0,,7.1,,,,,1.0,,3.0,,,,57.0,13.0,67.0,1,2.0,82.0,1.0,,,1.0
2018-19,7828075,18,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,2.0,,3.0,48.0,11.0,57.0,,,4.0,,,,1.0,,,2.0,4.0,3.0,,,1.0,,1.0,,,1.0,1.0,90.0,1.0,,,,,,18.0,,7.5,,,1.0,,,,5.0,,4.0,,62.0,12.0,69.0,2,2.0,84.0,1.0,1.0,,
2018-19,7828075,18,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,True,2.0,,6.0,41.0,7.0,46.0,,,5.0,1.0,,,,,,1.0,1.0,2.0,,,,,1.0,,,,1.0,28.0,1.0,,,,,,11.0,,8.2,,,,,,1.0,2.0,,7.0,,50.0,7.0,55.0,1,,64.0,,1.0,1.0,
2018-19,7828075,18,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,5.0,,6.6,,,,,,,2.0,,1.0,,16.0,,14.0,0,,19.0,,,,
2018-19,7828075,18,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,False,5.0,,,44.0,4.0,43.0,1.0,,4.0,,,1.0,1.0,,,1.0,11.0,3.0,,,2.0,,,,1.0,,2.0,90.0,2.0,,,,,,29.0,,6.9,,,2.0,,,8.0,17.0,,,1.0,60.0,4.0,47.0,5,,92.0,4.0,1.0,2.0,
2018-19,7828075,18,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,1.0,,2.0,48.0,7.0,54.0,1.0,1.0,7.0,,,2.0,,,,,3.0,5.0,,,,1.0,,,,,4.0,90.0,,,,,,,14.0,,7.4,,,,,1.0,4.0,6.0,,3.0,,57.0,8.0,59.0,2,2.0,80.0,1.0,,2.0,
2018-19,7828075,18,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828092,19,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,True,,,,12.0,6.0,18.0,,,3.0,,,1.0,,,,,,1.0,,,,,,,,,,20.0,,,,,,,5.0,,6.6,,,,,,,3.0,,1.0,,17.0,6.0,20.0,1,1.0,25.0,,,,
2018-19,7828092,19,43,Manchester_City,Away,24048,41823,Fabian Delph,fabian-delph,M,False,,,8.0,50.0,30.0,80.0,1.0,3.0,7.0,,,,1.0,,,,4.0,6.0,,,2.0,,,,,1.0,1.0,89.0,1.0,,,,,,17.0,,6.7,,,,,2.0,1.0,1.0,,19.0,,61.0,33.0,93.0,1,2.0,109.0,3.0,,1.0,1.0
2018-19,7828092,19,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,6.0,46.0,22.0,68.0,3.0,1.0,6.0,,,,1.0,,,,6.0,1.0,,,1.0,,,,,,1.0,90.0,,,,,,,12.0,,6.3,,,,,2.0,1.0,2.0,,9.0,,53.0,24.0,75.0,0,,84.0,2.0,,,
2018-19,7828092,19,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,1.0,,3.0,25.0,3.0,27.0,2.0,,3.0,,,,1.0,,,1.0,4.0,3.0,,,,,,,,,1.0,70.0,1.0,,,,,,22.0,,7.1,,,,,,,13.0,,4.0,,41.0,3.0,31.0,1,3.0,58.0,2.0,,,3.0
2018-19,7828092,19,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,12.0,,,,,,,4.0,,6.6,,,,,,,1.0,,,,5.0,,4.0,0,,5.0,,,,
2018-19,7828092,19,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,False,,,,28.0,4.0,32.0,1.0,,2.0,1.0,,,,,,4.0,8.0,5.0,,,,,,,,,1.0,90.0,1.0,,,,,,25.0,,7.0,,,1.0,,1.0,7.0,7.0,,,,39.0,4.0,36.0,2,1.0,68.0,5.0,,4.0,1.0
2018-19,7828092,19,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,1.0,28.0,15.0,43.0,3.0,2.0,12.0,,,,2.0,,,2.0,10.0,7.0,,1.0,2.0,,1.0,,,,2.0,83.0,1.0,,,,,,13.0,,6.9,,,,,,1.0,2.0,,2.0,,34.0,18.0,50.0,1,4.0,68.0,1.0,1.0,,2.0
2018-19,7828092,19,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828108,20,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,2.0,,1.0,45.0,27.0,70.0,1.0,,6.0,1.0,1.0,,,,,3.0,6.0,3.0,,,1.0,,1.0,,,,4.0,90.0,2.0,,,,,,19.0,,7.7,,,,,1.0,1.0,5.0,,1.0,,54.0,28.0,77.0,2,2.0,98.0,3.0,1.0,,2.0
2018-19,7828108,20,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,2.0,34.0,17.0,51.0,2.0,3.0,6.0,,,,1.0,,,1.0,4.0,10.0,,,,,,,,1.0,2.0,86.0,,,,,,,11.0,,7.3,,,,,3.0,3.0,,,4.0,,42.0,18.0,60.0,0,1.0,75.0,1.0,4.0,3.0,
2018-19,7828108,20,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,,,2.0,22.0,6.0,28.0,3.0,4.0,3.0,,1.0,1.0,,,,,4.0,6.0,,,,,,,,1.0,1.0,84.0,1.0,,,,,,17.0,,6.8,,,1.0,,,2.0,3.0,,3.0,1.0,33.0,9.0,39.0,3,,51.0,1.0,1.0,1.0,
2018-19,7828108,20,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,True,,,,5.0,,5.0,,,1.0,,,,,,,2.0,3.0,,,,,,,,,,,10.0,,,,,,,3.0,,6.2,,,,,,1.0,,,,,5.0,,5.0,0,,8.0,,,,
2018-19,7828108,20,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,3.0,43.0,20.0,63.0,3.0,,4.0,1.0,,1.0,,,,2.0,7.0,2.0,,,,1.0,,,,1.0,1.0,90.0,,,,,,,12.0,,6.8,,,,,,3.0,2.0,,4.0,,50.0,20.0,68.0,1,1.0,82.0,,,1.0,1.0
2018-19,7828108,20,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828036,21,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,,,1.0,14.0,9.0,23.0,,1.0,5.0,,,1.0,1.0,,,1.0,4.0,1.0,,,2.0,,,,,1.0,,65.0,,,,,,,14.0,,6.3,,,,,,,1.0,,1.0,,24.0,11.0,34.0,1,,41.0,,,,
2018-19,7828036,21,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,5.0,19.0,21.0,40.0,1.0,2.0,9.0,,,,1.0,,,,3.0,7.0,,,1.0,,,,,1.0,,90.0,,,,,,,22.0,,7.1,,,1.0,,3.0,,,,8.0,,34.0,22.0,56.0,1,4.0,74.0,6.0,1.0,,3.0
2018-19,7828036,21,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,,,1.0,5.0,5.0,10.0,,3.0,1.0,,,,1.0,,,,2.0,3.0,,,1.0,,,,,2.0,,25.0,,,,,,,3.0,,6.6,,,,,1.0,,,,2.0,,8.0,5.0,13.0,0,,18.0,,,,
2018-19,7828036,21,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828036,21,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828036,21,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,False,,,,20.0,9.0,29.0,,1.0,6.0,,,,3.0,,,1.0,6.0,6.0,,,,,1.0,,,1.0,1.0,90.0,1.0,,,,,,24.0,,7.4,,,,,,4.0,5.0,,2.0,1.0,35.0,11.0,41.0,1,2.0,64.0,4.0,1.0,2.0,2.0
2018-19,7828036,21,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,1.0,,3.0,20.0,26.0,45.0,1.0,,10.0,,1.0,,5.0,,,1.0,13.0,5.0,,,4.0,1.0,,,,4.0,1.0,90.0,1.0,,,,,,14.0,,6.5,,,,,1.0,4.0,2.0,,7.0,,28.0,28.0,54.0,1,3.0,75.0,1.0,,2.0,2.0
2018-19,7828048,22,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,1.0,,2.0,68.0,6.0,73.0,2.0,2.0,3.0,,,,1.0,,,1.0,4.0,2.0,,,,,,,,,2.0,62.0,1.0,,,,,,18.0,,7.3,,,,,,,5.0,,2.0,,83.0,7.0,85.0,1,,93.0,1.0,,,
2018-19,7828048,22,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,2.0,78.0,20.0,98.0,2.0,2.0,9.0,,,1.0,,,,,3.0,4.0,,,1.0,,,,,2.0,2.0,90.0,1.0,,,,,,12.0,,7.6,,,1.0,,2.0,,,,3.0,,89.0,20.0,109.0,3,2.0,121.0,,,,2.0
2018-19,7828048,22,43,Manchester_City,Home,24048,41823,Fabian Delph,fabian-delph,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828048,22,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,1.0,,,16.0,3.0,18.0,,,1.0,,,1.0,2.0,,,2.0,5.0,,,,,,,,,,1.0,16.0,1.0,1.0,,,,,5.0,,6.4,,,,,,1.0,1.0,,,,17.0,3.0,19.0,2,,27.0,1.0,,,
