playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,totalRedCards,totalTackles,unsuccessfulShortPasses,gamesPlayed,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,substituteOn,aerialDuels,timePlayed,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,throwInsToOppositionPlayer,keyPassesAttemptAssists,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,forwardPasses,recoveries,appearances,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,totalLossesOfPossession,tacklesWon,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,shotsOnTargetIncGoals,overruns,totalShots,throughBalls,unsuccessfulCrossesOpenPlay,goals,awayGoals,totalTouchesInOppositionBox,homeGoals,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,shotsOffTargetIncWoodwork,successfulDribbles,substituteOff,successfulCrossesOpenPlay,blockedShots,goalAssists,foulWonPenalty,offsides,cornersTakenInclShortCorners,cleanSheets,successfulCrossesAndCorners,successfulCornersIntoBox,successfulLaunches,lastPlayerTackle,unsuccessfulDribbles,gkSuccessfulDistribution,cornersWon,handballsConceded,secondGoalAssists,penaltiesConceded,penaltyGoalsConceded,ownGoalScored,penaltiesTaken,rightFootGoals,leftFootGoals,penaltyGoals,hitWoodwork,punches,catches,goalKicks,gkUnsuccessfulDistribution,setPiecesGoals,attemptsFromSetPieces,unsuccessfulCornersIntoBox,clearancesOffTheLine,redCards2ndYellow,penaltiesSaved,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,savesMade,drops,crossesNotClaimed,savesMadeParried,savesMadeFromInsideBox
15398,Danny Graham,Forward,Swansea,80,England,2011-12,120.0,0.0,13.0,126.0,36.0,84.0,32.0,133.0,589.0,4.0,82.0,2845.0,12.0,63.0,66.0,7.0,47.0,442.0,1.0,20.0,39.0,41.0,57.0,147.0,25.0,6.0,186.0,120.0,36.0,36.0,2.0,301.0,34.0,104.0,19.0,0.0,589.0,232.0,11.0,5.0,111.0,17.0,19.0,14.0,211.0,907.0,9.0,,158.0,0.0,7.0,21.0,37.0,,65.0,6.0,12.0,12.0,3.0,127.0,9.0,,12.0,36.0,28.0,9.0,12.0,3.0,6.0,2.0,,30.0,,5.0,3.0,,,,6.0,,13.0,,,,,1.0,1.0,10.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
14166,Leroy Lita,Forward,Swansea,80,England,2011-12,37.0,0.0,3.0,26.0,16.0,27.0,4.0,26.0,104.0,12.0,19.0,456.0,4.0,12.0,19.0,1.0,12.0,76.0,,2.0,2.0,8.0,25.0,19.0,7.0,0.0,56.0,8.0,6.0,16.0,1.0,48.0,7.0,37.0,7.0,0.0,104.0,54.0,2.0,,30.0,8.0,6.0,2.0,47.0,167.0,,,30.0,1.0,,5.0,4.0,,11.0,,1.0,2.0,1.0,21.0,1.0,2.0,1.0,16.0,7.0,2.0,3.0,,1.0,1.0,,2.0,,,,,,,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
15428,Luke Moore,Forward,Swansea,80,England,2011-12,50.0,0.0,12.0,30.0,20.0,22.0,3.0,31.0,197.0,17.0,15.0,520.0,,10.0,36.0,1.0,31.0,162.0,,8.0,8.0,8.0,40.0,47.0,14.0,2.0,86.0,33.0,16.0,20.0,5.0,113.0,7.0,71.0,5.0,0.0,194.0,74.0,7.0,2.0,52.0,17.0,2.0,4.0,65.0,307.0,1.0,,53.0,1.0,1.0,4.0,4.0,1.0,8.0,2.0,4.0,2.0,1.0,17.0,1.0,1.0,4.0,23.0,4.0,5.0,3.0,,2.0,,,2.0,,,,,,,7.0,,3.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
17955,Stephen Dobbie,Forward,Swansea,80,Scotland,2011-12,27.0,0.0,7.0,24.0,8.0,9.0,2.0,28.0,109.0,6.0,1.0,256.0,2.0,1.0,11.0,,11.0,77.0,,2.0,,5.0,26.0,21.0,1.0,0.0,38.0,27.0,10.0,8.0,2.0,52.0,5.0,37.0,,0.0,107.0,64.0,5.0,,26.0,1.0,3.0,4.0,35.0,178.0,,1.0,31.0,0.0,4.0,2.0,6.0,,12.0,3.0,1.0,,,7.0,,,8.0,19.0,6.0,3.0,1.0,1.0,1.0,,,,6.0,,2.0,1.0,,,4.0,,3.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
