season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385639,8,39,Wolverhampton_Wanderers,Home,308764,200600.0,Daniel Podence,daniel-podence,M,False,,,,7.0,2.0,9.0,3.0,,1.0,,,,,,,2.0,5.0,1.0,,,0.0182451,0.0172,0.0,,,,,,,,1.0,,70.0,,,,,,,,13.0,,6.6,,,1.0,,1.0,1.0,,,,16.0,3.0,18.0,1,,26.0,1.0,,1.0,
2022-23,10385639,8,39,Wolverhampton_Wanderers,Home,786186,184754.0,Hwang Hee-chan,hwang-hee-chan,F,True,,,,3.0,,3.0,1.0,,1.0,,,,,,,,1.0,1.0,,,0.00104051,0.0,0.0,,,,,,,,,,20.0,,,,,,,,1.0,,6.5,,,,,,,,,,3.0,,3.0,0,,7.0,1.0,1.0,,
2022-23,10385639,8,39,Wolverhampton_Wanderers,Home,862812,216208.0,Matija Šarkić,matija-sarkic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385639,8,39,Wolverhampton_Wanderers,Home,879349,247632.0,Pedro Neto,pedro-neto,M,False,1.0,,1.0,13.0,8.0,20.0,1.0,,3.0,,,,2.0,,,1.0,9.0,5.0,,,0.03397,0.1248,0.0,1.0,,,,,,,,,86.0,,,,,,,,15.0,,6.5,,,1.0,,8.0,3.0,,1.0,,17.0,10.0,24.0,1,2.0,43.0,3.0,,3.0,1.0
2022-23,10385639,8,39,Wolverhampton_Wanderers,Home,894474,214048.0,Max Kilman,max-kilman,D,False,,,1.0,6.0,40.0,46.0,,1.0,2.0,,,,1.0,,,,2.0,2.0,,,0.00245179,0.0,0.0,,,,,,,,,,90.0,,,,,,,,7.0,,6.0,,,,2.0,1.0,,,5.0,,10.0,41.0,51.0,0,1.0,59.0,1.0,,,
2022-23,10385639,8,39,Wolverhampton_Wanderers,Home,931278,448514.0,Rayan Aït-Nouri,rayan-ait-nouri,D,False,1.0,,,5.0,10.0,14.0,,,6.0,,,,,,,1.0,1.0,5.0,,,0.0373836,0.0,0.0,,,,,,,,1.0,,81.0,,,,,,,,7.0,,6.5,,,,1.0,1.0,1.0,,,,7.0,11.0,17.0,0,2.0,35.0,3.0,2.0,1.0,2.0
2022-23,10385639,8,39,Wolverhampton_Wanderers,Home,945122,465351.0,Matheus Nunes,matheus-nunes,D,False,,,1.0,8.0,21.0,29.0,,,4.0,,,,,,,1.0,4.0,4.0,,,0.0185388,0.0,0.0,2.0,,,,,,1.0,,,90.0,,,,,,,,10.0,,6.6,,,,4.0,2.0,3.0,,3.0,,14.0,23.0,34.0,0,2.0,49.0,,1.0,1.0,2.0
2022-23,10385639,8,39,Wolverhampton_Wanderers,Home,958916,432830.0,Nathan Collins,nathan-collins,D,False,,,1.0,1.0,25.0,26.0,,,4.0,,,,,,,,1.0,1.0,,,0.00064963,0.0,0.0,1.0,,,,,,,,,33.0,,2.0,,,,,,2.0,,5.5,,,,1.0,1.0,,,3.0,,3.0,25.0,28.0,0,,32.0,,,1.0,
2022-23,10385639,8,39,Wolverhampton_Wanderers,Home,973418,510362.0,Toti Gomes,toti-gomes,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385639,8,39,Wolverhampton_Wanderers,Home,982613,476502.0,Boubacar Traoré,boubacar-traore,M,True,,,1.0,2.0,5.0,7.0,1.0,,1.0,,,,,,,,1.0,2.0,,,0.00172886,0.0,0.0,,,,,,,1.0,,,20.0,,1.0,,,,,,1.0,,7.0,,,,,,,,1.0,,3.0,5.0,8.0,0,2.0,12.0,,,,1.0
2022-23,10385639,8,39,Wolverhampton_Wanderers,Home,989122,,Connor Ronan,connor-ronan,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385639,8,39,Wolverhampton_Wanderers,Home,1013928,490721.0,Hugo Bueno,hugo-bueno,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385639,8,39,Wolverhampton_Wanderers,Home,1014835,501837.0,Yerson Mosquera,yerson-mosquera,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385639,8,39,Wolverhampton_Wanderers,Home,1177311,461026.0,Chem Campbell,chem-campbell,M,True,,,,2.0,,2.0,1.0,,,,,,,,,,1.0,1.0,,,0.00068876,0.0,0.0,,,,,,,,,,8.0,,,,,,,,1.0,,6.7,,,,,,,,,,2.0,,2.0,0,1.0,5.0,1.0,,,
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,6562,19624.0,João Moutinho,joao-moutinho,M,False,,,5.0,42.0,30.0,72.0,3.0,1.0,6.0,,,,1.0,,,,6.0,2.0,,,0.033395,0.0,0.0,2.0,,,,,,1.0,1.0,,90.0,,,,,,,,12.0,,6.6,,,,,,2.0,,8.0,,50.0,32.0,80.0,0,1.0,88.0,1.0,,,1.0
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,21212,18507.0,Diego Costa,diego-costa,F,True,,,,10.0,,10.0,2.0,1.0,,,1.0,,,,,1.0,3.0,1.0,,,0.0245454,0.0892,0.0,,,,,,,,,,32.0,,,,,,,,3.0,,6.2,,,1.0,,,,,,1.0,12.0,,12.0,1,,16.0,,,,
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,235648,114128.0,Jonny Otto,jonny-otto,D,False,,,1.0,39.0,34.0,73.0,3.0,1.0,9.0,,,,,,,2.0,5.0,3.0,,1.0,0.0515928,0.0245,0.2234,,,,,,,2.0,1.0,,90.0,1.0,,,,,,,15.0,,6.5,,,,2.0,1.0,1.0,,3.0,,48.0,35.0,82.0,1,1.0,105.0,2.0,,1.0,
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,252669,149065.0,José Sá,jose-sa,G,False,,,2.0,1.0,14.0,15.0,,,4.0,,,,,,,,,,,,9.552e-05,0.0,0.0,,,,-1.1993,1.0,,,,,90.0,,,,,,,,2.0,,6.3,2.0,3.0,,,,,,4.0,,3.0,14.0,17.0,0,,24.0,,,,
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,252821,200402.0,Nélson Semedo,nelson-semedo,D,False,2.0,,,23.0,8.0,29.0,1.0,,1.0,,,,,,,1.0,2.0,1.0,,,0.0235088,0.0,0.0,,,,,,,,1.0,,73.0,,1.0,,,,,,9.0,,6.7,,,,,,5.0,,,,28.0,8.0,31.0,0,,47.0,3.0,1.0,,
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,280955,171317.0,Rúben Neves,ruben-neves,M,False,,,7.0,25.0,54.0,79.0,,1.0,8.0,,,1.0,,,,,1.0,2.0,,,0.0165759,0.0392,0.0,1.0,,,,,,1.0,,,90.0,,2.0,,,,,,14.0,,6.8,,,1.0,1.0,,2.0,,17.0,,32.0,61.0,91.0,2,1.0,102.0,,,,1.0
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,280979,181284.0,Gonçalo Guedes,goncalo-guedes,M,False,1.0,,,13.0,3.0,15.0,,,2.0,,,1.0,,,,2.0,3.0,1.0,,,0.0273467,0.1011,0.0,,,,,,,,,,58.0,,,,,,,,12.0,,6.5,,,,,1.0,8.0,,,,21.0,3.0,16.0,1,,30.0,1.0,1.0,,
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,286165,159533.0,Adama Traoré,adama-traore,F,True,1.0,,,12.0,2.0,13.0,1.0,,3.0,1.0,,,,,,,4.0,5.0,,,0.107065,0.1264,0.0,,,,,,,,1.0,,66.0,,,,,,,,16.0,,6.8,,,2.0,,4.0,5.0,,1.0,,21.0,2.0,18.0,2,2.0,39.0,1.0,2.0,1.0,1.0
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,308764,200600.0,Daniel Podence,daniel-podence,M,False,,,,16.0,6.0,22.0,1.0,,4.0,,,,1.0,,,3.0,7.0,3.0,,,0.10081,0.1367,0.3927,,,,,,,,1.0,,90.0,3.0,,,,,,,13.0,,7.0,,,1.0,,3.0,1.0,,,,22.0,6.0,27.0,4,1.0,43.0,2.0,1.0,1.0,1.0
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,862812,216208.0,Matija Šarkić,matija-sarkic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,879349,247632.0,Pedro Neto,pedro-neto,M,False,,,1.0,2.0,2.0,4.0,,,1.0,,,,,,,1.0,2.0,,,,0.00220296,0.0,0.0,,,,,,,,1.0,,24.0,,,,,,,,3.0,,6.5,,,,,1.0,,,1.0,,2.0,3.0,5.0,0,,7.0,,,,
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,894474,214048.0,Max Kilman,max-kilman,D,False,,,2.0,25.0,34.0,59.0,,1.0,3.0,,,,,,,,,2.0,,,0.0340871,0.0,0.0,,,,,,,3.0,,,90.0,,4.0,,,,,,11.0,,7.3,,,,2.0,,,,10.0,,35.0,35.0,70.0,0,1.0,83.0,,,,
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,931278,448514.0,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,,32.0,15.0,47.0,3.0,2.0,7.0,,,1.0,,,,,6.0,8.0,,,0.0870212,0.0477,0.0,1.0,,,,,,,1.0,,90.0,,,,,,,,15.0,,6.8,,,,1.0,8.0,3.0,,,,42.0,15.0,54.0,1,1.0,83.0,1.0,,5.0,1.0
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,945122,465351.0,Matheus Nunes,matheus-nunes,D,False,,,,18.0,16.0,34.0,2.0,1.0,3.0,,,1.0,,,,,4.0,9.0,,,0.0371668,0.1464,0.0,1.0,,,,,,,2.0,,72.0,,,,,,,,7.0,,6.9,,,1.0,,4.0,,,,,21.0,17.0,38.0,2,3.0,59.0,2.0,2.0,3.0,1.0
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,973418,510362.0,Toti Gomes,toti-gomes,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,982613,476502.0,Boubacar Traoré,boubacar-traore,M,True,,,,7.0,6.0,13.0,,1.0,1.0,,,,1.0,,,,2.0,2.0,,,0.0123092,0.0,0.0,1.0,,,,,,1.0,,,17.0,,1.0,,,,,,1.0,,6.8,,,,,,,,,,8.0,6.0,14.0,0,1.0,18.0,,,,1.0
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,989122,,Connor Ronan,connor-ronan,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,1013928,490721.0,Hugo Bueno,hugo-bueno,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,1014835,501837.0,Yerson Mosquera,yerson-mosquera,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,1177311,461026.0,Chem Campbell,chem-campbell,M,True,,,,3.0,4.0,7.0,,,3.0,,,,,,,1.0,1.0,2.0,,,0.00411571,0.0289,0.0,,,,,,,,,,18.0,,,,,,,,5.0,,6.7,,,1.0,,2.0,1.0,,1.0,,5.0,5.0,9.0,1,,15.0,1.0,,2.0,
2022-23,10385760,10,39,Wolverhampton_Wanderers,Away,6562,19624.0,João Moutinho,joao-moutinho,M,False,2.0,,6.0,16.0,34.0,48.0,1.0,,4.0,1.0,,,,,,1.0,3.0,6.0,,,0.213415,0.1375,0.6721,2.0,,,,,,3.0,2.0,,90.0,1.0,,,,,,,6.0,,7.9,,,,2.0,1.0,2.0,,7.0,,20.0,35.0,53.0,1,5.0,70.0,,,1.0,3.0
2022-23,10385760,10,39,Wolverhampton_Wanderers,Away,21212,18507.0,Diego Costa,diego-costa,F,False,,,,2.0,2.0,4.0,3.0,,1.0,,,,,,,1.0,5.0,,,,0.00012799,0.0,0.0,,,,,,,,,,56.0,,,,,,,,4.0,,6.3,,,,1.0,1.0,1.0,,,,4.0,2.0,5.0,0,,10.0,,,,
2022-23,10385760,10,39,Wolverhampton_Wanderers,Away,235648,114128.0,Jonny Otto,jonny-otto,D,False,,,1.0,18.0,11.0,29.0,1.0,1.0,2.0,,,,,,,3.0,5.0,3.0,,,0.014745,0.0339,0.0,1.0,,,,,,1.0,,,72.0,,2.0,,,,,,10.0,,6.5,,,1.0,2.0,,2.0,,1.0,,21.0,13.0,32.0,1,,58.0,1.0,2.0,,
2022-23,10385760,10,39,Wolverhampton_Wanderers,Away,252669,149065.0,José Sá,jose-sa,G,False,,1.0,6.0,4.0,32.0,36.0,,,7.0,,,,,,1.0,,,,,,0.00055459,0.0,0.0,,,,-0.549,1.0,,,,,90.0,,,,,,,,6.0,,6.4,2.0,4.0,,,,,2.0,12.0,,8.0,34.0,42.0,0,,53.0,,,,
2022-23,10385760,10,39,Wolverhampton_Wanderers,Away,252821,200402.0,Nélson Semedo,nelson-semedo,D,False,,,3.0,20.0,12.0,32.0,1.0,1.0,3.0,,,,,,,,4.0,3.0,,,0.0265069,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,,,11.0,,6.3,,,,3.0,2.0,1.0,,4.0,,22.0,15.0,36.0,0,2.0,60.0,3.0,,,2.0
2022-23,10385760,10,39,Wolverhampton_Wanderers,Away,280979,181284.0,Gonçalo Guedes,goncalo-guedes,M,False,1.0,,,3.0,1.0,3.0,,,1.0,,,,,,,1.0,1.0,3.0,,,0.0262391,0.0,0.0,,,,,,,,2.0,,45.0,,,,,,,,2.0,,6.8,,,,1.0,1.0,1.0,,,,4.0,1.0,4.0,0,1.0,12.0,,1.0,1.0,
2022-23,10385760,10,39,Wolverhampton_Wanderers,Away,286165,159533.0,Adama Traoré,adama-traore,F,False,2.0,,,11.0,2.0,11.0,,4.0,3.0,,,,1.0,,,2.0,5.0,8.0,,,0.197938,0.0,0.0,,,,,,,,1.0,,72.0,,,,,,,,21.0,,6.5,,,,,5.0,7.0,,1.0,,21.0,5.0,19.0,0,,42.0,4.0,1.0,3.0,
2022-23,10385760,10,39,Wolverhampton_Wanderers,Away,308764,200600.0,Daniel Podence,daniel-podence,M,False,,,4.0,15.0,5.0,20.0,,,3.0,,,1.0,,,,2.0,7.0,1.0,,,0.0200939,0.2621,0.0,2.0,,,,,,,,,90.0,,,,,,,,18.0,,5.9,,,1.0,1.0,3.0,,,5.0,,21.0,7.0,28.0,2,,45.0,4.0,1.0,,
2022-23,10385760,10,39,Wolverhampton_Wanderers,Away,786186,184754.0,Hwang Hee-chan,hwang-hee-chan,F,True,,,,3.0,1.0,4.0,2.0,,1.0,,,,,,,1.0,4.0,,,,0.0154207,0.2608,0.0616,,,,,,,,,,34.0,1.0,,,,,,,3.0,,6.5,,,,,1.0,,,,,4.0,1.0,5.0,1,,8.0,,,,
2022-23,10385760,10,39,Wolverhampton_Wanderers,Away,862812,216208.0,Matija Šarkić,matija-sarkic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385760,10,39,Wolverhampton_Wanderers,Away,894474,214048.0,Max Kilman,max-kilman,D,False,,,2.0,14.0,42.0,56.0,,2.0,7.0,,1.0,,1.0,,,,1.0,3.0,,,0.003199,0.2045,0.0,,,,,,,,,,90.0,,,,,,,,8.0,,6.0,,,1.0,1.0,1.0,,,6.0,,17.0,47.0,64.0,1,,67.0,,,1.0,
2022-23,10385760,10,39,Wolverhampton_Wanderers,Away,931278,448514.0,Rayan Aït-Nouri,rayan-ait-nouri,D,True,,,,1.0,4.0,5.0,,,,,,,,,,1.0,1.0,,,,0.00026875,0.0,0.0,,,,,,,1.0,,,18.0,,,,,,,,3.0,,6.2,,,,,,1.0,,,,2.0,4.0,5.0,0,,12.0,,,,
2022-23,10385760,10,39,Wolverhampton_Wanderers,Away,945122,465351.0,Matheus Nunes,matheus-nunes,D,False,,,3.0,13.0,23.0,36.0,1.0,2.0,5.0,,,,1.0,,,2.0,5.0,9.0,,,0.0914406,0.144,0.0,1.0,,,,,,,1.0,,90.0,,,,,,,,12.0,,6.9,,,1.0,1.0,3.0,,,5.0,,19.0,26.0,45.0,1,2.0,60.0,1.0,2.0,3.0,2.0
2022-23,10385760,10,39,Wolverhampton_Wanderers,Away,973418,510362.0,Toti Gomes,toti-gomes,D,False,,,1.0,10.0,40.0,50.0,,2.0,4.0,,,,,,,,,5.0,,,0.00203229,0.0,0.0,,,,,,,,,,90.0,,1.0,,,,,,11.0,,6.6,,,,5.0,,,,7.0,,17.0,43.0,60.0,0,2.0,71.0,1.0,1.0,,1.0
2022-23,10385760,10,39,Wolverhampton_Wanderers,Away,988882,240299.0,Joe Hodge,hodge-joe,M,True,,,,13.0,5.0,18.0,,,1.0,,,,,,,,1.0,1.0,,,0.0184721,0.0,0.0,1.0,,,,,,,,,45.0,,,,,,,,6.0,,6.5,,,,,,,,,,16.0,7.0,23.0,0,1.0,27.0,1.0,,,1.0
2022-23,10385760,10,39,Wolverhampton_Wanderers,Away,989122,,Connor Ronan,connor-ronan,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385760,10,39,Wolverhampton_Wanderers,Away,1013928,490721.0,Hugo Bueno,hugo-bueno,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385760,10,39,Wolverhampton_Wanderers,Away,1014835,501837.0,Yerson Mosquera,yerson-mosquera,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385760,10,39,Wolverhampton_Wanderers,Away,1177311,461026.0,Chem Campbell,chem-campbell,M,True,,,,6.0,2.0,8.0,,1.0,1.0,,,,1.0,,,2.0,4.0,1.0,,,0.00245949,0.0719,0.0,,,,,,,,,,18.0,,,,,,,,6.0,,6.0,,,1.0,,1.0,1.0,,,,8.0,3.0,10.0,1,,17.0,,,,
2022-23,10385705,11,39,Wolverhampton_Wanderers,Home,6562,19624.0,João Moutinho,joao-moutinho,M,False,1.0,,1.0,27.0,27.0,53.0,1.0,,5.0,,,,2.0,,,,6.0,3.0,,,0.0395426,0.0,0.0,3.0,,,,,,1.0,2.0,,82.0,,1.0,,,,,,13.0,,7.0,,,,1.0,1.0,6.0,,3.0,,36.0,28.0,58.0,0,2.0,75.0,2.0,1.0,,1.0
2022-23,10385705,11,39,Wolverhampton_Wanderers,Home,21212,18507.0,Diego Costa,diego-costa,F,False,,,,5.0,1.0,6.0,3.0,1.0,1.0,,,1.0,,,,1.0,5.0,1.0,,,0.0133154,0.0686,0.0,1.0,,,,,,,,,82.0,,,,,,,,2.0,,6.5,,,,1.0,,,,,2.0,6.0,1.0,7.0,1,,12.0,,,,
2022-23,10385705,11,39,Wolverhampton_Wanderers,Home,235648,114128.0,Jonny Otto,jonny-otto,D,False,,,2.0,25.0,21.0,46.0,2.0,,4.0,,,,,,,1.0,5.0,5.0,,,0.0169712,0.0,0.0,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,10.0,,7.3,,,,,1.0,1.0,,2.0,,31.0,23.0,53.0,0,2.0,81.0,,3.0,,
2022-23,10385705,11,39,Wolverhampton_Wanderers,Home,252669,149065.0,José Sá,jose-sa,G,False,,,2.0,,14.0,14.0,,,6.0,,,,,,,,,,,,6.58e-05,0.0,0.0,,,,1.3134,,,,,,90.0,,,,,1.0,1.0,,14.0,1.0,7.8,1.0,2.0,,1.0,,,,16.0,,13.0,15.0,28.0,0,,34.0,,,,
2022-23,10385705,11,39,Wolverhampton_Wanderers,Home,252821,200402.0,Nélson Semedo,nelson-semedo,D,True,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,0.00017823,0.0,0.0,,,,,,,,,,16.0,,,,,,,,1.0,,6.5,,,,,,,,,,,2.0,2.0,0,,4.0,1.0,,,
2022-23,10385705,11,39,Wolverhampton_Wanderers,Home,280955,171317.0,Rúben Neves,ruben-neves,M,False,,,4.0,28.0,26.0,54.0,2.0,1.0,6.0,,,,1.0,,,2.0,7.0,6.0,,,0.037608,0.7993,1.0209,2.0,,1.0,,,,1.0,,,90.0,2.0,,,,,,,17.0,,7.5,,,,1.0,2.0,1.0,,11.0,,41.0,27.0,67.0,2,3.0,82.0,1.0,,2.0,
2022-23,10385705,11,39,Wolverhampton_Wanderers,Home,280979,181284.0,Gonçalo Guedes,goncalo-guedes,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385705,11,39,Wolverhampton_Wanderers,Home,286165,159533.0,Adama Traoré,adama-traore,F,False,4.0,,,20.0,2.0,18.0,1.0,1.0,3.0,,,1.0,,,,,2.0,4.0,,,0.1628,0.2567,0.0,,,,,,,,2.0,,85.0,,,,,,,,9.0,,7.3,,,2.0,2.0,2.0,9.0,,,,27.0,2.0,20.0,3,,43.0,1.0,2.0,1.0,
2022-23,10385705,11,39,Wolverhampton_Wanderers,Home,308764,200600.0,Daniel Podence,daniel-podence,M,False,,,,17.0,9.0,26.0,,,5.0,,,,1.0,,,3.0,9.0,5.0,,,0.0435324,0.0,0.0,1.0,,,,,,,1.0,,90.0,,,,,,,,20.0,,6.2,,,,,4.0,2.0,,,,26.0,10.0,34.0,0,3.0,57.0,2.0,2.0,,3.0
2022-23,10385705,11,39,Wolverhampton_Wanderers,Home,786186,184754.0,Hwang Hee-chan,hwang-hee-chan,F,True,,,,2.0,,2.0,3.0,,,,,,,,,,4.0,,,,0.00106554,0.0,0.0,1.0,,,,,,,,,8.0,,,,,,,,3.0,,6.4,,,,,,,,,,3.0,,3.0,0,,5.0,2.0,,,
2022-23,10385705,11,39,Wolverhampton_Wanderers,Home,862812,216208.0,Matija Šarkić,matija-sarkic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385705,11,39,Wolverhampton_Wanderers,Home,894474,214048.0,Max Kilman,max-kilman,D,False,,,3.0,17.0,33.0,50.0,2.0,3.0,6.0,,,,1.0,,,,4.0,5.0,,,0.00842537,0.0913,0.0,1.0,,,,,1.0,,,,90.0,,,,,,,,8.0,,7.2,,,1.0,6.0,,,,7.0,,20.0,37.0,57.0,1,2.0,69.0,1.0,,,1.0
2022-23,10385705,11,39,Wolverhampton_Wanderers,Home,931278,448514.0,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,1.0,9.0,8.0,17.0,1.0,1.0,5.0,,,,,,,,2.0,5.0,,,0.00909238,0.104,0.0,1.0,,,,,,1.0,,,89.0,,,,,,,,8.0,,7.1,,,2.0,,,2.0,,1.0,,12.0,10.0,20.0,2,2.0,42.0,1.0,2.0,,1.0
2022-23,10385705,11,39,Wolverhampton_Wanderers,Home,945122,465351.0,Matheus Nunes,matheus-nunes,D,False,,,,12.0,,12.0,,,1.0,,,,1.0,,,2.0,6.0,3.0,,,0.0168879,0.0,0.0,3.0,,,,,,1.0,1.0,,89.0,,,,1.0,,,,15.0,,6.3,,,,,,1.0,,,,20.0,3.0,22.0,0,2.0,31.0,2.0,1.0,,1.0
2022-23,10385705,11,39,Wolverhampton_Wanderers,Home,973418,510362.0,Toti Gomes,toti-gomes,D,False,,,4.0,16.0,33.0,49.0,1.0,2.0,5.0,,,,,,,,3.0,3.0,,,0.0138255,0.0,0.0,2.0,,,,,,,1.0,,90.0,,,,,,,,7.0,,7.3,,,,9.0,,,,6.0,,19.0,36.0,55.0,0,1.0,69.0,1.0,,,1.0
2022-23,10385705,11,39,Wolverhampton_Wanderers,Home,982613,476502.0,Boubacar Traoré,boubacar-traore,M,True,,,,1.0,3.0,4.0,1.0,,4.0,,,,1.0,,,,2.0,,,,0.00052866,0.0,0.0,,,,,,,,,,8.0,,,,,,,,2.0,,6.3,,,,,,,,1.0,,3.0,3.0,6.0,0,,6.0,,,,
2022-23,10385705,11,39,Wolverhampton_Wanderers,Home,988882,240299.0,Joe Hodge,hodge-joe,M,True,,,,2.0,,2.0,,,,,,,,,,,1.0,,,,0.00178369,0.0,0.0,1.0,,,,,,,,,9.0,,,,,,,,1.0,,6.4,,,,,,,,,,3.0,,3.0,0,,3.0,,,,
2022-23,10385705,11,39,Wolverhampton_Wanderers,Home,1013928,490721.0,Hugo Bueno,hugo-bueno,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,9.0,,,,,,,,,,6.6,,,,2.0,,,,,,,,,0,,2.0,,,,
2022-23,10385705,11,39,Wolverhampton_Wanderers,Home,1014835,501837.0,Yerson Mosquera,yerson-mosquera,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385705,11,39,Wolverhampton_Wanderers,Home,1177311,461026.0,Chem Campbell,chem-campbell,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385707,12,39,Wolverhampton_Wanderers,Away,6562,19624.0,João Moutinho,joao-moutinho,M,True,,,2.0,13.0,9.0,22.0,,,4.0,,,,2.0,,,,2.0,2.0,,,0.0192951,0.1539,0.0,,,,,,,1.0,,,32.0,,,,,,,,9.0,,6.7,,,1.0,,,,,5.0,,19.0,12.0,31.0,1,2.0,36.0,,,,2.0
2022-23,10385707,12,39,Wolverhampton_Wanderers,Away,21212,18507.0,Diego Costa,diego-costa,F,False,,,,3.0,1.0,4.0,4.0,3.0,,,1.0,,,,,1.0,7.0,4.0,,,0.115433,0.2117,0.7707,2.0,,,,,,,1.0,,75.0,1.0,1.0,,,,,,8.0,,6.4,,,1.0,,,,,,3.0,6.0,1.0,7.0,2,,17.0,4.0,1.0,,
