season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,totalShots
2010-11,1379603,1,39,Wolverhampton_Wanderers,Home,773,19556.0,David Jones,david-jones,M,False,0.0,1.0,90.0,0.0,0.0
2010-11,1379603,1,39,Wolverhampton_Wanderers,Home,899,,Jelle Van Damme,jelle-van-damme,D,False,0.0,0.0,88.0,0.0,0.0
2010-11,1379603,1,39,Wolverhampton_Wanderers,Home,9216,18953.0,Steven Fletcher,steven-fletcher,F,False,0.0,1.0,49.0,0.0,0.0
2010-11,1379603,1,39,Wolverhampton_Wanderers,Home,9386,19008.0,Christophe Berra,christophe-berra,D,False,1.0,0.0,90.0,0.0,0.0
2010-11,1379603,1,39,Wolverhampton_Wanderers,Home,9684,19557.0,Sylvan Ebanks-Blake,sylvan-ebanks-blake,F,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379603,1,39,Wolverhampton_Wanderers,Home,10226,18832.0,Richard Stearman,richard-stearman,D,True,,,,,
2010-11,1379603,1,39,Wolverhampton_Wanderers,Home,10459,5700.0,Marcus Hahnemann,marcus-hahnemann,G,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379603,1,39,Wolverhampton_Wanderers,Home,10570,10561.0,Karl Henry,karl-henry,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379603,1,39,Wolverhampton_Wanderers,Home,10608,1989.0,Jody Craddock,jody-craddock,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379603,1,39,Wolverhampton_Wanderers,Home,16322,19084.0,George Elokobi,george-elokobi,D,True,0.0,0.0,18.0,0.0,0.0
2010-11,1379603,1,39,Wolverhampton_Wanderers,Home,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,True,,,,,
2010-11,1379603,1,39,Wolverhampton_Wanderers,Home,18431,14947.0,Kevin Foley,kevin-foley,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379603,1,39,Wolverhampton_Wanderers,Home,20095,18818.0,Matt Jarvis,matt-jarvis,M,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379603,1,39,Wolverhampton_Wanderers,Home,20494,19410.0,Andy Keogh,andy-keogh,F,True,0.0,0.0,23.0,0.0,0.0
2010-11,1379603,1,39,Wolverhampton_Wanderers,Home,20752,40616.0,Stephen Ward,stephen-ward,D,False,0.0,0.0,90.0,0.0,0.0
2010-11,1379603,1,39,Wolverhampton_Wanderers,Home,31172,41208.0,Nenad Milijaš,nenad-milijas,M,True,,,,,
2010-11,1379603,1,39,Wolverhampton_Wanderers,Home,45989,44302.0,Adlène Guédioura,adlene-guedioura,M,True,,,,,
