season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7828024,9,39,Wolverhampton_Wanderers,Home,286165,159533,Adama Traoré,adama-traore,F,True,1.0,,,3.0,2.0,4.0,,,1.0,,,,,,,2.0,2.0,5.0,,,,,,,,,,,18.0,,,,,,,6.0,,6.9,,,,,2.0,1.0,,,,5.0,2.0,6.0,0,2.0,17.0,1.0,1.0,2.0,2.0
2018-19,7828024,9,39,Wolverhampton_Wanderers,Home,606164,194634,Diogo Jota,diogo-jota,F,False,,,,8.0,4.0,12.0,1.0,1.0,4.0,,,1.0,1.0,,,4.0,11.0,1.0,,,4.0,,,,,,1.0,,90.0,,1.0,,,,,9.0,,6.2,,,,1.0,1.0,,,,,12.0,4.0,16.0,1,,24.0,,,,
2018-19,7828024,9,39,Wolverhampton_Wanderers,Home,846441,216054,Rúben Vinagre,ruben-vinagre,D,True,1.0,,,13.0,9.0,21.0,,,2.0,,,,,,,,2.0,2.0,,,2.0,,,,,,1.0,,45.0,,,,,,,5.0,,6.8,,,,1.0,,4.0,,,,16.0,10.0,22.0,0,1.0,32.0,,1.0,,1.0
2018-19,7827928,10,39,Wolverhampton_Wanderers,Away,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827928,10,39,Wolverhampton_Wanderers,Away,6562,19624,João Moutinho,joao-moutinho,M,False,3.0,,3.0,51.0,25.0,73.0,2.0,,8.0,,,,1.0,,,,5.0,4.0,,,2.0,,,,,,5.0,,90.0,1.0,,,,,,17.0,,7.6,,,,,,12.0,,7.0,,68.0,25.0,81.0,1,3.0,102.0,,1.0,,1.0
2018-19,7827928,10,39,Wolverhampton_Wanderers,Away,17737,38533,Rui Patrício,rui-patricio,G,False,,,5.0,4.0,3.0,7.0,,,7.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,4.0,,6.2,,,,,,,,9.0,,8.0,3.0,11.0,0,,14.0,,,,
2018-19,7827928,10,39,Wolverhampton_Wanderers,Away,22100,41727,Ryan Bennett,ryan-bennett,D,False,,,1.0,19.0,25.0,44.0,6.0,7.0,6.0,,1.0,,1.0,,,,9.0,10.0,,,2.0,,,,,3.0,,,90.0,1.0,,,,,,14.0,,6.6,,,1.0,3.0,,,,10.0,,30.0,28.0,58.0,2,1.0,73.0,,2.0,,1.0
2018-19,7827928,10,39,Wolverhampton_Wanderers,Away,98449,94147,Conor Coady,conor-coady,D,False,,,9.0,14.0,39.0,53.0,,1.0,10.0,,,,1.0,,,,1.0,2.0,,,,,,,,1.0,,,90.0,,,,,,,5.0,,6.7,,,,2.0,,,,12.0,,16.0,41.0,57.0,0,,63.0,,1.0,,
2018-19,7827928,10,39,Wolverhampton_Wanderers,Away,110950,166324,Ivan Cavaleiro,ivan-cavaleiro,M,True,4.0,,,11.0,,7.0,,,2.0,1.0,,,1.0,,,1.0,4.0,,,,,,,,,,4.0,,29.0,,,,,,,12.0,,7.0,,,,,2.0,7.0,,,,19.0,1.0,13.0,0,,25.0,,,,
2018-19,7827928,10,39,Wolverhampton_Wanderers,Away,138891,165808,Hélder Costa,helder-costa,F,False,,,,39.0,4.0,43.0,,,3.0,,,1.0,,,,2.0,5.0,1.0,,,,,,,,,1.0,,90.0,,,,,,,22.0,,6.5,,,,,4.0,7.0,,,1.0,50.0,4.0,47.0,1,,68.0,6.0,,1.0,
2018-19,7827928,10,39,Wolverhampton_Wanderers,Away,139310,90585,Willy Boly,willy-boly,D,False,,,3.0,19.0,23.0,42.0,2.0,3.0,10.0,,,2.0,,,,1.0,4.0,7.0,,,1.0,,,,,3.0,,,90.0,,1.0,,,,,11.0,,6.8,,,,,2.0,,,8.0,,27.0,25.0,52.0,2,2.0,65.0,,,2.0,1.0
2018-19,7827928,10,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,1.0,,2.0,28.0,6.0,33.0,5.0,6.0,5.0,,,1.0,3.0,,,1.0,10.0,10.0,,,,,,,,4.0,2.0,,90.0,2.0,,,,,,21.0,,7.6,,,3.0,3.0,3.0,3.0,,5.0,,40.0,9.0,46.0,6,1.0,89.0,4.0,1.0,2.0,
2018-19,7827928,10,39,Wolverhampton_Wanderers,Away,156027,141569,Léo Bonatini,leo-bonatini,F,True,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,5.0,,,,,,,,,6.8,,,1.0,,,,,,,1.0,,1.0,1,,3.0,,,,
2018-19,7827928,10,39,Wolverhampton_Wanderers,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827928,10,39,Wolverhampton_Wanderers,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,9.0,4.0,13.0,,2.0,1.0,,,1.0,,,,1.0,3.0,3.0,,,1.0,,,,,1.0,2.0,,61.0,,,,,,,10.0,,6.9,,,2.0,,1.0,2.0,,,,15.0,4.0,17.0,3,,29.0,2.0,1.0,,
2018-19,7827928,10,39,Wolverhampton_Wanderers,Away,235648,114128,Jonny Otto,jonny-otto,D,False,,,3.0,21.0,8.0,29.0,1.0,,4.0,,,,,,,,1.0,2.0,,,,,,,,2.0,3.0,,85.0,,,,,,,5.0,,7.1,,,,1.0,,2.0,,4.0,,23.0,9.0,30.0,0,1.0,51.0,1.0,1.0,,
2018-19,7827928,10,39,Wolverhampton_Wanderers,Away,280955,171317,Rúben Neves,ruben-neves,M,False,,,10.0,39.0,34.0,73.0,,3.0,8.0,,,4.0,3.0,,,1.0,4.0,8.0,,,,,,,,5.0,,,90.0,1.0,,,,,,14.0,,7.2,,,1.0,1.0,1.0,1.0,,13.0,,50.0,35.0,84.0,6,3.0,105.0,,2.0,1.0,2.0
2018-19,7827928,10,39,Wolverhampton_Wanderers,Away,286165,159533,Adama Traoré,adama-traore,F,False,1.0,,,12.0,1.0,12.0,,,4.0,,,,1.0,,,2.0,5.0,4.0,,,2.0,,,,,,1.0,,61.0,1.0,,,,,,6.0,,6.9,,,,,4.0,1.0,,,,14.0,1.0,14.0,1,,27.0,1.0,1.0,3.0,
2018-19,7827928,10,39,Wolverhampton_Wanderers,Away,606164,194634,Diogo Jota,diogo-jota,F,True,,,1.0,8.0,1.0,9.0,3.0,2.0,2.0,,,1.0,1.0,,,1.0,6.0,6.0,,,,,,,,,,,29.0,1.0,,,,,,7.0,,6.7,,,,,4.0,1.0,,1.0,,11.0,2.0,12.0,2,,23.0,1.0,1.0,3.0,
2018-19,7827928,10,39,Wolverhampton_Wanderers,Away,846441,216054,Rúben Vinagre,ruben-vinagre,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827928,10,39,Wolverhampton_Wanderers,Away,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827959,11,39,Wolverhampton_Wanderers,Home,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827959,11,39,Wolverhampton_Wanderers,Home,6562,19624,João Moutinho,joao-moutinho,M,False,1.0,,6.0,22.0,7.0,28.0,1.0,,7.0,,,1.0,3.0,,,,6.0,5.0,,,2.0,,,,,1.0,2.0,,62.0,,,,,,,11.0,,6.6,,,,1.0,,5.0,,9.0,,31.0,8.0,34.0,1,4.0,48.0,,1.0,,2.0
2018-19,7827959,11,39,Wolverhampton_Wanderers,Home,17737,38533,Rui Patrício,rui-patricio,G,False,,,8.0,6.0,7.0,13.0,,,9.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,10.0,,6.5,2.0,5.0,,,,,,18.0,,12.0,11.0,23.0,0,,32.0,,,,
2018-19,7827959,11,39,Wolverhampton_Wanderers,Home,22100,41727,Ryan Bennett,ryan-bennett,D,False,,,3.0,18.0,19.0,37.0,,,7.0,,,,1.0,,,,2.0,,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,11.0,,6.0,,,,2.0,,,,7.0,,25.0,23.0,48.0,0,,53.0,,,,
2018-19,7827959,11,39,Wolverhampton_Wanderers,Home,98449,94147,Conor Coady,conor-coady,D,False,,,10.0,7.0,37.0,44.0,,2.0,8.0,,,,,,,,,4.0,,,,,,,,2.0,,,90.0,,,,,,,7.0,,6.6,,,,,1.0,,,14.0,,8.0,42.0,50.0,0,1.0,57.0,,,1.0,
2018-19,7827959,11,39,Wolverhampton_Wanderers,Home,110950,166324,Ivan Cavaleiro,ivan-cavaleiro,M,False,1.0,,,13.0,3.0,15.0,,1.0,3.0,,,1.0,1.0,,,,2.0,4.0,,,,,,,,,,,62.0,,,,,,,13.0,,6.6,,,,,3.0,3.0,,,,20.0,3.0,20.0,1,,36.0,3.0,1.0,2.0,
2018-19,7827959,11,39,Wolverhampton_Wanderers,Home,138891,165808,Hélder Costa,helder-costa,F,False,,,4.0,18.0,8.0,26.0,,1.0,2.0,,1.0,1.0,1.0,,,4.0,11.0,4.0,,,2.0,,,,,,1.0,,84.0,1.0,,,,,,15.0,,6.0,,,1.0,,7.0,1.0,,4.0,1.0,23.0,8.0,30.0,3,,49.0,2.0,,3.0,
2018-19,7827959,11,39,Wolverhampton_Wanderers,Home,139310,90585,Willy Boly,willy-boly,D,False,,,5.0,14.0,25.0,39.0,2.0,2.0,5.0,,,,1.0,,,,5.0,6.0,,,2.0,,,,,2.0,,,90.0,,,,,,,5.0,,6.5,,,1.0,2.0,,,,8.0,,19.0,25.0,44.0,1,4.0,54.0,,,,1.0
2018-19,7827959,11,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,3.0,,4.0,36.0,11.0,44.0,1.0,1.0,3.0,,,,1.0,,,,3.0,6.0,,,,,,,,1.0,3.0,,90.0,1.0,,,,,,19.0,,7.3,,,,,2.0,6.0,,4.0,1.0,47.0,13.0,54.0,1,4.0,88.0,2.0,,1.0,2.0
2018-19,7827959,11,39,Wolverhampton_Wanderers,Home,156027,141569,Léo Bonatini,leo-bonatini,F,True,,,1.0,9.0,3.0,12.0,,,4.0,,,,1.0,,,,2.0,1.0,,,,,,,,,,,28.0,,,,,,,5.0,,6.6,,,,,1.0,1.0,,1.0,,11.0,3.0,13.0,0,1.0,18.0,2.0,,,1.0
2018-19,7827959,11,39,Wolverhampton_Wanderers,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827959,11,39,Wolverhampton_Wanderers,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,3.0,13.0,9.0,22.0,,3.0,5.0,,,1.0,,,,2.0,3.0,12.0,,,2.0,,1.0,,,,2.0,,90.0,3.0,,,,,1.0,15.0,,8.5,,,1.0,,3.0,2.0,,4.0,1.0,22.0,10.0,30.0,5,4.0,52.0,2.0,2.0,3.0,4.0
2018-19,7827959,11,39,Wolverhampton_Wanderers,Home,235648,114128,Jonny Otto,jonny-otto,D,False,1.0,,3.0,14.0,17.0,30.0,2.0,1.0,10.0,,,,1.0,,,2.0,5.0,5.0,,,1.0,,,,,,1.0,,90.0,,,,,,1.0,11.0,,6.9,,,,2.0,,2.0,,5.0,2.0,19.0,20.0,37.0,0,2.0,62.0,,2.0,,2.0
2018-19,7827959,11,39,Wolverhampton_Wanderers,Home,255189,123354,Kortney Hause,kortney-hause,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827959,11,39,Wolverhampton_Wanderers,Home,280955,171317,Rúben Neves,ruben-neves,M,False,,,9.0,30.0,12.0,42.0,,,8.0,,,1.0,1.0,,,3.0,6.0,2.0,,,1.0,,1.0,,,1.0,,,90.0,2.0,,,,,,16.0,,6.8,,,1.0,,2.0,2.0,,13.0,,40.0,12.0,50.0,4,1.0,67.0,1.0,,1.0,
2018-19,7827959,11,39,Wolverhampton_Wanderers,Home,286165,159533,Adama Traoré,adama-traore,F,True,,,,1.0,,1.0,1.0,,,,,,,,,,2.0,2.0,,,,,,,,1.0,,,6.0,,,,,,,4.0,,6.6,,,,,2.0,1.0,,,,2.0,,1.0,0,,9.0,1.0,1.0,1.0,
2018-19,7827959,11,39,Wolverhampton_Wanderers,Home,846441,216054,Rúben Vinagre,ruben-vinagre,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827959,11,39,Wolverhampton_Wanderers,Home,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,True,,,4.0,15.0,6.0,21.0,,,2.0,1.0,,,,,,,1.0,5.0,,,,,,,,,1.0,,28.0,,,,,,,6.0,,7.5,,,,,4.0,2.0,,6.0,,20.0,6.0,24.0,0,1.0,32.0,,1.0,3.0,
2018-19,7827980,12,39,Wolverhampton_Wanderers,Away,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827980,12,39,Wolverhampton_Wanderers,Away,6562,19624,João Moutinho,joao-moutinho,M,False,1.0,,2.0,14.0,17.0,30.0,1.0,,8.0,,,,2.0,,,,5.0,4.0,,,2.0,,,,,2.0,2.0,,90.0,,,,,,,11.0,,6.7,,,,1.0,,2.0,,6.0,,20.0,21.0,39.0,0,4.0,50.0,,,,1.0
2018-19,7827980,12,39,Wolverhampton_Wanderers,Away,17737,38533,Rui Patrício,rui-patricio,G,False,,,8.0,6.0,2.0,8.0,,,11.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,14.0,1.0,6.6,1.0,2.0,,1.0,,,,22.0,,16.0,6.0,22.0,0,,29.0,,,,
2018-19,7827980,12,39,Wolverhampton_Wanderers,Away,22100,41727,Ryan Bennett,ryan-bennett,D,False,,,1.0,4.0,14.0,18.0,,3.0,6.0,,,,1.0,,,,1.0,6.0,,,,,,,,3.0,1.0,,90.0,,2.0,,,,,7.0,,7.5,,,,6.0,,,,6.0,,8.0,16.0,24.0,0,3.0,41.0,1.0,,,1.0
2018-19,7827980,12,39,Wolverhampton_Wanderers,Away,98449,94147,Conor Coady,conor-coady,D,False,,,8.0,8.0,12.0,20.0,,,2.0,,,,,,,,,,,,,,,,,4.0,1.0,,90.0,,1.0,,,,,4.0,,7.2,,,,4.0,,,,10.0,,9.0,15.0,24.0,0,,36.0,,,,
2018-19,7827980,12,39,Wolverhampton_Wanderers,Away,110950,166324,Ivan Cavaleiro,ivan-cavaleiro,M,False,,,,5.0,6.0,11.0,1.0,,5.0,,,,1.0,,,2.0,8.0,4.0,,,4.0,,1.0,,,1.0,,,61.0,1.0,,,,,,7.0,,7.4,,,,,2.0,1.0,,,,9.0,6.0,14.0,1,1.0,28.0,1.0,1.0,2.0,1.0
2018-19,7827980,12,39,Wolverhampton_Wanderers,Away,138891,165808,Hélder Costa,helder-costa,F,False,,,1.0,15.0,3.0,18.0,,1.0,7.0,,,1.0,2.0,,,3.0,9.0,6.0,,,4.0,,,,,1.0,,,75.0,2.0,,,,,,15.0,,7.0,,,,1.0,3.0,2.0,,1.0,,19.0,6.0,23.0,3,,44.0,5.0,2.0,3.0,
2018-19,7827980,12,39,Wolverhampton_Wanderers,Away,139310,90585,Willy Boly,willy-boly,D,False,,,1.0,3.0,9.0,12.0,,2.0,3.0,1.0,,,,,,1.0,2.0,4.0,,,1.0,,,,,2.0,1.0,,90.0,,1.0,,,,,4.0,,7.1,,,,3.0,,,,3.0,,5.0,10.0,15.0,0,2.0,25.0,,,,2.0
2018-19,7827980,12,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,,15.0,3.0,18.0,3.0,8.0,4.0,,,,1.0,,,,5.0,10.0,,,1.0,,,,,5.0,3.0,,90.0,,,,,,,24.0,,7.1,,,,5.0,1.0,1.0,,3.0,,25.0,12.0,36.0,0,1.0,70.0,1.0,1.0,,1.0
2018-19,7827980,12,39,Wolverhampton_Wanderers,Away,187729,107613,Romain Saïss,romain-saiss,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827980,12,39,Wolverhampton_Wanderers,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827980,12,39,Wolverhampton_Wanderers,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,1.0,6.0,9.0,15.0,3.0,2.0,5.0,2.0,,,1.0,,,2.0,8.0,3.0,,,2.0,1.0,,,,,2.0,,85.0,,,,,,,13.0,,7.3,,,2.0,3.0,,,,3.0,1.0,9.0,13.0,22.0,2,,40.0,4.0,1.0,,
2018-19,7827980,12,39,Wolverhampton_Wanderers,Away,235648,114128,Jonny Otto,jonny-otto,D,False,,,2.0,4.0,11.0,15.0,,,6.0,,,,1.0,,,,2.0,8.0,,,1.0,,,,,5.0,1.0,,90.0,,,,,,,4.0,,7.4,,,,2.0,,,,3.0,,6.0,13.0,19.0,0,6.0,42.0,,2.0,,2.0
2018-19,7827980,12,39,Wolverhampton_Wanderers,Away,280955,171317,Rúben Neves,ruben-neves,M,False,,,8.0,9.0,25.0,34.0,,1.0,11.0,,,1.0,,,,1.0,1.0,2.0,,,1.0,,,,,5.0,,,90.0,,,,,,,10.0,,7.0,,,1.0,,,,,12.0,,14.0,27.0,41.0,2,1.0,56.0,2.0,,,1.0
2018-19,7827980,12,39,Wolverhampton_Wanderers,Away,286165,159533,Adama Traoré,adama-traore,F,True,,,,3.0,1.0,4.0,,,1.0,,1.0,,,,,,,4.0,,,,,,,,,1.0,,15.0,1.0,,,,,,2.0,,6.7,,,,,2.0,,,,1.0,3.0,2.0,5.0,1,1.0,13.0,1.0,1.0,2.0,
2018-19,7827980,12,39,Wolverhampton_Wanderers,Away,606164,194634,Diogo Jota,diogo-jota,F,True,,,,2.0,,2.0,,1.0,,,1.0,,,,,,2.0,1.0,,,,,,,,,,,29.0,1.0,,,,,,4.0,,6.3,,,2.0,,2.0,,,,,3.0,,3.0,3,,9.0,1.0,,,
2018-19,7827980,12,39,Wolverhampton_Wanderers,Away,846441,216054,Rúben Vinagre,ruben-vinagre,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827980,12,39,Wolverhampton_Wanderers,Away,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,True,1.0,,,1.0,3.0,3.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,5.0,,,,,,,3.0,,6.7,,,1.0,,,1.0,,1.0,,1.0,5.0,5.0,1,,11.0,,,,
2018-19,7827999,13,39,Wolverhampton_Wanderers,Home,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827999,13,39,Wolverhampton_Wanderers,Home,6562,19624,João Moutinho,joao-moutinho,M,False,1.0,,,11.0,10.0,20.0,,,2.0,,,,,,,1.0,4.0,1.0,,,2.0,,,,,,2.0,,45.0,,,,,,,3.0,,6.5,,,,,1.0,2.0,,,,12.0,10.0,20.0,0,1.0,26.0,,,,
2018-19,7827999,13,39,Wolverhampton_Wanderers,Home,17737,38533,Rui Patrício,rui-patricio,G,False,,,8.0,1.0,16.0,17.0,,,11.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,14.0,,6.6,3.0,4.0,,,,,,21.0,,10.0,21.0,31.0,0,,41.0,,,,
2018-19,7827999,13,39,Wolverhampton_Wanderers,Home,22100,41727,Ryan Bennett,ryan-bennett,D,False,,,3.0,20.0,19.0,39.0,6.0,6.0,3.0,,,,,,,,6.0,7.0,,,,,,,,2.0,1.0,,90.0,,,,,,,12.0,,6.6,,,2.0,2.0,,,,7.0,,29.0,22.0,51.0,2,,62.0,,1.0,,
2018-19,7827999,13,39,Wolverhampton_Wanderers,Home,98449,94147,Conor Coady,conor-coady,D,False,,,5.0,10.0,20.0,30.0,,1.0,9.0,,,,,,,,,5.0,,,,,,,,1.0,,,90.0,,1.0,,,,,11.0,,7.0,,,,3.0,,,,11.0,,18.0,23.0,41.0,0,4.0,51.0,,1.0,,3.0
2018-19,7827999,13,39,Wolverhampton_Wanderers,Home,110950,166324,Ivan Cavaleiro,ivan-cavaleiro,M,False,,,,11.0,1.0,12.0,1.0,,1.0,,,1.0,2.0,,,3.0,8.0,,,,,,,,,,,,45.0,,,,,,,12.0,,6.0,,,,,2.0,1.0,,,,15.0,3.0,17.0,1,,27.0,1.0,,,
2018-19,7827999,13,39,Wolverhampton_Wanderers,Home,138891,165808,Hélder Costa,helder-costa,F,False,,,,12.0,4.0,16.0,2.0,1.0,5.0,,,1.0,,,,1.0,7.0,3.0,,,1.0,,,,,,1.0,,75.0,,,,,,,18.0,,6.3,,,,,4.0,1.0,,,,22.0,5.0,26.0,1,,38.0,2.0,1.0,1.0,
2018-19,7827999,13,39,Wolverhampton_Wanderers,Home,139310,90585,Willy Boly,willy-boly,D,False,,,2.0,15.0,31.0,46.0,5.0,1.0,12.0,,,,,,,1.0,8.0,9.0,,,2.0,,,,,4.0,,,90.0,,1.0,,,,,10.0,,7.3,,,,6.0,1.0,,,5.0,1.0,20.0,35.0,55.0,0,6.0,78.0,,1.0,1.0,4.0
2018-19,7827999,13,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,1.0,11.0,14.0,25.0,4.0,5.0,5.0,,,,,,,,6.0,6.0,,,2.0,,,,,2.0,1.0,,90.0,,1.0,,,,,13.0,,6.8,,,,3.0,1.0,1.0,,1.0,,21.0,15.0,35.0,0,,65.0,1.0,,1.0,
2018-19,7827999,13,39,Wolverhampton_Wanderers,Home,156027,141569,Léo Bonatini,leo-bonatini,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827999,13,39,Wolverhampton_Wanderers,Home,187729,107613,Romain Saïss,romain-saiss,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827999,13,39,Wolverhampton_Wanderers,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827999,13,39,Wolverhampton_Wanderers,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,1.0,18.0,7.0,25.0,1.0,3.0,3.0,,,,,,,4.0,8.0,4.0,,,,,,,1.0,1.0,1.0,,90.0,2.0,,,,,,22.0,,6.9,,,3.0,2.0,3.0,,,1.0,,26.0,9.0,35.0,5,,58.0,4.0,1.0,,
2018-19,7827999,13,39,Wolverhampton_Wanderers,Home,280955,171317,Rúben Neves,ruben-neves,M,False,,,5.0,17.0,18.0,35.0,3.0,,11.0,,,1.0,2.0,,,,6.0,5.0,,2.0,1.0,,,,,3.0,1.0,,90.0,,1.0,,,,,12.0,,6.5,,,1.0,2.0,,1.0,,9.0,,23.0,21.0,43.0,2,5.0,61.0,2.0,,,2.0
2018-19,7827999,13,39,Wolverhampton_Wanderers,Home,286165,159533,Adama Traoré,adama-traore,F,True,1.0,,,10.0,,9.0,1.0,1.0,2.0,,,,,,,4.0,6.0,5.0,,,1.0,,,,,,1.0,,45.0,,,,,,,12.0,,6.7,,,,,2.0,2.0,,,,13.0,,11.0,0,1.0,29.0,3.0,1.0,2.0,1.0
2018-19,7827999,13,39,Wolverhampton_Wanderers,Home,606164,194634,Diogo Jota,diogo-jota,F,True,,,,5.0,,5.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,15.0,1.0,,,,,,4.0,,6.6,,,,,1.0,1.0,,,,7.0,,6.0,1,,11.0,1.0,1.0,,
2018-19,7827999,13,39,Wolverhampton_Wanderers,Home,846441,216054,Rúben Vinagre,ruben-vinagre,D,False,,,1.0,12.0,11.0,23.0,3.0,1.0,7.0,,,,,,,3.0,7.0,9.0,,,,,,,,2.0,,,90.0,,,,,,,27.0,,6.7,,,,,4.0,4.0,,3.0,,22.0,19.0,37.0,0,4.0,76.0,2.0,1.0,3.0,3.0
2018-19,7827999,13,39,Wolverhampton_Wanderers,Home,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,True,,,3.0,14.0,16.0,30.0,3.0,,4.0,,,,,,,,3.0,1.0,,,,,,,,1.0,,,45.0,,,,,,,6.0,,6.7,,,,,1.0,,,4.0,,18.0,17.0,35.0,0,,39.0,1.0,,1.0,
2018-19,7828015,14,39,Wolverhampton_Wanderers,Away,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828015,14,39,Wolverhampton_Wanderers,Away,6562,19624,João Moutinho,joao-moutinho,M,False,1.0,,1.0,14.0,15.0,28.0,5.0,,10.0,,,,3.0,,,,8.0,4.0,,,,,,,,,2.0,,90.0,,,,,,,9.0,,6.7,,,1.0,2.0,,5.0,,2.0,,20.0,17.0,32.0,1,4.0,49.0,1.0,,,1.0
2018-19,7828015,14,39,Wolverhampton_Wanderers,Away,17737,38533,Rui Patrício,rui-patricio,G,False,,,11.0,3.0,13.0,16.0,,1.0,5.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,3.0,1.0,5.9,,,,1.0,,,,14.0,,5.0,14.0,19.0,0,,23.0,,,,
2018-19,7828015,14,39,Wolverhampton_Wanderers,Away,22100,41727,Ryan Bennett,ryan-bennett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828015,14,39,Wolverhampton_Wanderers,Away,98449,94147,Conor Coady,conor-coady,D,False,,,2.0,3.0,9.0,12.0,,1.0,4.0,,,,1.0,1.0,,,1.0,3.0,,,,,,,,,,,90.0,,1.0,,,,,7.0,,7.0,,,,7.0,,,,8.0,,10.0,9.0,19.0,0,2.0,29.0,,,,1.0
