season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385511,1,1,Manchester_United,Home,105734,80607,Christian Eriksen,christian-eriksen,M,False,2.0,,2.0,32.0,14.0,44.0,1.0,,8.0,,,1.0,1.0,,,2.0,4.0,3.0,,,0.0801892,0.1441,0.5413,,,,,,,,3.0,,90.0,2.0,1.0,,,,,,23.0,,7.3,,,,,1.0,,6.0,,7.0,,48.0,17.0,59.0,3,2.0,79.0,2.0,1.0,,2.0
2022-23,10385511,1,1,Manchester_United,Home,243623,101582,Fred,fred,M,False,,,,16.0,17.0,33.0,,,4.0,,,,2.0,,,1.0,4.0,,,,0.0148814,0.0314,0.0,1.0,,,,,,2.0,,,53.0,,,,,,,,9.0,,6.3,,,1.0,,1.0,,,,1.0,,19.0,22.0,41.0,1,,49.0,,,,
2022-23,10385511,1,1,Manchester_United,Home,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,2.0,,3.0,41.0,13.0,52.0,1.0,,4.0,1.0,,,,,,2.0,4.0,5.0,,,0.278135,0.1869,0.0,,,,,,,,2.0,,89.0,,,,,,,,21.0,,7.2,,,1.0,,,3.0,7.0,,5.0,1.0,58.0,13.0,64.0,1,,85.0,1.0,3.0,2.0,
2022-23,10385511,1,1,Manchester_United,Home,361790,180184,Donny van de Beek,donny-van-de-beek,M,True,,,,8.0,1.0,9.0,,2.0,1.0,,,,,,,,,2.0,,,0.0211263,0.0,0.0,,,,,,,,,,12.0,,,,,,,,1.0,,6.7,,,,,,,,,,,9.0,1.0,10.0,0,,10.0,,,,
2022-23,10385511,1,1,Manchester_United,Home,851100,209243,Jadon Sancho,jadon-sancho,M,False,,,3.0,22.0,5.0,27.0,,,2.0,,,,,,,,1.0,2.0,,,0.109456,0.0,0.0,,,,,,,,2.0,,89.0,,,,,,,,9.0,,7.0,,,,,,3.0,3.0,,3.0,,29.0,5.0,31.0,0,,42.0,1.0,,2.0,
2022-23,10385511,1,1,Manchester_United,Home,879346,195851,Scott McTominay,scott-mctominay,M,False,,,2.0,12.0,6.0,18.0,,2.0,5.0,,,1.0,,,,,3.0,4.0,,,0.0184993,0.0312,0.0,2.0,,,,,,2.0,,,78.0,,,,,,,,12.0,,6.3,,,,,,1.0,,,2.0,,18.0,9.0,27.0,1,,38.0,2.0,2.0,,
2022-23,10385511,1,1,Manchester_United,Home,927361,232928,James Garner,james-garner,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385510,2,1,Manchester_United,Away,105734,80607,Christian Eriksen,christian-eriksen,M,False,,,1.0,43.0,18.0,61.0,1.0,1.0,5.0,,1.0,,,,,,1.0,1.0,1.0,,0.185322,0.2705,0.1392,,,,,,,2.0,,,87.0,1.0,,,,,,,14.0,,6.1,,,1.0,,2.0,,5.0,,2.0,,54.0,21.0,70.0,2,,85.0,,,,
2022-23,10385510,2,1,Manchester_United,Away,243623,101582,Fred,fred,M,False,,,,22.0,8.0,30.0,,,3.0,,,,,,,,,1.0,,,0.0322439,0.0,0.0,,,,,,,1.0,,,45.0,,,,,,,,7.0,,6.5,,,,,,,,,1.0,,22.0,13.0,35.0,0,1.0,42.0,2.0,,,1.0
2022-23,10385510,2,1,Manchester_United,Away,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,2.0,,1.0,33.0,13.0,44.0,1.0,,5.0,,,1.0,1.0,,,,4.0,3.0,,,0.0396752,0.1415,0.0,3.0,,,,,,3.0,1.0,,90.0,,,,,,,,10.0,,6.9,,,2.0,,1.0,,5.0,,4.0,,42.0,14.0,51.0,3,2.0,69.0,,1.0,,1.0
