season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352327,1,1,Manchester_United,Home,105734,80607,Christian Eriksen,christian-eriksen,M,True,,,,6.0,2.0,8.0,,,3.0,,,,,,,,1.0,,,,0.00781473,0.0,0.0,1.0,,,,,,,,,22.0,,,,,,,,6.0,,6.6,,,,,,,,,1.0,,12.0,2.0,14.0,0,,16.0,,,,
2023-24,11352327,1,1,Manchester_United,Home,122951,61256,Casemiro,casemiro,M,False,,,4.0,26.0,25.0,51.0,2.0,1.0,9.0,1.0,,,4.0,,,4.0,12.0,3.0,,,0.0660663,0.0,0.0,2.0,,,,,,1.0,2.0,,90.0,,3.0,,,,,,17.0,,7.1,,,,,5.0,,1.0,,8.0,,35.0,28.0,62.0,0,2.0,86.0,1.0,,,1.0
2023-24,11352327,1,1,Manchester_United,Home,191176,148225,Anthony Martial,anthony-martial,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352327,1,1,Manchester_United,Home,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,2.0,,4.0,25.0,11.0,34.0,3.0,,9.0,,,1.0,5.0,,,2.0,11.0,6.0,,,0.723876,0.0241,0.0,,,,,,,1.0,4.0,,90.0,,1.0,,,,,,20.0,,7.3,,,,,,1.0,7.0,,4.0,,38.0,13.0,44.0,1,6.0,67.0,1.0,,,2.0
2023-24,11352327,1,1,Manchester_United,Home,851100,209243,Jadon Sancho,jadon-sancho,M,True,,,,7.0,4.0,11.0,,,4.0,,,,1.0,,,,2.0,1.0,,,0.0534056,0.0,0.0,,,,,,,1.0,1.0,,22.0,,,,,,,,7.0,,6.7,,,,,,1.0,1.0,,1.0,,11.0,5.0,15.0,0,,21.0,,1.0,,
2023-24,11352327,1,1,Manchester_United,Home,879346,195851,Scott McTominay,scott-mctominay,M,True,,,,2.0,,2.0,2.0,1.0,,,,,,,,1.0,3.0,2.0,,,0.0005687,0.0,0.0,,,,,,,,,,12.0,,1.0,,,,,,1.0,,6.7,,,,,,,,,,,2.0,,2.0,0,1.0,5.0,,,,1.0
2023-24,11352327,1,1,Manchester_United,Home,958380,467169,Antony,antony,M,False,,,1.0,15.0,9.0,24.0,1.0,,8.0,,1.0,2.0,2.0,,,1.0,5.0,4.0,,,0.0488771,0.1849,0.0,1.0,,,,,,,3.0,,77.0,1.0,,,,,,,9.0,,7.2,,,,,,2.0,3.0,,1.0,,23.0,9.0,29.0,3,,44.0,,2.0,2.0,
2023-24,11352327,1,1,Manchester_United,Home,989803,488404,Facundo Pellistri,facundo-pellistri,M,True,,,,1.0,1.0,2.0,,1.0,1.0,,,,1.0,,,,2.0,3.0,,,0.00181737,0.4441,0.0,,,,,,,,,,13.0,,,,,,,,2.0,,6.8,,,1.0,,2.0,1.0,,,,,1.0,2.0,3.0,1,1.0,9.0,,1.0,,1.0
2023-24,11352407,2,1,Manchester_United,Away,105734,80607,Christian Eriksen,christian-eriksen,M,True,,,1.0,12.0,4.0,16.0,,,2.0,,,,,,,,,2.0,,,0.00936989,0.0,0.0,,,,,,,,,,24.0,,1.0,,,,,,2.0,,6.9,,,,,,,,,2.0,,13.0,4.0,17.0,0,2.0,23.0,,,,2.0
2023-24,11352407,2,1,Manchester_United,Away,122951,61256,Casemiro,casemiro,M,False,,,1.0,15.0,14.0,29.0,,3.0,4.0,,1.0,3.0,2.0,,,,5.0,7.0,,,0.0224527,0.392,0.2891,2.0,,,,,,1.0,,,90.0,2.0,,,,,,,9.0,,6.8,,,,,2.0,1.0,,,4.0,1.0,21.0,15.0,36.0,5,3.0,55.0,1.0,1.0,,2.0
