season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025184,6,1,Manchester_United,Away,846425,232112,Manuel Ugarte,manuel-ugarte,M,False,,,,10.0,18.0,28.0,1.0,2.0,,5.0,,,,,,,2.0,5.0,6.0,,,0.0084532,,,1.0,0.0,,,,,,,,,,,,,66.0,,,,,,,,8.0,,,6.7,,,,,,1.0,1.0,,,2.0,,13.0,20.0,33.0,,,0,3.0,45.0,,1.0,,3.0
2025-26,14025184,6,1,Manchester_United,Away,1142175,516895,Kobbie Mainoo,kobbie-mainoo,M,True,,,1.0,12.0,8.0,20.0,1.0,,,1.0,,,,,,,,2.0,1.0,,,0.00398595,,,1.0,0.0,,,,,,,,,,,,,24.0,,,,,,,,4.0,,,6.5,,,,,,,,,,2.0,,15.0,9.0,24.0,,,0,1.0,26.0,,,,
2025-26,14025184,6,1,Manchester_United,Away,1397168,596777,Patrick Dorgu,dorgu-patrick,M,False,,,,6.0,14.0,20.0,3.0,4.0,,5.0,,,,,,,1.0,9.0,12.0,,,0.00748859,,,3.0,0.0,,,,,2.0,,,,,,,,85.0,,,,,,,,13.0,,,6.7,,,,,,3.0,3.0,1.0,,,1.0,10.0,17.0,27.0,,,0,2.0,49.0,1.0,5.0,1.0,2.0
2025-26,14025227,7,1,Manchester_United,Home,122951,61256,Casemiro,casemiro,M,False,,,,22.0,27.0,49.0,,2.0,,8.0,,,,1.0,,,,2.0,6.0,,,0.0231239,0.0692,,1.0,0.0,,,,,,,,,,,,,85.0,,1.0,,,,,,12.0,,,7.2,,,1.0,,,2.0,1.0,,,2.0,,31.0,29.0,60.0,,,1,3.0,70.0,1.0,,1.0,1.0
2025-26,14025227,7,1,Manchester_United,Home,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,1.0,,2.0,27.0,12.0,39.0,,,,4.0,,,1.0,4.0,,,,4.0,2.0,,,0.302686,0.1683,0.6357,,0.0,,,,1.0,2.0,3.0,,,,,,,90.0,1.0,,,,,,,13.0,,,7.7,,,1.0,,,3.0,,2.0,,4.0,,33.0,17.0,50.0,,,3,,65.0,,2.0,,
2025-26,14025227,7,1,Manchester_United,Home,846425,232112,Manuel Ugarte,manuel-ugarte,M,True,,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,0.00034658,,,,0.0,,,,,,,,,,,,,11.0,,,,,,,,2.0,,,6.6,,,,,,,,,,,,2.0,1.0,3.0,,,0,,4.0,1.0,,,
2025-26,14025227,7,1,Manchester_United,Home,971037,493250,Amad Diallo,diallo-amad,M,False,,,,19.0,20.0,39.0,,,,6.0,,1.0,,2.0,,,1.0,6.0,8.0,,,0.0994217,0.6428,0.1283,,0.0,,,,,,3.0,,,,,,,90.0,1.0,,,,,,,8.0,,,7.6,,,1.0,,,2.0,6.0,,,,1.0,19.0,20.0,39.0,,,2,2.0,63.0,3.0,3.0,3.0,2.0
2025-26,14025227,7,1,Manchester_United,Home,1142175,516895,Kobbie Mainoo,kobbie-mainoo,M,True,,,,3.0,1.0,4.0,,,,,,,,,,,1.0,2.0,1.0,,,0.00413079,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,,2.0,,,6.6,,,,,,,1.0,,,,,3.0,1.0,4.0,,,0,1.0,7.0,,,,1.0
2025-26,14025227,7,1,Manchester_United,Home,1397168,596777,Patrick Dorgu,dorgu-patrick,M,True,,,2.0,,4.0,4.0,2.0,1.0,,1.0,,,,,,,,2.0,3.0,,,9.573e-05,,,1.0,0.0,,,,,1.0,1.0,,,,,,,26.0,,,,,,,,6.0,,,6.8,,,,,,,,,,3.0,,2.0,4.0,6.0,,,0,1.0,17.0,2.0,1.0,,1.0
2025-26,14025241,8,1,Manchester_United,Away,122951,61256,Casemiro,casemiro,M,False,,,1.0,8.0,8.0,16.0,,1.0,1.0,,,,,,,,,2.0,6.0,,,0.00245545,,,2.0,0.0,,,,,,,,,,,,,58.0,,,,,,,,3.0,,,7.0,,,,,6.2936546616413,2.0,,,,3.0,,10.0,9.0,19.0,3.045,,0,3.0,30.0,,2.0,,2.0
2025-26,14025241,8,1,Manchester_United,Away,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,2.0,,4.0,20.0,6.0,26.0,1.0,,5.0,5.0,1.0,,1.0,,,,2.0,3.0,3.0,,,0.12416,0.1999,,,1.0,,,,1.0,,3.0,,,,,,,85.0,,,,,,,,15.0,,,7.1,,,1.0,,62.067535879347,2.0,,5.0,,5.0,,24.0,8.0,32.0,21.105,,2,1.0,54.0,4.0,2.0,,
2025-26,14025241,8,1,Manchester_United,Away,846425,232112,Manuel Ugarte,manuel-ugarte,M,True,,,,5.0,2.0,7.0,,,1.0,,,,,1.0,,,,1.0,1.0,,,0.00232561,,,,0.0,,,,,1.0,,,,,,,,32.0,,,,,,,,,,,6.6,,,,,4.1540866625529,4.0,,,,,,5.0,2.0,7.0,-3.99,,0,1.0,14.0,,,,
2025-26,14025241,8,1,Manchester_United,Away,971037,493250,Amad Diallo,diallo-amad,M,False,,,1.0,13.0,9.0,22.0,,,9.0,4.0,1.0,,,,,,,4.0,2.0,,,0.19488,,,3.0,1.0,,,,,1.0,2.0,,,,,,,59.0,,,,,,,,4.0,,,7.0,,,,,106.89330140975,1.0,2.0,,,2.0,,13.0,10.0,23.0,-32.865,,0,1.0,36.0,1.0,,1.0,1.0
2025-26,14025241,8,1,Manchester_United,Away,1142175,516895,Kobbie Mainoo,kobbie-mainoo,M,True,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,14.0,,,,,,,,,,,6.5,,,,,,1.0,,,,,,,,,,,0,,2.0,,,,
2025-26,14025241,8,1,Manchester_United,Away,1397168,596777,Patrick Dorgu,dorgu-patrick,M,True,,,,6.0,1.0,7.0,1.0,1.0,4.0,2.0,,,,2.0,,,,5.0,4.0,,,0.0169661,,,1.0,0.0,,,,,1.0,1.0,1.0,,,,,,31.0,,,,,,,,9.0,,,6.6,,,,,26.606595489429,2.0,1.0,1.0,,1.0,,10.0,2.0,12.0,-11.865,,0,3.0,26.0,2.0,,,2.0
2025-26,14025267,9,1,Manchester_United,Home,122951,61256,Casemiro,casemiro,M,False,,,2.0,16.0,9.0,25.0,1.0,,,5.0,,,,1.0,,,1.0,3.0,4.0,,,0.0222661,0.0193,0.1042,,1.0,1.0,,,,2.0,1.0,,,,,,,70.0,1.0,1.0,,,,,,10.0,,,8.4,,,,,,1.0,,,,4.0,,22.0,10.0,32.0,,,1,3.0,48.0,2.0,1.0,,1.0
2025-26,14025267,9,1,Manchester_United,Home,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,,,2.0,35.0,9.0,44.0,2.0,,,7.0,1.0,1.0,1.0,3.0,,,,9.0,9.0,,,0.193112,0.3847,0.7312,1.0,0.0,,,,,2.0,2.0,,,,,,,90.0,2.0,1.0,,,,,,16.0,,,7.3,,,1.0,,,2.0,6.0,2.0,,3.0,,40.0,11.0,51.0,,,4,3.0,83.0,4.0,3.0,3.0,3.0
2025-26,14025267,9,1,Manchester_United,Home,846425,232112,Manuel Ugarte,manuel-ugarte,M,True,,,,3.0,4.0,7.0,,1.0,,2.0,,,,1.0,,,,1.0,4.0,,,0.00216057,,,,0.0,,,,,1.0,,,,,,,,9.0,,,,,,,,2.0,,,6.8,,,,,,,,,,,,5.0,4.0,9.0,,,0,2.0,14.0,,1.0,,1.0
2025-26,14025267,9,1,Manchester_United,Home,971037,493250,Amad Diallo,diallo-amad,M,False,,,1.0,18.0,5.0,23.0,1.0,,,4.0,,,,2.0,,,,3.0,2.0,,,0.0129215,,,,0.0,,,,,1.0,,,,,,,,70.0,,,,,,,,9.0,,,6.4,,,,,,,1.0,1.0,,1.0,,24.0,6.0,30.0,,,0,,41.0,,1.0,1.0,
2025-26,14025267,9,1,Manchester_United,Home,1142175,516895,Kobbie Mainoo,kobbie-mainoo,M,True,,,,7.0,1.0,8.0,1.0,1.0,,2.0,,,,1.0,,,,3.0,3.0,,1.0,0.011774,,,,0.0,,,,,1.0,1.0,,,,,,,20.0,,,,,,,,4.0,,,6.2,,,,,,,2.0,,,,,8.0,1.0,9.0,,,0,1.0,19.0,2.0,,1.0,
2025-26,14025267,9,1,Manchester_United,Home,1397168,596777,Patrick Dorgu,dorgu-patrick,M,True,,,,3.0,2.0,5.0,,1.0,,1.0,,,,1.0,,,1.0,3.0,4.0,,,0.00299591,,,1.0,0.0,,,,,,,,,,,,,20.0,,,,,,,,4.0,,,6.1,,,,,,,,,,,,3.0,2.0,5.0,,,0,2.0,14.0,1.0,1.0,,1.0
2025-26,14025285,10,1,Manchester_United,Away,122951,61256,Casemiro,casemiro,M,False,,,3.0,21.0,31.0,52.0,5.0,6.0,,8.0,,,2.0,2.0,,,,9.0,10.0,,,0.26821,0.22,0.6912,3.0,0.0,1.0,,,,1.0,3.0,,,,,,,90.0,1.0,1.0,,,,,,15.0,,,8.0,,,1.0,,,1.0,1.0,1.0,,6.0,,31.0,32.0,63.0,,,4,3.0,83.0,2.0,,1.0,3.0
2025-26,14025285,10,1,Manchester_United,Away,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,1.0,,8.0,31.0,35.0,66.0,,1.0,,6.0,,,1.0,2.0,,,1.0,3.0,3.0,,,0.133416,0.0858,,,1.0,,,,1.0,2.0,4.0,,,,,,,90.0,,,,,,,,13.0,,,7.3,,,1.0,,,1.0,,1.0,,11.0,,37.0,38.0,75.0,,,2,,90.0,3.0,2.0,,
2025-26,14025285,10,1,Manchester_United,Away,846425,232112,Manuel Ugarte,manuel-ugarte,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025285,10,1,Manchester_United,Away,971037,493250,Amad Diallo,diallo-amad,M,False,2.0,,2.0,17.0,19.0,36.0,2.0,2.0,,6.0,,,,1.0,,,2.0,7.0,4.0,,,0.134297,0.1829,0.5993,,0.0,1.0,,,,,1.0,,,,,,,90.0,3.0,1.0,,,,,,17.0,,,7.7,,,1.0,,,2.0,2.0,2.0,,3.0,1.0,22.0,22.0,44.0,,,4,1.0,69.0,2.0,1.0,,1.0
2025-26,14025285,10,1,Manchester_United,Away,1142175,516895,Kobbie Mainoo,kobbie-mainoo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025285,10,1,Manchester_United,Away,1397168,596777,Patrick Dorgu,dorgu-patrick,M,True,,,,1.0,5.0,6.0,1.0,,,3.0,,,,,,,,2.0,,,,0.00074315,0.3253,0.0871,,0.0,,,,,,,,,,,,,22.0,1.0,,,,,,,3.0,,,6.4,,,1.0,,,,1.0,1.0,,,,1.0,6.0,7.0,,,2,,12.0,,,,
2025-26,14025057,11,1,Manchester_United,Away,122951,61256,Casemiro,casemiro,M,False,,,2.0,8.0,17.0,25.0,2.0,1.0,,4.0,,,,3.0,,,2.0,7.0,6.0,,1.0,0.00683093,,,,0.0,,,,,,,,,,,,,72.0,,,,,,,,10.0,,,6.7,,,,,,4.0,,,,2.0,,11.0,19.0,30.0,,,0,4.0,44.0,3.0,1.0,,1.0
2025-26,14025057,11,1,Manchester_United,Away,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,1.0,,8.0,18.0,16.0,34.0,,,,6.0,,,,1.0,,,2.0,5.0,3.0,,,0.0753184,0.2405,,1.0,1.0,,,,,,1.0,,,,,,,90.0,,,,,,,,16.0,,,7.2,,,1.0,,,,2.0,4.0,,11.0,,20.0,22.0,42.0,,,1,2.0,62.0,,,1.0,1.0
2025-26,14025057,11,1,Manchester_United,Away,846425,232112,Manuel Ugarte,manuel-ugarte,M,True,,,,3.0,5.0,8.0,1.0,1.0,,4.0,,,,,,,,1.0,4.0,,,0.00115933,,,,0.0,,,,,,,,,,,,,18.0,,,,,,,,2.0,,,6.7,,,,,,1.0,1.0,,,,,3.0,6.0,9.0,,,0,1.0,14.0,1.0,1.0,1.0,1.0
2025-26,14025057,11,1,Manchester_United,Away,971037,493250,Amad Diallo,diallo-amad,M,False,1.0,,1.0,12.0,12.0,24.0,1.0,2.0,,6.0,1.0,,,4.0,,,3.0,9.0,6.0,,,0.279523,,,1.0,1.0,,,,,,3.0,,,,,,,90.0,,,,,,,,13.0,,,6.8,,,,,,1.0,,1.0,,3.0,,19.0,13.0,32.0,,,0,2.0,46.0,1.0,2.0,,2.0
