season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,9258868,1,1,Manchester_United,Away,28367,43670,Juan Mata,juan-mata,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9258868,1,1,Manchester_United,Away,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,4.0,38.0,26.0,64.0,,2.0,12.0,,,,,1.0,3.0,3.0,,,2.0,,,,,2.0,1.0,,90.0,,,,,,,,6.0,,7.0,,,,,,,,,5.0,,40.0,29.0,69.0,0,1.0,77.0,,,,1.0
2020-21,9258868,1,1,Manchester_United,Away,111802,74208,Paul Pogba,paul-pogba,M,False,,,7.0,37.0,34.0,71.0,1.0,5.0,8.0,,,,,,2.0,12.0,,,1.0,,1.0,,,2.0,2.0,,90.0,1.0,,,,,,,14.0,,8.5,,,,,5.0,1.0,1.0,,9.0,1.0,46.0,36.0,81.0,1,2.0,106.0,2.0,4.0,1.0,2.0
2020-21,9258868,1,1,Manchester_United,Away,191176,148225,Anthony Martial,anthony-martial,M,False,,,,24.0,9.0,33.0,1.0,1.0,2.0,,1.0,2.0,,1.0,4.0,2.0,,,2.0,,,,,,1.0,,89.0,2.0,,,,,,,9.0,,6.7,,,1.0,,,,1.0,,,1.0,28.0,10.0,37.0,5,,52.0,3.0,1.0,,
2020-21,9258868,1,1,Manchester_United,Away,243623,101582,Fred,fred,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9258868,1,1,Manchester_United,Away,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,3.0,,2.0,41.0,13.0,51.0,1.0,,5.0,,,1.0,,,1.0,3.0,,,,,,,,2.0,1.0,,89.0,3.0,,,,,,,19.0,,7.7,,,,,,,7.0,,4.0,,53.0,17.0,63.0,4,,87.0,2.0,3.0,,
2020-21,9258868,1,1,Manchester_United,Away,361790,180184,Donny van de Beek,donny-van-de-beek,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9258868,1,1,Manchester_United,Away,828639,200617,Daniel James,daniel-james,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9258868,1,1,Manchester_United,Away,879346,195851,Scott McTominay,scott-mctominay,M,True,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,9.0,,1.0,,,,,,2.0,,6.7,,,,,1.0,,,,1.0,,2.0,1.0,3.0,0,,5.0,,,,
2020-21,8896928,2,1,Manchester_United,Home,111802,74208,Paul Pogba,paul-pogba,M,False,,,7.0,28.0,12.0,40.0,3.0,2.0,4.0,,,,1.0,3.0,11.0,5.0,,,3.0,,,,,,,,67.0,2.0,1.0,,,,,,18.0,,6.8,,,,,1.0,3.0,,,7.0,,37.0,16.0,53.0,2,1.0,69.0,1.0,,2.0,1.0
