season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436870,1,1,Manchester_United,Home,105734,80607,Christian Eriksen,christian-eriksen,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436870,1,1,Manchester_United,Home,122951,61256,Casemiro,casemiro,M,False,1.0,,2.0,24.0,20.0,43.0,2.0,2.0,,7.0,2.0,,,2.0,,,6.0,7.0,,,0.498426,0.1628,,1.0,0.0,,,,,1.0,3.0,,90.0,,1.0,,,,,,14.0,,,8.4,,,3.0,,,4.0,1.0,3.0,,2.0,2.0,34.0,22.0,53.0,,,3,4.0,81.0,,1.0,,2.0
2024-25,12436870,1,1,Manchester_United,Home,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,,,4.0,30.0,12.0,42.0,2.0,,,6.0,,2.0,2.0,2.0,,2.0,6.0,3.0,,,0.0330703,1.1926,0.9106,,0.0,,,,,,,,90.0,3.0,,,,,,,20.0,,,6.7,,,1.0,,,,1.0,8.0,,6.0,,45.0,13.0,50.0,,,6,2.0,73.0,1.0,,1.0,1.0
2024-25,12436870,1,1,Manchester_United,Home,879346,195851,Scott McTominay,scott-mctominay,M,True,,,1.0,2.0,2.0,4.0,,1.0,,1.0,,,,,,,,1.0,,,0.00079422,,,,0.0,,,,,,,,11.0,,,,,,,,,,,6.6,,,,,,,,,,1.0,,2.0,2.0,4.0,,,0,,4.0,,,,
2024-25,12436870,1,1,Manchester_United,Home,958380,467169,Antony,antony,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436870,1,1,Manchester_United,Home,971037,493250,Amad Diallo,diallo-amad,M,False,1.0,,,21.0,6.0,26.0,1.0,,,6.0,,,,,,2.0,3.0,2.0,,,0.132972,,,,0.0,,,,,2.0,1.0,,61.0,,,,,,,,9.0,,,7.1,,,,,,,1.0,2.0,,1.0,,25.0,6.0,29.0,,,0,1.0,41.0,2.0,,1.0,1.0
2024-25,12436870,1,1,Manchester_United,Home,1084356,490881,Toby Collyer,toby-collyer,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436870,1,1,Manchester_United,Home,1142175,516895,Kobbie Mainoo,kobbie-mainoo,M,False,,,3.0,20.0,17.0,37.0,3.0,2.0,,6.0,,,,1.0,,4.0,12.0,13.0,,,0.0135142,0.0298,,3.0,0.0,,,,,5.0,,,84.0,,,,,,,,10.0,,,7.6,,,1.0,,,,5.0,,,3.0,,23.0,18.0,41.0,,,1,3.0,66.0,1.0,4.0,4.0,3.0
2024-25,12436888,2,1,Manchester_United,Away,105734,80607,Christian Eriksen,christian-eriksen,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436888,2,1,Manchester_United,Away,122951,61256,Casemiro,casemiro,M,False,,,4.0,13.0,31.0,44.0,1.0,,,4.0,,,,,,1.0,2.0,6.0,,,0.0178974,0.0965,0.0404,,0.0,,,,,,,,90.0,1.0,,,,,,,11.0,,,7.3,,,2.0,,,,,,,5.0,,20.0,33.0,53.0,,,3,5.0,69.0,,1.0,,3.0
