season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,substitute.1,totalShots
2010-11,1379600,1,1,Manchester_United,Home,754,3,Ryan Giggs,ryan-giggs,M,True,0.0,1.0,19.0,0.0,,,0.0
2010-11,1379600,1,1,Manchester_United,Home,761,363,Paul Scholes,paul-scholes,M,False,2.0,0.0,90.0,0.0,,,0.0
2010-11,1379600,1,1,Manchester_United,Home,765,14295,Darren Fletcher,darren-fletcher,M,False,0.0,1.0,90.0,0.0,,,0.0
2010-11,1379600,1,1,Manchester_United,Home,938,2404,Michael Carrick,michael-carrick,M,True,,,,,,,
2010-11,1379600,1,1,Manchester_United,Home,17740,38530,Nani,nani,M,False,0.0,0.0,71.0,0.0,,,0.0
2010-11,1379607,2,1,Manchester_United,Away,754,3,Ryan Giggs,ryan-giggs,M,True,0.0,0.0,16.0,0.0,,,0.0
2010-11,1379607,2,1,Manchester_United,Away,761,363,Paul Scholes,paul-scholes,M,False,0.0,1.0,90.0,0.0,,,0.0
2010-11,1379607,2,1,Manchester_United,Away,765,14295,Darren Fletcher,darren-fletcher,M,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379607,2,1,Manchester_United,Away,938,2404,Michael Carrick,michael-carrick,M,True,,,,,,,
2010-11,1379607,2,1,Manchester_United,Away,2496,12882,Ji-Sung Park,ji-sung-park,M,False,0.0,0.0,66.0,0.0,,,0.0
2010-11,1379607,2,1,Manchester_United,Away,17740,38530,Nani,nani,M,True,0.0,0.0,24.0,0.0,1.0,,0.0
2010-11,1379620,3,1,Manchester_United,Home,754,3,Ryan Giggs,ryan-giggs,M,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379620,3,1,Manchester_United,Home,761,363,Paul Scholes,paul-scholes,M,False,0.0,0.0,74.0,0.0,,,0.0
2010-11,1379620,3,1,Manchester_United,Home,765,14295,Darren Fletcher,darren-fletcher,M,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379620,3,1,Manchester_United,Home,938,2404,Michael Carrick,michael-carrick,M,True,0.0,0.0,16.0,0.0,,,0.0
2010-11,1379620,3,1,Manchester_United,Home,17740,38530,Nani,nani,M,False,1.0,1.0,90.0,0.0,,,0.0
2010-11,1379794,4,1,Manchester_United,Away,754,3,Ryan Giggs,ryan-giggs,M,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379794,4,1,Manchester_United,Away,761,363,Paul Scholes,paul-scholes,M,False,1.0,0.0,90.0,0.0,,,0.0
2010-11,1379794,4,1,Manchester_United,Away,765,14295,Darren Fletcher,darren-fletcher,M,False,0.0,1.0,90.0,0.0,,,0.0
2010-11,1379794,4,1,Manchester_United,Away,2496,12882,Ji-Sung Park,ji-sung-park,M,True,0.0,0.0,9.0,0.0,,,0.0
2010-11,1379794,4,1,Manchester_United,Away,17740,38530,Nani,nani,M,False,2.0,0.0,90.0,0.0,,,0.0
2010-11,1379794,4,1,Manchester_United,Away,21073,27707,Darron Gibson,darron-gibson,M,True,,,,,,,
2010-11,1379806,5,1,Manchester_United,Home,754,3,Ryan Giggs,ryan-giggs,M,False,1.0,0.0,82.0,0.0,,,0.0
2010-11,1379806,5,1,Manchester_United,Home,761,363,Paul Scholes,paul-scholes,M,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379806,5,1,Manchester_United,Home,765,14295,Darren Fletcher,darren-fletcher,M,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379806,5,1,Manchester_United,Home,17740,38530,Nani,nani,M,False,1.0,0.0,88.0,0.0,,,0.0
2010-11,1379806,5,1,Manchester_United,Home,17887,27258,Anderson,anderson,M,True,0.0,0.0,2.0,0.0,,,0.0
2010-11,1379806,5,1,Manchester_United,Home,21073,27707,Darron Gibson,darron-gibson,M,True,0.0,0.0,2.0,0.0,,,0.0
2010-11,1379815,6,1,Manchester_United,Away,754,3,Ryan Giggs,ryan-giggs,M,False,0.0,0.0,53.0,0.0,,,0.0
2010-11,1379815,6,1,Manchester_United,Away,761,363,Paul Scholes,paul-scholes,M,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379815,6,1,Manchester_United,Away,765,14295,Darren Fletcher,darren-fletcher,M,False,0.0,0.0,71.0,0.0,,,0.0
2010-11,1379815,6,1,Manchester_United,Away,2496,12882,Ji-Sung Park,ji-sung-park,M,True,0.0,0.0,37.0,0.0,,,0.0
2010-11,1379815,6,1,Manchester_United,Away,17740,38530,Nani,nani,M,False,1.0,1.0,90.0,0.0,,,0.0
2010-11,1379815,6,1,Manchester_United,Away,17887,27258,Anderson,anderson,M,True,,,,,,,
2010-11,1379827,7,1,Manchester_United,Away,761,363,Paul Scholes,paul-scholes,M,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379827,7,1,Manchester_United,Away,765,14295,Darren Fletcher,darren-fletcher,M,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379827,7,1,Manchester_United,Away,17740,38530,Nani,nani,M,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379827,7,1,Manchester_United,Away,17887,27258,Anderson,anderson,M,False,0.0,0.0,80.0,0.0,,,0.0
2010-11,1379827,7,1,Manchester_United,Away,21073,27707,Darron Gibson,darron-gibson,M,True,,,,,,,
2010-11,1379827,7,1,Manchester_United,Away,124950,84374,Bebé,bebe,M,True,0.0,0.0,10.0,0.0,,,0.0
2010-11,1379839,8,1,Manchester_United,Home,754,3,Ryan Giggs,ryan-giggs,M,False,0.0,0.0,42.0,0.0,,,0.0
2010-11,1379839,8,1,Manchester_United,Home,761,363,Paul Scholes,paul-scholes,M,True,0.0,0.0,18.0,0.0,,,0.0
2010-11,1379839,8,1,Manchester_United,Home,938,2404,Michael Carrick,michael-carrick,M,False,0.0,0.0,72.0,0.0,,,0.0
2010-11,1379839,8,1,Manchester_United,Home,17740,38530,Nani,nani,M,False,1.0,1.0,90.0,0.0,,,0.0
