matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
755508,21.0,2015-01-10 15:00:00,7,Aston Villa,Away,203.0,20.0,2.0,3.0,1.0,4.0,,211.0,3.0,1.0,9.0,8.0,17.0,44.0,411.0,,,20.0,20.0,33.0,6.0,2.0,,,,,,,,,,,8.0,,,,,,2.0,9.0,2.0,,,,72.0,67.0,1.0,1.0,,6.0,20.0,5.0,7.0,,,6.0,10.0,5.0,,16.0,1.0,53.0,76.0,6.0,37.0,27.0,,1.0,88.0,6.0,16.0,,,3.0,1.0,,186.0,,,,,,,7.0,,,,4.0,,,,,27.0,,14.0,14.0,1.0,9.0,144.0,87.0,50.0,6.0,,4.0,4.0,1.0,498.0,,,3.0,2.0,,42.0,89.0,29.0,,,,,178.0,178.0,3.0,25.0,25.0,62.4,,,20.0,0.0,,,,125.0,2.0,,2.0,1.0,,,6.0,,3.0,86.0,394.0,14.0,8.0,233.0,39.0,37.0,13.0,6.0,22.0,16.0,,141.0,4.0,316.0,4.0,1.0,34.0,17.0,93.0,6.0,527.0,,1.0,12.0,20.0,,23.0,1.0,762.0,,11.0,8.0,6.0,16.0,0.0
755513,22.0,2015-01-17 15:00:00,7,Aston Villa,Home,130.0,21.0,2.0,10.0,8.0,1.0,1.0,210.0,4.0,1.0,5.0,7.0,13.0,39.0,330.0,,1.0,21.0,16.0,22.0,6.0,5.0,,,,,,,,1.0,,,11.0,,,,,2.0,6.0,10.0,2.0,,,,55.0,59.0,,1.0,,1.0,15.0,4.0,7.0,,,9.0,10.0,9.0,,17.0,1.0,54.0,59.0,1.0,15.0,8.0,1.0,,73.0,13.0,9.0,,,1.0,1.0,,141.0,,,,,,,9.0,,,,,,,,,8.0,,15.0,15.0,2.0,6.0,120.0,84.0,48.0,5.0,,7.0,4.0,4.0,390.0,,,2.0,,,68.0,52.0,32.0,,,,,152.0,152.0,2.0,14.0,28.0,48.5,,,15.0,0.0,,,,105.0,2.0,1.0,3.0,,1.0,,7.0,,2.0,84.0,307.0,8.0,11.0,151.0,30.0,15.0,12.0,9.0,29.0,20.0,,127.0,3.0,299.0,,1.0,26.0,13.0,81.0,1.0,421.0,,0.0,15.0,20.0,1.0,25.0,1.0,628.0,,15.0,8.0,9.0,15.0,0.0
755523,23.0,2015-02-01 13:30:00,7,Aston Villa,Away,234.0,16.0,,3.0,3.0,,,233.0,4.0,1.0,4.0,10.0,19.0,37.0,464.0,,,17.0,25.0,13.0,6.0,,,,1.0,,,1.0,,,,,8.0,,,,,,5.0,8.0,5.0,,,,102.0,59.0,1.0,1.0,,3.0,21.0,2.0,16.0,,,7.0,7.0,12.0,,12.0,2.0,63.0,47.0,3.0,18.0,15.0,,,56.0,10.0,6.0,,,3.0,,1.0,187.0,,,,,,,5.0,,,,1.0,,,,1.0,15.0,,10.0,10.0,6.0,4.0,137.0,96.0,71.0,7.0,,4.0,2.0,2.0,530.0,,,2.0,,,71.0,73.0,23.0,1.0,1.0,1.0,,136.0,136.0,3.0,26.0,23.0,52.0,,,21.0,0.0,,,,123.0,2.0,1.0,3.0,,,,5.0,,3.0,80.0,449.0,14.0,6.0,253.0,36.0,18.0,14.0,7.0,26.0,19.0,,121.0,6.0,322.0,1.0,1.0,23.0,19.0,69.0,,549.0,,0.0,9.0,18.0,,20.0,2.0,719.0,,9.0,10.0,7.0,13.0,0.0
755533,24.0,2015-02-07 15:00:00,7,Aston Villa,Home,244.0,21.0,2.0,7.0,5.0,1.0,,195.0,1.0,1.0,5.0,7.0,22.0,34.0,432.0,,,13.0,15.0,15.0,6.0,1.0,,,,,,,,,,,6.0,,,,,,4.0,8.0,4.0,,,,89.0,65.0,1.0,,1.0,,9.0,2.0,7.0,,,7.0,16.0,12.0,1.0,6.0,2.0,45.0,48.0,,30.0,20.0,,1.0,55.0,8.0,7.0,,,2.0,1.0,,152.0,1.0,,1.0,,1.0,,3.0,,,,,,,,1.0,20.0,,17.0,17.0,3.0,5.0,116.0,72.0,51.0,7.0,,5.0,3.0,1.0,484.0,,,3.0,5.0,,60.0,74.0,19.0,,,,,135.0,135.0,4.0,36.0,19.0,51.0,,,9.0,0.0,,,,143.0,2.0,1.0,3.0,,,,5.0,,3.0,69.0,420.0,6.0,8.0,260.0,35.0,30.0,23.0,7.0,36.0,29.0,,108.0,11.0,276.0,,1.0,19.0,23.0,56.0,2.0,500.0,,0.0,8.0,13.0,,16.0,3.0,698.0,,12.0,13.0,7.0,12.0,0.0
755545,25.0,2015-02-10 19:45:00,7,Aston Villa,Away,158.0,14.0,2.0,4.0,2.0,2.0,,231.0,1.0,1.0,5.0,9.0,9.0,40.0,385.0,,,24.0,28.0,17.0,7.0,,,,1.0,,,1.0,,,,,10.0,,,,,,3.0,6.0,4.0,,,,86.0,59.0,,,,2.0,12.0,2.0,6.0,,,7.0,5.0,7.0,,11.0,,57.0,52.0,2.0,18.0,7.0,,,84.0,11.0,15.0,,,3.0,1.0,1.0,159.0,,,,,,,6.0,,,,2.0,,,,,7.0,,16.0,16.0,,5.0,118.0,96.0,44.0,3.0,,3.0,4.0,4.0,470.0,,,2.0,1.0,,86.0,90.0,17.0,,,,,152.0,152.0,4.0,24.0,21.0,62.2,,1.0,12.0,0.0,,,,133.0,1.0,1.0,2.0,,,,5.0,,2.0,95.0,373.0,6.0,7.0,179.0,30.0,18.0,11.0,7.0,20.0,13.0,,158.0,6.0,337.0,2.0,1.0,44.0,10.0,93.0,1.0,496.0,,0.0,11.0,14.0,,25.0,2.0,671.0,,8.0,8.0,7.0,12.0,0.0
755553,26.0,2015-02-21 15:00:00,7,Aston Villa,Home,116.0,10.0,3.0,5.0,2.0,8.0,,151.0,3.0,,3.0,21.0,3.0,39.0,262.0,,,16.0,37.0,30.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,6.0,6.0,5.0,,,,68.0,50.0,,,,3.0,18.0,1.0,5.0,,,11.0,8.0,7.0,,9.0,,62.0,58.0,3.0,22.0,15.0,,,77.0,11.0,14.0,1.0,,5.0,2.0,,176.0,1.0,,1.0,,1.0,,6.0,,,,2.0,,,,,15.0,,12.0,12.0,2.0,3.0,75.0,98.0,55.0,3.0,,,3.0,2.0,365.0,,,2.0,1.0,,57.0,59.0,24.0,1.0,1.0,1.0,,180.0,180.0,2.0,18.0,18.0,52.2,,1.0,18.0,0.0,,,,74.0,2.0,2.0,4.0,1.0,2.0,,,,2.0,72.0,245.0,6.0,3.0,147.0,18.0,22.0,5.0,11.0,28.0,17.0,,128.0,17.0,274.0,2.0,,58.0,5.0,86.0,1.0,393.0,1.0,1.0,3.0,11.0,,24.0,1.0,558.0,,5.0,3.0,11.0,9.0,0.0
755568,27.0,2015-02-28 15:00:00,7,Aston Villa,Away,96.0,17.0,2.0,4.0,2.0,5.0,,163.0,8.0,,4.0,16.0,6.0,58.0,255.0,,,25.0,23.0,39.0,7.0,,,,,,,,,,,,11.0,,,,,1.0,8.0,9.0,5.0,,,,47.0,65.0,,,,3.0,22.0,4.0,9.0,,,5.0,11.0,5.0,,11.0,1.0,64.0,65.0,3.0,35.0,25.0,,,93.0,16.0,6.0,,,3.0,1.0,,159.0,,,,,,,8.0,,,,4.0,,,,,25.0,,15.0,15.0,,4.0,82.0,86.0,55.0,9.0,,4.0,3.0,3.0,343.0,,,6.0,1.0,,67.0,56.0,26.0,,,,,163.0,163.0,1.0,20.0,30.0,50.5,,1.0,22.0,0.0,,,,77.0,1.0,3.0,4.0,,1.0,,7.0,2.0,3.0,79.0,240.0,11.0,7.0,115.0,34.0,35.0,8.0,5.0,22.0,17.0,,148.0,16.0,272.0,4.0,,37.0,7.0,101.0,3.0,365.0,,0.0,14.0,17.0,,30.0,5.0,571.0,,10.0,3.0,5.0,16.0,0.0
755573,28.0,2015-03-03 19:45:00,7,Aston Villa,Home,174.0,15.0,,4.0,4.0,6.0,1.0,231.0,5.0,1.0,4.0,6.0,20.0,24.0,401.0,,2.0,17.0,29.0,32.0,9.0,,,,2.0,,1.0,3.0,,,1.0,1.0,12.0,1.0,,,1.0,,7.0,2.0,1.0,6.0,10.0,,74.0,58.0,1.0,2.0,1.0,4.0,20.0,2.0,2.0,,1.0,,4.0,8.0,,9.0,,59.0,66.0,4.0,46.0,24.0,,,72.0,15.0,13.0,2.0,,7.0,2.0,3.0,184.0,1.0,,1.0,1.0,,,11.0,,,1.0,,,,,,24.0,1.0,9.0,9.0,1.0,4.0,122.0,77.0,39.0,3.0,,3.0,7.0,8.0,483.0,,,,1.0,,71.0,84.0,24.0,,,,1.0,142.0,142.0,3.0,21.0,27.0,58.2,1.0,,20.0,0.0,,,,126.0,,,,,2.0,,6.0,,3.0,91.0,386.0,8.0,10.0,189.0,36.0,46.0,15.0,,14.0,14.0,,150.0,19.0,331.0,,1.0,24.0,21.0,59.0,3.0,506.0,,0.0,16.0,14.0,3.0,19.0,2.0,701.0,15.0,6.0,9.0,,10.0,0.0
755590,29.0,2015-03-14 15:00:00,7,Aston Villa,Away,177.0,14.0,,2.0,2.0,5.0,,288.0,2.0,3.0,2.0,13.0,10.0,36.0,463.0,1.0,,27.0,14.0,16.0,9.0,,2.0,,,,,,,,,1.0,12.0,,,,,1.0,6.0,5.0,7.0,,,,116.0,71.0,2.0,1.0,1.0,3.0,15.0,2.0,15.0,,,5.0,5.0,4.0,,22.0,1.0,68.0,56.0,3.0,17.0,9.0,,,80.0,9.0,10.0,4.0,,2.0,,,195.0,4.0,,2.0,4.0,,1.0,8.0,,,4.0,2.0,,,,,9.0,,9.0,9.0,1.0,2.0,128.0,87.0,49.0,2.0,,4.0,9.0,8.0,534.0,,,3.0,2.0,,96.0,115.0,11.0,,,,,148.0,148.0,9.0,29.0,27.0,59.6,,,15.0,0.0,,,,117.0,,2.0,2.0,,,2.0,4.0,,3.0,142.0,449.0,9.0,13.0,200.0,25.0,17.0,22.0,4.0,13.0,9.0,3.0,181.0,6.0,369.0,2.0,3.0,40.0,10.0,75.0,,556.0,1.0,0.0,14.0,17.0,,28.0,1.0,749.0,,11.0,14.0,5.0,11.0,0.0
755593,30.0,2015-03-21 15:00:00,7,Aston Villa,Home,118.0,16.0,2.0,6.0,4.0,4.0,2.0,148.0,3.0,,6.0,10.0,7.0,31.0,260.0,,,18.0,15.0,21.0,8.0,2.0,,,,,,,,,,,9.0,,,,,,5.0,7.0,2.0,,,,50.0,58.0,,,,3.0,10.0,4.0,14.0,1.0,,4.0,8.0,5.0,,7.0,3.0,55.0,53.0,3.0,15.0,12.0,,,66.0,13.0,8.0,,,3.0,3.0,,159.0,,,,,,,4.0,,,,,,,,,12.0,,10.0,10.0,,6.0,74.0,62.0,27.0,9.0,,4.0,6.0,3.0,341.0,,,2.0,1.0,,44.0,63.0,24.0,,,,,155.0,155.0,4.0,28.0,19.0,42.6,,,10.0,0.0,,,,77.0,4.0,1.0,4.0,,1.0,,5.0,2.0,3.0,78.0,245.0,4.0,10.0,140.0,21.0,15.0,14.0,4.0,20.0,16.0,,134.0,9.0,240.0,1.0,,48.0,7.0,78.0,1.0,360.0,,0.0,12.0,17.0,,21.0,0.0,539.0,,22.0,7.0,4.0,15.0,0.0
755609,31.0,2015-04-04 15:00:00,7,Aston Villa,Away,89.0,11.0,1.0,3.0,2.0,1.0,1.0,80.0,4.0,,1.0,17.0,9.0,34.0,166.0,1.0,,8.0,15.0,12.0,3.0,1.0,,,,,,,,,,,2.0,,,,,2.0,6.0,14.0,6.0,,,,23.0,50.0,,,,8.0,14.0,1.0,10.0,,,2.0,2.0,,,11.0,2.0,50.0,49.0,8.0,35.0,19.0,,1.0,43.0,12.0,15.0,1.0,,3.0,2.0,,107.0,1.0,1.0,1.0,,1.0,,9.0,,,,4.0,,,,1.0,19.0,,17.0,17.0,5.0,2.0,57.0,64.0,33.0,10.0,,2.0,3.0,2.0,207.0,,,4.0,,,36.0,13.0,15.0,,,,,104.0,104.0,2.0,29.0,11.0,23.6,,2.0,14.0,0.0,,,,47.0,2.0,2.0,4.0,,,,2.0,,3.0,33.0,147.0,9.0,5.0,108.0,28.0,35.0,11.0,2.0,6.0,4.0,,66.0,7.0,132.0,4.0,,30.0,10.0,70.0,2.0,234.0,1.0,0.0,5.0,16.0,,14.0,1.0,412.0,,8.0,6.0,2.0,11.0,0.0
755620,32.0,2015-04-11 15:00:00,7,Aston Villa,Away,100.0,13.0,4.0,6.0,2.0,2.0,,153.0,9.0,,1.0,11.0,4.0,35.0,247.0,,,17.0,16.0,21.0,7.0,1.0,,,1.0,,,1.0,,,,1.0,7.0,,,,1.0,1.0,8.0,9.0,5.0,,,,66.0,55.0,1.0,1.0,,3.0,12.0,2.0,19.0,,,6.0,4.0,3.0,,13.0,1.0,64.0,71.0,3.0,20.0,10.0,,,75.0,12.0,11.0,1.0,,3.0,,1.0,147.0,1.0,,1.0,1.0,,,15.0,,,1.0,1.0,,,,2.0,10.0,1.0,17.0,17.0,3.0,2.0,74.0,87.0,41.0,9.0,,4.0,5.0,3.0,329.0,,,2.0,,,79.0,59.0,18.0,,,,,156.0,156.0,5.0,18.0,26.0,43.0,1.0,,12.0,0.0,,,,76.0,1.0,2.0,3.0,1.0,1.0,,6.0,,3.0,75.0,225.0,9.0,9.0,126.0,35.0,20.0,13.0,5.0,12.0,7.0,,133.0,11.0,249.0,1.0,,37.0,4.0,87.0,2.0,363.0,,1.0,11.0,32.0,,20.0,2.0,553.0,,9.0,7.0,6.0,24.0,0.0
755624,33.0,2015-04-07 19:45:00,7,Aston Villa,Home,125.0,7.0,2.0,6.0,4.0,8.0,,226.0,4.0,1.0,3.0,12.0,9.0,53.0,345.0,,,33.0,30.0,30.0,11.0,1.0,1.0,1.0,,,1.0,2.0,,,,1.0,14.0,,,,,3.0,3.0,7.0,4.0,,,,78.0,55.0,1.0,1.0,1.0,5.0,14.0,5.0,6.0,,,7.0,12.0,5.0,,23.0,1.0,70.0,67.0,5.0,20.0,14.0,1.0,,87.0,8.0,11.0,3.0,,4.0,2.0,2.0,178.0,2.0,,,2.0,,1.0,7.0,,,2.0,4.0,,,,,14.0,,7.0,7.0,,3.0,105.0,96.0,50.0,3.0,,7.0,7.0,7.0,441.0,,,3.0,1.0,,108.0,73.0,17.0,,,,,185.0,185.0,5.0,16.0,24.0,63.8,,,14.0,0.0,,,,103.0,1.0,1.0,2.0,,1.0,1.0,9.0,1.0,3.0,120.0,329.0,10.0,14.0,149.0,23.0,20.0,16.0,6.0,25.0,19.0,2.0,188.0,18.0,340.0,5.0,1.0,48.0,9.0,106.0,4.0,464.0,,0.0,21.0,15.0,,37.0,0.0,684.0,,11.0,12.0,7.0,10.0,0.0
755637,34.0,2015-04-25 17:30:00,7,Aston Villa,Away,187.0,16.0,1.0,5.0,4.0,5.0,,251.0,5.0,,4.0,8.0,6.0,32.0,433.0,,,20.0,13.0,18.0,9.0,1.0,,,,,,,,,,,7.0,,,,,1.0,6.0,6.0,5.0,,,,90.0,45.0,,1.0,,2.0,23.0,3.0,8.0,,1.0,6.0,9.0,6.0,,7.0,1.0,41.0,59.0,2.0,12.0,3.0,1.0,,62.0,11.0,13.0,,,4.0,2.0,,158.0,,,,,,,6.0,,,,1.0,,,,,3.0,,10.0,10.0,1.0,4.0,129.0,76.0,55.0,7.0,2.0,6.0,4.0,4.0,497.0,,,4.0,,,88.0,73.0,27.0,,,,,131.0,131.0,3.0,20.0,14.0,55.1,,,23.0,0.0,,,,142.0,,1.0,1.0,,,,6.0,,2.0,98.0,417.0,11.0,10.0,217.0,29.0,12.0,17.0,6.0,23.0,17.0,,133.0,8.0,325.0,1.0,,21.0,7.0,61.0,6.0,519.0,,0.0,13.0,13.0,,21.0,2.0,690.0,,11.0,15.0,6.0,8.0,0.0
755643,35.0,2015-05-02 15:00:00,7,Aston Villa,Home,115.0,18.0,3.0,4.0,1.0,3.0,,240.0,2.0,,2.0,9.0,11.0,35.0,351.0,,,20.0,6.0,19.0,4.0,2.0,,,,,1.0,1.0,,,,,7.0,,,,,,4.0,6.0,3.0,,,,85.0,51.0,2.0,1.0,1.0,3.0,13.0,3.0,8.0,,,5.0,5.0,5.0,,10.0,1.0,38.0,54.0,3.0,22.0,11.0,1.0,,74.0,13.0,12.0,2.0,,4.0,1.0,1.0,156.0,3.0,,3.0,2.0,1.0,,6.0,,,2.0,2.0,,,,2.0,11.0,,18.0,18.0,5.0,2.0,102.0,88.0,50.0,3.0,1.0,3.0,6.0,4.0,417.0,,,3.0,2.0,,94.0,70.0,15.0,1.0,1.0,1.0,,134.0,134.0,5.0,17.0,20.0,50.4,,,13.0,0.0,,,,98.0,1.0,2.0,3.0,,,,4.0,,3.0,109.0,335.0,10.0,9.0,135.0,28.0,22.0,10.0,5.0,16.0,11.0,,156.0,8.0,322.0,2.0,,34.0,11.0,73.0,,441.0,,0.0,11.0,18.0,,24.0,2.0,624.0,,12.0,6.0,5.0,10.0,0.0
755654,36.0,2015-05-09 15:00:00,7,Aston Villa,Home,127.0,16.0,1.0,5.0,4.0,1.0,,263.0,3.0,,1.0,8.0,12.0,36.0,385.0,,,29.0,15.0,14.0,8.0,,1.0,,1.0,,,1.0,,,,,11.0,,,,,1.0,4.0,3.0,3.0,,,,77.0,49.0,1.0,,1.0,3.0,15.0,2.0,2.0,,,2.0,13.0,9.0,,15.0,,42.0,39.0,3.0,32.0,14.0,,,64.0,6.0,12.0,,,4.0,,1.0,170.0,1.0,,1.0,1.0,,,8.0,,,1.0,2.0,,,,,14.0,,11.0,11.0,1.0,1.0,108.0,85.0,50.0,6.0,1.0,4.0,5.0,5.0,449.0,,,1.0,1.0,,100.0,88.0,40.0,,,,,148.0,148.0,2.0,17.0,24.0,58.2,,1.0,15.0,0.0,,,,120.0,1.0,,1.0,,1.0,1.0,7.0,1.0,3.0,136.0,369.0,6.0,9.0,142.0,30.0,32.0,8.0,2.0,24.0,22.0,1.0,181.0,6.0,357.0,2.0,,24.0,13.0,70.0,1.0,475.0,,0.0,14.0,10.0,,31.0,1.0,674.0,,16.0,4.0,2.0,8.0,0.0
755667,37.0,2015-05-16 12:45:00,7,Aston Villa,Away,188.0,17.0,,5.0,5.0,2.0,,283.0,3.0,1.0,4.0,4.0,14.0,23.0,466.0,,1.0,18.0,14.0,15.0,5.0,,,,,,,,,,,1.0,8.0,,,,,1.0,4.0,16.0,2.0,,,,74.0,54.0,3.0,2.0,1.0,2.0,9.0,1.0,6.0,,,3.0,8.0,16.0,,7.0,4.0,37.0,50.0,2.0,25.0,11.0,2.0,1.0,55.0,7.0,18.0,1.0,,6.0,3.0,,173.0,1.0,,1.0,1.0,,,4.0,,,1.0,,,,,,11.0,,12.0,12.0,5.0,4.0,146.0,77.0,54.0,6.0,,3.0,3.0,4.0,515.0,,,3.0,1.0,,78.0,88.0,34.0,,,,,126.0,126.0,2.0,28.0,17.0,64.4,,1.0,9.0,0.0,,,,154.0,5.0,,5.0,,1.0,,4.0,,3.0,126.0,441.0,2.0,6.0,206.0,34.0,25.0,13.0,3.0,30.0,27.0,,171.0,7.0,371.0,,1.0,17.0,14.0,45.0,1.0,547.0,,0.0,9.0,7.0,3.0,19.0,1.0,719.0,,7.0,10.0,3.0,4.0,0.0
755674,38.0,2015-05-24 15:00:00,7,Aston Villa,Home,161.0,23.0,2.0,6.0,4.0,2.0,1.0,299.0,1.0,2.0,8.0,10.0,5.0,46.0,454.0,1.0,,22.0,24.0,22.0,10.0,2.0,,,,,,,,,,,13.0,,,,,2.0,5.0,4.0,2.0,,,,78.0,69.0,,,,3.0,14.0,2.0,3.0,,,7.0,13.0,11.0,,10.0,,51.0,51.0,3.0,32.0,26.0,,,73.0,11.0,6.0,,,1.0,1.0,,151.0,,,,,,,4.0,,,,1.0,,,,1.0,26.0,,15.0,15.0,1.0,8.0,149.0,80.0,54.0,2.0,,7.0,5.0,5.0,518.0,,,2.0,2.0,,84.0,110.0,45.0,,,,,137.0,137.0,4.0,24.0,31.0,63.3,,,14.0,0.0,,,,152.0,1.0,1.0,2.0,,,,10.0,,2.0,137.0,448.0,9.0,12.0,173.0,32.0,32.0,20.0,7.0,32.0,25.0,,179.0,3.0,389.0,1.0,2.0,30.0,6.0,75.0,1.0,530.0,1.0,0.0,17.0,9.0,,25.0,1.0,745.0,,13.0,14.0,7.0,8.0,0.0
