playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,fiftyFifty,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,successfulFiftyFifty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,aerialDuels,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,hitWoodwork,foulWonPenalty,cornersTakenInclShortCorners,cleanSheets,throwInsToOppositionPlayer,penaltiesTaken,headedGoals,blocks,penaltyGoals,unsuccessfulLaunches,ownGoalScored,successfulLaunches,expectedGoalsFreekick,freekickTotal,attemptsFromSetPieces,clearancesOffTheLine,setPiecesGoals,redCards2ndYellow,successfulCornersIntoBox,unsuccessfulCornersIntoBox,penaltiesSaved,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,drops,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,goalkeeperSmother
170137,Allan Saint-Maximin,Forward,Newcastle,4,France,2020-21,124.0,6.0,2.0338,69.0,0.0,10.0,13.0,3.1118,16.0,20.0,4.0,67.0,25.0,4.0,12.0,38.0,19.0,73.0,15.0,417.0,3.0,5.0,2.0,5.0,6.0,16.0,4.0,6.0,6.0,1568.0,6.0,4.0,9.0,163.0,1.0,1.0,21.0,156.0,329.0,63.0,2.0,21.7745,26.0,1.0,26.0,5.0,115.0,121.0,45.0,1.0,287.0,10.0,1.0,96.0,75.0,25.0,4.0,2.0,7.0,1.0,49.0,250.0,25.0,15.0,101.0,5.0,271.0,7.0,0.0,409.0,7.0,15.0,252.0,9.0,96.0,72.0,10.0,4.0,15.0,128.0,844.0,5.0,14.0,5.0,100.0,5.0,1.0,2.5697,0.0,6.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40142,Andy Carroll,Forward,Newcastle,4,England,2020-21,48.0,,0.1697,19.0,0.0,6.0,2.0,0.1558,3.0,8.0,,49.0,18.0,,6.0,8.0,4.0,52.0,,136.0,1.0,4.0,0.0,1.0,14.0,80.0,,,1.0,383.0,1.0,1.0,28.0,67.0,,,2.0,15.0,79.0,21.0,1.0,8.3309,2.0,14.0,8.0,5.0,20.0,35.0,10.0,0.0,115.0,1.0,1.0,46.0,7.0,18.0,,,2.0,1.0,2.0,66.0,8.0,,5.0,5.0,35.0,52.0,0.0,130.0,6.0,4.0,77.0,1.0,2.0,29.0,12.0,,5.0,26.0,219.0,1.0,4.0,1.0,18.0,3.0,2.0,0.8313,1.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75115,Callum Wilson,Forward,Newcastle,4,England,2020-21,198.0,,1.3307,110.0,0.0,9.0,20.0,11.6724,12.0,40.0,2.0,99.0,26.0,5.0,20.0,52.0,23.0,104.0,12.0,341.0,12.0,22.0,7.0,2.0,3.0,137.0,1.0,,7.0,2085.0,7.0,2.0,93.0,122.0,4.0,,24.0,78.0,234.0,102.0,3.0,33.9416,12.0,14.0,37.0,7.0,105.0,86.0,41.0,6.0,320.0,7.0,5.0,70.0,55.0,26.0,1.0,8.0,7.0,3.0,17.0,166.0,33.0,12.0,56.0,7.0,183.0,44.0,0.0,328.0,20.0,20.0,253.0,5.0,26.0,78.0,40.0,7.0,3.0,107.0,700.0,5.0,4.0,2.0,71.0,18.0,1.0,12.6093,2.0,5.0,15.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
104547,Dwight Gayle,Forward,Newcastle,4,England,2020-21,31.0,1.0,0.1956,8.0,0.0,3.0,7.0,3.7389,2.0,13.0,1.0,14.0,18.0,1.0,11.0,4.0,4.0,16.0,4.0,108.0,1.0,3.0,0.0,,14.0,27.0,,1.0,6.0,505.0,6.0,,16.0,20.0,1.0,,5.0,9.0,92.0,25.0,,6.8444,5.0,2.0,9.0,3.0,15.0,24.0,6.0,1.0,51.0,2.0,1.0,21.0,9.0,18.0,,,2.0,,1.0,58.0,8.0,4.0,2.0,3.0,24.0,11.0,0.0,98.0,6.0,1.0,32.0,,1.0,19.0,6.0,1.0,,44.0,166.0,3.0,3.0,,35.0,4.0,,3.2466,0.0,2.0,5.0,1.0,,,,1.0,,1.0,1.0,,,,,0.0652,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
