season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896930,3,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,False,,,7.0,34.0,80.0,114.0,4.0,2.0,8.0,,,,,,,4.0,5.0,,,,,,,,,1.0,,90.0,,,,,,,10.0,,7.1,,,,,2.0,2.0,,,13.0,,42.0,82.0,124.0,0,,133.0,,1.0,2.0,
2020-21,8896930,3,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,5.0,25.0,30.0,53.0,,,8.0,2.0,,1.0,,,,1.0,3.0,,,1.0,1.0,,,1.0,1.0,3.0,,90.0,,,,,,,27.0,,7.9,,,1.0,,1.0,2.0,8.0,,9.0,,44.0,34.0,70.0,2,1.0,103.0,1.0,,2.0,1.0
2020-21,8896930,3,14,Liverpool,Home,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896884,4,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,6.0,22.0,60.0,82.0,,7.0,4.0,,,,,,,1.0,9.0,,,1.0,,,,,3.0,,,90.0,,,,,,,10.0,,6.1,,,,,1.0,,,,10.0,,27.0,64.0,91.0,0,2.0,98.0,,,,2.0
2020-21,8896884,4,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,,,2.0,43.0,28.0,71.0,1.0,,2.0,,1.0,,,,2.0,3.0,3.0,,,,,,,,,2.0,,90.0,1.0,1.0,,,,,27.0,,6.0,,,,,3.0,2.0,11.0,,5.0,,64.0,29.0,82.0,1,1.0,122.0,3.0,,2.0,1.0
2020-21,8896884,4,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,,,10.0,19.0,37.0,56.0,,2.0,4.0,,,,1.0,,1.0,3.0,2.0,,,1.0,,,,,,,,61.0,,,,,,,8.0,,5.9,,,,,5.0,,,,14.0,,23.0,40.0,63.0,0,,70.0,,,,
2020-21,8896884,4,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,6.0,22.0,29.0,50.0,2.0,,9.0,,,2.0,,,,2.0,2.0,,,,,,,,4.0,1.0,,90.0,,,,,,,16.0,,6.1,,,,,1.0,,5.0,,12.0,,35.0,31.0,61.0,2,2.0,88.0,1.0,,,1.0
2020-21,8896884,4,14,Liverpool,Away,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897007,5,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,3.0,8.0,35.0,43.0,1.0,3.0,5.0,,,,,,1.0,2.0,5.0,,,,,,,,,,,90.0,1.0,,,,,,11.0,,6.6,,,,,1.0,,,,5.0,,15.0,38.0,53.0,1,1.0,60.0,,1.0,,
2020-21,8897007,5,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,1.0,1.0,,1.0,,,,,,,,,,2.0,1.0,,,2.0,,,,,,,,11.0,,,,,,,,,6.6,,,,,,,,,1.0,1.0,1.0,,1.0,0,1.0,2.0,,,,
2020-21,8897007,5,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,2.0,,4.0,37.0,12.0,47.0,1.0,,8.0,2.0,,,1.0,,,5.0,1.0,,,2.0,1.0,,,,1.0,3.0,,90.0,,1.0,,,,,15.0,,7.4,,,,,1.0,2.0,8.0,,6.0,,46.0,14.0,52.0,0,,72.0,3.0,,1.0,
2020-21,8897007,5,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,1.0,6.0,31.0,37.0,1.0,4.0,,,,,,,,1.0,4.0,,,,,,,,,,,79.0,,,,,,,8.0,,6.3,,,,,4.0,,,,7.0,,10.0,35.0,45.0,0,,51.0,,,,
2020-21,8897007,5,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,3.0,28.0,16.0,43.0,,,9.0,,,,,,1.0,3.0,2.0,,,1.0,,,,,,1.0,,90.0,1.0,,,,,,18.0,,6.8,,,1.0,,2.0,2.0,7.0,,7.0,,41.0,18.0,52.0,2,1.0,78.0,1.0,,1.0,1.0
2020-21,8896880,6,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,,,3.0,36.0,30.0,66.0,4.0,1.0,5.0,,,1.0,2.0,,1.0,7.0,3.0,,,,,,,,,2.0,,90.0,,1.0,,,,,22.0,,6.7,,,,,1.0,1.0,5.0,,6.0,,47.0,37.0,79.0,1,1.0,103.0,2.0,,1.0,1.0
2020-21,8896880,6,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,False,,,12.0,23.0,62.0,85.0,7.0,6.0,6.0,,,,,,1.0,9.0,10.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,7.0,,7.6,,,,,9.0,,,,12.0,,24.0,66.0,90.0,0,1.0,109.0,1.0,3.0,,1.0
2020-21,8896880,6,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,3.0,,8.0,53.0,29.0,79.0,2.0,1.0,6.0,1.0,,,,,,2.0,2.0,,,,,,,,,3.0,,90.0,1.0,,,,,,26.0,,7.5,,,,,1.0,1.0,8.0,,17.0,,72.0,34.0,98.0,1,,121.0,1.0,,1.0,
2020-21,8896880,6,14,Liverpool,Home,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896880,6,14,Liverpool,Home,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896865,7,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,,37.0,26.0,62.0,,2.0,5.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,90.0,,1.0,,,,,14.0,,6.6,,,1.0,,1.0,,3.0,,4.0,1.0,47.0,29.0,73.0,1,,90.0,1.0,1.0,,
2020-21,8896865,7,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,False,,,3.0,47.0,57.0,104.0,5.0,3.0,4.0,,,,,,,6.0,4.0,,,1.0,,,,,,,,90.0,,,,,,,9.0,,6.8,,,,,3.0,,,,8.0,,52.0,61.0,113.0,0,1.0,117.0,,,,1.0
2020-21,8896865,7,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,4.0,66.0,33.0,98.0,,,7.0,,,1.0,,,1.0,2.0,4.0,,,,,,,,1.0,1.0,,90.0,,,,,,,27.0,,7.3,,,,,1.0,3.0,8.0,,5.0,,88.0,33.0,113.0,1,1.0,142.0,1.0,1.0,2.0,1.0
2020-21,8896865,7,14,Liverpool,Home,902091,219937,Rhys Williams,rhys-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896865,7,14,Liverpool,Home,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,False,,,2.0,18.0,48.0,66.0,4.0,5.0,6.0,,,,1.0,,1.0,8.0,5.0,,,3.0,,,,,2.0,1.0,,90.0,,,,,,,17.0,,6.5,,,,,9.0,,,,11.0,,28.0,54.0,82.0,0,,97.0,,,,
2020-21,8896865,7,14,Liverpool,Home,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896883,8,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,1.0,10.0,39.0,49.0,1.0,,6.0,,,,,,,2.0,6.0,,,1.0,,,,,1.0,,,90.0,,,,,,,13.0,,6.8,,,,,3.0,,,,6.0,,19.0,42.0,61.0,0,3.0,78.0,1.0,3.0,,2.0
2020-21,8896883,8,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,,,2.0,14.0,21.0,35.0,,1.0,8.0,,,,,,,1.0,4.0,,,,,,,,,1.0,,90.0,,,,,,,17.0,,6.8,,,,,,2.0,5.0,,6.0,,24.0,25.0,44.0,0,1.0,70.0,,1.0,1.0,1.0
2020-21,8896883,8,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,,,4.0,8.0,53.0,61.0,,,2.0,,,,1.0,,,2.0,1.0,,,2.0,,,,,,,,90.0,,,1.0,,,,7.0,,6.2,,,,,3.0,,,,6.0,,13.0,55.0,68.0,0,,74.0,,1.0,,
2020-21,8896883,8,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,2.0,12.0,5.0,16.0,,,,,,,,,,,2.0,,,,,,,,1.0,,,63.0,1.0,,,,,,11.0,,7.0,,,1.0,,,,2.0,,7.0,,21.0,5.0,24.0,2,2.0,46.0,,,,1.0
2020-21,8896883,8,14,Liverpool,Away,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896849,9,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,3.0,20.0,40.0,60.0,1.0,5.0,7.0,1.0,,,1.0,,,3.0,6.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,13.0,,7.3,,,1.0,,3.0,,,,11.0,,30.0,43.0,73.0,1,1.0,81.0,,,,
2020-21,8896849,9,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,4.0,,1.0,28.0,26.0,50.0,,2.0,5.0,2.0,,,2.0,,,4.0,6.0,,,2.0,1.0,,,,,3.0,,90.0,,,,,,,24.0,,8.0,,,1.0,,4.0,2.0,11.0,,7.0,,48.0,28.0,65.0,1,1.0,94.0,2.0,1.0,2.0,1.0
2020-21,8896849,9,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896849,9,14,Liverpool,Home,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896849,9,14,Liverpool,Home,927356,215136,Neco Williams,neco-williams,D,True,,,,8.0,3.0,11.0,,,4.0,,,,1.0,,,1.0,1.0,,,,,,,,2.0,1.0,,36.0,,,,,,,6.0,,6.7,,,,,1.0,,2.0,,3.0,,13.0,4.0,15.0,0,1.0,26.0,,,,1.0
2020-21,8896860,10,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,2.0,41.0,29.0,69.0,,,9.0,,,,1.0,,,5.0,2.0,,,2.0,,,,,2.0,1.0,,90.0,,1.0,1.0,,,,27.0,,6.4,,,,,3.0,3.0,3.0,,9.0,,51.0,38.0,86.0,0,1.0,119.0,2.0,,1.0,1.0
2020-21,8896860,10,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896860,10,14,Liverpool,Away,902091,219937,Rhys Williams,rhys-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896860,10,14,Liverpool,Away,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,False,,,5.0,13.0,31.0,44.0,3.0,8.0,4.0,,,,,,,4.0,12.0,,,2.0,,,,,2.0,,,90.0,,1.0,,,,,12.0,,7.5,,,,,4.0,,,,11.0,,22.0,33.0,55.0,0,4.0,67.0,1.0,,,3.0
2020-21,8896860,10,14,Liverpool,Away,927356,215136,Neco Williams,neco-williams,D,False,,,,10.0,12.0,22.0,2.0,1.0,2.0,,,,,,2.0,5.0,3.0,,,1.0,,,,,1.0,,,45.0,,,1.0,,,,7.0,,6.1,,,,,,1.0,1.0,,2.0,,14.0,13.0,26.0,0,,36.0,,1.0,1.0,
2020-21,8896977,11,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,2.0,15.0,52.0,67.0,1.0,,2.0,,,,,,,2.0,1.0,,,1.0,,1.0,,,,,,90.0,1.0,,,,,,3.0,,7.7,,,,,4.0,,,,3.0,,18.0,52.0,70.0,1,1.0,77.0,,,,
2020-21,8896977,11,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,2.0,,2.0,24.0,35.0,57.0,,,7.0,,,,,,2.0,4.0,3.0,,,,,,,,,2.0,,90.0,,,,,,,18.0,,6.9,,,,,,3.0,8.0,,6.0,1.0,37.0,35.0,64.0,0,2.0,87.0,,,1.0,1.0
2020-21,8896977,11,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896977,11,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,True,,,,1.0,6.0,7.0,2.0,,2.0,,,,,,,3.0,2.0,,,,,,,,2.0,,,22.0,,1.0,,,,,4.0,,6.9,,,,,1.0,1.0,1.0,,2.0,,4.0,6.0,9.0,0,2.0,17.0,,,,1.0
2020-21,8896977,11,14,Liverpool,Home,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896977,11,14,Liverpool,Home,927356,215136,Neco Williams,neco-williams,D,False,,,1.0,27.0,16.0,43.0,,1.0,3.0,,,,1.0,,,2.0,4.0,,,1.0,,,,,1.0,,,68.0,,,,,,,12.0,,6.7,,,,,2.0,1.0,4.0,,4.0,,33.0,19.0,48.0,0,1.0,71.0,1.0,2.0,1.0,1.0
2020-21,8896952,12,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,1.0,15.0,34.0,49.0,,3.0,3.0,,,,,,,,5.0,,,,,,,,,,,45.0,,,,,,,5.0,,6.9,,,,,4.0,,,,3.0,,19.0,35.0,54.0,0,2.0,60.0,,,,2.0
2020-21,8896952,12,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,3.0,,2.0,47.0,30.0,74.0,1.0,,2.0,,,,1.0,,,3.0,2.0,,,,,,,,,1.0,,90.0,,,,,,,22.0,,6.8,,,,,3.0,2.0,13.0,,5.0,,63.0,32.0,82.0,0,1.0,113.0,2.0,,1.0,1.0
2020-21,8896952,12,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,3.0,37.0,15.0,51.0,,,4.0,,,,,,1.0,2.0,3.0,,,,,,,,1.0,1.0,,68.0,,,,,,,27.0,,7.0,,,,,,1.0,9.0,,9.0,,58.0,17.0,66.0,0,3.0,89.0,1.0,,,2.0
2020-21,8896952,12,14,Liverpool,Away,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896952,12,14,Liverpool,Away,927356,215136,Neco Williams,neco-williams,D,True,,,1.0,12.0,3.0,15.0,2.0,,2.0,,,1.0,,,1.0,4.0,3.0,,,,,,,,,,,22.0,,,,,,,14.0,,6.6,,,,,,3.0,5.0,,4.0,,22.0,4.0,21.0,1,,44.0,,1.0,2.0,
2020-21,8897012,13,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,3.0,,5.0,65.0,30.0,92.0,,2.0,6.0,,,,,,1.0,5.0,5.0,,,1.0,1.0,,,,1.0,4.0,,90.0,,,,,,,29.0,,7.3,,,,,,4.0,11.0,,9.0,,82.0,34.0,105.0,0,1.0,141.0,,1.0,1.0,1.0
2020-21,8897012,13,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,,,4.0,47.0,14.0,61.0,,,8.0,,,1.0,,,,,2.0,,,,,,,,,2.0,,90.0,,,,,,,16.0,,7.2,,,,,1.0,1.0,5.0,,8.0,,60.0,16.0,71.0,1,1.0,93.0,1.0,,1.0,1.0
2020-21,8897012,13,14,Liverpool,Home,902091,219937,Rhys Williams,rhys-williams,D,False,,,2.0,24.0,43.0,67.0,,7.0,4.0,,,,,,,,8.0,,1.0,,,,,,3.0,1.0,,90.0,,,,,,,11.0,,7.1,,,,,3.0,,,,4.0,,29.0,49.0,78.0,0,,85.0,,1.0,,
2020-21,8897012,13,14,Liverpool,Home,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897012,13,14,Liverpool,Home,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896984,14,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,4.0,11.0,58.0,69.0,1.0,3.0,3.0,1.0,,1.0,,,,3.0,3.0,,,2.0,1.0,,,,1.0,1.0,,90.0,,,,,,,6.0,,7.4,,,1.0,,,,,,6.0,,15.0,60.0,75.0,2,,81.0,,,,
2020-21,8896984,14,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,2.0,,2.0,39.0,35.0,72.0,,,10.0,1.0,,,,,,,3.0,,,,1.0,,,,2.0,4.0,,90.0,,,,,,,22.0,,8.1,,,,,3.0,,5.0,,8.0,,52.0,43.0,90.0,0,3.0,112.0,,,,3.0
2020-21,8896984,14,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,6.0,31.0,46.0,76.0,1.0,,5.0,,,,,,1.0,3.0,4.0,,,,1.0,,,,2.0,3.0,,90.0,,,,,,,21.0,,7.7,,,1.0,,,1.0,2.0,,12.0,,44.0,50.0,92.0,1,2.0,112.0,2.0,2.0,,1.0
2020-21,8896984,14,14,Liverpool,Away,902091,219937,Rhys Williams,rhys-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896984,14,14,Liverpool,Away,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896984,14,14,Liverpool,Away,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896927,15,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,,34.0,17.0,51.0,1.0,4.0,4.0,1.0,,,,,,1.0,7.0,,,,1.0,,,,,1.0,,60.0,,,,,,,4.0,,7.9,,,,,4.0,,,,,,36.0,19.0,55.0,0,3.0,63.0,,,,3.0
2020-21,8896927,15,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,4.0,,1.0,41.0,13.0,50.0,1.0,2.0,4.0,,,,,,,2.0,3.0,,,1.0,,,,,,1.0,,90.0,,,,,,,25.0,,6.9,,,,,1.0,,12.0,,4.0,1.0,56.0,21.0,65.0,0,1.0,96.0,1.0,,,1.0
2020-21,8896927,15,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,5.0,,2.0,74.0,11.0,80.0,,,2.0,,,1.0,,,,3.0,2.0,,,1.0,,,,,,4.0,,90.0,,,,,,,17.0,,7.2,,,2.0,,1.0,3.0,10.0,,5.0,,86.0,11.0,87.0,3,1.0,113.0,2.0,,1.0,1.0
2020-21,8896927,15,14,Liverpool,Home,902091,219937,Rhys Williams,rhys-williams,D,True,,,,11.0,12.0,23.0,,4.0,3.0,,,,,,,1.0,4.0,,,1.0,,,,,,,,30.0,,,,,,,3.0,,6.6,,,1.0,,2.0,,,,,,12.0,14.0,26.0,1,,30.0,,,,
2020-21,8896927,15,14,Liverpool,Home,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896927,15,14,Liverpool,Home,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897013,16,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,5.0,,4.0,46.0,20.0,61.0,1.0,,4.0,1.0,,,,,,2.0,2.0,,,,,,,,1.0,2.0,,90.0,,,,,,,24.0,,7.9,,,,,1.0,3.0,16.0,,5.0,,62.0,23.0,69.0,0,,105.0,3.0,,2.0,
2020-21,8897013,16,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,8.0,28.0,24.0,50.0,,1.0,6.0,,,1.0,,,1.0,2.0,2.0,,,,,,,,3.0,1.0,,90.0,,,,,,,30.0,,7.5,,,,,1.0,1.0,13.0,,14.0,1.0,51.0,25.0,63.0,1,1.0,101.0,2.0,,,
2020-21,8897013,16,14,Liverpool,Away,902091,219937,Rhys Williams,rhys-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897013,16,14,Liverpool,Away,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,False,,,4.0,29.0,46.0,75.0,2.0,8.0,2.0,,,,1.0,,,6.0,9.0,,,3.0,,,,,1.0,,,90.0,,1.0,,,,,14.0,,7.0,,,,,2.0,,,,9.0,,35.0,54.0,89.0,0,,97.0,,1.0,,
