season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385729,12,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,False,,,1.0,5.0,36.0,41.0,2.0,3.0,5.0,,,,,,,3.0,4.0,,,0.00196513,0.0,0.0,1.0,,,,,,1.0,,90.0,,,,1.0,,,,,8.0,,6.7,,,,,3.0,,,,4.0,,9.0,40.0,49.0,0,1.0,56.0,,,,1.0
2022-23,10385729,12,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,False,2.0,,1.0,14.0,18.0,30.0,1.0,,4.0,,,,,,3.0,6.0,1.0,,,0.127315,0.0,0.0,1.0,1.0,,,,,,1.0,81.0,,,,,,,,,21.0,,6.9,,,,,1.0,1.0,8.0,,1.0,,24.0,24.0,40.0,0,1.0,67.0,1.0,,,
2022-23,10385729,12,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,3.0,25.0,26.0,50.0,,2.0,8.0,1.0,,,2.0,,,2.0,2.0,,,0.0715206,0.0,0.0,,,,,,,2.0,4.0,90.0,,,,,,,,,23.0,,7.4,,,,,,,6.0,,10.0,,41.0,29.0,64.0,0,,82.0,2.0,,,
2022-23,10385729,12,14,Liverpool,Home,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385728,13,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,6.0,60.0,45.0,105.0,1.0,4.0,5.0,,2.0,,,,,1.0,6.0,,,0.0848189,0.2444,0.0492,,,,,,,2.0,,90.0,1.0,,,,,,,,9.0,,6.9,,,1.0,,3.0,1.0,,,6.0,,64.0,50.0,114.0,2,1.0,124.0,,,1.0,
2022-23,10385728,13,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,4.0,,2.0,24.0,23.0,43.0,2.0,,7.0,1.0,,,,,1.0,5.0,2.0,,,0.432415,0.0,0.0,1.0,,,,,,,3.0,90.0,,,,,,,,,22.0,,7.1,,,,,,2.0,10.0,,5.0,,39.0,26.0,55.0,0,1.0,87.0,2.0,,1.0,1.0
2022-23,10385728,13,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,,,6.0,51.0,49.0,100.0,2.0,3.0,6.0,,,,,,,4.0,6.0,,,0.0276464,0.0,0.0,2.0,,,,,,,,90.0,,1.0,,,,,,,20.0,,7.2,,,,,4.0,,1.0,,11.0,,66.0,51.0,116.0,0,2.0,132.0,2.0,1.0,,1.0
2022-23,10385728,13,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385728,13,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,True,2.0,,4.0,13.0,6.0,17.0,,,3.0,2.0,,,1.0,,,1.0,,,,0.259418,0.0717,0.1457,,,,,,,,2.0,28.0,1.0,,,,,,,,10.0,,7.5,,,,,,,8.0,,7.0,,22.0,7.0,21.0,1,,35.0,,,,
2022-23,10385728,13,14,Liverpool,Away,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385373,14,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,5.0,22.0,43.0,65.0,3.0,3.0,3.0,,,,,,,4.0,4.0,,,0.0158523,0.0321,0.0,1.0,,,,,,1.0,,90.0,,,,,,,,,8.0,,6.9,,,1.0,,6.0,,,,6.0,,26.0,45.0,71.0,1,1.0,85.0,2.0,,,
2022-23,10385373,14,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,5.0,,3.0,40.0,38.0,73.0,1.0,,11.0,1.0,,,2.0,,,4.0,3.0,,,0.535994,0.058,0.0708,1.0,1.0,,,,,,4.0,90.0,1.0,,,,,,,,22.0,,7.6,,,,,2.0,3.0,12.0,,5.0,,57.0,40.0,85.0,1,,115.0,3.0,,3.0,
2022-23,10385373,14,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,False,,,12.0,47.0,53.0,100.0,1.0,4.0,9.0,,,,,,,2.0,7.0,1.0,,0.0168542,0.0451,0.0,1.0,,,,,,,,90.0,,1.0,,,,,,,25.0,,6.5,,,1.0,,2.0,1.0,,,23.0,,62.0,62.0,124.0,1,2.0,133.0,1.0,,1.0,1.0
2022-23,10385373,14,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385373,14,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,3.0,,6.0,23.0,33.0,53.0,,3.0,6.0,,,,1.0,,2.0,4.0,7.0,,,0.211704,0.0,0.0,,,,,,,1.0,3.0,79.0,,,,,,,,,28.0,,7.4,,,,,1.0,1.0,13.0,,12.0,,45.0,34.0,66.0,0,4.0,98.0,2.0,,,3.0
2022-23,10385373,14,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385373,14,14,Liverpool,Home,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385375,15,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,2.0,19.0,47.0,66.0,,1.0,5.0,,,,,,,,1.0,,,0.00588295,0.0,0.0,,,,,,,,,90.0,,,,,,,,,7.0,,6.7,,,,,4.0,,,,3.0,,21.0,51.0,72.0,0,,79.0,1.0,,,
2022-23,10385375,15,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,2.0,,2.0,35.0,24.0,57.0,,,3.0,,,,1.0,,1.0,3.0,4.0,,,0.126056,0.0,0.0,,,,,,,2.0,2.0,90.0,,,,,,,,,17.0,,7.0,,,,,3.0,3.0,8.0,,6.0,,44.0,28.0,64.0,0,1.0,91.0,,1.0,2.0,
2022-23,10385375,15,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,1.0,,,,,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,8.0,,,,,,,,,,,6.6,,,,,1.0,,,,,,,,,0,,1.0,,,,
2022-23,10385375,15,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385375,15,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,,,5.0,29.0,27.0,56.0,2.0,,7.0,,,,,,,3.0,,,,0.0388308,0.0,0.0,1.0,,,,,,1.0,1.0,90.0,,1.0,,,,,,,19.0,,6.8,,,,,3.0,,2.0,,8.0,,38.0,35.0,71.0,0,,88.0,1.0,,,
2022-23,10385375,15,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,2.0,16.0,41.0,57.0,1.0,7.0,11.0,,,,,,,2.0,11.0,,,0.00332668,0.0,0.0,1.0,,,,,,2.0,,90.0,,,,,,,,,18.0,,7.3,,,,,9.0,,,,4.0,,22.0,52.0,74.0,0,3.0,92.0,1.0,1.0,,2.0
2022-23,10385375,15,14,Liverpool,Away,991227,489580,Calvin Ramsay,calvin-ramsay,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385400,16,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,3.0,15.0,58.0,73.0,,3.0,3.0,,,1.0,,,,,4.0,,,0.00385868,0.1418,0.0,,,,,,,1.0,,90.0,,,,,,,,,9.0,,7.0,,,2.0,,6.0,,,,7.0,,22.0,59.0,81.0,3,1.0,94.0,1.0,,,
2022-23,10385400,16,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,5.0,,1.0,29.0,26.0,50.0,,,4.0,1.0,,,,,2.0,5.0,,,,0.497054,0.0,0.0,1.0,2.0,,,,,,6.0,86.0,,,,,,,,,25.0,,7.6,,,,,1.0,2.0,9.0,,5.0,,44.0,29.0,64.0,0,,89.0,2.0,,,
2022-23,10385400,16,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,False,,,3.0,16.0,51.0,67.0,1.0,4.0,8.0,,,,1.0,,,2.0,5.0,,,0.00386465,0.0,0.0,,,,,,,1.0,,90.0,,,,,,,,,9.0,,6.8,,,,,4.0,,,,5.0,,19.0,56.0,75.0,0,1.0,84.0,1.0,,,1.0
2022-23,10385400,16,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,2.0,,,4.0,1.0,3.0,,,,,,,,,,,,,,0.0631454,0.0,0.0,,,,,,,,2.0,9.0,,,,,,,,,2.0,,6.9,,,,,,,3.0,,,,5.0,1.0,3.0,0,,9.0,,,,
2022-23,10385400,16,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,1.0,26.0,36.0,60.0,,1.0,6.0,2.0,,,1.0,,,2.0,2.0,,,0.299973,0.0442,0.0,,,,,,,2.0,2.0,87.0,,1.0,,,,,,,15.0,,7.5,,,1.0,,2.0,1.0,5.0,,3.0,,35.0,41.0,71.0,1,1.0,96.0,,,,1.0
2022-23,10385400,16,14,Liverpool,Home,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,True,,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,0.00111125,0.0,0.0,,,,,,,,,8.0,,,,,,,,,,,6.6,,,,,,,,,1.0,,1.0,2.0,3.0,0,,3.0,,,,
2022-23,10385398,17,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,6.0,17.0,42.0,59.0,1.0,1.0,5.0,,,,,,,1.0,8.0,,,0.00464771,0.0,0.0,,,,,,,2.0,,90.0,,,,,,,,,5.0,,7.8,,,,,4.0,,,,7.0,1.0,20.0,44.0,64.0,0,7.0,79.0,,,,1.0
2022-23,10385398,17,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,5.0,9.0,48.0,57.0,1.0,2.0,5.0,,,,,,,1.0,2.0,,,0.00242033,0.0218,0.2816,1.0,,1.0,,,,3.0,,90.0,1.0,,,,,,,,6.0,,7.7,,,,,9.0,,,,8.0,,13.0,50.0,63.0,1,,78.0,,,,
2022-23,10385398,17,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,3.0,,6.0,13.0,17.0,27.0,1.0,,5.0,2.0,,,,,,1.0,4.0,,,0.597563,0.0,0.0,,1.0,,,,,,2.0,90.0,,1.0,,,,,,,16.0,,8.0,,,,,1.0,1.0,8.0,,7.0,,20.0,20.0,32.0,0,2.0,55.0,3.0,1.0,1.0,2.0
2022-23,10385398,17,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,1.0,2.0,3.0,5.0,,,2.0,,,,,,,1.0,,,,0.00790939,0.0,0.0,,,,,,,1.0,,11.0,,,,,,,,,3.0,,6.5,,,,,,1.0,,,1.0,,4.0,3.0,7.0,0,,11.0,,,,
2022-23,10385398,17,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385398,17,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,7.0,30.0,29.0,57.0,,1.0,6.0,1.0,,,,,1.0,1.0,4.0,,,0.463562,0.0,0.0,,,,,,,2.0,2.0,79.0,,,,,,,,,20.0,,7.7,,,,,1.0,1.0,3.0,,15.0,,41.0,36.0,74.0,0,2.0,95.0,1.0,,1.0,
2022-23,10385398,17,14,Liverpool,Away,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385405,18,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,3.0,19.0,38.0,57.0,2.0,1.0,9.0,,,,1.0,,,5.0,1.0,,,0.012315,0.0,0.0,2.0,,,,,,2.0,,90.0,,,,,,,,,9.0,,6.5,,,,,2.0,,,,6.0,,26.0,40.0,66.0,0,,73.0,,,,
2022-23,10385405,18,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,6.0,13.0,56.0,69.0,,4.0,3.0,,,,,,,,4.0,,,0.0354174,0.0821,0.0,,,,,,,,1.0,90.0,,,,,,,,,8.0,,7.0,,,1.0,,3.0,,,,9.0,,19.0,58.0,77.0,1,,82.0,,,,
2022-23,10385405,18,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,2.0,,1.0,19.0,24.0,41.0,,,1.0,,,,,,,1.0,,,,0.144885,0.0,0.0,1.0,,,,,,1.0,2.0,62.0,,,,,,,,,10.0,,6.8,,,,,1.0,,7.0,,1.0,,26.0,25.0,44.0,0,,59.0,2.0,,,
2022-23,10385405,18,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,1.0,2.0,3.0,,,1.0,,,,,,,1.0,,,,0.00069476,0.0,0.0,1.0,,,,,,,,9.0,,,,,,,,,3.0,,6.5,,,,,,,1.0,,,,2.0,3.0,4.0,0,,7.0,,,,
2022-23,10385405,18,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,1.0,,,9.0,8.0,16.0,,,2.0,,,1.0,,,,,1.0,,,0.0326914,0.053,0.0,,,,,,,,1.0,28.0,,,,,,,,,5.0,,6.9,,,,,,,5.0,,,,13.0,8.0,16.0,1,1.0,26.0,1.0,,,
2022-23,10385405,18,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,2.0,28.0,11.0,37.0,,,6.0,,,2.0,,,1.0,1.0,6.0,,,0.0452,0.1141,0.0,,,,,,,4.0,2.0,86.0,,,,,,,,,24.0,,7.8,,,1.0,,,1.0,8.0,,6.0,,45.0,14.0,51.0,3,4.0,89.0,,1.0,1.0,3.0
2022-23,10385405,18,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385428,19,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,True,,,2.0,16.0,8.0,24.0,3.0,1.0,5.0,,,,,,,4.0,3.0,,,0.0353078,0.0,0.0,,,,,,,,,45.0,,,,,,,,,8.0,,6.5,,,,,2.0,2.0,,,3.0,,19.0,11.0,30.0,0,,37.0,1.0,1.0,1.0,
2022-23,10385428,19,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,2.0,18.0,21.0,39.0,,,4.0,,,,,,,,,,,0.0100386,0.0,0.0,,,,,,,,,45.0,,,,,,,,,3.0,,6.3,,,,,,,,,4.0,1.0,20.0,22.0,42.0,0,,42.0,,,,
2022-23,10385428,19,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,True,,,,27.0,10.0,37.0,,1.0,3.0,,,,,,,,3.0,,,0.0136365,0.0,0.0,,,,,,,1.0,,45.0,,,,,,,,,12.0,,6.7,,,,,1.0,,4.0,,2.0,,36.0,12.0,44.0,0,2.0,58.0,1.0,,,
2022-23,10385428,19,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385428,19,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,False,2.0,,2.0,16.0,5.0,19.0,1.0,4.0,2.0,,1.0,1.0,,,,2.0,5.0,,,0.165575,0.3692,0.738,,,,,,,,2.0,45.0,2.0,,,,,,,,10.0,,6.9,,,,,3.0,2.0,4.0,,2.0,,22.0,7.0,25.0,3,,42.0,,,1.0,
2022-23,10385428,19,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,4.0,,4.0,56.0,15.0,67.0,1.0,1.0,5.0,1.0,,,1.0,,1.0,3.0,4.0,,,0.278048,0.0,0.0,,1.0,,,,,1.0,2.0,90.0,,,,,,,,,37.0,,7.0,,,,,1.0,2.0,13.0,,13.0,,76.0,24.0,87.0,0,1.0,129.0,3.0,,2.0,
2022-23,10385428,19,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,1.0,35.0,25.0,60.0,2.0,2.0,11.0,,,1.0,1.0,,,3.0,3.0,1.0,,0.198242,0.1238,0.0,,,,,,,1.0,,90.0,,,1.0,,,,,,7.0,,5.5,,,1.0,,1.0,,,,4.0,1.0,39.0,26.0,65.0,2,1.0,77.0,2.0,,,1.0
2022-23,10385428,19,14,Liverpool,Away,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385436,20,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,1.0,7.0,23.0,30.0,,1.0,4.0,,,,,,,1.0,1.0,1.0,,0.00213302,0.0,0.0,1.0,,,,,,2.0,,69.0,,,,,,,,,10.0,,5.7,,,,,4.0,,,,4.0,,13.0,26.0,39.0,0,,47.0,1.0,,,
2022-23,10385436,20,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,,8.0,29.0,36.0,,,6.0,,,,2.0,,,5.0,5.0,,,0.0129552,0.0,0.0,2.0,,,,,,2.0,1.0,90.0,,1.0,,,,,,,9.0,,6.7,,,,,4.0,2.0,1.0,,,,11.0,33.0,43.0,0,3.0,65.0,,1.0,1.0,3.0
2022-23,10385436,20,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,,1.0,5.0,6.0,,,1.0,,,,2.0,,,2.0,,,,0.00115402,0.0,0.0,,,,,,,,,21.0,,1.0,,,,,,,2.0,,6.2,,,,,1.0,,,,,,2.0,6.0,8.0,0,,11.0,,,,
2022-23,10385436,20,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385436,20,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,6.0,12.0,13.0,23.0,,,5.0,2.0,,,2.0,1.0,2.0,6.0,1.0,,,0.65243,0.0,0.0,2.0,,,,,,1.0,2.0,90.0,,2.0,,,,,,,11.0,,6.9,,,,,1.0,,2.0,,11.0,1.0,19.0,15.0,32.0,0,,47.0,,1.0,,
2022-23,10385436,20,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,1.0,10.0,49.0,59.0,1.0,2.0,8.0,,,,1.0,,,2.0,9.0,,,0.00273613,0.0721,0.2308,,,,,,,1.0,,90.0,1.0,1.0,,,,,,,4.0,,7.2,,,,,6.0,1.0,,,2.0,,11.0,51.0,62.0,1,5.0,81.0,1.0,1.0,1.0,3.0
2022-23,10385443,21,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385443,21,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,3.0,15.0,23.0,37.0,1.0,1.0,6.0,,,,,,,3.0,6.0,,,0.0612432,0.0,0.0,2.0,,,,,,,,90.0,,,,,,,,,18.0,,7.2,,,,,1.0,2.0,5.0,,6.0,1.0,25.0,27.0,47.0,0,3.0,73.0,,1.0,1.0,2.0
2022-23,10385443,21,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,False,,,3.0,16.0,30.0,46.0,1.0,,11.0,,,,,,,3.0,1.0,,,0.0110164,0.0,0.0,2.0,,,,,,4.0,,90.0,,2.0,,,,,,,9.0,,7.5,,,,,4.0,,,,8.0,,19.0,34.0,53.0,0,1.0,68.0,1.0,,,1.0
2022-23,10385443,21,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385443,21,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,True,,,3.0,5.0,5.0,10.0,,1.0,4.0,,,,,,1.0,1.0,1.0,,,0.00629036,0.132,0.0,,,,,,,,,18.0,,,,,,,,,11.0,,6.5,,,1.0,,,,,,7.0,,12.0,7.0,19.0,1,,23.0,1.0,,,
2022-23,10385443,21,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,3.0,13.0,32.0,45.0,3.0,1.0,7.0,,,,1.0,,,7.0,6.0,,,0.0108801,0.0,0.0,3.0,,,,,,4.0,,90.0,,,,,,,,,11.0,,7.4,,,,,5.0,1.0,,,8.0,,18.0,38.0,56.0,0,3.0,74.0,,1.0,1.0,1.0
2022-23,10385454,22,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,,25.0,42.0,67.0,3.0,3.0,5.0,,,,,,,3.0,5.0,,1.0,0.126408,0.0,0.0,1.0,,,,,,,2.0,90.0,,,1.0,,,,,,12.0,,6.0,,,,,1.0,1.0,1.0,,4.0,,31.0,47.0,77.0,0,,84.0,1.0,1.0,1.0,
2022-23,10385454,22,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,2.0,20.0,16.0,35.0,1.0,1.0,4.0,,,2.0,1.0,,,2.0,3.0,,1.0,0.0936084,0.5922,0.0,,,,,,,3.0,1.0,86.0,2.0,,,,,,,,16.0,,6.7,,,,,,,9.0,,4.0,,32.0,18.0,41.0,4,1.0,71.0,,1.0,,
2022-23,10385454,22,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,,,2.0,29.0,56.0,85.0,2.0,5.0,5.0,,,,,,,3.0,6.0,,,0.0144522,0.0,0.0,1.0,,,,,,1.0,,90.0,,1.0,,,,,,,10.0,,6.6,,,,,4.0,,,,4.0,,33.0,61.0,94.0,0,1.0,108.0,,,,1.0
2022-23,10385454,22,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,1.0,,,5.0,,4.0,,,,,,,,,,,,,,0.0324975,0.0,0.0,,,,,,,,1.0,9.0,,,,,,,,,1.0,,6.8,,,,,1.0,,1.0,,,,5.0,,4.0,0,,10.0,1.0,,,
2022-23,10385454,22,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,5.0,30.0,24.0,53.0,1.0,,4.0,1.0,,1.0,,,1.0,3.0,1.0,,,0.0576963,0.104,0.0,,,,,,,1.0,3.0,90.0,,,,,,,,,26.0,,6.9,,,2.0,,,1.0,10.0,,12.0,,47.0,28.0,65.0,3,1.0,105.0,2.0,,,1.0
2022-23,10385454,22,14,Liverpool,Away,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385456,23,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,2.0,20.0,55.0,75.0,1.0,1.0,7.0,,,,,,,1.0,2.0,,1.0,0.0175703,0.0,0.0,,,,,,,1.0,,90.0,,,,,,,,,13.0,,7.0,,,,,4.0,,,,4.0,,26.0,56.0,82.0,0,1.0,94.0,6.0,,,1.0
2022-23,10385456,23,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385456,23,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,4.0,19.0,32.0,50.0,,,10.0,,,,,,,1.0,3.0,,,0.0718303,0.0,0.0,2.0,,,,,,1.0,1.0,90.0,,,,,,,,,15.0,,7.2,,,,,1.0,2.0,5.0,,7.0,2.0,29.0,36.0,60.0,0,,84.0,,1.0,2.0,
2022-23,10385456,23,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,False,,,3.0,25.0,66.0,91.0,5.0,3.0,5.0,,,,,,,5.0,5.0,,,0.0118814,0.0269,0.0,,,,,,,1.0,,90.0,,1.0,,,,,,,9.0,,7.4,,,1.0,,3.0,,,,5.0,,30.0,70.0,100.0,1,2.0,113.0,,,,2.0
2022-23,10385456,23,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385456,23,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,5.0,28.0,38.0,65.0,,1.0,5.0,,,,1.0,,1.0,3.0,7.0,,,0.0657234,0.0,0.0,1.0,,,,,,1.0,1.0,90.0,,,,,,,,,30.0,,7.7,,,,,,1.0,11.0,,8.0,1.0,48.0,42.0,79.0,0,5.0,114.0,2.0,,1.0,4.0
2022-23,10385456,23,14,Liverpool,Home,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385470,24,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
