season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,fouls,goalAssist,goals,goodHighClaim,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,possessionLostCtrl,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,wasFouled,wonContest,wonTackle
2009-10,1062482,2,14,Liverpool,Home,20738,40615,Emiliano Insúa,emiliano-insua,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062482,2,14,Liverpool,Home,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062482,2,14,Liverpool,Home,76343,75880,Daniel Ayala,daniel-ayala,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062489,3,14,Liverpool,Home,723,1809,Jamie Carragher,jamie-carragher,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062489,3,14,Liverpool,Home,1204,9047,Glen Johnson,glen-johnson,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062489,3,14,Liverpool,Home,11711,11958,Andrea Dossena,andrea-dossena,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062489,3,14,Liverpool,Home,12394,26793,Martin Škrtel,martin-skrtel,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062489,3,14,Liverpool,Home,20738,40615,Emiliano Insúa,emiliano-insua,D,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062489,3,14,Liverpool,Home,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062489,3,14,Liverpool,Home,76343,75880,Daniel Ayala,daniel-ayala,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062496,4,14,Liverpool,Away,723,1809,Jamie Carragher,jamie-carragher,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062496,4,14,Liverpool,Away,1204,9047,Glen Johnson,glen-johnson,D,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062496,4,14,Liverpool,Away,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062496,4,14,Liverpool,Away,11711,11958,Andrea Dossena,andrea-dossena,D,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062496,4,14,Liverpool,Away,12394,26793,Martin Škrtel,martin-skrtel,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062496,4,14,Liverpool,Away,20738,40615,Emiliano Insúa,emiliano-insua,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062496,4,14,Liverpool,Away,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062507,5,14,Liverpool,Home,723,1809,Jamie Carragher,jamie-carragher,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062507,5,14,Liverpool,Home,1204,9047,Glen Johnson,glen-johnson,D,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,64.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062507,5,14,Liverpool,Home,3739,14476,Philipp Degen,philipp-degen,D,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,26.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062507,5,14,Liverpool,Home,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062507,5,14,Liverpool,Home,11711,11958,Andrea Dossena,andrea-dossena,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062507,5,14,Liverpool,Home,12394,26793,Martin Škrtel,martin-skrtel,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062507,5,14,Liverpool,Home,20738,40615,Emiliano Insúa,emiliano-insua,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062522,6,14,Liverpool,Away,723,1809,Jamie Carragher,jamie-carragher,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062522,6,14,Liverpool,Away,1204,9047,Glen Johnson,glen-johnson,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062522,6,14,Liverpool,Away,3027,3665,Fabio Aurelio,fabio-aurelio,D,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,5.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062522,6,14,Liverpool,Away,3739,14476,Philipp Degen,philipp-degen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062522,6,14,Liverpool,Away,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062522,6,14,Liverpool,Away,11711,11958,Andrea Dossena,andrea-dossena,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062522,6,14,Liverpool,Away,12394,26793,Martin Škrtel,martin-skrtel,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062522,6,14,Liverpool,Away,20738,40615,Emiliano Insúa,emiliano-insua,D,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062527,7,14,Liverpool,Home,723,1809,Jamie Carragher,jamie-carragher,D,False,,,6.0,22.0,35.0,57.0,1.0,1.0,1.0,,,,1.0,3.0,,,0.0,0.0,,,,90.0,,,0.0,9.0,,,,7.0,,1.0,,9.0,,30.0,36.0,65.0,0.0,2.0,75.0,,,1.0
2009-10,1062527,7,14,Liverpool,Home,1204,9047,Glen Johnson,glen-johnson,D,False,1.0,,2.0,11.0,18.0,28.0,,,7.0,,1.0,3.0,7.0,4.0,,2.0,0.0,0.0,,2.0,2.0,90.0,,,0.0,12.0,,2.0,,2.0,2.0,4.0,,4.0,,19.0,18.0,33.0,2.0,2.0,61.0,1.0,1.0,2.0
2009-10,1062527,7,14,Liverpool,Home,3027,3665,Fabio Aurelio,fabio-aurelio,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062527,7,14,Liverpool,Home,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062527,7,14,Liverpool,Home,12394,26793,Martin Škrtel,martin-skrtel,D,False,1.0,,5.0,18.0,37.0,54.0,1.0,,1.0,1.0,2.0,,4.0,2.0,1.0,1.0,0.0,0.0,,1.0,1.0,90.0,,,0.0,8.0,,,,10.0,,1.0,,9.0,,25.0,38.0,62.0,1.0,2.0,77.0,,,2.0
2009-10,1062527,7,14,Liverpool,Home,20738,40615,Emiliano Insúa,emiliano-insua,D,False,3.0,,,27.0,19.0,43.0,1.0,1.0,6.0,1.0,,,1.0,2.0,,,1.0,0.0,,4.0,5.0,90.0,,2.0,0.0,11.0,,,,3.0,,5.0,,2.0,,33.0,20.0,48.0,1.0,1.0,81.0,,,1.0
2009-10,1062538,8,14,Liverpool,Away,723,1809,Jamie Carragher,jamie-carragher,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062538,8,14,Liverpool,Away,1204,9047,Glen Johnson,glen-johnson,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062538,8,14,Liverpool,Away,3027,3665,Fabio Aurelio,fabio-aurelio,D,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,7.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062538,8,14,Liverpool,Away,8510,21094,Daniel Agger,daniel-agger,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062538,8,14,Liverpool,Away,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062538,8,14,Liverpool,Away,12394,26793,Martin Škrtel,martin-skrtel,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062538,8,14,Liverpool,Away,20738,40615,Emiliano Insúa,emiliano-insua,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,83.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062552,9,14,Liverpool,Away,723,1809,Jamie Carragher,jamie-carragher,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062552,9,14,Liverpool,Away,1204,9047,Glen Johnson,glen-johnson,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062552,9,14,Liverpool,Away,3027,3665,Fabio Aurelio,fabio-aurelio,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062552,9,14,Liverpool,Away,8510,21094,Daniel Agger,daniel-agger,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062552,9,14,Liverpool,Away,12394,26793,Martin Škrtel,martin-skrtel,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,72.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062552,9,14,Liverpool,Away,20738,40615,Emiliano Insúa,emiliano-insua,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062552,9,14,Liverpool,Away,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062559,10,14,Liverpool,Home,723,1809,Jamie Carragher,jamie-carragher,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062559,10,14,Liverpool,Home,1204,9047,Glen Johnson,glen-johnson,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062559,10,14,Liverpool,Home,3027,3665,Fabio Aurelio,fabio-aurelio,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062559,10,14,Liverpool,Home,3739,14476,Philipp Degen,philipp-degen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062559,10,14,Liverpool,Home,8510,21094,Daniel Agger,daniel-agger,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062559,10,14,Liverpool,Home,12394,26793,Martin Škrtel,martin-skrtel,D,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062559,10,14,Liverpool,Home,20738,40615,Emiliano Insúa,emiliano-insua,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062569,11,14,Liverpool,Away,723,1809,Jamie Carragher,jamie-carragher,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,82.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062569,11,14,Liverpool,Away,3739,14476,Philipp Degen,philipp-degen,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,79.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062569,11,14,Liverpool,Away,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062569,11,14,Liverpool,Away,11711,11958,Andrea Dossena,andrea-dossena,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062569,11,14,Liverpool,Away,20738,40615,Emiliano Insúa,emiliano-insua,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062569,11,14,Liverpool,Away,76343,75880,Daniel Ayala,daniel-ayala,D,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,5.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062578,12,14,Liverpool,Home,1204,9047,Glen Johnson,glen-johnson,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062578,12,14,Liverpool,Home,8510,21094,Daniel Agger,daniel-agger,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062578,12,14,Liverpool,Home,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062578,12,14,Liverpool,Home,12394,26793,Martin Škrtel,martin-skrtel,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062578,12,14,Liverpool,Home,16816,40400,Stephen Darby,stephen-darby,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062578,12,14,Liverpool,Home,20738,40615,Emiliano Insúa,emiliano-insua,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062589,13,14,Liverpool,Home,723,1809,Jamie Carragher,jamie-carragher,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062589,13,14,Liverpool,Home,3027,3665,Fabio Aurelio,fabio-aurelio,D,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,5.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062589,13,14,Liverpool,Home,8510,21094,Daniel Agger,daniel-agger,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,11.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062589,13,14,Liverpool,Home,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,79.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062589,13,14,Liverpool,Home,12394,26793,Martin Škrtel,martin-skrtel,D,False,,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062589,13,14,Liverpool,Home,20738,40615,Emiliano Insúa,emiliano-insua,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062597,14,14,Liverpool,Away,723,1809,Jamie Carragher,jamie-carragher,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062597,14,14,Liverpool,Away,1204,9047,Glen Johnson,glen-johnson,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062597,14,14,Liverpool,Away,3027,3665,Fabio Aurelio,fabio-aurelio,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,78.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062597,14,14,Liverpool,Away,8510,21094,Daniel Agger,daniel-agger,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062597,14,14,Liverpool,Away,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062597,14,14,Liverpool,Away,12394,26793,Martin Škrtel,martin-skrtel,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062597,14,14,Liverpool,Away,20738,40615,Emiliano Insúa,emiliano-insua,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062606,15,14,Liverpool,Away,723,1809,Jamie Carragher,jamie-carragher,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062606,15,14,Liverpool,Away,1204,9047,Glen Johnson,glen-johnson,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062606,15,14,Liverpool,Away,8510,21094,Daniel Agger,daniel-agger,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062606,15,14,Liverpool,Away,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062606,15,14,Liverpool,Away,11711,11958,Andrea Dossena,andrea-dossena,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062606,15,14,Liverpool,Away,12394,26793,Martin Škrtel,martin-skrtel,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062606,15,14,Liverpool,Away,20738,40615,Emiliano Insúa,emiliano-insua,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062619,16,14,Liverpool,Home,723,1809,Jamie Carragher,jamie-carragher,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062619,16,14,Liverpool,Home,1204,9047,Glen Johnson,glen-johnson,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,82.0,,,1.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062619,16,14,Liverpool,Home,3027,3665,Fabio Aurelio,fabio-aurelio,D,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062619,16,14,Liverpool,Home,3739,14476,Philipp Degen,philipp-degen,D,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,8.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062619,16,14,Liverpool,Home,8510,21094,Daniel Agger,daniel-agger,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062619,16,14,Liverpool,Home,11711,11958,Andrea Dossena,andrea-dossena,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062619,16,14,Liverpool,Home,12394,26793,Martin Škrtel,martin-skrtel,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062619,16,14,Liverpool,Home,20738,40615,Emiliano Insúa,emiliano-insua,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062633,17,14,Liverpool,Home,723,1809,Jamie Carragher,jamie-carragher,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062633,17,14,Liverpool,Home,3027,3665,Fabio Aurelio,fabio-aurelio,D,False,,,,,,,,,,,,,,,,,1.0,0.0,,,,60.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062633,17,14,Liverpool,Home,8510,21094,Daniel Agger,daniel-agger,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062633,17,14,Liverpool,Home,10885,11248,Sotirios Kyrgiakos,sotirios-kyrgiakos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062633,17,14,Liverpool,Home,11711,11958,Andrea Dossena,andrea-dossena,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062633,17,14,Liverpool,Home,12394,26793,Martin Škrtel,martin-skrtel,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062633,17,14,Liverpool,Home,16816,40400,Stephen Darby,stephen-darby,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062633,17,14,Liverpool,Home,20738,40615,Emiliano Insúa,emiliano-insua,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062640,18,14,Liverpool,Away,723,1809,Jamie Carragher,jamie-carragher,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062640,18,14,Liverpool,Away,1204,9047,Glen Johnson,glen-johnson,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062640,18,14,Liverpool,Away,3027,3665,Fabio Aurelio,fabio-aurelio,D,True,,,,,,,,,,,,,,,,,0.0,0.0,,,,22.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062640,18,14,Liverpool,Away,8510,21094,Daniel Agger,daniel-agger,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062640,18,14,Liverpool,Away,11711,11958,Andrea Dossena,andrea-dossena,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,53.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062640,18,14,Liverpool,Away,12394,26793,Martin Škrtel,martin-skrtel,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062640,18,14,Liverpool,Away,20738,40615,Emiliano Insúa,emiliano-insua,D,False,,,,,,,,,,,,,,,,,0.0,0.0,,,,68.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,
