season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025028,1,17,Nottingham_Forest,Home,78152,85633,Matz Sels,matz-sels,G,False,,,2.0,2.0,13.0,15.0,,,,8.0,,,,,,,,,,,0.00088973,,,,0.0,,0.4701,2.0,,,,,0.02,1.12,0.08,0.0,3.8,90.0,,,,,1.0,,,9.0,,,6.6,1.0,2.0,,,,,,,,11.0,,10.0,14.0,24.0,,,0,,32.0,,,,
2025-26,14025028,1,17,Nottingham_Forest,Home,227946,107265,Angus Gunn,angus-gunn,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025074,2,17,Nottingham_Forest,Away,78152,85633,Matz Sels,matz-sels,G,False,,,6.0,5.0,10.0,15.0,,,,13.0,,,,,,,,,,,0.00324291,,,,0.0,,-0.1748,1.0,,,,,,,,,,90.0,,,,,,,,9.0,,,6.5,2.0,3.0,,,,,,,,15.0,,14.0,10.0,24.0,,,0,,34.0,,,,
2025-26,14025074,2,17,Nottingham_Forest,Away,227946,107265,Angus Gunn,angus-gunn,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025109,3,17,Nottingham_Forest,Home,78152,85633,Matz Sels,matz-sels,G,False,,,,,8.0,8.0,,,,3.0,,,,,,,,,,,2.993e-05,,,,0.0,,0.2854,,,,,,,,,,,90.0,,,,,1.0,,,3.0,,1.0,7.0,4.0,5.0,,,,1.0,,,,3.0,,3.0,8.0,11.0,,,0,,20.0,,,,
2025-26,14025109,3,17,Nottingham_Forest,Home,227946,107265,Angus Gunn,angus-gunn,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025124,4,17,Nottingham_Forest,Away,78152,85633,Matz Sels,matz-sels,G,False,,,5.0,4.0,18.0,22.0,1.0,,,4.0,,,,,,,1.0,,,,0.00417885,,,,0.0,,-0.6512,,,,,,,,,,,90.0,,,,,,,,5.0,,,6.1,2.0,2.0,,,,2.0,,,,10.0,,8.0,19.0,27.0,,,0,,35.0,,,,
2025-26,14025124,4,17,Nottingham_Forest,Away,840103,221389,John Victor,john-victor,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025160,5,17,Nottingham_Forest,Away,78152,85633,Matz Sels,matz-sels,G,False,,,6.0,5.0,14.0,19.0,,,,3.0,,,,,,,,,,,0.0028645,,,,0.0,,-0.02,1.0,,,,,,,,,,90.0,,,,,,,,5.0,,,6.6,2.0,4.0,,,,2.0,,,,11.0,,8.0,16.0,24.0,,,0,,34.0,,,,
2025-26,14025160,5,17,Nottingham_Forest,Away,840103,221389,John Victor,john-victor,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025205,6,17,Nottingham_Forest,Home,78152,85633,Matz Sels,matz-sels,G,False,,,1.0,1.0,18.0,19.0,,,,6.0,,,,,,,,,,,0.00187791,,,,0.0,,0.3864,,,,,,,,,,,90.0,,,,,,,,8.0,,1.0,6.8,2.0,2.0,,,,1.0,,,,9.0,,7.0,20.0,27.0,,,0,,32.0,,,,
2025-26,14025205,6,17,Nottingham_Forest,Home,840103,221389,John Victor,john-victor,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025229,7,17,Nottingham_Forest,Away,78152,85633,Matz Sels,matz-sels,G,False,,,6.0,2.0,12.0,14.0,,,,8.0,,,,,,,,,,,0.00015303,,,,0.0,,1.8432,,,,,,,,,,,90.0,,,,,1.0,,,15.0,,,8.7,6.0,7.0,,,,,,,,21.0,,11.0,18.0,29.0,,,0,,41.0,,,,
2025-26,14025229,7,17,Nottingham_Forest,Away,840103,221389,John Victor,john-victor,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025245,8,17,Nottingham_Forest,Home,78152,85633,Matz Sels,matz-sels,G,False,,2.0,1.0,1.0,8.0,9.0,,1.0,,7.0,,,,,,,,1.0,1.0,,0.00019012,,,,0.0,,-0.8425,,,,,,,,,,,90.0,,,,,,,,15.0,,1.0,5.1,2.0,3.0,,,,2.0,,,2.0,14.0,,10.0,13.0,23.0,,,0,,33.0,,,,
2025-26,14025245,8,17,Nottingham_Forest,Home,840103,221389,John Victor,john-victor,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025253,9,17,Nottingham_Forest,Away,78152,85633,Matz Sels,matz-sels,G,False,,1.0,11.0,10.0,6.0,16.0,,,,3.0,,,,,,,,,1.0,,0.00956024,,,,0.0,,-1.4367,1.0,,,,,,,,,,90.0,,,,,,,,14.0,,,5.6,1.0,3.0,,,,1.0,,,1.0,25.0,,24.0,6.0,30.0,,,0,,36.0,,,,
2025-26,14025253,9,17,Nottingham_Forest,Away,840103,221389,John Victor,john-victor,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025285,10,17,Nottingham_Forest,Home,78152,85633,Matz Sels,matz-sels,G,False,,,7.0,7.0,2.0,9.0,,,,11.0,,,,,,,,,,,0.0258935,,,,0.0,,-0.5804,1.0,,,,,,,,,,90.0,,,,,,,,23.0,,1.0,6.2,2.0,4.0,,,,1.0,,,,29.0,,29.0,2.0,31.0,,,0,,41.0,,,,
2025-26,14025285,10,17,Nottingham_Forest,Home,840103,221389,John Victor,john-victor,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025051,11,17,Nottingham_Forest,Home,78152,85633,Matz Sels,matz-sels,G,False,,,5.0,5.0,7.0,12.0,,,,7.0,,,,,,,,1.0,,,0.00106209,,,,0.0,,-0.074,,,,,,,,,,,90.0,,,,,,,,10.0,,,7.2,1.0,2.0,,,,,,,,15.0,,15.0,7.0,22.0,,,0,,29.0,,1.0,,
2025-26,14025051,11,17,Nottingham_Forest,Home,840103,221389,John Victor,john-victor,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025081,12,17,Nottingham_Forest,Away,78152,85633,Matz Sels,matz-sels,G,False,,1.0,8.0,7.0,2.0,9.0,,1.0,,8.0,,,,,,,,1.0,,,0.0194291,,,,0.0,,0.6699,2.0,,,1.0,,,,,,,90.0,,,,,,,,22.0,,1.0,7.1,2.0,3.0,,,,2.0,,,1.0,29.0,,26.0,4.0,30.0,,,0,,40.0,,,,
2025-26,14025081,12,17,Nottingham_Forest,Away,840103,221389,John Victor,john-victor,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025111,13,17,Nottingham_Forest,Home,78152,85633,Matz Sels,matz-sels,G,False,,1.0,7.0,5.0,20.0,25.0,,,14.0,7.0,,,,,,,,1.0,,,0.00465486,,,,0.0,,-0.2707,,,,,,,,,,,90.0,,,,,,,,14.0,,,6.4,2.0,3.0,,,111.266771463,,,,1.0,21.0,,17.0,22.0,39.0,79.275,,0,1.0,46.0,,,,1.0
2025-26,14025111,13,17,Nottingham_Forest,Home,840103,221389,John Victor,john-victor,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025144,14,17,Nottingham_Forest,Away,78152,85633,Matz Sels,matz-sels,G,False,,2.0,8.0,6.0,7.0,13.0,,,3.0,9.0,,,,,,,,,,,0.00324177,,,,0.0,,0.1424,1.0,,,,,,,,,,90.0,,,,,,,,9.0,,1.0,7.1,1.0,1.0,,,17.645686895105,1.0,,,2.0,16.0,,13.0,9.0,22.0,-0.21000000000001,,0,,30.0,,,,
2025-26,14025144,14,17,Nottingham_Forest,Away,840103,221389,John Victor,john-victor,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
