season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352251,1,17,Nottingham_Forest,Away,343013,,Ethan Horvath,ethan-horvath,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352251,1,17,Nottingham_Forest,Away,833943,224068,Matt Turner,matt-turner,G,False,,,8.0,7.0,3.0,10.0,,,14.0,,,,,,,,,,,0.00145462,0.0,0.0,,,,-0.0174,,,,,,90.0,,,,,,,11.0,,7.2,2.0,5.0,,,,,,,18.0,,17.0,4.0,21.0,0,,38.0,,,,
2023-24,11352399,2,17,Nottingham_Forest,Home,343013,,Ethan Horvath,ethan-horvath,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352399,2,17,Nottingham_Forest,Home,833943,224068,Matt Turner,matt-turner,G,False,,1.0,9.0,8.0,11.0,19.0,,1.0,9.0,,,,,,,,1.0,,,0.00157293,0.0,0.0,,,,0.5261,,,,,,90.0,,,,,,,10.0,,6.8,1.0,2.0,,,1.0,,,1.0,17.0,,15.0,12.0,27.0,0,,37.0,,1.0,,
2023-24,11352504,3,17,Nottingham_Forest,Away,343013,,Ethan Horvath,ethan-horvath,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352504,3,17,Nottingham_Forest,Away,833943,224068,Matt Turner,matt-turner,G,False,,2.0,10.0,8.0,9.0,17.0,,,11.0,,,,,,,,,,,0.00233157,0.0,0.0,,,,1.0272,1.0,,,,,90.0,,,,,1.0,,14.0,,8.0,1.0,7.0,,,,,,2.0,23.0,,18.0,12.0,30.0,0,,50.0,,,,
2023-24,11352570,4,17,Nottingham_Forest,Away,343013,,Ethan Horvath,ethan-horvath,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352570,4,17,Nottingham_Forest,Away,833943,224068,Matt Turner,matt-turner,G,False,,,10.0,7.0,7.0,14.0,,,8.0,,,,,,,,,,,0.00092878,0.0,0.0,,,,0.167,2.0,,,,,90.0,,,,,,,18.0,1.0,7.3,1.0,2.0,,,1.0,,,,28.0,,22.0,10.0,32.0,0,,42.0,,,,
2023-24,11352618,5,17,Nottingham_Forest,Home,138149,111452,Odysseas Vlachodimos,odysseas-vlachodimos,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352618,5,17,Nottingham_Forest,Home,833943,224068,Matt Turner,matt-turner,G,False,,1.0,5.0,4.0,18.0,22.0,,,11.0,,,,,,,,1.0,,,0.00427804,0.0,0.0,,,,-0.448,2.0,,,,,90.0,,,,,,,9.0,,6.8,,2.0,,,,,,1.0,14.0,,12.0,19.0,31.0,0,,45.0,,1.0,,
