season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768035,4,56,Sunderland,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,True,,,2.0,4.0,3.0,7.0,,1.0,4.0,,,,1.0,,,,1.0,3.0,,,,,,,,,,,13.0,,,,,,,,6.7,,,,,,,1.0,,3.0,,7.0,3.0,9.0,0,1.0,14.0,,1.0,
2015-16,6768035,4,56,Sunderland,Away,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,1.0,6.0,12.0,18.0,,,2.0,,,,2.0,,,,3.0,2.0,,,1.0,,,,,3.0,,,45.0,,,,1.0,,,,6.1,,,,,,,,,2.0,,8.0,12.0,20.0,0,2.0,27.0,,,
2015-16,6768035,4,56,Sunderland,Away,32045,49396,Yann M'Vila,yann-mvila,M,False,1.0,,1.0,24.0,19.0,42.0,,,7.0,1.0,,,1.0,,,,2.0,6.0,,,1.0,,1.0,,,4.0,2.0,,90.0,1.0,1.0,,,,,,8.4,,,,,4.0,,4.0,,3.0,,30.0,22.0,48.0,1,5.0,69.0,,1.0,
2015-16,6768035,4,56,Sunderland,Away,240256,115854,Duncan Watmore,duncan-watmore,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768045,5,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768045,5,56,Sunderland,Home,14210,28448,Lee Cattermole,lee-cattermole,M,True,,,1.0,4.0,1.0,5.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,16.0,,,,,,,,6.5,,,,,,,,,1.0,,5.0,2.0,7.0,0,1.0,10.0,,,
2015-16,6768045,5,56,Sunderland,Home,32045,49396,Yann M'Vila,yann-mvila,M,False,1.0,,5.0,21.0,15.0,35.0,,2.0,14.0,,,,,,,2.0,2.0,7.0,,1.0,,,,,,2.0,2.0,,90.0,,,,,,,,7.3,,,,,4.0,,6.0,,7.0,,32.0,16.0,42.0,0,5.0,66.0,,,
2015-16,6768045,5,56,Sunderland,Home,35528,50023,Jordi Gómez,jordi-gomez,M,False,,,1.0,13.0,12.0,25.0,,2.0,1.0,,,,1.0,,,1.0,4.0,8.0,,,2.0,,,,,2.0,1.0,,74.0,,,,,,,,7.2,,,,,2.0,,2.0,,2.0,,19.0,12.0,29.0,0,5.0,44.0,,1.0,
2015-16,6768045,5,56,Sunderland,Home,240256,115854,Duncan Watmore,duncan-watmore,M,True,,,,2.0,,2.0,,,,,,,,,,2.0,2.0,,,,,,,,,2.0,,,16.0,,,,,,,,6.4,,,,,,,,,,,2.0,,2.0,0,,9.0,1.0,,
2015-16,6768067,6,56,Sunderland,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768067,6,56,Sunderland,Away,14210,28448,Lee Cattermole,lee-cattermole,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768067,6,56,Sunderland,Away,32045,49396,Yann M'Vila,yann-mvila,M,False,1.0,,7.0,27.0,26.0,52.0,1.0,2.0,9.0,1.0,,,3.0,,,1.0,7.0,5.0,,,2.0,,,,,4.0,2.0,,90.0,,,,,,,,7.1,,,,,1.0,1.0,1.0,,11.0,,33.0,27.0,59.0,0,1.0,72.0,,1.0,1.0
2015-16,6768067,6,56,Sunderland,Away,35528,50023,Jordi Gómez,jordi-gomez,M,False,1.0,,1.0,13.0,14.0,26.0,1.0,1.0,2.0,,,,,,,,1.0,3.0,,,,,,,,2.0,,,45.0,1.0,,,,,,,7.1,,,,,1.0,1.0,1.0,,1.0,,15.0,14.0,28.0,1,1.0,38.0,,,1.0
2015-16,6768081,7,56,Sunderland,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,True,,,1.0,7.0,5.0,12.0,,,2.0,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,20.0,,,,,,,,6.6,,,,,,,,,1.0,,8.0,5.0,13.0,0,,14.0,,,
2015-16,6768081,7,56,Sunderland,Away,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,5.0,11.0,24.0,35.0,,,11.0,,,,2.0,,,,4.0,6.0,,,2.0,,,,,4.0,1.0,,90.0,,3.0,,,,,,7.2,,,,,1.0,1.0,,,6.0,,14.0,24.0,38.0,0,4.0,53.0,,1.0,1.0
2015-16,6768081,7,56,Sunderland,Away,32045,49396,Yann M'Vila,yann-mvila,M,False,1.0,,3.0,18.0,20.0,37.0,,,4.0,,,,1.0,,,,1.0,4.0,,,,,,,,,3.0,,90.0,,,,,,,,7.1,,,1.0,,3.0,1.0,4.0,,6.0,,26.0,23.0,45.0,1,2.0,60.0,,1.0,1.0
2015-16,6768081,7,56,Sunderland,Away,35528,50023,Jordi Gómez,jordi-gomez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768082,8,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,True,,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,6.0,,,,,,,,6.5,,,,,,,,,,,,1.0,1.0,0,,3.0,,,
2015-16,6768082,8,56,Sunderland,Home,14210,28448,Lee Cattermole,lee-cattermole,M,False,1.0,,,14.0,18.0,31.0,1.0,1.0,5.0,,,,,,,,1.0,3.0,,,,,,,,5.0,,,90.0,,1.0,,,,,,7.0,,,,,2.0,,1.0,,1.0,,18.0,18.0,35.0,0,2.0,46.0,,,
2015-16,6768082,8,56,Sunderland,Home,32045,49396,Yann M'Vila,yann-mvila,M,False,1.0,,2.0,26.0,17.0,42.0,,,7.0,,,,3.0,,,2.0,5.0,2.0,,,,2.0,,,,1.0,3.0,,89.0,,,,,,,,7.5,,,1.0,,8.0,,3.0,,5.0,,37.0,19.0,53.0,1,2.0,75.0,1.0,,
2015-16,6768082,8,56,Sunderland,Home,35528,50023,Jordi Gómez,jordi-gomez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768089,9,56,Sunderland,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,False,,,1.0,10.0,2.0,12.0,1.0,,,,,,1.0,,,,2.0,1.0,,,,,,,,1.0,2.0,,61.0,,,,,,,,6.6,,,,,,1.0,1.0,,2.0,,14.0,3.0,16.0,0,,19.0,,,1.0
2015-16,6768089,9,56,Sunderland,Away,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,4.0,16.0,18.0,34.0,3.0,,5.0,,,1.0,1.0,,,1.0,7.0,2.0,,,2.0,,,,,,1.0,,90.0,,1.0,,,,,,6.4,,,,,,,1.0,,9.0,,28.0,21.0,48.0,1,1.0,56.0,1.0,1.0,
2015-16,6768089,9,56,Sunderland,Away,32045,49396,Yann M'Vila,yann-mvila,M,False,,,2.0,28.0,10.0,38.0,,2.0,7.0,,,1.0,,,,,,9.0,,,,,,,,3.0,1.0,,90.0,1.0,,,,,,,8.1,,,,,3.0,2.0,,,5.0,,34.0,15.0,49.0,2,5.0,65.0,1.0,,2.0
2015-16,6768089,9,56,Sunderland,Away,33852,49836,Liam Bridcutt,liam-bridcutt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768089,9,56,Sunderland,Away,35528,50023,Jordi Gómez,jordi-gomez,M,False,1.0,,2.0,16.0,13.0,28.0,1.0,,5.0,,,1.0,,,,,1.0,3.0,,,,,,,,1.0,,,71.0,,,,,,,,7.0,,,,,1.0,,3.0,,3.0,,22.0,16.0,35.0,1,1.0,48.0,1.0,2.0,
2015-16,6768117,10,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,True,,,,,4.0,4.0,,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,8.0,,,,,,,,6.5,,,,,,,,,,,,4.0,4.0,0,,4.0,,,
2015-16,6768117,10,56,Sunderland,Home,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,2.0,16.0,15.0,31.0,,2.0,2.0,,,1.0,2.0,,,1.0,7.0,5.0,,,4.0,,,,,2.0,,,90.0,,1.0,,,,,,6.8,,,,,,1.0,,,6.0,,20.0,19.0,39.0,1,2.0,49.0,,,1.0
2015-16,6768117,10,56,Sunderland,Home,32045,49396,Yann M'Vila,yann-mvila,M,False,,,5.0,21.0,20.0,41.0,1.0,,8.0,1.0,,1.0,4.0,,,,5.0,6.0,,,,1.0,,,,3.0,2.0,,90.0,,,,,,,,7.8,,,,,4.0,1.0,,,8.0,,27.0,23.0,50.0,1,4.0,66.0,,1.0,1.0
2015-16,6768117,10,56,Sunderland,Home,35528,50023,Jordi Gómez,jordi-gomez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768117,10,56,Sunderland,Home,240256,115854,Duncan Watmore,duncan-watmore,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768106,11,56,Sunderland,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,True,1.0,,1.0,8.0,5.0,12.0,,,2.0,,,1.0,1.0,,,,2.0,1.0,,,1.0,,,,,,,,26.0,,,,,,,,6.7,,,,,2.0,1.0,1.0,,1.0,,9.0,5.0,13.0,1,,18.0,,,1.0
2015-16,6768106,11,56,Sunderland,Away,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,2.0,5.0,3.0,8.0,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,38.0,,,,,,,,6.5,,,,,,1.0,,,2.0,,6.0,3.0,9.0,0,,12.0,1.0,,1.0
2015-16,6768106,11,56,Sunderland,Away,32045,49396,Yann M'Vila,yann-mvila,M,False,,,5.0,29.0,16.0,45.0,,3.0,10.0,,,,,,,1.0,1.0,7.0,,,,,,,,5.0,1.0,,90.0,1.0,,,,,,,7.3,,,,,5.0,,,,8.0,,34.0,17.0,51.0,1,3.0,74.0,1.0,2.0,
2015-16,6768106,11,56,Sunderland,Away,35528,50023,Jordi Gómez,jordi-gomez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768106,11,56,Sunderland,Away,240256,115854,Duncan Watmore,duncan-watmore,M,True,,,,4.0,1.0,5.0,,,,,1.0,,,,,1.0,2.0,4.0,,,,,,,,,,,15.0,1.0,,,,,,,6.6,,,,,,4.0,,,,1.0,5.0,1.0,6.0,1,1.0,16.0,1.0,,3.0
2015-16,6768123,12,56,Sunderland,Home,32045,49396,Yann M'Vila,yann-mvila,M,False,1.0,,7.0,25.0,17.0,41.0,,5.0,13.0,,,,,,,,1.0,10.0,,,1.0,,,,,7.0,1.0,,90.0,,,,1.0,,,,7.8,,,,,7.0,2.0,1.0,,14.0,,41.0,19.0,59.0,0,3.0,87.0,,,2.0
2015-16,6768123,12,56,Sunderland,Home,35528,50023,Jordi Gómez,jordi-gomez,M,False,,,2.0,15.0,7.0,22.0,,,3.0,,,,1.0,,,,2.0,2.0,,,1.0,,,,,1.0,,,74.0,,1.0,,,,,,6.5,,,,,2.0,,1.0,,3.0,,19.0,8.0,26.0,0,,37.0,1.0,2.0,
2015-16,6768123,12,56,Sunderland,Home,240256,115854,Duncan Watmore,duncan-watmore,M,False,1.0,,1.0,12.0,3.0,14.0,,1.0,7.0,,,,,,,2.0,8.0,2.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,5.9,,,,,1.0,5.0,2.0,,1.0,1.0,18.0,7.0,23.0,0,,37.0,2.0,,1.0
2015-16,6768122,13,56,Sunderland,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,False,2.0,,,9.0,12.0,19.0,1.0,,11.0,,,,1.0,,,1.0,3.0,6.0,,,,,,,,1.0,1.0,,60.0,,,,,,,,7.1,,,,,1.0,,3.0,,3.0,,20.0,14.0,31.0,0,3.0,50.0,1.0,3.0,
2015-16,6768122,13,56,Sunderland,Away,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,2.0,9.0,9.0,18.0,,2.0,4.0,,,,3.0,,,2.0,6.0,9.0,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,7.1,,,,,2.0,,,,4.0,,15.0,10.0,25.0,0,4.0,41.0,,3.0,
2015-16,6768122,13,56,Sunderland,Away,32045,49396,Yann M'Vila,yann-mvila,M,False,1.0,,3.0,17.0,13.0,29.0,,1.0,7.0,,,1.0,2.0,,,2.0,6.0,3.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,6.6,,,,,9.0,,3.0,,5.0,,25.0,15.0,37.0,1,1.0,58.0,3.0,1.0,
2015-16,6768122,13,56,Sunderland,Away,240256,115854,Duncan Watmore,duncan-watmore,M,True,,,,3.0,,3.0,1.0,,2.0,,,,,,,,4.0,5.0,,,1.0,,,,,,1.0,,30.0,,,,,,,,6.9,,,,,1.0,6.0,,,,,5.0,1.0,6.0,0,,14.0,,1.0,4.0
2015-16,6768145,14,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,False,,,1.0,16.0,6.0,22.0,1.0,,3.0,,,,6.0,,,,9.0,1.0,,,2.0,,,,,4.0,1.0,,54.0,,,,,,,,6.4,,,,,1.0,1.0,2.0,,1.0,,23.0,6.0,27.0,0,,36.0,,,1.0
2015-16,6768145,14,56,Sunderland,Home,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,6.0,29.0,22.0,51.0,,,6.0,,,,4.0,,,,4.0,7.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,7.5,,,,,,2.0,,,10.0,,37.0,22.0,59.0,0,3.0,71.0,,2.0,2.0
2015-16,6768145,14,56,Sunderland,Home,32045,49396,Yann M'Vila,yann-mvila,M,False,3.0,,2.0,36.0,31.0,64.0,2.0,,7.0,,,2.0,,,,,3.0,3.0,,,,,,,,2.0,2.0,,90.0,1.0,,,,,,,7.8,,,1.0,,,2.0,9.0,,4.0,,46.0,31.0,68.0,4,1.0,89.0,1.0,1.0,1.0
2015-16,6768145,14,56,Sunderland,Home,240256,115854,Duncan Watmore,duncan-watmore,M,True,,,1.0,8.0,1.0,9.0,,,2.0,,,1.0,1.0,,,1.0,4.0,4.0,,,1.0,,1.0,,,,1.0,,59.0,1.0,,,,,,,7.4,,,,,,3.0,2.0,,1.0,,12.0,1.0,11.0,2,,29.0,7.0,2.0,2.0
2015-16,6768156,15,56,Sunderland,Away,32045,49396,Yann M'Vila,yann-mvila,M,False,1.0,,4.0,14.0,21.0,34.0,1.0,,13.0,,,,,,,,5.0,4.0,,,3.0,,,,,3.0,1.0,,90.0,,,,,,,,7.3,,,2.0,,2.0,1.0,3.0,,7.0,,21.0,21.0,39.0,2,3.0,58.0,,1.0,
2015-16,6768156,15,56,Sunderland,Away,35528,50023,Jordi Gómez,jordi-gomez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768156,15,56,Sunderland,Away,240256,115854,Duncan Watmore,duncan-watmore,M,False,,,1.0,9.0,1.0,10.0,2.0,,1.0,1.0,,,1.0,,,3.0,7.0,3.0,,,,,,,,,2.0,,90.0,1.0,,,,,,,6.8,,,1.0,,,2.0,4.0,,1.0,1.0,13.0,1.0,10.0,2,,25.0,1.0,2.0,1.0
2015-16,6768155,16,56,Sunderland,Home,32045,49396,Yann M'Vila,yann-mvila,M,False,3.0,,3.0,30.0,32.0,59.0,1.0,,15.0,,,,1.0,,,1.0,4.0,3.0,,,2.0,,,,,5.0,1.0,,90.0,,,,,,,,7.0,,,,,5.0,,15.0,,7.0,,51.0,38.0,74.0,0,1.0,106.0,,2.0,
2015-16,6768155,16,56,Sunderland,Home,240256,115854,Duncan Watmore,duncan-watmore,M,False,1.0,,,12.0,3.0,14.0,2.0,1.0,5.0,,,,,,,3.0,8.0,3.0,,,,,,,,,2.0,,90.0,,,,,,,,6.1,,,1.0,,,3.0,2.0,,,1.0,16.0,3.0,17.0,1,,34.0,1.0,2.0,
2015-16,6768167,17,56,Sunderland,Away,32045,49396,Yann M'Vila,yann-mvila,M,False,,,2.0,19.0,16.0,35.0,,2.0,8.0,,,,2.0,,,,3.0,8.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,7.1,,,,,6.0,,1.0,,4.0,,25.0,20.0,44.0,0,4.0,61.0,,2.0,
2015-16,6768167,17,56,Sunderland,Away,35528,50023,Jordi Gómez,jordi-gomez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768167,17,56,Sunderland,Away,240256,115854,Duncan Watmore,duncan-watmore,M,False,,,,,4.0,4.0,1.0,1.0,3.0,,,,2.0,,,3.0,10.0,7.0,,,,,,,,,1.0,,79.0,,,,,,,,6.4,,,1.0,,,7.0,,,,1.0,,6.0,6.0,1,1.0,24.0,2.0,2.0,3.0
2015-16,6768178,18,56,Sunderland,Away,14210,28448,Lee Cattermole,lee-cattermole,M,True,,,1.0,3.0,4.0,7.0,1.0,1.0,2.0,1.0,,,,,,,4.0,1.0,,,3.0,,,,,3.0,1.0,,34.0,,,,,,,,7.0,,,1.0,,1.0,,,,1.0,,5.0,5.0,10.0,1,,18.0,1.0,,
2015-16,6768178,18,56,Sunderland,Away,32045,49396,Yann M'Vila,yann-mvila,M,False,,,1.0,8.0,14.0,22.0,,,2.0,,,,3.0,,,,4.0,3.0,,,1.0,,,,,,,,56.0,,,,,,,,6.3,,,1.0,,4.0,1.0,1.0,,2.0,,10.0,14.0,23.0,1,2.0,34.0,,,1.0
2015-16,6768178,18,56,Sunderland,Away,35528,50023,Jordi Gómez,jordi-gomez,M,False,1.0,,2.0,16.0,18.0,33.0,2.0,,7.0,,,,2.0,,,1.0,6.0,2.0,,,1.0,,,,,,1.0,,90.0,,2.0,,,,,,6.3,,,,,1.0,,1.0,,5.0,,21.0,18.0,38.0,0,2.0,46.0,1.0,,
2015-16,6768178,18,56,Sunderland,Away,240256,115854,Duncan Watmore,duncan-watmore,M,True,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,19.0,,,,,,,,6.4,,,,,,1.0,,,,1.0,,,,0,1.0,7.0,3.0,,
2015-16,6768322,19,56,Sunderland,Home,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,3.0,14.0,11.0,25.0,2.0,,7.0,,,,1.0,,,3.0,7.0,5.0,,,2.0,,,,,5.0,1.0,,90.0,,2.0,,,,,,6.9,,,,,2.0,1.0,1.0,,7.0,,24.0,12.0,35.0,0,3.0,53.0,,1.0,1.0
2015-16,6768322,19,56,Sunderland,Home,32045,49396,Yann M'Vila,yann-mvila,M,False,,,2.0,17.0,17.0,34.0,1.0,3.0,7.0,,,,2.0,,,1.0,4.0,7.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,6.9,,,,,4.0,,4.0,,6.0,,27.0,21.0,44.0,0,4.0,62.0,1.0,,
2015-16,6768322,19,56,Sunderland,Home,240256,115854,Duncan Watmore,duncan-watmore,M,True,,,,5.0,3.0,8.0,2.0,1.0,2.0,,,,1.0,,,2.0,5.0,7.0,,,,,,,,,,,60.0,1.0,,,,,,,6.8,,,,,,2.0,2.0,,,,10.0,4.0,12.0,1,1.0,27.0,4.0,3.0,2.0
2015-16,6768344,20,56,Sunderland,Home,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,3.0,14.0,20.0,34.0,1.0,3.0,7.0,,,,3.0,,,1.0,6.0,6.0,,1.0,1.0,,,,,3.0,1.0,,90.0,,,,,,,,6.6,,,,,,,,,6.0,,23.0,23.0,46.0,0,3.0,57.0,2.0,,
2015-16,6768344,20,56,Sunderland,Home,32045,49396,Yann M'Vila,yann-mvila,M,False,,,2.0,17.0,26.0,43.0,1.0,2.0,9.0,,,1.0,2.0,,,,3.0,10.0,,,,,,,,4.0,2.0,,90.0,,,,,,,,7.6,,,,,1.0,,1.0,,7.0,,25.0,27.0,51.0,1,6.0,67.0,1.0,2.0,
2015-16,6768344,20,56,Sunderland,Home,240256,115854,Duncan Watmore,duncan-watmore,M,False,,,,2.0,2.0,4.0,,,5.0,,,,1.0,,,,2.0,4.0,,,,,,,,,,,56.0,1.0,,,,,,,6.8,,,1.0,,,3.0,3.0,,1.0,,9.0,4.0,10.0,2,1.0,25.0,3.0,1.0,2.0
2015-16,6768187,21,56,Sunderland,Away,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,2.0,18.0,11.0,29.0,1.0,,3.0,,,,2.0,,,1.0,5.0,1.0,,,1.0,,,,,,,,73.0,,,,,,,,6.1,,,,,1.0,,,,4.0,,24.0,12.0,36.0,0,1.0,42.0,,,
2015-16,6768187,21,56,Sunderland,Away,32045,49396,Yann M'Vila,yann-mvila,M,False,,,4.0,37.0,28.0,65.0,,1.0,7.0,,,,1.0,,,,1.0,8.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,7.5,,,,,2.0,,1.0,,4.0,,41.0,28.0,68.0,0,6.0,82.0,,1.0,
2015-16,6768187,21,56,Sunderland,Away,240256,115854,Duncan Watmore,duncan-watmore,M,True,,,,3.0,3.0,6.0,1.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,4.0,,,,,,,,6.3,,,,,,1.0,,,,,3.0,3.0,6.0,0,,8.0,1.0,,
