playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedGoalsOnTargetConceded,expectedAssists,totalRedCards,groundDuelsLost,rightsidePasses,winningGoal,duels,forwardPasses,recoveries,appearances,gamesPlayed,successfulPassesOppositionHalf,totalPasses,groundDuels,straightRedCards,openPlayPasses,substituteOn,leftsidePasses,totalFoulsConceded,backwardPasses,timePlayed,touches,successfulPassesOwnHalf,successfulShortPasses,yellowCards,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,goals,offsides,awayGoals,oboxBlocked,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,totalFoulsWon,putthroughBlockedDistributionWon,homeGoals,oboxTarget,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,goalsConcededInsideBox,redCards2ndYellow,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,aerialDuelsWon,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,interceptions,successfulLongPasses,throwInsToOwnPlayer,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,foulAttemptedTackle,expectedGoals,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,handballsConceded,expectedGoalsFreekick,foulWonPenalty,substituteOff,lastPlayerTackle,clearancesOffTheLine,headedGoals,penaltiesTaken,penaltyGoals,penaltiesConceded,ownGoalScored,setPiecesGoals,punches,catches,savesMade,goalkeeperSmother,savesMadeFromOutsideBox,goalKicks,gkSuccessfulDistribution,savesMadeCaught,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,penaltiesFaced,drops
66733,Juan Cuadrado,Midfielder,Chelsea,8,Colombia,2014-15,38.0,1.7703,0.8101,0.0,34.0,32.0,0.0,67.0,35.0,22.0,12.0,12.0,139.0,184.0,61.0,0.0,182.0,8.0,60.0,5.0,57.0,311.0,288.0,32.0,163.0,2.0,2.0,1.0,3.0,3.0,1.868,12.0,7.0,,12.0,,14.0,4.0,16.0,10.0,,,,,6.0,6.0,,,3.0,3.0,3.0,,4.0,29.0,,10.0,27.0,30.0,,,6.0,1.0,2.0,1.0,1.0,10.0,7.0,,,,3.0,,9.0,1.0,,15.0,21.0,1.0,2.0,4.0,7.0,59.0,9.0,5.0,,5.0,5.0,2.0,,,1.0,4.0,1.7165,4.0,3.0,,1.0,,,5.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,
135365,Jérémie Boga,Forward,Chelsea,8,Cote d’Ivoire,2014-15,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103192,Kurt Zouma,Defender,Chelsea,8,France,2014-15,21.0,7.0081,0.0362,0.0,9.0,38.0,0.0,67.0,113.0,32.0,15.0,15.0,46.0,260.0,31.0,0.0,257.0,8.0,84.0,6.0,25.0,644.0,354.0,163.0,196.0,0.0,,,,,,17.0,1.0,,24.0,,3.0,7.0,51.0,1.0,,,,,,36.0,4.0,,,,,,12.0,46.0,,7.0,22.0,3.0,,,1.0,5.0,45.0,3.0,,1.0,5.0,,,,6.0,,1.0,3.0,,1.0,1.0,,24.0,1.0,,54.0,11.0,4.0,3.0,7.0,13.0,2.0,,,19.0,2.0,0.0431,27.0,14.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
126186,Lewis Baker,Midfielder,Chelsea,8,Jamaica,2014-15,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38419,Loïc Rémy,Forward,Chelsea,8,France,2014-15,66.0,8.3535,0.3304,0.0,44.0,43.0,3.0,111.0,50.0,28.0,21.0,21.0,165.0,264.0,74.0,0.0,258.0,13.0,67.0,10.0,104.0,845.0,403.0,53.0,211.0,0.0,3.0,9.0,16.0,2.0,4.7674,3.0,28.0,,47.0,,26.0,8.0,49.0,11.0,7.0,10.0,1.0,4.0,,37.0,,2.0,3.0,4.0,4.0,4.0,22.0,45.0,3.0,4.0,30.0,53.0,,1.0,6.0,1.0,5.0,13.0,4.0,15.0,2.0,6.0,2.0,6.0,1.0,1.0,16.0,10.0,,11.0,32.0,4.0,15.0,12.0,12.0,105.0,2.0,12.0,,2.0,4.0,,1.0,4.0,,4.0,3.5867,2.0,3.0,,,,,,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,
126190,Mitchell Beeney,Goalkeeper,Chelsea,8,England,2014-15,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118748,Mohamed Salah,Forward,Chelsea,8,Egypt,2014-15,5.0,2.2981,0.0209,0.0,5.0,1.0,0.0,6.0,7.0,3.0,3.0,3.0,15.0,23.0,6.0,0.0,22.0,3.0,6.0,1.0,9.0,30.0,35.0,3.0,17.0,0.0,,,1.0,,0.5425,,2.0,,5.0,,,,5.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,1.0,3.0,,,1.0,,,3.0,,,1.0,,,,,,1.0,2.0,,,4.0,,,1.0,2.0,11.0,,1.0,,,1.0,1.0,,,,,0.4832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126184,Nathan Aké,Defender,Chelsea,8,Netherlands,2014-15,2.0,,0.0055,0.0,1.0,1.0,0.0,3.0,4.0,,1.0,1.0,8.0,16.0,2.0,0.0,14.0,1.0,10.0,1.0,1.0,17.0,19.0,7.0,14.0,0.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89085,Nathaniel Chalobah,Midfielder,Chelsea,8,England,2014-15,9.0,2.8444,0.0283,0.0,8.0,23.0,0.0,10.0,11.0,7.0,4.0,4.0,20.0,58.0,9.0,0.0,58.0,4.0,14.0,4.0,10.0,66.0,71.0,31.0,49.0,1.0,,,,,,,1.0,,4.0,,2.0,,7.0,,,,,,,1.0,,,,,,,1.0,1.0,,3.0,1.0,1.0,,,,,1.0,3.0,,1.0,3.0,,,,,,,3.0,,,3.0,,,1.0,,12.0,,,,2.0,2.0,,,,,1.0,0.0301,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62398,Nemanja Matic,Midfielder,Chelsea,8,Serbia,2014-15,222.0,29.1609,2.7038,1.0,179.0,620.0,1.0,500.0,728.0,312.0,36.0,36.0,1043.0,2298.0,381.0,1.0,2270.0,1.0,659.0,47.0,291.0,3123.0,2925.0,948.0,1866.0,10.0,5.0,6.0,10.0,2.0,3.0042,129.0,23.0,4.0,247.0,3.0,26.0,35.0,312.0,20.0,1.0,7.0,1.0,3.0,,119.0,16.0,6.0,5.0,3.0,3.0,,43.0,278.0,5.0,74.0,202.0,45.0,,3.0,21.0,3.0,116.0,28.0,3.0,22.0,47.0,0.0,6.0,,28.0,1.0,14.0,23.0,,20.0,57.0,3.0,76.0,13.0,6.0,416.0,101.0,52.0,7.0,72.0,120.0,3.0,,3.0,28.0,32.0,2.5361,65.0,82.0,,,2.0,2.0,,2.0,0.193,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
61262,Oscar,Midfielder,Chelsea,8,Brazil,2014-15,179.0,18.3847,3.806,0.0,141.0,338.0,3.0,301.0,396.0,131.0,28.0,28.0,760.0,1292.0,232.0,0.0,1263.0,2.0,330.0,35.0,228.0,2034.0,1714.0,313.0,1023.0,5.0,5.0,26.0,23.0,7.0,5.9826,51.0,46.0,5.0,190.0,8.0,51.0,26.0,225.0,24.0,6.0,4.0,3.0,16.0,7.0,69.0,2.0,7.0,6.0,10.0,10.0,5.0,38.0,122.0,4.0,47.0,91.0,93.0,,2.0,29.0,4.0,31.0,14.0,10.0,22.0,25.0,3.0,7.0,6.0,9.0,,31.0,10.0,,32.0,72.0,10.0,31.0,23.0,20.0,373.0,42.0,18.0,2.0,15.0,44.0,12.0,2.0,16.0,11.0,26.0,5.4893,35.0,34.0,,1.0,6.0,6.0,5.0,,0.5143,,20.0,,,,,,,,1.0,,,,,,,,,,,,,
11334,Petr Cech,Goalkeeper,Chelsea,8,Czech Republic,2014-15,,4.5671,0.0124,0.0,,22.0,0.0,,112.0,39.0,7.0,7.0,32.0,147.0,,0.0,76.0,1.0,13.0,,,606.0,194.0,54.0,40.0,0.0,,,,,,,,,,,,6.0,61.0,,,,,,,,4.0,,,,,,,,,1.0,,,,,,19.0,4.0,2.0,,,,,,,,,,2.0,,,,,,,,64.0,,,,,46.0,,,,31.0,,,61.0,7.0,,,,,,,,,,,,,,,,,,2.0,2.0,16.0,1.0,9.0,48.0,47.0,2.0,21.0,3.0,7.0,,
53392,Ramires,Midfielder,Chelsea,8,Brazil,2014-15,95.0,11.9744,1.4205,0.0,70.0,109.0,0.0,176.0,179.0,55.0,23.0,23.0,280.0,544.0,128.0,0.0,539.0,12.0,176.0,19.0,80.0,1102.0,752.0,154.0,414.0,4.0,1.0,5.0,5.0,2.0,2.1716,27.0,12.0,4.0,91.0,4.0,11.0,11.0,111.0,9.0,2.0,1.0,2.0,2.0,,48.0,3.0,1.0,1.0,2.0,2.0,,25.0,81.0,2.0,25.0,58.0,30.0,1.0,,6.0,,23.0,13.0,3.0,18.0,14.0,0.0,1.0,1.0,3.0,1.0,16.0,11.0,,9.0,35.0,3.0,23.0,7.0,9.0,177.0,24.0,14.0,,13.0,19.0,1.0,1.0,2.0,5.0,11.0,1.6781,20.0,25.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,
126187,Ruben Loftus-Cheek,Midfielder,Chelsea,8,England,2014-15,7.0,2.2592,0.0863,0.0,6.0,29.0,0.0,15.0,18.0,14.0,3.0,3.0,48.0,104.0,13.0,0.0,103.0,1.0,40.0,3.0,17.0,134.0,122.0,50.0,96.0,0.0,,1.0,,,,3.0,,1.0,5.0,,2.0,2.0,6.0,,,,,1.0,,2.0,,,,,,,1.0,8.0,1.0,2.0,7.0,,,1.0,1.0,,3.0,4.0,,2.0,1.0,,,,2.0,,,3.0,,,,,1.0,,,8.0,1.0,2.0,,4.0,2.0,,,1.0,,3.0,0.028,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
60772,Thibaut Courtois,Goalkeeper,Chelsea,8,Belgium,2014-15,,28.8763,0.046,0.0,,52.0,0.0,17.0,650.0,267.0,32.0,32.0,188.0,741.0,8.0,0.0,316.0,,39.0,,,2814.0,1064.0,180.0,138.0,1.0,,,,,,,,,,,,32.0,373.0,,,,,,,9.0,12.0,,,,,,,17.0,5.0,,8.0,,,3.0,3.0,102.0,21.0,30.0,,8.0,,,,,,,,25.0,,,,,9.0,,,386.0,,1.0,,,230.0,,,,213.0,,,373.0,45.0,,,,,,,,,1.0,,,,,,,,,11.0,69.0,74.0,4.0,33.0,236.0,258.0,12.0,108.0,23.0,41.0,3.0,2.0
49013,Victor Moses,Midfielder,Chelsea,8,Nigeria,2014-15,142.0,,,0.0,116.0,151.0,0.0,288.0,96.0,99.0,19.0,19.0,255.0,401.0,247.0,0.0,389.0,,38.0,20.0,116.0,1455.0,923.0,102.0,320.0,3.0,9.0,8.0,12.0,9.0,,33.0,33.0,2.0,60.0,3.0,24.0,19.0,74.0,40.0,3.0,3.0,1.0,,63.0,41.0,2.0,,30.0,,,2.0,26.0,146.0,2.0,27.0,131.0,75.0,1.0,2.0,29.0,1.0,7.0,19.0,,35.0,19.0,2.0,,1.0,10.0,1.0,60.0,17.0,,97.0,94.0,,15.0,21.0,19.0,318.0,23.0,63.0,,22.0,7.0,7.0,1.0,,9.0,5.0,,14.0,21.0,1.0,19.0,,4.0,41.0,2.0,,2.0,11.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
47431,Willian,Forward,Chelsea,8,Brazil,2014-15,167.0,21.9513,5.8052,0.0,126.0,249.0,1.0,334.0,303.0,149.0,36.0,36.0,881.0,1370.0,277.0,0.0,1336.0,8.0,495.0,27.0,323.0,2415.0,1866.0,306.0,1073.0,3.0,11.0,11.0,17.0,5.0,4.815,36.0,44.0,4.0,174.0,3.0,76.0,28.0,209.0,47.0,2.0,4.0,0.0,6.0,39.0,57.0,3.0,7.0,26.0,8.0,8.0,2.0,41.0,167.0,2.0,39.0,151.0,85.0,2.0,2.0,46.0,,7.0,18.0,5.0,53.0,9.0,2.0,7.0,2.0,6.0,,31.0,16.0,,75.0,66.0,5.0,16.0,27.0,27.0,406.0,30.0,63.0,,13.0,88.0,10.0,4.0,6.0,8.0,15.0,3.9043,35.0,35.0,2.0,14.0,4.0,4.0,19.0,,0.3294,,22.0,,,,,,,,,,,,,,,,,,,,,
