playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,offsides,substituteOn,aerialDuels,cleanSheets,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,goalAssists,unsuccessfulCrossesOpenPlay,goals,oboxBlocked,unsuccessfulDribbles,headedGoals,unsuccessfulCrossesAndCorners,cornersWon,clearancesOffTheLine,shotsBlockedOutsideBox,successfulCrossesOpenPlay,expectedGoalsFreekick,successfulLayoffs,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,successfulCrossesAndCorners,successfulCornersIntoBox,oboxTarget,rightFootGoals,leftFootGoals,redCards2ndYellow,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,handballsConceded,throwInsToOppositionPlayer,ownGoalScored,foulWonPenalty,penaltiesTaken,penaltyGoals,setPiecesGoals,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,penaltiesConceded,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox
41251,Eduardo,Goalkeeper,Chelsea,8,Portugal,2017-18,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109533,Emerson,Defender,Chelsea,8,Italy,2017-18,9.0,0.0759,0.0,,2.0,0.4853,6.0,2.0,,21.0,5.0,3.0,26.0,131.0,,2.0,4.0,1.0,2.0,279.0,2.0,,1.0,19.0,,5.0,16.0,101.0,9.0,3.8421,,,9.0,4.0,,8.0,50.0,5.0,28.0,2.0,36.0,17.0,5.0,2.0,57.0,4.0,,24.0,3.0,0.0,128.0,,53.0,4.0,5.0,,3.0,3.0,2.0,4.0,42.0,220.0,26.0,1.0,,3.0,50.0,3.0,0.1235,0.0,5.0,12.0,1.0,12.0,,,3.0,,13.0,1.0,,,2.0,,,1.0,,2.0,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,
199598,Ethan Ampadu,Defender,Chelsea,8,Wales,2017-18,2.0,0.0011,0.0,,,,1.0,,,,1.0,,,19.0,,1.0,3.0,,,10.0,,,2.0,2.0,,,1.0,18.0,,0.545,,,2.0,1.0,,,3.0,,4.0,,5.0,,1.0,,3.0,1.0,,1.0,1.0,0.0,19.0,,,1.0,,,11.0,,,1.0,,22.0,,,,,16.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19419,Gary Cahill,Defender,Chelsea,8,England,2017-18,61.0,0.2404,1.0,2.0,3.0,0.1713,29.0,8.0,,97.0,27.0,24.0,146.0,1330.0,,3.0,124.0,9.0,2.0,2084.0,2.0,,31.0,141.0,1.0,12.0,48.0,1137.0,15.0,22.182,3.0,3.0,123.0,24.0,1.0,30.0,484.0,17.0,202.0,7.0,470.0,103.0,27.0,8.0,353.0,23.0,1.0,78.0,93.0,1.0,1304.0,5.0,164.0,21.0,4.0,14.0,309.0,17.0,27.0,47.0,67.0,1616.0,10.0,1.0,,27.0,831.0,11.0,0.5009,1.0,49.0,53.0,,,,1.0,,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
181911,Kyle Scott,Midfielder,Chelsea,8,United States,2017-18,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82263,Marcos Alonso,Defender,Chelsea,8,Spain,2017-18,137.0,2.2026,0.0,19.0,23.0,5.9326,51.0,46.0,,203.0,33.0,33.0,277.0,1347.0,8.0,,115.0,12.0,9.0,2860.0,9.0,2.0,54.0,158.0,2.0,103.0,97.0,1031.0,101.0,27.2785,32.0,9.0,60.0,30.0,12.0,83.0,574.0,31.0,295.0,31.0,421.0,193.0,33.0,18.0,642.0,28.0,12.0,180.0,61.0,0.0,1328.0,23.0,473.0,33.0,17.0,5.0,75.0,26.0,47.0,39.0,277.0,2179.0,245.0,5.0,,45.0,446.0,11.0,4.1452,6.0,74.0,91.0,2.0,78.0,7.0,7.0,16.0,2.0,78.0,39.0,,7.0,18.0,0.7389,11.0,,7.0,18.0,,7.0,1.0,4.0,,9.0,9.0,,2.0,24.0,,,,,2.0,,,,,,,,,,,,,,
116594,N'Golo Kanté,Midfielder,Chelsea,8,France,2017-18,179.0,3.1568,0.0,14.0,5.0,1.4044,113.0,11.0,8.0,191.0,34.0,34.0,231.0,2150.0,1.0,,49.0,12.0,,2998.0,,2.0,32.0,191.0,2.0,79.0,174.0,1830.0,19.0,31.6723,40.0,2.0,26.0,32.0,1.0,147.0,675.0,15.0,370.0,36.0,593.0,312.0,34.0,36.0,1139.0,30.0,1.0,321.0,17.0,0.0,2130.0,6.0,350.0,77.0,47.0,4.0,579.0,41.0,85.0,89.0,303.0,2672.0,3.0,4.0,,4.0,782.0,27.0,0.7696,3.0,40.0,78.0,1.0,11.0,1.0,13.0,10.0,,11.0,7.0,,13.0,2.0,,35.0,,4.0,2.0,,4.0,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
44346,Olivier Giroud,Forward,Chelsea,8,France,2017-18,79.0,1.3048,0.0,12.0,15.0,2.9122,9.0,36.0,5.0,118.0,29.0,7.0,126.0,375.0,5.0,22.0,113.0,2.0,6.0,984.0,6.0,15.0,44.0,90.0,,7.0,21.0,244.0,104.0,7.8165,19.0,,9.0,11.0,7.0,35.0,76.0,9.0,169.0,1.0,74.0,23.0,29.0,2.0,174.0,11.0,7.0,56.0,69.0,0.0,359.0,21.0,184.0,7.0,3.0,,104.0,13.0,2.0,5.0,121.0,536.0,1.0,4.0,3.0,3.0,76.0,3.0,3.6505,0.0,8.0,20.0,1.0,2.0,7.0,1.0,5.0,4.0,2.0,12.0,,1.0,1.0,,61.0,,,1.0,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
49579,Pedro,Forward,Chelsea,8,Spain,2017-18,81.0,1.5635,0.0,12.0,20.0,4.2003,20.0,44.0,3.0,94.0,31.0,17.0,111.0,654.0,15.0,14.0,18.0,1.0,8.0,1523.0,8.0,5.0,18.0,71.0,,30.0,71.0,514.0,57.0,12.0006,24.0,,6.0,14.0,3.0,63.0,174.0,18.0,152.0,12.0,145.0,99.0,31.0,9.0,364.0,14.0,3.0,134.0,,0.0,649.0,24.0,234.0,11.0,33.0,1.0,179.0,9.0,13.0,29.0,156.0,966.0,4.0,13.0,1.0,3.0,187.0,6.0,3.0567,1.0,17.0,20.0,2.0,36.0,4.0,9.0,18.0,,38.0,12.0,,9.0,6.0,0.0687,39.0,3.0,8.0,8.0,1.0,8.0,4.0,,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
88894,Ross Barkley,Midfielder,Chelsea,8,England,2017-18,8.0,0.0458,0.0,1.0,1.0,0.7848,,1.0,,10.0,2.0,2.0,12.0,50.0,,,4.0,,1.0,131.0,1.0,,2.0,8.0,,3.0,6.0,37.0,7.0,3.471,2.0,,1.0,4.0,1.0,6.0,7.0,1.0,16.0,2.0,11.0,3.0,2.0,,28.0,4.0,1.0,12.0,2.0,0.0,50.0,,20.0,,5.0,1.0,18.0,1.0,,1.0,14.0,73.0,,2.0,,,11.0,,0.7567,0.0,2.0,3.0,,1.0,,,1.0,,1.0,,,,1.0,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60772,Thibaut Courtois,Goalkeeper,Chelsea,8,Belgium,2017-18,3.0,0.043,0.0,,,,,,,5.0,35.0,35.0,291.0,983.0,,,5.0,15.0,,3150.0,,,1.0,7.0,1.0,1.0,3.0,504.0,,32.2191,,71.0,17.0,34.0,,2.0,213.0,3.0,10.0,,585.0,302.0,35.0,,103.0,33.0,,5.0,4.0,0.0,657.0,,300.0,,,,185.0,2.0,,188.0,,1338.0,,,,188.0,589.0,2.0,,2.0,286.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,33.0,9.0,2.0,2.0,9.0,76.0,9.0,2.0,1.0,381.0,81.0,26.0,41.0
169102,Tiémoué Bakayoko,Midfielder,Chelsea,8,France,2017-18,156.0,0.9056,1.0,17.0,9.0,1.8362,64.0,23.0,,137.0,29.0,24.0,152.0,1107.0,2.0,5.0,76.0,11.0,5.0,2124.0,5.0,2.0,36.0,164.0,1.0,26.0,124.0,911.0,47.0,19.2706,14.0,1.0,36.0,20.0,5.0,120.0,360.0,24.0,320.0,17.0,307.0,169.0,29.0,23.0,541.0,19.0,5.0,244.0,40.0,0.0,1099.0,14.0,244.0,41.0,36.0,6.0,255.0,50.0,37.0,44.0,185.0,1494.0,1.0,3.0,1.0,1.0,415.0,33.0,3.2147,3.0,15.0,43.0,2.0,4.0,2.0,12.0,14.0,1.0,4.0,10.0,,12.0,1.0,,42.0,,2.0,1.0,,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
180736,Trevoh Chalobah,Defender,Chelsea,8,England,2017-18,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49013,Victor Moses,Midfielder,Chelsea,8,Nigeria,2017-18,115.0,2.6912,0.0,9.0,11.0,2.8237,37.0,26.0,2.0,132.0,28.0,25.0,195.0,833.0,9.0,3.0,70.0,7.0,5.0,2118.0,5.0,,42.0,124.0,1.0,71.0,96.0,612.0,85.0,23.063,17.0,6.0,31.0,20.0,6.0,73.0,31.0,27.0,239.0,25.0,253.0,143.0,28.0,8.0,384.0,19.0,6.0,169.0,28.0,0.0,830.0,15.0,379.0,29.0,32.0,4.0,296.0,23.0,15.0,26.0,253.0,1449.0,159.0,11.0,,41.0,272.0,11.0,3.0741,3.0,63.0,64.0,3.0,72.0,3.0,3.0,23.0,,72.0,19.0,,3.0,18.0,,2.0,,3.0,18.0,,3.0,1.0,2.0,,,,,2.0,35.0,,1.0,,,,,,,,,,,,,,,,,
47431,Willian,Forward,Chelsea,8,Brazil,2017-18,105.0,4.3396,0.0,14.0,25.0,6.7344,22.0,40.0,5.0,160.0,36.0,20.0,183.0,924.0,5.0,16.0,25.0,3.0,10.0,1883.0,10.0,4.0,15.0,135.0,2.0,42.0,125.0,702.0,102.0,18.8103,55.0,,9.0,19.0,8.0,90.0,183.0,36.0,240.0,12.0,214.0,101.0,36.0,5.0,620.0,17.0,8.0,215.0,10.0,0.0,901.0,15.0,405.0,17.0,67.0,1.0,283.0,10.0,10.0,39.0,244.0,1416.0,5.0,9.0,2.0,4.0,143.0,5.0,5.4868,1.0,23.0,43.0,7.0,36.0,6.0,6.0,31.0,1.0,77.0,18.0,,6.0,9.0,0.282,58.0,49.0,9.0,22.0,10.0,9.0,5.0,,,5.0,5.0,28.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
20310,Willy Caballero,Goalkeeper,Chelsea,8,Argentina,2017-18,,0.0014,0.0,,,,,,,2.0,3.0,3.0,27.0,88.0,,,2.0,1.0,,270.0,,,,2.0,1.0,2.0,,44.0,,3.9006,,9.0,5.0,4.0,,,12.0,,2.0,,63.0,24.0,3.0,,8.0,3.0,,,2.0,0.0,66.0,,27.0,,,,13.0,,,17.0,,114.0,,,,17.0,53.0,,,0.0,25.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,2.0,7.0,,,1.0,20.0,7.0,1.0,3.0
88482,Álvaro Morata,Forward,Chelsea,8,Spain,2017-18,205.0,2.4425,0.0,16.0,34.0,13.8945,13.0,63.0,3.0,142.0,31.0,24.0,154.0,576.0,29.0,7.0,113.0,5.0,18.0,2067.0,18.0,21.0,59.0,143.0,1.0,34.0,89.0,397.0,160.0,19.9109,29.0,,20.0,19.0,10.0,146.0,181.0,44.0,348.0,13.0,88.0,58.0,31.0,5.0,334.0,18.0,10.0,235.0,54.0,0.0,536.0,29.0,353.0,8.0,32.0,4.0,152.0,41.0,6.0,25.0,155.0,1006.0,,12.0,1.0,3.0,89.0,14.0,12.9835,7.0,12.0,25.0,6.0,18.0,11.0,6.0,27.0,7.0,18.0,26.0,,6.0,1.0,,58.0,,5.0,1.0,,5.0,3.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
