playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,gamesPlayed,totalRedCards,yellowCards,duelsLost,blockedShots,totalTackles,unsuccessfulShortPasses,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,aerialDuels,cleanSheets,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,totalFoulsWon,winningGoal,duels,recoveries,appearances,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,blocks,totalFoulsConceded,interceptions,successfulLongPasses,touches,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,shotsOnTargetIncGoals,totalShots,goalAssists,successfulLayoffs,unsuccessfulCrossesOpenPlay,substituteOn,cornersTakenInclShortCorners,successfulCrossesAndCorners,unsuccessfulLayoffs,penaltyGoalsConceded,keyPassesAttemptAssists,unsuccessfulCrossesAndCorners,timesTackled,shotsOffTargetIncWoodwork,successfulDribbles,throwInsToOwnPlayer,forwardPasses,throughBalls,goals,awayGoals,homeGoals,rightFootGoals,unsuccessfulDribbles,clearancesOffTheLine,leftFootGoals,lastPlayerTackle,headedGoals,hitWoodwork,successfulCornersIntoBox,throwInsToOppositionPlayer,unsuccessfulCornersIntoBox,offsides,attemptsFromSetPieces,penaltiesConceded,ownGoalScored,gkUnsuccessfulDistribution,penaltiesSaved,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,foulWonPenalty,penaltiesTaken,penaltyGoals,setPiecesGoals,redCards2ndYellow
1629,Andy O'Brien,Defender,Bolton,30,Ireland,2009-10,0.0,6.0,0.0,0.0,22.0,1.0,9.0,36.0,6.0,58.0,127.0,22.0,1.0,514.0,8.0,27.0,3.0,13.0,60.0,3.0,5.0,58.0,7.0,14.0,4.0,0.0,49.0,15.0,6.0,2.0,24.0,4.0,27.0,14.0,124.0,1.0,79.0,7.0,4.0,13.0,13.0,9.0,226.0,1.0,15.0,45.0,1.0,22.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40386,Chris Basham,Defender,Bolton,30,England,2009-10,0.0,8.0,0.0,0.0,6.0,,8.0,16.0,2.0,25.0,78.0,3.0,,236.0,1.0,13.0,,11.0,44.0,1.0,3.0,8.0,3.0,5.0,2.0,0.0,19.0,6.0,8.0,3.0,35.0,3.0,16.0,2.0,76.0,2.0,31.0,5.0,2.0,1.0,5.0,9.0,120.0,1.0,3.0,19.0,,9.0,9.0,1.0,2.0,4.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5539,Danny Shittu,Defender,Bolton,30,Nigeria,2009-10,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19419,Gary Cahill,Defender,Bolton,30,England,2009-10,0.0,29.0,0.0,3.0,114.0,7.0,63.0,124.0,29.0,196.0,621.0,192.0,1.0,2610.0,65.0,229.0,7.0,102.0,361.0,82.0,24.0,340.0,55.0,49.0,31.0,2.0,343.0,98.0,29.0,15.0,160.0,48.0,151.0,127.0,608.0,7.0,365.0,48.0,30.0,28.0,50.0,64.0,1258.0,,42.0,265.0,,72.0,65.0,,14.0,32.0,1.0,3.0,,,,,1.0,1.0,3.0,,12.0,18.0,8.0,2.0,,,5.0,2.0,3.0,,2.0,1.0,2.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28183,Grétar Steinsson,Defender,Bolton,30,Iceland,2009-10,1.0,27.0,1.0,4.0,79.0,7.0,67.0,178.0,25.0,262.0,659.0,61.0,4.0,2217.0,21.0,130.0,3.0,90.0,355.0,13.0,28.0,138.0,39.0,58.0,15.0,0.0,209.0,88.0,27.0,23.0,244.0,36.0,148.0,40.0,644.0,12.0,532.0,44.0,9.0,23.0,52.0,42.0,1455.0,1.0,69.0,165.0,,84.0,68.0,12.0,,9.0,2.0,4.0,62.0,2.0,,12.0,,2.0,13.0,62.0,22.0,9.0,8.0,200.0,,5.0,,,,,9.0,1.0,,2.0,,,,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3754,Jlloyd Samuel,Defender,Bolton,30,Trinidad & Tobago,2009-10,1.0,13.0,1.0,4.0,48.0,1.0,21.0,57.0,12.0,108.0,325.0,35.0,,1028.0,8.0,64.0,5.0,37.0,178.0,4.0,11.0,66.0,23.0,40.0,11.0,0.0,112.0,55.0,13.0,7.0,137.0,18.0,77.0,27.0,313.0,5.0,237.0,14.0,9.0,13.0,17.0,39.0,657.0,1.0,38.0,85.0,,51.0,31.0,5.0,,,,2.0,20.0,1.0,,5.0,,1.0,6.0,20.0,19.0,,5.0,67.0,,,,,,,12.0,,,2.0,,,,59.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
2004,Paul Robinson,Defender,Bolton,30,England,2009-10,0.0,25.0,0.0,7.0,85.0,,76.0,173.0,24.0,257.0,869.0,48.0,4.0,2192.0,16.0,139.0,3.0,107.0,529.0,2.0,35.0,100.0,42.0,69.0,31.0,0.0,224.0,77.0,25.0,18.0,369.0,39.0,176.0,32.0,805.0,6.0,426.0,58.0,9.0,31.0,56.0,83.0,1537.0,2.0,55.0,255.0,,84.0,55.0,9.0,,,2.0,4.0,24.0,1.0,,12.0,,2.0,8.0,29.0,11.0,,,215.0,,1.0,,,,,1.0,,,,,,,74.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
7712,Sam Ricketts,Defender,Bolton,30,Wales,2009-10,0.0,27.0,1.0,1.0,91.0,1.0,43.0,136.0,25.0,210.0,561.0,67.0,4.0,2167.0,33.0,112.0,5.0,78.0,304.0,19.0,21.0,159.0,43.0,58.0,20.0,0.0,203.0,80.0,27.0,9.0,203.0,38.0,136.0,34.0,548.0,10.0,474.0,34.0,16.0,20.0,36.0,47.0,1212.0,3.0,54.0,165.0,,74.0,53.0,17.0,3.0,4.0,1.0,4.0,46.0,2.0,,17.0,,2.0,15.0,47.0,27.0,1.0,15.0,99.0,,1.0,,,,,15.0,,,2.0,,,,114.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0
1587,Zat Knight,Defender,Bolton,30,England,2009-10,0.0,35.0,0.0,1.0,89.0,3.0,66.0,151.0,35.0,271.0,722.0,123.0,5.0,3150.0,37.0,187.0,6.0,101.0,378.0,37.0,36.0,435.0,62.0,52.0,23.0,2.0,276.0,114.0,35.0,17.0,145.0,56.0,153.0,86.0,708.0,3.0,470.0,49.0,23.0,22.0,78.0,73.0,1440.0,,77.0,307.0,1.0,120.0,60.0,1.0,3.0,18.0,,4.0,4.0,,,1.0,,3.0,8.0,5.0,6.0,15.0,12.0,1.0,,1.0,1.0,0.0,1.0,1.0,2.0,,,4.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
