playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,fiftyFifty,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,throughBalls,gamesPlayed,successfulFiftyFifty,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,goalsConcededOutsideBox,groundDuelsWon,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,shotsBlockedInBox,totalFoulsWon,winningGoal,recoveries,appearances,rightFootGoals,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,successfulLongPasses,backwardPasses,touches,hitWoodwork,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,expectedAssists,totalRedCards,expectedGoalsFreekick,totalShots,unsuccessfulShortPasses,goalAssists,successfulLayoffs,foulWonPenalty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,timePlayed,unsuccessfulLayoffs,duelsWon,putthroughBlockedDistribution,successfulShortPasses,totalTouchesInOppositionBox,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,penaltiesTaken,oboxTarget,tacklesLost,lastPlayerTackle,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,cornersWon,successfulDribbles,blocks,interceptions,penaltyGoals,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,foulAttemptedTackle,expectedGoals,yellowCards,penaltiesSaved,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,ownGoalScored,successfulLaunches,savesMade,goalkeeperSmother,drops,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,successfulCornersIntoBox,unsuccessfulCornersIntoBox,throwInsToOwnPlayer,successfulCrossesOpenPlay,overruns,cornersTakenInclShortCorners,successfulCrossesAndCorners,throwInsToOppositionPlayer,clearancesOffTheLine,penaltiesConceded,redCards2ndYellow,otherGoals,setPiecesGoals,crossesNotClaimed
80201,Bernd Leno,Goalkeeper,Arsenal,3,Germany,2020-21,2.0,1.0,,,,1.0,,35.0,1.0,997.0,,,,,,,,1.0,4.0,4.0,1.0,32.5426,,,4.0,0.0,269.0,35.0,,,,,1.0,,683.0,,235.0,,,305.0,2.0,111.0,,1326.0,,707.0,1.0,229.0,43.0,,0.0106,1.0,,,2.0,,,,35.0,231.0,,12.0,11.0,,3132.0,,15.0,1.0,655.0,1.0,23.0,37.0,1.0,212.0,17.0,1.0,,480.0,,,1.0,,59.0,33.0,,,5.0,11.0,1.0,,,,,,,,89.0,,,0.0,1.0,15.0,32.0,227.0,6.0,2.0,1.0,12.0,1.0,27.0,86.0,3.0,3.0,314.0,96.0,21.0,52.0,,,,,,,,,,,,,,
131897,Mathew Ryan,Goalkeeper,Arsenal,3,Australia,2020-21,2.0,,,,,1.0,,14.0,,397.0,,,0.0,,,,,1.0,1.0,1.0,5.0,12.6399,1.0,,,0.0,101.0,14.0,,,,,,,292.0,,87.0,,,119.0,1.0,62.0,,533.0,,285.0,,83.0,33.0,,0.0044,0.0,,,2.0,,,,14.0,85.0,,3.0,3.0,,1260.0,,3.0,,250.0,1.0,15.0,21.0,1.0,102.0,5.0,,0.0,176.0,,,1.0,,27.0,20.0,,,2.0,2.0,0.0,,,,,,,,50.0,1.0,,1.0,,12.0,12.0,65.0,,5.0,,10.0,,14.0,24.0,,,133.0,14.0,10.0,12.0,,,,,,,,,,1.0,,,,
115918,Rúnar Rúnarsson,Goalkeeper,Arsenal,3,Iceland,2020-21,,,,,,,,1.0,,9.0,,,,,1.0,,,,,,,0.0949,,,,0.0,3.0,1.0,,,,,,,6.0,,4.0,,,3.0,,,,13.0,,5.0,,3.0,1.0,,,0.0,,,1.0,,,,,4.0,,,,,16.0,,,,5.0,,,,,1.0,,,,5.0,,,,,,,,,,,0.0,,,,,,,,2.0,,,0.0,,,,1.0,,,,,,,2.0,,,3.0,,1.0,,,,,,,,,,,,,,,
98980,Emiliano Martínez,Goalkeeper,A Villa,7,Argentina,2020-21,3.0,3.0,,,,3.0,,38.0,1.0,1135.0,,,0.0,,,,,2.0,8.0,11.0,5.0,49.7234,2.0,,8.0,0.0,356.0,38.0,,,,,,,617.0,,440.0,3.0,,236.0,1.0,265.0,,1542.0,,535.0,1.0,421.0,86.0,,0.0492,0.0,,,4.0,,,,38.0,425.0,,13.0,15.0,,3420.0,,22.0,,445.0,,14.0,46.0,1.0,129.0,25.0,,0.0,770.0,,,,,175.0,38.0,,,12.0,11.0,0.0,,,,2.0,,,,159.0,,,1.0,1.0,39.0,60.0,254.0,17.0,6.0,1.0,4.0,,65.0,142.0,5.0,3.0,322.0,109.0,35.0,81.0,,,,,,,,,,,,,,1.0
79852,Jed Steer,Goalkeeper,A Villa,7,England,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21205,Tom Heaton,Goalkeeper,A Villa,7,England,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108813,Christian Walton,Goalkeeper,Brighton,36,England,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49262,Jason Steele,Goalkeeper,Brighton,36,England,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215059,Robert Sánchez,Goalkeeper,Brighton,36,Spain,2020-21,3.0,4.0,,,,1.0,,27.0,3.0,984.0,,,0.0,,,,,2.0,1.0,3.0,2.0,23.4568,1.0,,5.0,0.0,242.0,27.0,,,,,,,697.0,,298.0,,,327.0,2.0,187.0,,1226.0,,591.0,,277.0,64.0,,0.0301,0.0,,,9.0,,,,27.0,286.0,,15.0,10.0,,2430.0,,16.0,2.0,511.0,2.0,14.0,27.0,1.0,157.0,19.0,1.0,0.0,500.0,,,1.0,,107.0,26.0,,,4.0,13.0,0.0,,,,1.0,,,,119.0,1.0,,2.0,,21.0,26.0,177.0,3.0,3.0,,3.0,,41.0,66.0,1.0,1.0,237.0,58.0,16.0,39.0,,,,,,,,,,1.0,,,,1.0
209288,Tom McGill,Goalkeeper,Brighton,36,Canada,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
