season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352303,1,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,,7.0,2.0,9.0,2.0,1.0,3.0,,,1.0,,,,2.0,5.0,3.0,,,0.0531223,0.5692,1.1234,1.0,,2.0,,,,,2.0,,80.0,2.0,,,,,,,5.0,,8.7,,,1.0,,1.0,,,,1.0,,9.0,2.0,11.0,4,,22.0,1.0,2.0,,
2023-24,11352303,1,43,Manchester_City,Away,944656,461358,Julián Alvarez,julian-alvarez,F,False,2.0,,1.0,22.0,13.0,33.0,3.0,1.0,2.0,,,1.0,1.0,,,1.0,6.0,3.0,,,0.374125,0.3462,0.0204,1.0,1.0,,,,,,6.0,,90.0,1.0,,,,,,,11.0,,8.1,,,1.0,,,,5.0,,1.0,,28.0,15.0,38.0,3,1.0,55.0,2.0,1.0,,1.0
2023-24,11352389,2,43,Manchester_City,Home,839956,223094,Erling Haaland,erling-haaland,F,False,,,,3.0,3.0,6.0,2.0,,,,,,,,,1.0,6.0,,,,0.0155269,0.4194,0.1463,2.0,,,,,,1.0,1.0,,90.0,2.0,,,,,,,10.0,,7.0,,,2.0,,,1.0,,,,,7.0,4.0,11.0,4,,23.0,3.0,,,
2023-24,11352389,2,43,Manchester_City,Home,944656,461358,Julián Alvarez,julian-alvarez,F,False,,,,14.0,9.0,23.0,,,3.0,,,,1.0,,,,5.0,4.0,,,0.0225122,0.1071,0.5613,3.0,,1.0,,,,,2.0,,90.0,1.0,,,,,,,11.0,,7.5,,,,,,3.0,3.0,,1.0,,20.0,10.0,27.0,1,1.0,43.0,3.0,1.0,2.0,1.0
2023-24,11352524,3,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,,4.0,2.0,6.0,,3.0,1.0,,3.0,1.0,,,,,,4.0,,,0.0142061,2.0662,0.8391,,,1.0,,,1.0,,1.0,,90.0,3.0,,,,,1.0,,8.0,,7.1,,,4.0,,,1.0,,,,1.0,9.0,2.0,11.0,8,,24.0,3.0,,1.0,
2023-24,11352524,3,43,Manchester_City,Away,944656,461358,Julián Alvarez,julian-alvarez,F,False,2.0,,2.0,25.0,9.0,32.0,,,2.0,,1.0,1.0,2.0,,,1.0,3.0,,,,0.181048,0.7103,1.1439,,,,,,,1.0,4.0,,90.0,3.0,,,,,,,21.0,,7.5,,,4.0,,,,12.0,,2.0,,41.0,10.0,39.0,8,,70.0,2.0,,,
2023-24,11352594,4,43,Manchester_City,Home,839956,223094,Erling Haaland,erling-haaland,F,False,,,,3.0,1.0,4.0,1.0,,1.0,1.0,,,,,,,3.0,,,,0.0975112,1.5768,2.1437,1.0,1.0,3.0,,,,,2.0,,90.0,3.0,,,,,,,5.0,,9.6,,,1.0,,2.0,1.0,,,,,4.0,2.0,6.0,4,,17.0,2.0,,,
2023-24,11352594,4,43,Manchester_City,Home,944656,461358,Julián Alvarez,julian-alvarez,F,False,,,2.0,17.0,11.0,28.0,,,3.0,,,1.0,1.0,,,2.0,6.0,3.0,,,0.020661,0.6538,0.8622,3.0,,1.0,,,,,,,89.0,1.0,,,,,,1.0,11.0,,8.0,,,,,,1.0,1.0,,2.0,,24.0,12.0,35.0,2,1.0,48.0,,1.0,1.0,1.0
2023-24,11352625,5,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,,7.0,2.0,9.0,,1.0,,,5.0,2.0,,,,,,1.0,,,0.0313962,2.5583,1.7889,,,1.0,,,,,1.0,,89.0,6.0,,,,,,,4.0,,6.1,,,1.0,,,,,,,,10.0,3.0,13.0,9,,22.0,,,,
2023-24,11352625,5,43,Manchester_City,Away,944656,461358,Julián Alvarez,julian-alvarez,F,False,2.0,,3.0,43.0,8.0,49.0,3.0,,2.0,1.0,,1.0,,,,,3.0,,,,0.434482,0.0555,0.0,,2.0,,,,1.0,,4.0,,90.0,,,,,,,,11.0,,8.5,,,1.0,,,,9.0,,3.0,,52.0,10.0,53.0,2,,67.0,,,,
