season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7828009,9,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,1.0,3.0,,3.0,1.0,1.0,1.0,,1.0,,,,,1.0,3.0,2.0,,,,,,,,,,24.0,1.0,,,,,,8.0,,6.3,,,,,,1.0,1.0,,1.0,,7.0,1.0,7.0,1,1.0,14.0,1.0,,,
2018-19,7827937,10,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,12.0,1.0,13.0,,,4.0,,,,,,,,2.0,1.0,,,2.0,,,,,,,71.0,2.0,,,,,,7.0,,6.7,,,1.0,,,1.0,1.0,,,2.0,14.0,1.0,14.0,3,,24.0,4.0,1.0,,
2018-19,7827937,10,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,1.0,,,24.0,5.0,28.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,2.0,8.0,6.0,,,2.0,1.0,,,,,3.0,90.0,1.0,,,,,,15.0,,7.1,,,,,1.0,3.0,3.0,,,1.0,33.0,5.0,35.0,2,1.0,55.0,2.0,3.0,1.0,
2018-19,7827937,10,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2018-19,7827958,11,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,28.0,6.0,34.0,1.0,1.0,3.0,1.0,,,,,,5.0,9.0,7.0,,,3.0,2.0,1.0,,,2.0,4.0,90.0,2.0,,,,,,18.0,,8.9,,,2.0,,,5.0,,,,,32.0,8.0,40.0,4,2.0,67.0,3.0,,4.0,2.0
2018-19,7827958,11,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,27.0,9.0,36.0,,1.0,2.0,1.0,,1.0,,,,2.0,8.0,5.0,,,4.0,2.0,2.0,,,1.0,3.0,90.0,3.0,,,,,,19.0,,9.5,,,,,,5.0,1.0,,,,38.0,10.0,47.0,4,1.0,69.0,2.0,1.0,2.0,1.0
2018-19,7827958,11,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827981,12,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,18.0,5.0,23.0,1.0,,2.0,,,1.0,,,,2.0,5.0,2.0,,,1.0,,1.0,,,,1.0,75.0,1.0,,,,,,7.0,,7.3,,,1.0,,,2.0,,,,,20.0,6.0,26.0,3,1.0,42.0,1.0,,1.0,1.0
2018-19,7827981,12,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,1.0,,2.0,37.0,4.0,40.0,,,6.0,,,3.0,,,,3.0,6.0,3.0,,,2.0,,,,,,3.0,90.0,,,,,,,14.0,,7.1,,,,,,1.0,2.0,,2.0,,43.0,7.0,48.0,3,1.0,65.0,1.0,2.0,,1.0
2018-19,7827981,12,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828002,13,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,22.0,10.0,32.0,1.0,,5.0,,,,,,,1.0,3.0,2.0,,,,,,,,1.0,1.0,81.0,,,,,,,10.0,,6.8,,,1.0,,,2.0,,,,2.0,28.0,10.0,38.0,1,,47.0,1.0,1.0,1.0,
2018-19,7828002,13,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,21.0,12.0,33.0,,1.0,6.0,1.0,,,,,,1.0,5.0,2.0,,,2.0,1.0,1.0,,,1.0,2.0,74.0,1.0,1.0,,,,,13.0,,8.1,,,,,,2.0,,,,,27.0,12.0,39.0,1,,50.0,2.0,1.0,,
2018-19,7828002,13,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,10.0,,10.0,,,,,,,1.0,,,,2.0,1.0,,,,1.0,,,,,1.0,9.0,,,,,,,2.0,,6.8,,,,,,2.0,,,,,11.0,,11.0,0,,14.0,,,1.0,
2018-19,7828021,14,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,22.0,5.0,27.0,3.0,,1.0,,,,1.0,,,1.0,7.0,6.0,,,,,1.0,,1.0,,2.0,90.0,1.0,,,,,,17.0,,7.7,,,1.0,,,7.0,4.0,,,,31.0,5.0,32.0,2,1.0,54.0,4.0,,5.0,1.0
2018-19,7828021,14,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,14.0,6.0,20.0,3.0,4.0,3.0,,1.0,1.0,,,,,4.0,6.0,,,1.0,,,,,,,77.0,1.0,,,,,,10.0,,6.9,,,2.0,,1.0,2.0,,,,1.0,19.0,8.0,27.0,4,,43.0,3.0,,2.0,
2018-19,7828042,15,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828042,15,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,16.0,7.0,23.0,5.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,8.0,2.0,,,,1.0,,,,,1.0,89.0,1.0,,,,,,6.0,,6.9,,,1.0,,,3.0,,,,2.0,19.0,7.0,26.0,3,,36.0,,,1.0,
2018-19,7828061,16,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,1.0,,,20.0,7.0,26.0,2.0,,3.0,,,1.0,1.0,,,6.0,14.0,12.0,,,1.0,,,,,,2.0,90.0,1.0,,,,,,25.0,,7.3,,,,,,13.0,6.0,,,,33.0,7.0,34.0,2,1.0,72.0,2.0,2.0,9.0,
2018-19,7828061,16,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,3.0,3.0,6.0,1.0,,,,,,,,,2.0,4.0,2.0,,,,,,,,,,37.0,1.0,,,,,,8.0,,6.7,,,1.0,,,2.0,,,,,5.0,3.0,8.0,2,1.0,21.0,2.0,,1.0,1.0
2018-19,7828072,17,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828072,17,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,5.0,3.0,8.0,,,2.0,,,,1.0,,,3.0,4.0,,,,,,1.0,,,,,24.0,1.0,,,,,,4.0,,6.9,,,,,,,,,,,6.0,3.0,9.0,1,,14.0,,,,
2018-19,7828072,17,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,24.0,5.0,29.0,1.0,2.0,2.0,,,,,,,3.0,4.0,6.0,,,,,2.0,,,,2.0,90.0,2.0,,,,,,17.0,,8.5,,,,,,1.0,,,,2.0,32.0,8.0,40.0,2,1.0,52.0,3.0,2.0,1.0,1.0
2018-19,7828075,18,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,True,,,,3.0,,3.0,1.0,2.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,40.0,,,,,,,4.0,,6.5,,,,,,,,,,,5.0,1.0,6.0,0,,11.0,1.0,,,
2018-19,7828075,18,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,1.0,25.0,5.0,30.0,1.0,,1.0,,,,1.0,,,2.0,7.0,3.0,,,,,,,,,2.0,69.0,,,,,,,16.0,,6.5,,,1.0,,,5.0,2.0,,1.0,,30.0,5.0,33.0,1,1.0,52.0,5.0,,2.0,1.0
2018-19,7828075,18,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,1.0,7.0,5.0,12.0,5.0,,2.0,,1.0,1.0,,,,2.0,9.0,3.0,,,1.0,,,,,1.0,,90.0,,,,,,,9.0,,6.2,,,1.0,,,1.0,2.0,,1.0,1.0,13.0,5.0,16.0,2,1.0,31.0,,2.0,,
2018-19,7828092,19,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,14.0,5.0,19.0,3.0,1.0,4.0,1.0,1.0,,,,,3.0,7.0,6.0,,,1.0,1.0,,,,1.0,1.0,90.0,,,,,,,12.0,,7.1,,,3.0,,,,,,,2.0,17.0,6.0,23.0,3,4.0,41.0,4.0,1.0,,2.0
2018-19,7828092,19,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,33.0,4.0,37.0,1.0,,5.0,,,,,,,3.0,8.0,5.0,,,1.0,,,,,1.0,3.0,90.0,,,,,,,21.0,,7.0,,,,,,7.0,6.0,,2.0,1.0,44.0,5.0,43.0,0,1.0,66.0,2.0,,4.0,
2018-19,7828108,20,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,1.0,17.0,7.0,24.0,,,3.0,,1.0,1.0,,,,1.0,5.0,6.0,,,1.0,,1.0,,1.0,,,73.0,2.0,,,,,,9.0,,7.5,,,2.0,,1.0,8.0,,,1.0,,20.0,7.0,27.0,5,,45.0,2.0,1.0,5.0,
2018-19,7828108,20,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,38.0,8.0,46.0,2.0,,5.0,2.0,1.0,,,,,2.0,6.0,4.0,,,,,,,,,3.0,90.0,1.0,,,,,,20.0,,7.3,,,,,1.0,3.0,3.0,,,1.0,49.0,10.0,56.0,1,1.0,76.0,3.0,2.0,1.0,1.0
2018-19,7828108,20,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,7.0,,7.0,1.0,,1.0,1.0,,,,,,,2.0,,,,1.0,,,,,,1.0,17.0,,,,,,,,,6.8,,,,,1.0,,,,,,7.0,,7.0,0,,8.0,,,,
2018-19,7828036,21,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,11.0,9.0,20.0,1.0,3.0,4.0,,1.0,,,,,1.0,4.0,5.0,,,,,1.0,,,,,90.0,2.0,,,,,,10.0,,7.0,,,1.0,,,2.0,,,1.0,1.0,15.0,9.0,24.0,3,1.0,39.0,3.0,1.0,,
2018-19,7828036,21,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,23.0,5.0,28.0,2.0,,9.0,1.0,,,,,,1.0,9.0,6.0,,,,1.0,,,,2.0,4.0,90.0,,,,,,,18.0,,7.4,,,1.0,,1.0,9.0,1.0,,1.0,,29.0,9.0,37.0,1,1.0,58.0,1.0,2.0,3.0,1.0
2018-19,7828036,21,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828048,22,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,True,,,,10.0,,10.0,,1.0,,,,1.0,,,,1.0,1.0,2.0,,,,,,,,1.0,,14.0,,,,,,,4.0,,6.6,,,,,,,1.0,,,,12.0,,11.0,1,,18.0,1.0,1.0,,
2018-19,7828048,22,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,40.0,1.0,41.0,,3.0,3.0,,1.0,,1.0,,,2.0,6.0,9.0,,,,,,,,1.0,3.0,90.0,2.0,,,,,1.0,15.0,,7.5,,,1.0,,,8.0,3.0,,,1.0,47.0,2.0,46.0,3,,69.0,2.0,1.0,5.0,
2018-19,7828048,22,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,16.0,1.0,17.0,2.0,1.0,2.0,,,1.0,,,,1.0,5.0,2.0,,,2.0,,2.0,,,1.0,2.0,76.0,2.0,,,,,,8.0,,8.2,,,,,,1.0,,,1.0,,19.0,1.0,20.0,3,,35.0,3.0,,1.0,
2018-19,7828084,23,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,22.0,2.0,24.0,,,2.0,1.0,,,,,,2.0,5.0,2.0,,,2.0,1.0,,,,,1.0,90.0,,,,,,,13.0,,6.9,,,1.0,,,2.0,,,2.0,2.0,27.0,3.0,30.0,1,,40.0,3.0,1.0,1.0,
2018-19,7828084,23,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,27.0,4.0,31.0,,,4.0,,,,1.0,,,2.0,4.0,7.0,,,,,1.0,,,1.0,1.0,90.0,1.0,,,,,,9.0,,7.8,,,,,,6.0,1.0,,,,31.0,4.0,34.0,1,1.0,56.0,2.0,1.0,5.0,1.0
2018-19,7828084,23,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828134,24,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,19.0,7.0,26.0,1.0,,7.0,,,1.0,,,,4.0,7.0,7.0,,,,,1.0,,,,,90.0,2.0,,,,,,16.0,,7.8,,,1.0,,,6.0,,,1.0,,27.0,7.0,34.0,4,2.0,55.0,1.0,1.0,4.0,1.0
2018-19,7828134,24,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,20.0,3.0,23.0,,,1.0,,,,1.0,,,5.0,9.0,3.0,,,2.0,,,,,,1.0,90.0,,,,,,,16.0,,6.3,,,,,,3.0,3.0,,,1.0,25.0,5.0,27.0,0,,44.0,3.0,1.0,2.0,
2018-19,7828134,24,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,3.0,,3.0,1.0,,1.0,,,,,,,,1.0,3.0,,,,,,,,,,17.0,,,,,,,1.0,,6.7,,,,,,,,,,,4.0,,4.0,0,2.0,9.0,,1.0,,
2018-19,7828152,25,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,19.0,6.0,25.0,,,4.0,,,,1.0,,,1.0,4.0,5.0,,,1.0,,3.0,,,,,81.0,4.0,,,,,,6.0,,9.4,,,,,,2.0,,,,3.0,21.0,6.0,27.0,4,2.0,42.0,1.0,2.0,1.0,
2018-19,7828152,25,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,1.0,,,35.0,5.0,39.0,2.0,1.0,4.0,2.0,,2.0,,,,2.0,4.0,8.0,,,,2.0,,,,,5.0,90.0,1.0,,,,,,13.0,,8.6,,,,,,5.0,2.0,,,,42.0,6.0,46.0,3,2.0,72.0,2.0,,5.0,2.0
2018-19,7828152,25,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,1.0,,1.0,,,1.0,,,,2.0,,,,2.0,,,,,,,,,,,9.0,1.0,,,,,,3.0,,6.6,,,,,,,,,,,1.0,1.0,2.0,1,,6.0,2.0,,,
2018-19,7828171,26,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,13.0,4.0,17.0,,2.0,2.0,,2.0,,,,,1.0,4.0,7.0,,,2.0,,3.0,,1.0,,,65.0,3.0,,,,,,6.0,,9.0,,,3.0,,1.0,3.0,,,,1.0,14.0,5.0,19.0,6,,36.0,2.0,3.0,2.0,
2018-19,7828171,26,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,28.0,7.0,35.0,,,5.0,1.0,,,1.0,,,2.0,7.0,8.0,,,2.0,,2.0,,,2.0,2.0,90.0,2.0,,,,,1.0,12.0,,9.3,,,,,,7.0,,,1.0,1.0,32.0,8.0,40.0,2,1.0,59.0,3.0,2.0,5.0,
2018-19,7828171,26,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,1.0,12.0,,12.0,,1.0,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,1.0,25.0,1.0,,,,,,3.0,,6.6,,,1.0,,,1.0,,,1.0,,13.0,1.0,14.0,2,,18.0,1.0,,1.0,
2018-19,7828186,27,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,4.0,4.0,8.0,1.0,1.0,3.0,,,1.0,,,,4.0,8.0,3.0,,,,,,,,,,80.0,,1.0,,,,,15.0,,6.4,,,1.0,,,3.0,1.0,,,,9.0,4.0,12.0,2,1.0,32.0,3.0,1.0,,
2018-19,7828186,27,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,2.0,6.0,5.0,11.0,,,2.0,,,1.0,,,,3.0,6.0,4.0,,,,,,,,,1.0,31.0,,,,,,,11.0,,6.5,,,,,,5.0,,,2.0,,7.0,6.0,13.0,1,1.0,30.0,3.0,1.0,2.0,1.0
