season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,substitute.1,totalShots
2011-12,1768172,1,43,Manchester_City,Home,834,19959,Adam Johnson,adam-johnson,F,False,0.0,0.0,74.0,0.0,,,0.0
2011-12,1768172,1,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,False,0.0,1.0,90.0,0.0,,,0.0
2011-12,1768172,1,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,True,1.0,2.0,31.0,0.0,,,0.0
2011-12,1768172,1,43,Manchester_City,Home,25530,42493,Mario Balotelli,mario-balotelli,F,True,,,,,,,
2011-12,1768341,2,43,Manchester_City,Away,834,19959,Adam Johnson,adam-johnson,F,True,0.0,0.0,10.0,0.0,,,0.0
2011-12,1768341,2,43,Manchester_City,Away,11384,20312,Carlos Tévez,carlos-tevez,F,True,0.0,0.0,22.0,0.0,,,0.0
2011-12,1768341,2,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,False,0.0,1.0,80.0,0.0,,,0.0
2011-12,1768341,2,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,0.0,0.0,68.0,0.0,,,0.0
2011-12,1768341,2,43,Manchester_City,Away,25530,42493,Mario Balotelli,mario-balotelli,F,True,,,,,,,
2011-12,1768356,3,43,Manchester_City,Away,834,19959,Adam Johnson,adam-johnson,F,True,,,,,,,
2011-12,1768356,3,43,Manchester_City,Away,11384,20312,Carlos Tévez,carlos-tevez,F,True,,,,,,,
2011-12,1768356,3,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,False,0.0,4.0,90.0,0.0,,,0.0
2011-12,1768356,3,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,0.0,1.0,75.0,0.0,,,0.0
2011-12,1768356,3,43,Manchester_City,Away,25530,42493,Mario Balotelli,mario-balotelli,F,True,,,,,,,
2011-12,1768976,4,43,Manchester_City,Home,834,19959,Adam Johnson,adam-johnson,F,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768976,4,43,Manchester_City,Home,11384,20312,Carlos Tévez,carlos-tevez,F,False,0.0,0.0,60.0,0.0,1.0,,0.0
2011-12,1768976,4,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,True,,,,,,,
2011-12,1768976,4,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,0.0,3.0,71.0,0.0,,,0.0
2011-12,1768976,4,43,Manchester_City,Home,25530,42493,Mario Balotelli,mario-balotelli,F,True,0.0,0.0,19.0,0.0,,,0.0
2011-12,1768987,5,43,Manchester_City,Away,834,19959,Adam Johnson,adam-johnson,F,True,0.0,0.0,9.0,0.0,,,0.0
2011-12,1768987,5,43,Manchester_City,Away,11384,20312,Carlos Tévez,carlos-tevez,F,True,0.0,0.0,8.0,0.0,,,0.0
2011-12,1768987,5,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,False,1.0,0.0,90.0,0.0,,,0.0
2011-12,1768987,5,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,0.0,2.0,82.0,0.0,,,0.0
2011-12,1768987,5,43,Manchester_City,Away,25530,42493,Mario Balotelli,mario-balotelli,F,True,,,,,,,
2011-12,1768997,6,43,Manchester_City,Home,11384,20312,Carlos Tévez,carlos-tevez,F,True,,,,,,,
2011-12,1768997,6,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,False,0.0,0.0,60.0,0.0,,,0.0
2011-12,1768997,6,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,1.0,0.0,78.0,0.0,,,0.0
2011-12,1768997,6,43,Manchester_City,Home,25530,42493,Mario Balotelli,mario-balotelli,F,True,0.0,1.0,30.0,0.0,,,0.0
2011-12,1769005,7,43,Manchester_City,Away,834,19959,Adam Johnson,adam-johnson,F,False,0.0,1.0,79.0,0.0,,,0.0
2011-12,1769005,7,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,True,0.0,0.0,1.0,0.0,,,0.0
2011-12,1769005,7,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,0.0,0.0,28.0,0.0,,,0.0
2011-12,1769005,7,43,Manchester_City,Away,25530,42493,Mario Balotelli,mario-balotelli,F,False,0.0,1.0,89.0,0.0,,,0.0
2011-12,1769017,8,43,Manchester_City,Home,834,19959,Adam Johnson,adam-johnson,F,False,1.0,1.0,77.0,0.0,,,0.0
2011-12,1769017,8,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,True,,,,,,,
2011-12,1769017,8,43,Manchester_City,Home,25530,42493,Mario Balotelli,mario-balotelli,F,False,0.0,1.0,90.0,0.0,,,0.0
2011-12,1769031,9,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,True,1.0,2.0,20.0,0.0,,,0.0
2011-12,1769031,9,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,0.0,1.0,76.0,0.0,,,0.0
2011-12,1769031,9,43,Manchester_City,Away,25530,42493,Mario Balotelli,mario-balotelli,F,False,0.0,2.0,70.0,0.0,,,0.0
2011-12,1769037,10,43,Manchester_City,Home,834,19959,Adam Johnson,adam-johnson,F,True,0.0,1.0,27.0,0.0,,,0.0
2011-12,1769037,10,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,False,0.0,1.0,63.0,0.0,,,0.0
2011-12,1769037,10,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,1.0,0.0,76.0,0.0,,,0.0
2011-12,1769037,10,43,Manchester_City,Home,25530,42493,Mario Balotelli,mario-balotelli,F,True,0.0,0.0,19.0,0.0,,,0.0
2011-12,1769055,11,43,Manchester_City,Away,834,19959,Adam Johnson,adam-johnson,F,True,0.0,0.0,22.0,0.0,,,0.0
2011-12,1769055,11,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,False,1.0,1.0,88.0,0.0,,,0.0
2011-12,1769055,11,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,0.0,0.0,68.0,0.0,,,0.0
2011-12,1769055,11,43,Manchester_City,Away,25530,42493,Mario Balotelli,mario-balotelli,F,True,0.0,0.0,15.0,0.0,,,0.0
2011-12,1769059,12,43,Manchester_City,Home,834,19959,Adam Johnson,adam-johnson,F,True,0.0,0.0,15.0,0.0,,,0.0
2011-12,1769059,12,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,True,,,,,,,
2011-12,1769059,12,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,0.0,1.0,75.0,0.0,,,0.0
2011-12,1769059,12,43,Manchester_City,Home,25530,42493,Mario Balotelli,mario-balotelli,F,False,0.0,1.0,69.0,0.0,,,0.0
2011-12,1769070,13,43,Manchester_City,Away,834,19959,Adam Johnson,adam-johnson,F,True,,,,,,,
2011-12,1769070,13,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,True,0.0,0.0,8.0,0.0,,,0.0
2011-12,1769070,13,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,0.0,0.0,82.0,0.0,,,0.0
2011-12,1769070,13,43,Manchester_City,Away,25530,42493,Mario Balotelli,mario-balotelli,F,True,0.0,0.0,18.0,0.0,,,0.0
2011-12,1769082,14,43,Manchester_City,Home,834,19959,Adam Johnson,adam-johnson,F,True,0.0,1.0,21.0,0.0,,,0.0
2011-12,1769082,14,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,False,0.0,0.0,82.0,0.0,,,0.0
2011-12,1769082,14,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,0.0,1.0,72.0,0.0,,,0.0
2011-12,1769082,14,43,Manchester_City,Home,25530,42493,Mario Balotelli,mario-balotelli,F,True,0.0,1.0,18.0,0.0,,,0.0
2011-12,1769091,15,43,Manchester_City,Away,834,19959,Adam Johnson,adam-johnson,F,True,,,,,,,
2011-12,1769091,15,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,True,0.0,0.0,5.0,0.0,,,0.0
2011-12,1769091,15,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,1.0,0.0,64.0,0.0,,,0.0
2011-12,1769091,15,43,Manchester_City,Away,25530,42493,Mario Balotelli,mario-balotelli,F,False,0.0,1.0,90.0,0.0,,,0.0
2011-12,1769103,16,43,Manchester_City,Home,834,19959,Adam Johnson,adam-johnson,F,True,,,,,,,
2011-12,1769103,16,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,True,0.0,0.0,5.0,0.0,,,0.0
2011-12,1769103,16,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769103,16,43,Manchester_City,Home,25530,42493,Mario Balotelli,mario-balotelli,F,False,0.0,0.0,72.0,0.0,,,0.0
2011-12,1769115,17,43,Manchester_City,Home,834,19959,Adam Johnson,adam-johnson,F,False,0.0,1.0,90.0,0.0,,,0.0
2011-12,1769115,17,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,0.0,2.0,90.0,0.0,,,0.0
2011-12,1769115,17,43,Manchester_City,Home,25530,42493,Mario Balotelli,mario-balotelli,F,True,0.0,0.0,22.0,0.0,,,0.0
2011-12,1769130,18,43,Manchester_City,Away,834,19959,Adam Johnson,adam-johnson,F,True,0.0,0.0,16.0,0.0,,,0.0
2011-12,1769130,18,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,True,0.0,0.0,8.0,0.0,,,0.0
2011-12,1769130,18,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,0.0,0.0,74.0,0.0,,,0.0
2011-12,1769130,18,43,Manchester_City,Away,25530,42493,Mario Balotelli,mario-balotelli,F,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769139,19,43,Manchester_City,Away,834,19959,Adam Johnson,adam-johnson,F,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769139,19,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769139,19,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,True,0.0,0.0,44.0,0.0,,,0.0
2011-12,1769146,20,43,Manchester_City,Home,834,19959,Adam Johnson,adam-johnson,F,True,0.0,0.0,19.0,0.0,,,0.0
2011-12,1769146,20,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769146,20,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,0.0,1.0,71.0,0.0,,,0.0
2011-12,1769161,21,43,Manchester_City,Away,834,19959,Adam Johnson,adam-johnson,F,True,0.0,0.0,1.0,0.0,,,0.0
2011-12,1769161,21,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,False,0.0,1.0,90.0,0.0,,,0.0
2011-12,1769161,21,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769167,22,43,Manchester_City,Home,834,19959,Adam Johnson,adam-johnson,F,True,,,,,,,
2011-12,1769167,22,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,False,0.0,0.0,65.0,0.0,,,0.0
2011-12,1769167,22,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769167,22,43,Manchester_City,Home,25530,42493,Mario Balotelli,mario-balotelli,F,True,0.0,1.0,25.0,0.0,,,0.0
2011-12,1769182,23,43,Manchester_City,Away,834,19959,Adam Johnson,adam-johnson,F,True,0.0,0.0,28.0,0.0,,,0.0
2011-12,1769182,23,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769182,23,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769187,24,43,Manchester_City,Home,834,19959,Adam Johnson,adam-johnson,F,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769187,24,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,False,0.0,1.0,90.0,0.0,,,0.0
2011-12,1769187,24,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,1.0,1.0,80.0,0.0,,,0.0
2011-12,1769194,25,43,Manchester_City,Away,834,19959,Adam Johnson,adam-johnson,F,False,0.0,0.0,84.0,0.0,,,0.0
2011-12,1769194,25,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,True,0.0,0.0,1.0,0.0,,,0.0
2011-12,1769194,25,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,0.0,0.0,89.0,0.0,,,0.0
2011-12,1769208,26,43,Manchester_City,Home,834,19959,Adam Johnson,adam-johnson,F,False,0.0,0.0,71.0,0.0,,,0.0
2011-12,1769208,26,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,True,0.0,1.0,11.0,0.0,,,0.0
2011-12,1769208,26,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,0.0,1.0,90.0,0.0,,,0.0
2011-12,1769208,26,43,Manchester_City,Home,25530,42493,Mario Balotelli,mario-balotelli,F,False,0.0,1.0,79.0,0.0,,,0.0
2011-12,1769219,27,43,Manchester_City,Home,834,19959,Adam Johnson,adam-johnson,F,False,1.0,0.0,90.0,0.0,,,0.0
2011-12,1769219,27,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,True,0.0,0.0,29.0,0.0,,,0.0
2011-12,1769219,27,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,True,,,,,,,
2011-12,1769219,27,43,Manchester_City,Home,25530,42493,Mario Balotelli,mario-balotelli,F,False,0.0,1.0,90.0,0.0,,,0.0
2011-12,1769235,28,43,Manchester_City,Away,834,19959,Adam Johnson,adam-johnson,F,True,0.0,0.0,6.0,0.0,,,0.0
2011-12,1769235,28,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,True,0.0,0.0,3.0,0.0,,,0.0
2011-12,1769235,28,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,True,0.0,0.0,53.0,0.0,,,0.0
2011-12,1769235,28,43,Manchester_City,Away,25530,42493,Mario Balotelli,mario-balotelli,F,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,2480106,29,43,Manchester_City,Home,11384,20312,Carlos Tévez,carlos-tevez,F,True,1.0,0.0,24.0,0.0,,,0.0
2011-12,2480106,29,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,True,0.0,0.0,14.0,0.0,,,0.0
2011-12,2480106,29,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,0.0,1.0,90.0,0.0,,,0.0
2011-12,2480106,29,43,Manchester_City,Home,25530,42493,Mario Balotelli,mario-balotelli,F,False,0.0,0.0,46.0,0.0,,,0.0
2011-12,1769254,30,43,Manchester_City,Away,834,19959,Adam Johnson,adam-johnson,F,True,0.0,0.0,28.0,0.0,,,0.0
2011-12,1769254,30,43,Manchester_City,Away,11384,20312,Carlos Tévez,carlos-tevez,F,True,0.0,0.0,16.0,0.0,,,0.0
2011-12,1769254,30,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769254,30,43,Manchester_City,Away,25530,42493,Mario Balotelli,mario-balotelli,F,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769262,31,43,Manchester_City,Home,834,19959,Adam Johnson,adam-johnson,F,True,0.0,0.0,44.0,0.0,,,0.0
2011-12,1769262,31,43,Manchester_City,Home,11384,20312,Carlos Tévez,carlos-tevez,F,True,0.0,0.0,32.0,0.0,,,0.0
