playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,expectedAssists,fiftyFifty,totalRedCards,catches,savesMadeFromOutsideBox,throughBalls,unsuccessfulShortPasses,gamesPlayed,successfulFiftyFifty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,penaltiesConceded,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,ownGoalScored,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,touches,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,goalAssists,successfulLayoffs,unsuccessfulCrossesOpenPlay,offsides,oboxBlocked,shotsOnTargetOutsideBox,successfulCrossesAndCorners,aerialDuelsLost,totalTouchesInOppositionBox,throwInsToOppositionPlayer,shotsBlockedInBox,putthroughBlockedDistributionWon,oboxTarget,tacklesLost,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,successfulDribbles,blocks,backwardPasses,throwInsToOwnPlayer,shotsBlockedOutsideBox,handballsConceded,expectedGoals,clearancesOffTheLine,overruns,foulWonPenalty,goals,awayGoals,iboxTarget,shotsOnTargetInBox,homeGoals,headedGoals,hitWoodwork,cornersTakenInclShortCorners,successfulCornersIntoBox,rightFootGoals,unsuccessfulCornersIntoBox,setPiecesGoals,leftFootGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,secondGoalAssists,unsuccessfulLayoffs,penaltiesTaken,penaltyGoals
479641,Sebastian Revan,Midfielder,Burton Albion,587,England,2022-23,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122775,Morgan Sanson,Midfielder,Nice,1395,France,2022-23,1.0,,0.0008,,0.0,,,,2.0,2.0,,,2.0,7.0,,,1.0,,,10.0,4.0,,,,4.0,5.0,,,,0.6879,,,,,1.0,,,,2.0,0.0,5.0,,2.0,1.0,2.0,,,3.0,1.0,4.0,,0.0,,7.0,3.0,,,1.0,,,,12.0,,,2.0,,,0.0,,,2.0,,,,,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
230046,Douglas Luiz,Midfielder,Aston Villa,7,Brazil,2022-23,148.0,,2.9347,71.0,1.0,,,6.0,171.0,37.0,34.0,33.0,230.0,1697.0,,,48.0,8.0,,2933.0,167.0,3.0,,45.0,142.0,1386.0,,,4.0,33.1338,,39.0,1.0,21.0,33.0,125.0,581.0,,42.0,2.0,315.0,,415.0,197.0,37.0,,,706.0,30.0,267.0,25.0,1.0,,1573.0,402.0,,,396.0,48.0,40.0,81.0,2246.0,9.0,15.0,782.0,25.0,,6.0,59.0,73.0,4.0,4.0,12.0,12.0,3.4107,72.0,22.0,6.0,16.0,16.0,2.0,9.0,5.0,21.0,23.0,20.0,,3.0,29.0,5.0,30.0,14.0,85.0,47.0,3.0,10.0,17.0,42.0,28.0,7.0,305.0,6.0,9.0,2.0,2.774,,1.0,,6.0,3.0,1.0,1.0,3.0,,2.0,90.0,15.0,6.0,53.0,1.0,,7.0,7.0,0.3075,1.0,,,
122806,John McGinn,Midfielder,Aston Villa,7,Scotland,2022-23,148.0,,3.3343,74.0,0.0,,,11.0,143.0,34.0,42.0,30.0,179.0,970.0,,,43.0,8.0,,2695.0,200.0,3.0,,59.0,178.0,727.0,,,3.0,28.7641,,15.0,1.0,15.0,31.0,127.0,169.0,,66.0,0.0,348.0,,303.0,176.0,34.0,,,522.0,28.0,305.0,22.0,0.0,,941.0,333.0,,,348.0,41.0,24.0,64.0,1497.0,8.0,6.0,282.0,25.0,,7.0,36.0,41.0,4.0,7.0,13.0,11.0,1.6339,66.0,29.0,3.0,18.0,17.0,,10.0,4.0,13.0,21.0,48.0,,3.0,39.0,4.0,30.0,14.0,37.0,49.0,3.0,18.0,13.0,36.0,46.0,4.0,150.0,1.0,10.0,1.0,2.4022,,3.0,2.0,1.0,1.0,6.0,6.0,0.0,,1.0,25.0,4.0,,14.0,,1.0,,,,1.0,4.0,,
195546,Emiliano Buendía,Midfielder,Aston Villa,7,Argentina,2022-23,238.0,,4.1893,76.0,0.0,,,11.0,192.0,38.0,38.0,27.0,212.0,992.0,,,77.0,3.0,,2421.0,146.0,2.0,,56.0,123.0,734.0,,,4.0,33.4248,,39.0,1.0,13.0,34.0,184.0,233.0,,44.0,3.0,384.0,,282.0,138.0,38.0,,,487.0,32.0,307.0,23.0,0.0,,939.0,384.0,,,223.0,43.0,20.0,46.0,1463.0,19.0,7.0,294.0,29.0,,0.0,20.0,52.0,11.0,1.0,19.0,12.0,4.1635,51.0,30.0,2.0,29.0,14.0,1.0,5.0,3.0,1.0,54.0,101.0,1.0,14.0,18.0,3.0,28.0,26.0,17.0,84.0,14.0,18.0,9.0,23.0,28.0,2.0,254.0,6.0,5.0,3.0,6.2842,,4.0,,5.0,2.0,4.0,4.0,3.0,2.0,4.0,5.0,,2.0,3.0,,1.0,2.0,2.0,0.133,1.0,5.0,,
184704,Marvelous Nakamba,Midfielder,Luton Town,102,Zimbabwe,2022-23,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84583,Philippe Coutinho,Midfielder,Aston Villa,7,Brazil,2022-23,69.0,,0.7706,20.0,0.0,,,5.0,69.0,20.0,5.0,7.0,77.0,358.0,,,16.0,1.0,,783.0,50.0,2.0,,17.0,47.0,271.0,,,,5.0214,,8.0,,1.0,9.0,56.0,107.0,,14.0,0.0,119.0,,103.0,41.0,20.0,,,208.0,7.0,103.0,3.0,0.0,,343.0,154.0,,,63.0,16.0,4.0,10.0,548.0,6.0,3.0,75.0,12.0,,3.0,8.0,12.0,13.0,2.0,5.0,8.0,1.2835,18.0,16.0,,16.0,7.0,2.0,3.0,4.0,2.0,13.0,26.0,,2.0,10.0,4.0,4.0,15.0,17.0,32.0,2.0,8.0,7.0,14.0,15.0,1.0,85.0,5.0,3.0,,1.3786,,3.0,,1.0,0.0,3.0,3.0,1.0,,1.0,6.0,,1.0,4.0,,,2.0,2.0,0.0746,,,,
151589,Leander Dendoncker,Midfielder,Aston Villa,7,Belgium,2022-23,35.0,,0.1319,26.0,0.0,,,,37.0,24.0,19.0,9.0,46.0,378.0,,,25.0,3.0,,901.0,39.0,1.0,,27.0,27.0,317.0,,,1.0,9.7544,,7.0,3.0,16.0,14.0,22.0,119.0,,1.0,0.0,74.0,,87.0,52.0,24.0,,,144.0,13.0,49.0,12.0,0.0,,371.0,68.0,,,94.0,1.0,19.0,15.0,507.0,5.0,4.0,189.0,,,0.0,9.0,18.0,15.0,1.0,1.0,2.0,,23.0,4.0,,4.0,2.0,,1.0,,1.0,13.0,12.0,,,17.0,,12.0,3.0,2.0,8.0,,2.0,4.0,11.0,3.0,4.0,78.0,1.0,1.0,,0.068,,1.0,,,,,,,,,,,,,,,,,,,,,
232653,Jacob Ramsey,Midfielder,Aston Villa U21,15986,England,2022-23,174.0,,2.8562,91.0,0.0,,,3.0,125.0,35.0,47.0,31.0,141.0,864.0,,,51.0,5.0,,2644.0,162.0,3.0,1.0,66.0,146.0,704.0,,,4.0,34.0598,1.0,35.0,1.0,29.0,33.0,139.0,245.0,,45.0,2.0,336.0,,225.0,141.0,35.0,,,443.0,30.0,285.0,16.0,0.0,,862.0,294.0,,,193.0,35.0,23.0,19.0,1359.0,15.0,10.0,284.0,24.0,,5.0,16.0,36.0,4.0,4.0,9.0,13.0,3.9524,69.0,24.0,7.0,18.0,14.0,2.0,3.0,2.0,4.0,35.0,89.0,,6.0,40.0,2.0,30.0,32.0,14.0,69.0,6.0,11.0,20.0,39.0,32.0,8.0,201.0,1.0,3.0,,5.0314,1.0,2.0,,6.0,1.0,5.0,5.0,5.0,,2.0,,,4.0,,,2.0,,,,,1.0,,
226944,Boubacar Kamara,Midfielder,Aston Villa U21,15986,France,2022-23,106.0,,0.7472,51.0,0.0,,,2.0,110.0,24.0,28.0,21.0,142.0,940.0,,,39.0,3.0,,1778.0,131.0,2.0,,46.0,109.0,750.0,,,2.0,26.7663,,6.0,,23.0,30.0,89.0,278.0,,31.0,0.0,237.0,,269.0,126.0,24.0,,,326.0,28.0,198.0,22.0,0.0,,906.0,192.0,,,247.0,34.0,19.0,48.0,1216.0,7.0,12.0,472.0,26.0,,4.0,32.0,52.0,3.0,,,1.0,0.0445,58.0,4.0,1.0,11.0,1.0,,,,,17.0,13.0,,,26.0,,33.0,12.0,1.0,26.0,,3.0,,25.0,20.0,12.0,146.0,,,1.0,0.1859,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
