playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,awayGoals,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,penaltiesConceded,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,ownGoalScored,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,homeGoals,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,successfulLongPasses,touches,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,penaltiesSaved,savesFromPenalty,keyPassesAttemptAssists,successfulCrossesOpenPlay,blockedShots,totalShots,successfulLayoffs,unsuccessfulCrossesOpenPlay,successfulCrossesAndCorners,aerialDuelsLost,putthroughBlockedDistribution,totalTouchesInOppositionBox,throwInsToOppositionPlayer,shotsBlockedInBox,putthroughBlockedDistributionWon,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,successfulDribbles,blocks,interceptions,backwardPasses,throwInsToOwnPlayer,expectedGoals,shotsOnTargetIncGoals,expectedGoalsOnTarget,goalAssists,goals,offsides,iboxTarget,shotsOnTargetInBox,rightFootGoals,unsuccessfulDribbles,leftFootGoals,clearancesOffTheLine,handballsConceded,expectedGoalsFreekick,throughBalls,cornersTakenInclShortCorners,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,headedGoals,oboxBlocked,shotsOnTargetOutsideBox,unsuccessfulLayoffs,oboxTarget,shotsBlockedOutsideBox,hitWoodwork,penaltiesTaken,setPiecesGoals,secondGoalAssists,foulWonPenalty,redCards2ndYellow,penaltyGoals
61603,Danny Drinkwater,Midfielder,Reading,108,England,2019-20,36.0,0.0125,0.0,,7.0,,29.0,5.0,5.0,40.0,192.0,,,6.0,,,322.0,9.0,1.0,,9.0,142.0,,,3.0344,,1.0,5.0,11.0,30.0,46.0,,1.0,,45.0,,,60.0,36.0,5.0,,3.0,68.0,10.0,39.0,,0.0,,184.0,1.0,51.0,4.0,,,50.0,8.0,10.0,238.0,5.0,4.0,84.0,7.0,,1.0,11.0,10.0,,,,1.0,,,2.0,2.0,1.0,,6.0,11.0,2.0,,,5.0,1.0,,,2.0,1.0,,6.0,36.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
230046,Douglas Luiz,Midfielder,Aston Villa,7,Brazil,2019-20,161.0,1.5853,0.0,,47.0,,148.0,36.0,28.0,210.0,1207.0,1.0,,66.0,6.0,,2608.0,148.0,9.0,1.0,118.0,905.0,,4.0,40.3385,,3.0,47.0,51.0,125.0,333.0,,36.0,0.0,309.0,2.0,,327.0,205.0,36.0,,22.0,513.0,42.0,243.0,30.0,0.0,,1150.0,12.0,305.0,25.0,,,361.0,51.0,92.0,1659.0,4.0,20.0,490.0,28.0,,8.0,62.0,54.0,8.0,,,15.0,5.0,16.0,22.0,21.0,17.0,6.0,36.0,38.0,29.0,1.0,4.0,27.0,18.0,31.0,4.0,10.0,35.0,15.0,36.0,186.0,6.0,2.5684,12.0,2.8997,2.0,3.0,,5.0,5.0,2.0,10.0,1.0,1.0,2.0,0.2081,4.0,3.0,,3.0,3.0,1.0,,12.0,4.0,3.0,4.0,12.0,,,,,,,
122806,John McGinn,Midfielder,Aston Villa,7,Scotland,2019-20,176.0,2.4008,0.0,,53.0,,104.0,28.0,27.0,133.0,715.0,2.0,,50.0,4.0,,2316.0,191.0,8.0,,172.0,500.0,,3.0,31.5643,,4.0,15.0,41.0,145.0,140.0,,66.0,0.0,367.0,1.0,,195.0,151.0,28.0,,18.0,390.0,33.0,317.0,19.0,0.0,,664.0,16.0,314.0,35.0,,,280.0,37.0,82.0,1266.0,6.0,5.0,206.0,24.0,,3.0,29.0,21.0,1.0,,,34.0,7.0,12.0,43.0,9.0,29.0,14.0,31.0,47.0,65.0,,2.0,25.0,52.0,68.0,2.0,23.0,53.0,1.0,24.0,100.0,4.0,3.6595,20.0,3.6262,3.0,3.0,,7.0,7.0,,19.0,3.0,,2.0,0.0823,3.0,24.0,5.0,1.0,1.0,16.0,,10.0,10.0,1.0,10.0,10.0,2.0,,,,,,
40564,Henri Lansbury,Midfielder,Luton Town,102,England,2019-20,15.0,0.1643,0.0,,6.0,,16.0,10.0,2.0,18.0,82.0,0.0,,8.0,,,191.0,9.0,,,7.0,57.0,,1.0,4.9242,,,2.0,6.0,9.0,21.0,,1.0,0.0,24.0,0.0,,28.0,10.0,10.0,,4.0,31.0,6.0,16.0,2.0,0.0,,78.0,,26.0,2.0,,,18.0,4.0,7.0,111.0,2.0,1.0,33.0,2.0,,0.0,2.0,3.0,8.0,,,2.0,,,2.0,2.0,1.0,,6.0,4.0,4.0,,,4.0,1.0,,,2.0,,,,15.0,,0.0787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114283,Jack Grealish,Midfielder,Everton,11,England,2019-20,182.0,6.4795,0.0,,29.0,,175.0,36.0,36.0,206.0,1370.0,5.0,,49.0,7.0,,3234.0,289.0,10.0,,267.0,1082.0,,5.0,48.449,,,10.0,63.0,155.0,514.0,,167.0,1.0,471.0,3.0,,389.0,188.0,36.0,,10.0,820.0,53.0,422.0,22.0,0.0,,1273.0,37.0,519.0,19.0,,,168.0,34.0,82.0,2224.0,1.0,11.0,372.0,18.0,,8.0,31.0,40.0,,,,85.0,9.0,18.0,55.0,17.0,43.0,28.0,27.0,64.0,138.0,2.0,9.0,22.0,113.0,103.0,9.0,32.0,73.0,12.0,22.0,299.0,27.0,6.8298,23.0,6.7278,5.0,8.0,4.0,8.0,8.0,5.0,44.0,3.0,,1.0,0.0644,2.0,77.0,16.0,1.0,1.0,46.0,,9.0,7.0,1.0,7.0,9.0,2.0,1.0,,,,,
85242,Conor Hourihane,Midfielder,Barnsley,37,Ireland,2019-20,48.0,4.3126,0.0,,16.0,,80.0,27.0,18.0,106.0,610.0,1.0,,22.0,1.0,,1538.0,53.0,4.0,,40.0,484.0,,2.0,20.7354,,3.0,26.0,29.0,39.0,149.0,,21.0,2.0,101.0,2.0,,190.0,72.0,27.0,,6.0,354.0,25.0,79.0,13.0,0.0,,533.0,21.0,214.0,10.0,,,165.0,14.0,20.0,908.0,14.0,10.0,178.0,5.0,,4.0,26.0,20.0,9.0,,,33.0,4.0,13.0,16.0,7.0,33.0,28.0,9.0,32.0,28.0,1.0,6.0,15.0,84.0,11.0,6.0,6.0,4.0,4.0,9.0,106.0,14.0,1.7265,10.0,2.5092,5.0,3.0,4.0,2.0,2.0,,3.0,3.0,,,0.4245,1.0,55.0,16.0,6.0,6.0,25.0,,7.0,5.0,,5.0,7.0,1.0,,1.0,1.0,1.0,,
148508,Trézéguet,Midfielder,Trabzonspor,383,Egypt,2019-20,166.0,1.2169,1.0,,38.0,,77.0,34.0,20.0,91.0,364.0,2.0,,73.0,1.0,,1950.0,128.0,6.0,,99.0,264.0,,3.0,25.6927,,1.0,14.0,28.0,122.0,72.0,,32.0,2.0,294.0,4.0,,96.0,79.0,34.0,,22.0,217.0,22.0,221.0,29.0,0.0,,358.0,18.0,291.0,16.0,,,96.0,35.0,9.0,847.0,14.0,6.0,67.0,17.0,,2.0,14.0,19.0,14.0,,,20.0,7.0,22.0,28.0,6.0,51.0,11.0,44.0,38.0,79.0,1.0,15.0,21.0,56.0,54.0,15.0,11.0,30.0,2.0,25.0,100.0,7.0,4.7413,17.0,4.1946,1.0,6.0,6.0,7.0,7.0,5.0,34.0,1.0,,2.0,0.2242,,11.0,4.0,4.0,4.0,4.0,,7.0,4.0,1.0,4.0,7.0,2.0,,,,1.0,1.0,
184704,Marvelous Nakamba,Midfielder,Luton Town,102,Zimbabwe,2019-20,109.0,0.4948,0.0,,55.0,,91.0,29.0,19.0,124.0,783.0,0.0,,52.0,,,1835.0,115.0,4.0,,92.0,635.0,,2.0,28.4355,,2.0,32.0,37.0,80.0,205.0,,24.0,0.0,224.0,0.0,,216.0,155.0,29.0,,27.0,300.0,33.0,172.0,23.0,0.0,,764.0,,173.0,28.0,,,261.0,26.0,24.0,1108.0,9.0,23.0,359.0,19.0,,5.0,33.0,51.0,10.0,,,12.0,,,7.0,4.0,4.0,,29.0,49.0,2.0,1.0,,39.0,4.0,15.0,,6.0,14.0,11.0,39.0,101.0,4.0,0.1737,1.0,0.2288,,,,,,,5.0,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,
89274,Jota,Midfielder,Aston Villa,7,Spain,2019-20,25.0,0.6085,0.0,,3.0,,15.0,10.0,4.0,20.0,93.0,0.0,,3.0,,,332.0,13.0,2.0,,12.0,67.0,,,6.3719,,1.0,5.0,5.0,23.0,8.0,,2.0,0.0,38.0,0.0,,36.0,26.0,10.0,,2.0,54.0,3.0,35.0,1.0,0.0,,91.0,1.0,48.0,1.0,,,29.0,6.0,6.0,157.0,4.0,4.0,19.0,3.0,,0.0,5.0,5.0,6.0,,,3.0,,4.0,2.0,1.0,1.0,,2.0,4.0,8.0,,2.0,1.0,2.0,14.0,2.0,1.0,7.0,,3.0,20.0,2.0,0.301,1.0,0.0299,1.0,,,,,,1.0,,,,,2.0,1.0,,,,1.0,,2.0,1.0,,1.0,2.0,,,,,,,
223349,Indiana Vassilev,Midfielder,Aston Villa PL2,7591,United States,2019-20,2.0,0.0122,0.0,,,,4.0,4.0,,4.0,11.0,0.0,,,,,47.0,2.0,,,2.0,7.0,,,1.2441,,,,1.0,2.0,5.0,,1.0,0.0,4.0,0.0,,2.0,1.0,4.0,,,7.0,1.0,4.0,,0.0,,11.0,,7.0,,,,2.0,,,19.0,,,,,,0.0,,1.0,4.0,,,,,,1.0,,,,,1.0,3.0,,,,,2.0,,1.0,1.0,,,2.0,1.0,0.0329,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
