season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,substitute.1,totalShots
2009-10,1062471,1,110,Stoke_City,Home,865,1852,Andy Griffin,andy-griffin,D,True,,,,,,
2009-10,1062471,1,110,Stoke_City,Home,10028,3390,Leon Cort,leon-cort,D,True,,,,,,
2009-10,1062471,1,110,Stoke_City,Home,10572,19714,Andy Wilkinson,andy-wilkinson,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062471,1,110,Stoke_City,Home,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,0.0,1.0,90.0,0.0,,0.0
2009-10,1062471,1,110,Stoke_City,Home,2271824,2399,Danny Higginbotham,danny-higginbotham,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062482,2,110,Stoke_City,Away,865,1852,Andy Griffin,andy-griffin,D,True,,,,,,
2009-10,1062482,2,110,Stoke_City,Away,10028,3390,Leon Cort,leon-cort,D,True,,,,,,
2009-10,1062482,2,110,Stoke_City,Away,10572,19714,Andy Wilkinson,andy-wilkinson,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062482,2,110,Stoke_City,Away,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062482,2,110,Stoke_City,Away,2271824,2399,Danny Higginbotham,danny-higginbotham,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062485,3,110,Stoke_City,Away,865,1852,Andy Griffin,andy-griffin,D,True,,,,,,
2009-10,1062485,3,110,Stoke_City,Away,10028,3390,Leon Cort,leon-cort,D,True,,,,,,
2009-10,1062485,3,110,Stoke_City,Away,10572,19714,Andy Wilkinson,andy-wilkinson,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062485,3,110,Stoke_City,Away,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062485,3,110,Stoke_City,Away,2271824,2399,Danny Higginbotham,danny-higginbotham,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062501,4,110,Stoke_City,Home,865,1852,Andy Griffin,andy-griffin,D,True,,,,,,
2009-10,1062501,4,110,Stoke_City,Home,1203,12413,Robert Huth,robert-huth,D,True,0.0,0.0,1.0,0.0,,0.0
2009-10,1062501,4,110,Stoke_City,Home,10572,19714,Andy Wilkinson,andy-wilkinson,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062501,4,110,Stoke_City,Home,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062501,4,110,Stoke_City,Home,2271824,2399,Danny Higginbotham,danny-higginbotham,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062510,5,110,Stoke_City,Home,1203,12413,Robert Huth,robert-huth,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062510,5,110,Stoke_City,Home,9704,19393,Danny Collins,danny-collins,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062510,5,110,Stoke_City,Home,10572,19714,Andy Wilkinson,andy-wilkinson,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062510,5,110,Stoke_City,Home,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062510,5,110,Stoke_City,Home,2271824,2399,Danny Higginbotham,danny-higginbotham,D,True,,,,,,
2009-10,1062516,6,110,Stoke_City,Away,1203,12413,Robert Huth,robert-huth,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062516,6,110,Stoke_City,Away,9704,19393,Danny Collins,danny-collins,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062516,6,110,Stoke_City,Away,10028,3390,Leon Cort,leon-cort,D,True,,,,,,
2009-10,1062516,6,110,Stoke_City,Away,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062516,6,110,Stoke_City,Away,2271824,2399,Danny Higginbotham,danny-higginbotham,D,True,,,,,,
2009-10,1062530,7,110,Stoke_City,Home,1203,12413,Robert Huth,robert-huth,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062530,7,110,Stoke_City,Home,9704,19393,Danny Collins,danny-collins,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062530,7,110,Stoke_City,Home,10028,3390,Leon Cort,leon-cort,D,True,,,,,,
2009-10,1062530,7,110,Stoke_City,Home,10572,19714,Andy Wilkinson,andy-wilkinson,D,True,,,,,,
2009-10,1062530,7,110,Stoke_City,Home,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062530,7,110,Stoke_City,Home,2271824,2399,Danny Higginbotham,danny-higginbotham,D,True,,,,,,
2009-10,1062539,8,110,Stoke_City,Away,1203,12413,Robert Huth,robert-huth,D,False,0.0,1.0,90.0,0.0,,0.0
2009-10,1062539,8,110,Stoke_City,Away,9704,19393,Danny Collins,danny-collins,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062539,8,110,Stoke_City,Away,10028,3390,Leon Cort,leon-cort,D,True,,,,,,
2009-10,1062539,8,110,Stoke_City,Away,10572,19714,Andy Wilkinson,andy-wilkinson,D,True,,,,,,
2009-10,1062539,8,110,Stoke_City,Away,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062551,9,110,Stoke_City,Home,1203,12413,Robert Huth,robert-huth,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062551,9,110,Stoke_City,Home,9704,19393,Danny Collins,danny-collins,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062551,9,110,Stoke_City,Home,10572,19714,Andy Wilkinson,andy-wilkinson,D,True,,,,,,
2009-10,1062551,9,110,Stoke_City,Home,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062551,9,110,Stoke_City,Home,2271824,2399,Danny Higginbotham,danny-higginbotham,D,True,,,,,,
2009-10,1062561,10,110,Stoke_City,Away,9704,19393,Danny Collins,danny-collins,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062561,10,110,Stoke_City,Away,10028,3390,Leon Cort,leon-cort,D,True,,,,,,
2009-10,1062561,10,110,Stoke_City,Away,10572,19714,Andy Wilkinson,andy-wilkinson,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062561,10,110,Stoke_City,Away,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062561,10,110,Stoke_City,Away,2271824,2399,Danny Higginbotham,danny-higginbotham,D,True,0.0,0.0,1.0,0.0,,0.0
2009-10,1062572,11,110,Stoke_City,Home,9704,19393,Danny Collins,danny-collins,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062572,11,110,Stoke_City,Home,10572,19714,Andy Wilkinson,andy-wilkinson,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062572,11,110,Stoke_City,Home,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062577,12,110,Stoke_City,Away,1203,12413,Robert Huth,robert-huth,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062577,12,110,Stoke_City,Away,9704,19393,Danny Collins,danny-collins,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062577,12,110,Stoke_City,Away,10028,3390,Leon Cort,leon-cort,D,True,,,,,,
2009-10,1062577,12,110,Stoke_City,Away,10572,19714,Andy Wilkinson,andy-wilkinson,D,True,0.0,0.0,3.0,0.0,,0.0
2009-10,1062577,12,110,Stoke_City,Away,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,1.0,0.0,90.0,0.0,,0.0
2009-10,1062577,12,110,Stoke_City,Away,2271824,2399,Danny Higginbotham,danny-higginbotham,D,True,,,,,,
2009-10,1062591,13,110,Stoke_City,Home,1203,12413,Robert Huth,robert-huth,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062591,13,110,Stoke_City,Home,9704,19393,Danny Collins,danny-collins,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062591,13,110,Stoke_City,Home,10572,19714,Andy Wilkinson,andy-wilkinson,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062591,13,110,Stoke_City,Home,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062591,13,110,Stoke_City,Home,2271824,2399,Danny Higginbotham,danny-higginbotham,D,True,,,,,,
2009-10,1062596,14,110,Stoke_City,Away,1203,12413,Robert Huth,robert-huth,D,False,0.0,0.0,90.0,0.0,,0.0
