season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437079,1,110,Stoke_City,Away,1204,9047,Glen Johnson,glen-johnson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437079,1,110,Stoke_City,Away,17063,39487,Erik Pieters,erik-pieters,D,False,1.0,,,12.0,4.0,15.0,2.0,3.0,3.0,,,,,,,,4.0,8.0,,,2.0,,,,,4.0,,,90.0,,,,,,,,12.0,,7.1,,,,,3.0,,4.0,,5.0,2.0,23.0,5.0,24.0,0,4.0,52.0,,1.0,,
2017-18,7437079,1,110,Stoke_City,Away,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,,2.0,6.0,8.0,2.0,2.0,,,,,,,,,2.0,5.0,,,,,,,,4.0,,,90.0,,,,,,,,3.0,,7.1,,,,,5.0,,,,1.0,1.0,4.0,6.0,10.0,0,3.0,27.0,1.0,1.0,,
2017-18,7437079,1,110,Stoke_City,Away,48988,50089,Geoff Cameron,geoff-cameron,D,False,,,1.0,12.0,8.0,20.0,1.0,1.0,4.0,,,,,,,2.0,3.0,4.0,,,,,,,,4.0,,,90.0,,,,,,,,24.0,,6.7,,,,,3.0,1.0,2.0,,8.0,,21.0,11.0,30.0,0,2.0,61.0,2.0,,1.0,
2017-18,7437079,1,110,Stoke_City,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,3.0,9.0,15.0,24.0,3.0,5.0,4.0,,,,,,,,3.0,5.0,,1.0,,,,,,,,,90.0,,2.0,,,,,,12.0,,6.8,,,,,7.0,,1.0,,7.0,,15.0,17.0,31.0,0,,50.0,,,,
2017-18,7437079,1,110,Stoke_City,Away,830238,221267,Josh Tymon,josh-tymon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437725,2,110,Stoke_City,Home,1204,9047,Glen Johnson,glen-johnson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437725,2,110,Stoke_City,Home,17063,39487,Erik Pieters,erik-pieters,D,False,1.0,,2.0,8.0,7.0,14.0,,,4.0,,,,3.0,,,,4.0,4.0,,1.0,,,,,,,1.0,,89.0,,,,,,,,14.0,,6.5,,,,,1.0,1.0,1.0,,3.0,,13.0,11.0,23.0,0,3.0,37.0,1.0,1.0,,1.0
2017-18,7437725,2,110,Stoke_City,Home,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,,,6.0,6.0,,4.0,1.0,,,,,,,,1.0,4.0,,,1.0,,,,,,,,90.0,,2.0,,,,,,2.0,,7.5,,,1.0,,11.0,,,,,,2.0,6.0,8.0,1,,23.0,,,,
2017-18,7437725,2,110,Stoke_City,Home,48988,50089,Geoff Cameron,geoff-cameron,D,False,,,1.0,6.0,9.0,15.0,1.0,2.0,3.0,,,,,,,,1.0,3.0,,,,,,,,2.0,,,90.0,,2.0,,,,,,4.0,,7.4,,,1.0,,1.0,,,,3.0,,9.0,10.0,19.0,1,1.0,30.0,,,,
