season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436881,1,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436881,1,6,Tottenham_Hotspur,Away,829932,221632,Cristian Romero,cristian-romero,D,False,,,3.0,48.0,41.0,89.0,2.0,3.0,6.0,,,,,,,,2.0,5.0,,,0.0278489,0.089,,,0.0,,,,,,,,90.0,,,,,,,,8.0,,7.2,,,1.0,,3.0,,1.0,,5.0,,54.0,43.0,96.0,1,1.0,104.0,,1.0,,1.0
2024-25,12436881,1,6,Tottenham_Hotspur,Away,913654,441164,Pedro Porro,pedro-porro,D,False,2.0,,3.0,38.0,6.0,42.0,,,2.0,,,,,,,,3.0,1.0,,,0.336856,0.0937,0.7221,2.0,0.0,1.0,,,,1.0,4.0,,89.0,1.0,,,,,,,9.0,,7.8,,,,,2.0,1.0,4.0,,4.0,,44.0,7.0,47.0,1,,65.0,,1.0,,
2024-25,12436881,1,6,Tottenham_Hotspur,Away,945798,232859,Djed Spence,djed-spence,D,True,,,,6.0,3.0,9.0,,,1.0,,,,,,,,1.0,1.0,,,0.00289176,,,,0.0,,,,,,,,8.0,,,,,,,,1.0,,6.5,,,,,,2.0,,,,,6.0,3.0,9.0,0,,11.0,,,1.0,
2024-25,12436881,1,6,Tottenham_Hotspur,Away,983572,487053,Destiny Udogie,destiny-udogie,D,False,,,,38.0,17.0,55.0,1.0,,3.0,,,,1.0,,,1.0,9.0,5.0,,,0.0596466,,,4.0,0.0,,,,,,,,90.0,,1.0,,,,,,13.0,,6.8,,,,,1.0,2.0,1.0,,,,42.0,22.0,63.0,0,4.0,86.0,,1.0,,2.0
2024-25,12436881,1,6,Tottenham_Hotspur,Away,997103,493125,Radu Drăguşin,radu-dragusin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436881,1,6,Tottenham_Hotspur,Away,998247,491279,Micky van de Ven,micky-van-de-ven,D,False,,,4.0,43.0,47.0,90.0,,1.0,4.0,,,,,,,,,2.0,,,0.0169464,,,,0.0,,,,,1.0,,,90.0,,,,,,,,7.0,,7.1,,,,,3.0,,,,6.0,,47.0,49.0,96.0,0,,104.0,1.0,1.0,,
2024-25,12436902,2,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436902,2,6,Tottenham_Hotspur,Home,829932,221632,Cristian Romero,cristian-romero,D,False,,,5.0,25.0,65.0,90.0,3.0,3.0,7.0,1.0,1.0,,1.0,,,2.0,7.0,10.0,,,0.303026,0.5308,0.7919,1.0,0.0,1.0,,,,,1.0,,90.0,2.0,,,,,,,10.0,,9.0,,,1.0,,3.0,,,,7.0,,28.0,69.0,97.0,3,6.0,119.0,1.0,1.0,,6.0
2024-25,12436902,2,6,Tottenham_Hotspur,Home,913654,441164,Pedro Porro,pedro-porro,D,False,2.0,,4.0,24.0,29.0,51.0,,,4.0,,,,,,,2.0,5.0,5.0,,,0.10878,0.0304,,2.0,0.0,,,,,1.0,1.0,,90.0,,2.0,,,,,,23.0,,7.5,,,1.0,,,1.0,4.0,,9.0,,38.0,32.0,66.0,1,3.0,99.0,1.0,2.0,,2.0
2024-25,12436902,2,6,Tottenham_Hotspur,Home,945798,232859,Djed Spence,djed-spence,D,True,,,,2.0,5.0,7.0,,,,,,,,,,,,1.0,,,0.0009647,,,,0.0,,,,,,,,17.0,,,,,,,,1.0,,6.7,,,,,,,1.0,,,,3.0,5.0,7.0,0,1.0,9.0,,,,1.0
2024-25,12436902,2,6,Tottenham_Hotspur,Home,983572,487053,Destiny Udogie,destiny-udogie,D,False,,,,20.0,21.0,41.0,1.0,,6.0,,,,,,,,2.0,4.0,,,0.0148852,,,1.0,0.0,,,,,,,,73.0,,,,,,,,5.0,,7.1,,,,,,1.0,1.0,,,,24.0,21.0,44.0,0,1.0,58.0,1.0,2.0,1.0,1.0
2024-25,12436902,2,6,Tottenham_Hotspur,Home,997103,493125,Radu Drăguşin,radu-dragusin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436902,2,6,Tottenham_Hotspur,Home,998247,491279,Micky van de Ven,micky-van-de-ven,D,False,,,,16.0,49.0,65.0,5.0,1.0,8.0,1.0,,,,,,1.0,7.0,2.0,,,0.0380128,,,1.0,1.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,6.0,,7.4,,,,,,,,,2.0,,18.0,52.0,70.0,0,,76.0,,1.0,,
2024-25,12436923,3,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
