season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576188,1,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576188,1,6,Tottenham_Hotspur,Home,143047,87835,Matt Doherty,matt-doherty,D,True,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,13.0,,,,,,,2.0,,6.7,,,,,1.0,1.0,,,,,2.0,1.0,3.0,0,,7.0,,,1.0,
2021-22,9576188,1,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,4.0,3.0,13.0,16.0,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,2.0,,,90.0,,1.0,,,,,8.0,,6.9,,,,,5.0,,,,9.0,,8.0,16.0,24.0,0,,32.0,,,,
2021-22,9576188,1,6,Tottenham_Hotspur,Home,566102,173904,Davinson Sánchez,davinson-sanchez,D,False,,,3.0,9.0,12.0,21.0,1.0,2.0,3.0,,,,,,,,2.0,6.0,,,1.0,,,,,,,,,90.0,,1.0,,,,,10.0,,7.4,,,1.0,,6.0,,,,9.0,,15.0,16.0,31.0,1,4.0,45.0,,,,3.0
2021-22,9576188,1,6,Tottenham_Hotspur,Home,829932,221632,Cristian Romero,cristian-romero,D,True,,,,2.0,,2.0,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2021-22,9576188,1,6,Tottenham_Hotspur,Home,836693,199584,Japhet Tanganga,japhet-tanganga,D,False,1.0,,2.0,13.0,6.0,18.0,1.0,1.0,4.0,,,,1.0,,,,7.0,4.0,,,4.0,,,,,,1.0,,,83.0,,1.0,,,,,7.0,,6.9,,,,,2.0,1.0,1.0,,2.0,1.0,14.0,7.0,20.0,0,2.0,49.0,3.0,1.0,,1.0
2021-22,9576188,1,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,1.0,,,9.0,3.0,11.0,3.0,1.0,4.0,,,,,,,1.0,4.0,1.0,,,,,,,,,4.0,2.0,,90.0,,,,,,,8.0,,7.1,,,,,,,3.0,,,,12.0,4.0,13.0,0,,32.0,1.0,,,
2021-22,9576150,2,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576150,2,6,Tottenham_Hotspur,Away,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576150,2,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,2.0,3.0,30.0,33.0,1.0,1.0,1.0,,,,,,,,2.0,2.0,,,,,,,,,1.0,,,90.0,1.0,,,,,,9.0,,7.1,,,,,7.0,1.0,,,5.0,,8.0,33.0,41.0,1,,53.0,,1.0,,
