season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6767954,2,6,Tottenham_Hotspur,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,1.0,9.0,21.0,30.0,,1.0,10.0,,,,1.0,,,1.0,7.0,7.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,6.0,,,,,2.0,4.0,2.0,,5.0,,13.0,26.0,37.0,0,2.0,70.0,1.0,4.0,
2015-16,6767954,2,6,Tottenham_Hotspur,Home,69256,77794,Kieran Trippier,kieran-trippier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6767954,2,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,False,1.0,,3.0,17.0,9.0,25.0,2.0,1.0,,1.0,,1.0,1.0,,,1.0,7.0,4.0,,,2.0,1.0,,,,2.0,1.0,,90.0,,,,,,,,6.7,,,,,4.0,1.0,3.0,,5.0,,24.0,9.0,30.0,1,1.0,63.0,,2.0,
2015-16,6767954,2,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,2.0,23.0,28.0,51.0,,3.0,1.0,,,,,,,,3.0,7.0,,,3.0,,1.0,,,1.0,2.0,,90.0,1.0,,,,,,,7.6,,,,,1.0,1.0,,,4.0,,28.0,32.0,60.0,1,1.0,71.0,1.0,2.0,1.0
2015-16,6767958,3,6,Tottenham_Hotspur,Away,16586,38290,Danny Rose,danny-rose,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6767958,3,6,Tottenham_Hotspur,Away,16921,39194,Jan Vertonghen,jan-vertonghen,D,False,1.0,,4.0,13.0,47.0,59.0,,7.0,9.0,,,,,,,,1.0,12.0,,,1.0,,,,,4.0,1.0,,90.0,,,,,,,,7.9,,,,,12.0,,1.0,,8.0,,21.0,49.0,69.0,0,4.0,92.0,,1.0,
2015-16,6767958,3,6,Tottenham_Hotspur,Away,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,9.0,21.0,36.0,57.0,1.0,,3.0,,,1.0,,,,,1.0,,,,,,,,,1.0,,,90.0,,1.0,,,,,,7.1,,,,,8.0,,1.0,,13.0,,26.0,41.0,66.0,1,,78.0,,,
2015-16,6767958,3,6,Tottenham_Hotspur,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,2.0,36.0,13.0,49.0,,3.0,4.0,1.0,,,2.0,,,,3.0,4.0,,,,,,,,2.0,3.0,,90.0,1.0,,,,,,,7.0,,,,,2.0,2.0,4.0,,8.0,,46.0,17.0,59.0,1,,82.0,1.0,1.0,1.0
2015-16,6767958,3,6,Tottenham_Hotspur,Away,69256,77794,Kieran Trippier,kieran-trippier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6767958,3,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,,,2.0,21.0,16.0,37.0,4.0,4.0,1.0,,,,,,,1.0,9.0,5.0,,1.0,3.0,,,,,,,,90.0,,1.0,,,,,,6.1,,,,,10.0,2.0,4.0,,5.0,,32.0,18.0,46.0,0,,81.0,,,1.0
2015-16,6767958,3,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,,24.0,27.0,51.0,,5.0,2.0,,,,,,,1.0,2.0,7.0,,,1.0,,,,,1.0,,,90.0,,2.0,,,,,,6.9,,,1.0,,4.0,,,,,,28.0,29.0,57.0,1,1.0,68.0,,1.0,
2015-16,6768030,4,6,Tottenham_Hotspur,Home,16586,38290,Danny Rose,danny-rose,D,False,1.0,,3.0,13.0,14.0,26.0,1.0,1.0,10.0,,,,1.0,,,2.0,6.0,8.0,,,2.0,,,,,2.0,1.0,,90.0,,,,,,,,7.3,,,1.0,,1.0,,4.0,,6.0,1.0,18.0,18.0,32.0,1,5.0,59.0,,2.0,
2015-16,6768030,4,6,Tottenham_Hotspur,Home,16921,39194,Jan Vertonghen,jan-vertonghen,D,False,,,1.0,13.0,28.0,41.0,2.0,1.0,6.0,,,,1.0,,,,5.0,5.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,7.3,,,1.0,,8.0,2.0,,,5.0,,17.0,29.0,46.0,1,2.0,65.0,1.0,1.0,1.0
2015-16,6768030,4,6,Tottenham_Hotspur,Home,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,2.0,11.0,26.0,37.0,1.0,4.0,2.0,,,,,,,,1.0,5.0,,,,,,,,,,,90.0,1.0,,,,,,,7.2,,,,,3.0,,1.0,,8.0,,19.0,29.0,47.0,1,1.0,53.0,,,
2015-16,6768030,4,6,Tottenham_Hotspur,Home,44614,58621,Kyle Walker,kyle-walker,D,False,1.0,,4.0,24.0,18.0,41.0,1.0,2.0,8.0,,,,,,,,2.0,5.0,,1.0,2.0,,,,,2.0,,,90.0,,,,,,,,7.0,,,,,,,4.0,,7.0,,31.0,22.0,49.0,0,1.0,67.0,,3.0,
2015-16,6768030,4,6,Tottenham_Hotspur,Home,69256,77794,Kieran Trippier,kieran-trippier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768030,4,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768030,4,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,3.0,31.0,25.0,56.0,,1.0,3.0,,,1.0,2.0,,,1.0,8.0,7.0,,,4.0,,,,,3.0,,,90.0,,,,,,,,7.1,,,1.0,,1.0,1.0,1.0,,4.0,,33.0,25.0,57.0,2,5.0,76.0,1.0,1.0,
2015-16,6768045,5,6,Tottenham_Hotspur,Away,16586,38290,Danny Rose,danny-rose,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768045,5,6,Tottenham_Hotspur,Away,16921,39194,Jan Vertonghen,jan-vertonghen,D,False,,,1.0,9.0,21.0,30.0,3.0,1.0,5.0,,,,,,,,4.0,3.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,7.2,,,,,7.0,,,,5.0,,13.0,24.0,37.0,0,2.0,49.0,,,
2015-16,6768045,5,6,Tottenham_Hotspur,Away,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,5.0,8.0,19.0,27.0,,1.0,4.0,,,,1.0,,,,1.0,2.0,,,,,,,,2.0,,,90.0,,,,,,,,7.3,,,,,8.0,,1.0,,10.0,,14.0,19.0,32.0,0,1.0,45.0,,,
2015-16,6768045,5,6,Tottenham_Hotspur,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,3.0,10.0,9.0,19.0,1.0,1.0,8.0,,,,1.0,,,,3.0,4.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,7.1,,,,,2.0,,1.0,,7.0,,18.0,11.0,28.0,0,1.0,58.0,2.0,2.0,
2015-16,6768045,5,6,Tottenham_Hotspur,Away,69256,77794,Kieran Trippier,kieran-trippier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768045,5,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,,,1.0,26.0,14.0,40.0,,,7.0,,,,,,,1.0,2.0,3.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,,7.1,,,,,2.0,,3.0,,3.0,,34.0,17.0,48.0,0,2.0,75.0,,1.0,
2015-16,6768045,5,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,3.0,10.0,16.0,26.0,4.0,3.0,3.0,,,,1.0,,,1.0,6.0,11.0,,,,,,,,2.0,,,90.0,1.0,4.0,,,,,,7.6,,,,,5.0,,1.0,,6.0,,15.0,18.0,32.0,1,8.0,56.0,,,
2015-16,6768065,6,6,Tottenham_Hotspur,Home,16921,39194,Jan Vertonghen,jan-vertonghen,D,False,,,4.0,16.0,21.0,37.0,,,5.0,,,,,,,,,4.0,,,,,,,,2.0,,,90.0,,2.0,,,,,,7.6,,,,,7.0,2.0,,,6.0,,19.0,21.0,40.0,0,2.0,58.0,1.0,,2.0
2015-16,6768065,6,6,Tottenham_Hotspur,Home,27569,40792,Federico Fazio,federico-fazio,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768065,6,6,Tottenham_Hotspur,Home,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,10.0,14.0,29.0,43.0,1.0,,4.0,,,1.0,2.0,,,,3.0,2.0,,,,,,,,2.0,,,90.0,,,,,,,,7.4,,,,,5.0,,1.0,,13.0,,21.0,29.0,49.0,1,1.0,60.0,,1.0,
2015-16,6768065,6,6,Tottenham_Hotspur,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,1.0,14.0,15.0,29.0,2.0,,5.0,,,,1.0,,,,3.0,6.0,,,,,,,,3.0,,,90.0,,,,,,,,7.3,,,,,2.0,,1.0,,7.0,,21.0,17.0,37.0,0,5.0,68.0,3.0,1.0,
2015-16,6768065,6,6,Tottenham_Hotspur,Home,69256,77794,Kieran Trippier,kieran-trippier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768065,6,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,False,,,1.0,11.0,9.0,20.0,3.0,,1.0,,,,1.0,,,,6.0,5.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,,7.2,,,1.0,,5.0,,2.0,,6.0,,21.0,12.0,31.0,1,5.0,63.0,,,
2015-16,6768065,6,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,5.0,21.0,23.0,44.0,1.0,3.0,3.0,,,,,,,1.0,4.0,9.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,7.4,,,,,4.0,1.0,,,6.0,,25.0,26.0,51.0,0,6.0,67.0,1.0,,
2015-16,6768068,7,6,Tottenham_Hotspur,Home,16586,38290,Danny Rose,danny-rose,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768068,7,6,Tottenham_Hotspur,Home,16921,39194,Jan Vertonghen,jan-vertonghen,D,False,,,6.0,19.0,25.0,44.0,,2.0,2.0,,,,,,,,1.0,6.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,7.4,,,,,9.0,2.0,,,7.0,,23.0,27.0,50.0,0,2.0,68.0,,,2.0
2015-16,6768068,7,6,Tottenham_Hotspur,Home,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,6.0,7.0,13.0,20.0,,2.0,1.0,,,,1.0,,,1.0,2.0,2.0,,,,,1.0,,,,,,90.0,1.0,2.0,,,,,,7.3,,,,,12.0,,,,11.0,1.0,13.0,14.0,27.0,1,,43.0,,,
2015-16,6768068,7,6,Tottenham_Hotspur,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,,11.0,12.0,23.0,,1.0,5.0,1.0,,,,,,,2.0,3.0,,,2.0,,,,,7.0,2.0,,90.0,,,,,,,,7.5,,,,,2.0,1.0,,,1.0,,19.0,13.0,32.0,0,1.0,56.0,,,1.0
2015-16,6768068,7,6,Tottenham_Hotspur,Home,69256,77794,Kieran Trippier,kieran-trippier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768068,7,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,False,2.0,,1.0,12.0,10.0,20.0,2.0,1.0,4.0,,,,,,,,3.0,3.0,,,1.0,,,,,1.0,2.0,,90.0,,2.0,,,,,,7.2,,,,,9.0,,3.0,,6.0,,20.0,14.0,31.0,0,2.0,75.0,2.0,,
2015-16,6768068,7,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,4.0,17.0,21.0,38.0,,3.0,3.0,,,,1.0,,,1.0,5.0,6.0,,,3.0,,1.0,,,5.0,,,90.0,1.0,2.0,,,,,,7.5,,,,,,1.0,,,8.0,,30.0,23.0,53.0,1,2.0,71.0,,,1.0
2015-16,6768092,8,6,Tottenham_Hotspur,Away,16921,39194,Jan Vertonghen,jan-vertonghen,D,False,,,1.0,10.0,39.0,49.0,5.0,1.0,5.0,,,,1.0,,,,6.0,5.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,6.8,,,,,7.0,1.0,,,3.0,,13.0,41.0,54.0,0,2.0,68.0,1.0,1.0,1.0
2015-16,6768092,8,6,Tottenham_Hotspur,Away,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,8.0,15.0,43.0,58.0,2.0,,5.0,,,,,,,,2.0,,,,,,,,,2.0,,,90.0,,2.0,,,,,,7.0,,,1.0,,12.0,,,,13.0,,21.0,44.0,65.0,1,,82.0,,,
2015-16,6768092,8,6,Tottenham_Hotspur,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,3.0,17.0,16.0,33.0,,,6.0,,,,2.0,,,,6.0,6.0,,,3.0,,,,,1.0,,,90.0,,1.0,,,,,,6.3,,,,,,1.0,4.0,,4.0,,26.0,18.0,40.0,0,5.0,58.0,,1.0,
2015-16,6768092,8,6,Tottenham_Hotspur,Away,69256,77794,Kieran Trippier,kieran-trippier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768092,8,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,,,1.0,22.0,15.0,37.0,3.0,2.0,3.0,1.0,,,,,,1.0,5.0,5.0,,,2.0,,,,,3.0,3.0,,90.0,,1.0,,,,,,6.9,,,,,2.0,,2.0,,3.0,,32.0,17.0,47.0,0,2.0,67.0,1.0,1.0,
2015-16,6768092,8,6,Tottenham_Hotspur,Away,141203,97485,Kevin Wimmer,kevin-wimmer,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768092,8,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,2.0,22.0,29.0,51.0,1.0,,5.0,,,,1.0,,,,7.0,,,,4.0,,,,,6.0,,,90.0,,,,,,,,6.5,,,,,,1.0,,,2.0,,25.0,31.0,56.0,0,,64.0,,,
2015-16,6768096,9,6,Tottenham_Hotspur,Home,16586,38290,Danny Rose,danny-rose,D,False,1.0,,1.0,24.0,15.0,38.0,1.0,2.0,9.0,,,,1.0,,,,3.0,15.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,7.9,,,,,4.0,2.0,4.0,,6.0,,35.0,22.0,53.0,0,8.0,97.0,4.0,3.0,2.0
2015-16,6768096,9,6,Tottenham_Hotspur,Home,16921,39194,Jan Vertonghen,jan-vertonghen,D,False,,,7.0,7.0,34.0,41.0,,6.0,4.0,,,,1.0,,,,1.0,11.0,,,,,,,,5.0,,,90.0,,1.0,,,,,,8.1,,,1.0,,8.0,1.0,,,12.0,,13.0,37.0,50.0,1,4.0,71.0,,,1.0
2015-16,6768096,9,6,Tottenham_Hotspur,Home,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,6.0,7.0,29.0,36.0,1.0,,8.0,,,,,,,,1.0,2.0,,,,,,,,2.0,,,90.0,,,,,,,,7.4,,,,,6.0,,,,17.0,,17.0,32.0,49.0,0,2.0,61.0,,,
2015-16,6768096,9,6,Tottenham_Hotspur,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,2.0,12.0,12.0,24.0,,2.0,6.0,,,,1.0,,,1.0,5.0,5.0,,,1.0,,,,,2.0,,,90.0,1.0,,,,,,,7.1,,,1.0,,5.0,2.0,1.0,,4.0,,18.0,15.0,32.0,2,2.0,67.0,2.0,1.0,
2015-16,6768096,9,6,Tottenham_Hotspur,Home,69256,77794,Kieran Trippier,kieran-trippier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768096,9,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768096,9,6,Tottenham_Hotspur,Home,141203,97485,Kevin Wimmer,kevin-wimmer,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768087,10,6,Tottenham_Hotspur,Away,16586,38290,Danny Rose,danny-rose,D,False,,,,15.0,10.0,25.0,1.0,1.0,6.0,,,2.0,1.0,,,3.0,7.0,6.0,1.0,,2.0,,,,,1.0,,,90.0,,,,,,,,6.1,,,,,3.0,,4.0,,4.0,,23.0,13.0,32.0,2,4.0,62.0,,1.0,
2015-16,6768087,10,6,Tottenham_Hotspur,Away,16921,39194,Jan Vertonghen,jan-vertonghen,D,False,,,3.0,12.0,26.0,38.0,1.0,1.0,2.0,,,,,,,,2.0,3.0,,,1.0,,,,,6.0,,,90.0,,,,,,,,7.2,,,,,5.0,,,,10.0,,22.0,27.0,49.0,0,2.0,62.0,,,
2015-16,6768087,10,6,Tottenham_Hotspur,Away,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,5.0,9.0,30.0,39.0,1.0,1.0,5.0,,,,,1.0,,,1.0,3.0,,,,,,,,2.0,,,90.0,2.0,2.0,,,,,,7.5,,,,,8.0,,,,15.0,,18.0,34.0,52.0,2,2.0,68.0,,,
2015-16,6768087,10,6,Tottenham_Hotspur,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,2.0,18.0,24.0,42.0,1.0,4.0,7.0,,,,2.0,,,2.0,7.0,12.0,,,1.0,,,,,4.0,1.0,,82.0,,,,,,,,7.3,,,,,2.0,2.0,,,3.0,,22.0,24.0,46.0,0,6.0,76.0,,1.0,1.0
2015-16,6768087,10,6,Tottenham_Hotspur,Away,69256,77794,Kieran Trippier,kieran-trippier,D,True,,,1.0,2.0,3.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,6.6,,,,,,,,,1.0,,2.0,3.0,5.0,0,,6.0,,,
2015-16,6768087,10,6,Tottenham_Hotspur,Away,141203,97485,Kevin Wimmer,kevin-wimmer,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768087,10,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,6.0,27.0,27.0,54.0,2.0,4.0,6.0,,,,2.0,,,2.0,7.0,6.0,,,1.0,,,,,4.0,,,90.0,,,,,,,,6.7,,,,,1.0,,1.0,,7.0,,32.0,30.0,61.0,0,1.0,74.0,,1.0,
2015-16,6768107,11,6,Tottenham_Hotspur,Home,16586,38290,Danny Rose,danny-rose,D,False,,,3.0,16.0,13.0,29.0,2.0,,6.0,,,1.0,1.0,,,,5.0,3.0,,,1.0,1.0,,,,4.0,1.0,,82.0,,1.0,,,,,,7.0,,,2.0,,3.0,2.0,4.0,,8.0,,28.0,14.0,38.0,3,2.0,77.0,1.0,1.0,
2015-16,6768107,11,6,Tottenham_Hotspur,Home,16921,39194,Jan Vertonghen,jan-vertonghen,D,False,,,6.0,18.0,39.0,57.0,1.0,,4.0,,,,,,,,1.0,3.0,,,,,,,,3.0,,,90.0,,2.0,,,,,,7.1,,,,,4.0,,,,12.0,,27.0,39.0,66.0,0,1.0,78.0,,2.0,
2015-16,6768107,11,6,Tottenham_Hotspur,Home,27569,40792,Federico Fazio,federico-fazio,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768107,11,6,Tottenham_Hotspur,Home,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,7.0,17.0,45.0,62.0,2.0,1.0,5.0,,,,,,,,3.0,1.0,,,,,,,,3.0,,,90.0,,,,,,,,6.9,,,,,7.0,1.0,,,11.0,,24.0,47.0,71.0,0,,82.0,,,
2015-16,6768107,11,6,Tottenham_Hotspur,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,2.0,14.0,11.0,25.0,1.0,3.0,7.0,,,,,,,1.0,2.0,7.0,,,,,,,,4.0,,,90.0,,1.0,,,,,,7.1,,,,,5.0,,1.0,,6.0,,22.0,12.0,33.0,0,3.0,70.0,2.0,1.0,
2015-16,6768107,11,6,Tottenham_Hotspur,Home,69256,77794,Kieran Trippier,kieran-trippier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768107,11,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,True,,,,1.0,2.0,3.0,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,8.0,,,,,,,,6.5,,,,,,,,,2.0,,4.0,2.0,6.0,0,,7.0,,,
2015-16,6768107,11,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,4.0,25.0,20.0,45.0,5.0,5.0,2.0,,,1.0,1.0,,,,6.0,13.0,,,,,,,,,1.0,,90.0,,1.0,,,,,,7.8,,,,,3.0,,,,6.0,,32.0,22.0,54.0,1,7.0,68.0,,1.0,
2015-16,6768116,12,6,Tottenham_Hotspur,Away,16586,38290,Danny Rose,danny-rose,D,False,,,3.0,15.0,14.0,29.0,1.0,3.0,5.0,1.0,,,,,,1.0,6.0,6.0,,,3.0,1.0,,,,,2.0,,90.0,,,,,,,,7.4,,,1.0,,8.0,2.0,4.0,,6.0,,24.0,15.0,35.0,1,1.0,62.0,,1.0,1.0
2015-16,6768116,12,6,Tottenham_Hotspur,Away,16921,39194,Jan Vertonghen,jan-vertonghen,D,False,,,5.0,7.0,28.0,35.0,1.0,1.0,6.0,,,,1.0,,,,2.0,4.0,,,,,,,,4.0,,,90.0,,1.0,,,,,,7.0,,,,,2.0,,,,9.0,,13.0,28.0,41.0,0,2.0,52.0,,2.0,
2015-16,6768116,12,6,Tottenham_Hotspur,Away,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,1.0,4.0,17.0,21.0,,1.0,6.0,,,,,,,,,2.0,,,,,,,,,,,90.0,1.0,,,,,,,6.9,,,,,8.0,,1.0,,9.0,,17.0,19.0,35.0,1,1.0,49.0,1.0,,
