season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243441,5,21,West_Ham_United,Away,106920,81012,Ryan Fredericks,ryan-fredericks,D,False,,,1.0,14.0,11.0,25.0,1.0,2.0,2.0,,,,,,1.0,3.0,5.0,,,,,,,,1.0,2.0,,90.0,,,,,,,,9.0,,7.2,,,,2.0,2.0,1.0,,2.0,,16.0,15.0,30.0,0,2.0,48.0,1.0,,1.0,2.0
2019-20,8243441,5,21,West_Ham_United,Away,149731,103123,Sébastien Haller,sebastien-haller,F,False,,,2.0,26.0,4.0,30.0,7.0,8.0,3.0,,,1.0,4.0,,1.0,13.0,12.0,,,1.0,,,,,,3.0,,90.0,,,,,,,,16.0,,6.9,,,1.0,1.0,,1.0,,2.0,1.0,34.0,5.0,38.0,2,2.0,58.0,5.0,2.0,,
2019-20,8243441,5,21,West_Ham_United,Away,152276,101537,Felipe Anderson,felipe-anderson,M,False,4.0,,1.0,32.0,16.0,44.0,3.0,,5.0,,,1.0,1.0,,2.0,6.0,6.0,,,,,,,,2.0,1.0,,69.0,,,,,,,,16.0,,7.6,,,,,,6.0,,1.0,1.0,42.0,17.0,53.0,1,3.0,81.0,3.0,3.0,,3.0
2019-20,8243441,5,21,West_Ham_United,Away,174975,105717,Arthur Masuaku,arthur-masuaku,D,False,1.0,,,22.0,16.0,37.0,,1.0,4.0,,,,,,,1.0,4.0,,,1.0,,,,,,1.0,,67.0,,,,,,,,14.0,,6.7,,,1.0,1.0,,2.0,,1.0,,30.0,18.0,46.0,1,3.0,72.0,,,,2.0
2019-20,8243441,5,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,2.0,44.0,17.0,61.0,1.0,,8.0,,,,,,1.0,5.0,7.0,,,,,,,,,1.0,,90.0,,,,,,,,16.0,,7.1,,,1.0,,7.0,4.0,,2.0,,52.0,20.0,68.0,1,1.0,88.0,,2.0,4.0,
2019-20,8243441,5,21,West_Ham_United,Away,282247,181008,Albian Ajeti,albian-ajeti,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243441,5,21,West_Ham_United,Away,339447,166640,Fabián Balbuena,fabian-balbuena,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243441,5,21,West_Ham_United,Away,816763,217593,Pablo Fornals,pablo-fornals,M,True,,,5.0,11.0,6.0,17.0,1.0,,4.0,,,1.0,1.0,,1.0,3.0,1.0,,,,,,,,,1.0,,28.0,,,,,,,,4.0,,6.8,,,1.0,,,2.0,,5.0,,14.0,6.0,18.0,2,1.0,26.0,,,,1.0
2019-20,8243441,5,21,West_Ham_United,Away,825719,219924,Issa Diop,issa-diop,D,False,,,1.0,5.0,15.0,20.0,,2.0,5.0,,,,,,,3.0,7.0,,,3.0,,,,,2.0,,,90.0,,,,,,,,3.0,,7.2,,,,4.0,1.0,,,2.0,,6.0,17.0,23.0,0,2.0,37.0,,2.0,1.0,1.0
2019-20,8243441,5,21,West_Ham_United,Away,856714,204480,Declan Rice,declan-rice,M,False,,,6.0,35.0,17.0,52.0,,2.0,6.0,,,2.0,2.0,,2.0,7.0,9.0,,,2.0,,,,,2.0,1.0,,90.0,,,,,,,,5.0,,7.3,,,,1.0,2.0,,,7.0,,37.0,17.0,54.0,2,6.0,75.0,,,1.0,4.0
2019-20,8243464,6,21,West_Ham_United,Home,9127,18987,Robert Snodgrass,robert-snodgrass,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,1.0,,,,2.0,,1.0,0,,4.0,,,,
2019-20,8243464,6,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,,,3.0,22.0,15.0,37.0,,1.0,6.0,,,,2.0,,,5.0,4.0,,,3.0,,,,,1.0,1.0,,90.0,1.0,,,,,,,8.0,,6.7,,,,,,,,6.0,,29.0,15.0,44.0,1,,51.0,1.0,3.0,,
2019-20,8243464,6,21,West_Ham_United,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,3.0,1.0,4.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,10.0,,,,,,,,3.0,,6.7,,,,,,,,1.0,,5.0,1.0,6.0,0,1.0,12.0,,1.0,,1.0
2019-20,8243464,6,21,West_Ham_United,Home,14229,40694,Roberto Jiménez,roberto-jimenez,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243464,6,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,5.0,3.0,7.0,10.0,,,5.0,,,,,,,,,,,,,,,,1.0,,,90.0,,,,,,,,17.0,,7.5,2.0,3.0,,1.0,,,,21.0,,18.0,8.0,26.0,0,,32.0,,,,
2019-20,8243464,6,21,West_Ham_United,Home,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,False,,,5.0,14.0,14.0,28.0,3.0,1.0,7.0,,,,1.0,,,5.0,3.0,,,1.0,,,,,,,,90.0,,3.0,,,,,,2.0,,7.2,,,,6.0,,,,6.0,,14.0,15.0,29.0,0,2.0,41.0,,,,1.0
2019-20,8243464,6,21,West_Ham_United,Home,26995,42824,Carlos Sánchez,carlos-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243464,6,21,West_Ham_United,Home,38094,54102,Jack Wilshere,jack-wilshere,M,True,,,,5.0,3.0,8.0,,1.0,4.0,,,,,,2.0,2.0,2.0,,,,,,,,,,,20.0,,,,,,,,5.0,,6.4,,,,,,,,,,5.0,3.0,8.0,0,,18.0,3.0,1.0,,
2019-20,8243464,6,21,West_Ham_United,Home,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,False,,,2.0,21.0,11.0,32.0,1.0,1.0,2.0,,,,,,1.0,3.0,2.0,,,1.0,,1.0,,,1.0,1.0,,89.0,3.0,1.0,,,,,,10.0,,7.7,,,,,,2.0,,3.0,,28.0,12.0,38.0,3,,51.0,1.0,1.0,,
2019-20,8243464,6,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,2.0,19.0,11.0,30.0,,3.0,8.0,,,,,,3.0,4.0,6.0,,,1.0,,1.0,,,1.0,,,90.0,1.0,,,,,,,23.0,,7.6,,,1.0,2.0,,4.0,,5.0,1.0,31.0,16.0,43.0,2,3.0,83.0,1.0,,,1.0
2019-20,8243464,6,21,West_Ham_United,Home,106920,81012,Ryan Fredericks,ryan-fredericks,D,False,,,,19.0,6.0,25.0,1.0,,2.0,,,,1.0,,,3.0,2.0,,,,,,,,2.0,,,80.0,,,,,,,,12.0,,6.6,,,,2.0,2.0,3.0,,5.0,,29.0,6.0,32.0,0,1.0,52.0,,,1.0,
2019-20,8243464,6,21,West_Ham_United,Home,149731,103123,Sébastien Haller,sebastien-haller,F,False,,,2.0,16.0,6.0,22.0,6.0,9.0,1.0,,,1.0,1.0,,2.0,9.0,12.0,,,,,,,,1.0,,,90.0,,,,,,,,13.0,,6.8,,,,1.0,,,,2.0,1.0,22.0,9.0,31.0,1,2.0,43.0,2.0,1.0,,1.0
2019-20,8243464,6,21,West_Ham_United,Home,152276,101537,Felipe Anderson,felipe-anderson,M,False,,,1.0,31.0,9.0,40.0,,1.0,6.0,,,,3.0,,2.0,6.0,7.0,,,,1.0,,,,2.0,2.0,,70.0,1.0,,,,,,,22.0,,7.1,,,,,2.0,,,4.0,,46.0,12.0,58.0,1,5.0,72.0,,,1.0,5.0
2019-20,8243464,6,21,West_Ham_United,Home,282247,181008,Albian Ajeti,albian-ajeti,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243464,6,21,West_Ham_United,Home,339447,166640,Fabián Balbuena,fabian-balbuena,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243464,6,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,False,,,2.0,28.0,6.0,34.0,1.0,,4.0,,,,2.0,,1.0,4.0,3.0,,,,,,,,,1.0,,90.0,,,,,,,,14.0,,6.6,,,,,1.0,3.0,,2.0,,37.0,6.0,40.0,0,1.0,57.0,3.0,1.0,1.0,1.0
2019-20,8243464,6,21,West_Ham_United,Home,825719,219924,Issa Diop,issa-diop,D,False,,,5.0,15.0,13.0,28.0,1.0,3.0,6.0,,,,,,,3.0,3.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,5.0,,7.2,,,,6.0,,,,6.0,,17.0,16.0,33.0,0,,46.0,,,,
2019-20,8243464,6,21,West_Ham_United,Home,856714,204480,Declan Rice,declan-rice,M,False,,,5.0,13.0,21.0,34.0,,1.0,5.0,,,,1.0,,,1.0,4.0,,,,,,,,,,,90.0,,,,,,,,2.0,,6.9,,,,,1.0,,,6.0,,14.0,21.0,35.0,0,1.0,42.0,1.0,1.0,1.0,
2019-20,8243463,7,21,West_Ham_United,Away,9127,18987,Robert Snodgrass,robert-snodgrass,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243463,7,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,2.0,24.0,11.0,35.0,,1.0,1.0,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,,75.0,,,,,,,,10.0,,6.4,,,1.0,,,1.0,,3.0,,29.0,12.0,40.0,1,,48.0,1.0,,,
2019-20,8243463,7,21,West_Ham_United,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243463,7,21,West_Ham_United,Away,14229,40694,Roberto Jiménez,roberto-jimenez,G,True,,,1.0,1.0,1.0,2.0,,,8.0,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,19.0,,6.6,2.0,3.0,,,,,,20.0,,17.0,4.0,21.0,0,,24.0,,,,
2019-20,8243463,7,21,West_Ham_United,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,3.0,3.0,1.0,4.0,,,2.0,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,6.0,,6.2,,,,,,,,9.0,,9.0,1.0,10.0,0,,11.0,,,,
2019-20,8243463,7,21,West_Ham_United,Away,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,False,,,4.0,18.0,18.0,36.0,4.0,5.0,2.0,,,,,,,4.0,6.0,,,,,,,,,,,90.0,,1.0,,,,,,8.0,,6.7,,,,4.0,,1.0,,6.0,,23.0,21.0,43.0,0,1.0,53.0,,,,1.0
2019-20,8243463,7,21,West_Ham_United,Away,38094,54102,Jack Wilshere,jack-wilshere,M,True,,,,1.0,1.0,2.0,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,,15.0,,,,,,,,4.0,,6.3,,,,,,,,,,4.0,1.0,5.0,0,,7.0,1.0,,,
2019-20,8243463,7,21,West_Ham_United,Away,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,False,1.0,,4.0,27.0,13.0,39.0,,,6.0,1.0,,,,,,2.0,5.0,,,2.0,,1.0,,,,3.0,,90.0,1.0,,,,,,,6.0,,8.1,,,1.0,,,2.0,,5.0,,30.0,15.0,43.0,2,3.0,54.0,1.0,2.0,,2.0
2019-20,8243463,7,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,2.0,25.0,7.0,32.0,,1.0,3.0,,,1.0,1.0,,,4.0,5.0,,,,,1.0,,,2.0,,,90.0,1.0,,,,,,,17.0,,6.9,,,1.0,,3.0,5.0,,3.0,,35.0,8.0,38.0,3,2.0,69.0,1.0,2.0,,
2019-20,8243463,7,21,West_Ham_United,Away,106920,81012,Ryan Fredericks,ryan-fredericks,D,False,,,5.0,21.0,14.0,35.0,2.0,2.0,10.0,,,,1.0,,,4.0,10.0,,,,,,,,1.0,1.0,,90.0,,2.0,,,,,,20.0,,7.2,,,,4.0,3.0,2.0,,13.0,,31.0,21.0,50.0,0,4.0,76.0,2.0,2.0,2.0,4.0
2019-20,8243463,7,21,West_Ham_United,Away,149731,103123,Sébastien Haller,sebastien-haller,F,False,,,,21.0,5.0,26.0,12.0,9.0,3.0,,,,,,,14.0,10.0,,,1.0,1.0,,,,,4.0,,90.0,1.0,,,,,,,15.0,,7.3,,,1.0,1.0,1.0,,,1.0,2.0,32.0,7.0,39.0,2,,50.0,1.0,1.0,,
2019-20,8243463,7,21,West_Ham_United,Away,152276,101537,Felipe Anderson,felipe-anderson,M,False,,,4.0,27.0,10.0,37.0,2.0,,9.0,1.0,1.0,1.0,4.0,,,8.0,5.0,,,1.0,1.0,,,,1.0,2.0,,90.0,2.0,,,,,,,20.0,,7.0,,,,,2.0,1.0,,6.0,,41.0,13.0,53.0,3,4.0,69.0,1.0,,1.0,4.0
2019-20,8243463,7,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,True,,,,10.0,3.0,13.0,1.0,,2.0,,,1.0,,,,1.0,1.0,,,,,,,,,2.0,,23.0,,,,,,,,4.0,,6.8,,,,,1.0,,,,,13.0,4.0,17.0,1,,19.0,,,1.0,
2019-20,8243463,7,21,West_Ham_United,Away,282247,181008,Albian Ajeti,albian-ajeti,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243463,7,21,West_Ham_United,Away,339447,166640,Fabián Balbuena,fabian-balbuena,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243463,7,21,West_Ham_United,Away,816763,217593,Pablo Fornals,pablo-fornals,M,False,2.0,,2.0,21.0,7.0,26.0,,,3.0,,,4.0,1.0,,,1.0,1.0,,,,,,,,,3.0,,67.0,,,,,,,,7.0,,7.0,,,,,,8.0,,2.0,,27.0,7.0,26.0,4,1.0,44.0,1.0,,,1.0
2019-20,8243463,7,21,West_Ham_United,Away,825719,219924,Issa Diop,issa-diop,D,False,,,1.0,12.0,18.0,30.0,1.0,3.0,2.0,,,,2.0,,,4.0,5.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,8.0,,6.4,,,,7.0,,,,5.0,,14.0,23.0,37.0,0,2.0,53.0,1.0,,,1.0
2019-20,8243463,7,21,West_Ham_United,Away,856714,204480,Declan Rice,declan-rice,M,False,,,3.0,22.0,30.0,52.0,1.0,4.0,18.0,,,,1.0,,1.0,5.0,12.0,,,2.0,,,,,6.0,,,90.0,1.0,1.0,,,,,,5.0,,7.4,,,,,2.0,,,5.0,,25.0,31.0,56.0,1,6.0,76.0,,,2.0,3.0
2019-20,8243482,8,21,West_Ham_United,Home,9127,18987,Robert Snodgrass,robert-snodgrass,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243482,8,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,,,5.0,36.0,16.0,52.0,1.0,1.0,4.0,,,,,,1.0,2.0,3.0,,,,,,,,,1.0,,90.0,,,,,,,,11.0,,6.7,,,1.0,,,,,6.0,,40.0,19.0,59.0,1,1.0,67.0,2.0,1.0,,1.0
2019-20,8243482,8,21,West_Ham_United,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,1.0,2.0,2.0,4.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,13.0,,,,,,,,2.0,,6.5,,,,1.0,1.0,,,2.0,,3.0,3.0,6.0,0,,11.0,,1.0,1.0,
2019-20,8243482,8,21,West_Ham_United,Home,14229,40694,Roberto Jiménez,roberto-jimenez,G,False,,,9.0,7.0,8.0,15.0,,,6.0,,,,,,,,,,,,,,,,,,,90.0,,,,,1.0,,,11.0,,6.2,,1.0,,,,,,19.0,,16.0,9.0,25.0,0,,28.0,1.0,,,
2019-20,8243482,8,21,West_Ham_United,Home,18968,19194,David Martin,david-martin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243482,8,21,West_Ham_United,Home,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,False,,,2.0,26.0,24.0,50.0,5.0,11.0,3.0,,,,,,,5.0,12.0,,,,,,,,,,,90.0,,1.0,,,,,,12.0,,6.9,,,1.0,7.0,,,,5.0,,35.0,27.0,62.0,1,1.0,75.0,,,,1.0
2019-20,8243482,8,21,West_Ham_United,Home,38094,54102,Jack Wilshere,jack-wilshere,M,True,,,,4.0,2.0,6.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,12.0,,,,,,,,3.0,,6.3,,,,,1.0,,,,,5.0,2.0,7.0,0,,10.0,1.0,,1.0,
2019-20,8243482,8,21,West_Ham_United,Home,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,False,1.0,,2.0,18.0,8.0,25.0,,,3.0,1.0,,,,,1.0,2.0,3.0,,,1.0,,,,,,1.0,,78.0,,,,,,,,12.0,,6.9,,,,,1.0,2.0,,3.0,2.0,26.0,9.0,33.0,0,1.0,42.0,2.0,1.0,1.0,1.0
2019-20,8243482,8,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,1.0,11.0,10.0,21.0,,,4.0,,,,1.0,,1.0,3.0,4.0,,,1.0,,,,,2.0,,,84.0,,,,,,,,12.0,,6.8,,,,4.0,,2.0,,4.0,,19.0,12.0,29.0,0,3.0,57.0,1.0,1.0,,3.0
2019-20,8243482,8,21,West_Ham_United,Home,106920,81012,Ryan Fredericks,ryan-fredericks,D,False,3.0,,1.0,30.0,14.0,41.0,2.0,3.0,1.0,,,,2.0,1.0,,5.0,6.0,,,1.0,1.0,,,,,4.0,,90.0,,1.0,,,,,,13.0,,7.4,,,,,,3.0,,2.0,,35.0,19.0,51.0,0,3.0,72.0,2.0,,,1.0
2019-20,8243482,8,21,West_Ham_United,Home,149731,103123,Sébastien Haller,sebastien-haller,F,False,,,,7.0,6.0,13.0,7.0,7.0,2.0,,1.0,1.0,1.0,,,11.0,7.0,,,3.0,,1.0,,,1.0,,,90.0,2.0,,,,,,,12.0,,7.0,,,,,,,,1.0,,15.0,7.0,22.0,3,,33.0,3.0,,,
2019-20,8243482,8,21,West_Ham_United,Home,152276,101537,Felipe Anderson,felipe-anderson,M,False,,,3.0,29.0,11.0,40.0,,1.0,9.0,,,,2.0,,4.0,9.0,12.0,,,2.0,,,,,3.0,1.0,,90.0,1.0,,,,,,,21.0,,6.9,,,1.0,1.0,4.0,4.0,,4.0,,42.0,12.0,50.0,2,6.0,83.0,2.0,2.0,3.0,3.0
2019-20,8243482,8,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,1.0,,,21.0,13.0,33.0,1.0,,4.0,,,,3.0,,,5.0,2.0,,,1.0,,,,,,,,68.0,,,,,,,,6.0,,6.4,,,1.0,,1.0,2.0,,,,22.0,15.0,35.0,1,1.0,43.0,2.0,1.0,,
2019-20,8243482,8,21,West_Ham_United,Home,282247,181008,Albian Ajeti,albian-ajeti,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243482,8,21,West_Ham_United,Home,339447,166640,Fabián Balbuena,fabian-balbuena,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243482,8,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,True,,,,4.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,4.0,,6.5,,,,,,2.0,,,,8.0,2.0,8.0,0,,12.0,,,,
2019-20,8243482,8,21,West_Ham_United,Home,825719,219924,Issa Diop,issa-diop,D,False,,,1.0,32.0,30.0,62.0,1.0,2.0,5.0,,,,1.0,,,3.0,2.0,,,1.0,,,,,2.0,,,90.0,1.0,,,,,,,7.0,,6.7,,,,1.0,,,,4.0,,37.0,32.0,69.0,1,,75.0,,,,
2019-20,8243482,8,21,West_Ham_United,Home,856714,204480,Declan Rice,declan-rice,M,False,,,3.0,33.0,25.0,58.0,3.0,2.0,10.0,,,,3.0,,,6.0,5.0,,,1.0,,,,,1.0,,,90.0,,,,1.0,,,,5.0,,6.0,,,,,,,,5.0,,33.0,30.0,63.0,0,3.0,70.0,,,,1.0
2019-20,8243479,9,21,West_Ham_United,Away,9127,18987,Robert Snodgrass,robert-snodgrass,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243479,9,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,1.0,23.0,13.0,36.0,1.0,,7.0,,,,,,2.0,3.0,,,,,,,,,,1.0,,74.0,,,,,,,,11.0,,6.4,,,,,,,,3.0,,27.0,16.0,43.0,0,,48.0,2.0,,,
2019-20,8243479,9,21,West_Ham_United,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243479,9,21,West_Ham_United,Away,14229,40694,Roberto Jiménez,roberto-jimenez,G,False,,,8.0,8.0,3.0,11.0,,,12.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,20.0,,8.0,5.0,9.0,,,,,,28.0,,25.0,6.0,31.0,0,,47.0,,,,
2019-20,8243479,9,21,West_Ham_United,Away,18968,19194,David Martin,david-martin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243479,9,21,West_Ham_United,Away,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,False,,,2.0,10.0,7.0,17.0,2.0,4.0,7.0,,,,,,,3.0,8.0,,,1.0,,,,,,1.0,,90.0,1.0,3.0,,,,,,12.0,,7.1,,,,5.0,3.0,,,9.0,,15.0,13.0,28.0,1,1.0,46.0,1.0,,3.0,1.0
2019-20,8243479,9,21,West_Ham_United,Away,38094,54102,Jack Wilshere,jack-wilshere,M,True,,,,4.0,3.0,7.0,,,,,,,2.0,,1.0,3.0,1.0,,,,,,,,,,,27.0,,,,,,,,6.0,,6.1,,,,,,,,1.0,,7.0,3.0,10.0,0,,15.0,2.0,1.0,,
2019-20,8243479,9,21,West_Ham_United,Away,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,True,1.0,,1.0,5.0,2.0,6.0,1.0,,,,,,1.0,,1.0,4.0,,,,,,,,,,1.0,,45.0,1.0,,,,,,,4.0,,6.6,,,,,1.0,1.0,,1.0,1.0,7.0,2.0,8.0,1,,12.0,,,,
2019-20,8243479,9,21,West_Ham_United,Away,106920,81012,Ryan Fredericks,ryan-fredericks,D,False,,,1.0,8.0,13.0,21.0,3.0,,6.0,,,,1.0,,3.0,8.0,4.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,19.0,,6.2,,,,2.0,,1.0,,5.0,,16.0,18.0,33.0,0,4.0,59.0,,,,2.0
2019-20,8243479,9,21,West_Ham_United,Away,149731,103123,Sébastien Haller,sebastien-haller,F,False,,,,14.0,7.0,21.0,13.0,10.0,2.0,,,1.0,,,1.0,16.0,14.0,,,3.0,,,,,,1.0,,90.0,1.0,,,,,,,15.0,,6.8,,,,1.0,,,,2.0,,21.0,8.0,29.0,2,,44.0,3.0,4.0,,
2019-20,8243479,9,21,West_Ham_United,Away,152276,101537,Felipe Anderson,felipe-anderson,M,False,,,,7.0,9.0,16.0,,1.0,3.0,,,,,,3.0,6.0,7.0,,,1.0,,,,,1.0,,,45.0,,,,,,,,18.0,,6.3,,,,1.0,4.0,,,,,13.0,11.0,24.0,0,1.0,45.0,4.0,3.0,2.0,1.0
2019-20,8243479,9,21,West_Ham_United,Away,174975,105717,Arthur Masuaku,arthur-masuaku,D,False,1.0,,1.0,10.0,17.0,26.0,2.0,1.0,6.0,,,,2.0,,3.0,11.0,4.0,,,2.0,,,,,3.0,1.0,,90.0,,1.0,,,,,,22.0,,5.9,,,,3.0,3.0,1.0,,5.0,,14.0,24.0,37.0,0,2.0,72.0,1.0,,1.0,1.0
2019-20,8243479,9,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,1.0,,,15.0,15.0,29.0,,,4.0,,,,1.0,,3.0,4.0,12.0,,,,,,,,,,,90.0,,,,,,,,17.0,,7.0,,,1.0,,5.0,2.0,,,,23.0,19.0,40.0,1,2.0,61.0,1.0,5.0,5.0,2.0
2019-20,8243479,9,21,West_Ham_United,Away,282247,181008,Albian Ajeti,albian-ajeti,F,True,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,16.0,,,,,,,,2.0,,6.4,,,,,,,,,1.0,,2.0,2.0,0,,3.0,1.0,,,
2019-20,8243479,9,21,West_Ham_United,Away,339447,166640,Fabián Balbuena,fabian-balbuena,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243479,9,21,West_Ham_United,Away,816763,217593,Pablo Fornals,pablo-fornals,M,False,,,1.0,8.0,6.0,14.0,1.0,1.0,5.0,,,,,,2.0,4.0,2.0,,,2.0,,,,,1.0,,,63.0,1.0,,,,,,,10.0,,6.6,,,2.0,1.0,,,,1.0,2.0,12.0,7.0,19.0,3,,34.0,3.0,1.0,,
2019-20,8243479,9,21,West_Ham_United,Away,825719,219924,Issa Diop,issa-diop,D,False,,,3.0,3.0,18.0,21.0,2.0,3.0,10.0,,,,1.0,,,6.0,7.0,,,3.0,,,,,,,,90.0,,,,,,,,13.0,,6.6,,,,12.0,1.0,,,7.0,,8.0,26.0,34.0,0,2.0,54.0,,1.0,1.0,2.0
2019-20,8243479,9,21,West_Ham_United,Away,856714,204480,Declan Rice,declan-rice,M,False,,,2.0,21.0,17.0,38.0,,2.0,9.0,,,,1.0,,,2.0,3.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,9.0,,6.7,,,,1.0,,,,3.0,,25.0,21.0,46.0,0,1.0,52.0,1.0,,,1.0
