season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352590,4,21,West_Ham_United,Away,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,3.0,41.0,20.0,61.0,,2.0,12.0,1.0,,,2.0,,,3.0,8.0,11.0,,,0.21058,0.0,0.0,4.0,1.0,,,,,1.0,1.0,,89.0,,,,,,,,,20.0,,8.0,,,,1.0,,,,6.0,,52.0,25.0,77.0,0,6.0,96.0,1.0,3.0,,4.0
2023-24,11352590,4,21,West_Ham_United,Away,847151,213999,Edson Álvarez,edson-alvarez,M,False,,,5.0,29.0,35.0,64.0,6.0,3.0,7.0,,,1.0,1.0,,,,9.0,6.0,,,0.0378741,0.1387,0.0,1.0,,,,,,1.0,1.0,,90.0,,2.0,,,,,,,15.0,,7.0,,,,5.0,1.0,,,9.0,,35.0,39.0,74.0,1,3.0,95.0,2.0,,,1.0
2023-24,11352590,4,21,West_Ham_United,Away,877102,210494,Nayef Aguerd,nayef-aguerd,D,False,,,6.0,26.0,42.0,68.0,4.0,2.0,4.0,,,,1.0,,,,5.0,4.0,,,0.0115365,0.0,0.0,,,,,,,,1.0,,90.0,,1.0,,,,,,,9.0,,7.0,,,,5.0,,,,12.0,,33.0,44.0,77.0,0,2.0,86.0,,,,1.0
2023-24,11352590,4,21,West_Ham_United,Away,905163,460842,Mohammed Kudus,mohammed-kudus,M,True,,,,,,,,,,,,,,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,0,1.0,3.0,,,,1.0
2023-24,11352590,4,21,West_Ham_United,Away,1167025,487837,Divin Mubama,mubama-divin,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352625,5,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352625,5,21,West_Ham_United,Home,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352625,5,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352625,5,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,,,,3.0,2.0,5.0,1.0,,1.0,,,,,,,,2.0,3.0,,,0.00515446,0.0,0.0,,,,,,,,1.0,,67.0,,,,,,,,,8.0,,6.6,,,,,2.0,2.0,,,,5.0,3.0,6.0,0,1.0,17.0,4.0,1.0,1.0,
2023-24,11352625,5,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,False,,,3.0,1.0,12.0,13.0,,,7.0,,,,,,,,,,,,5.684e-05,0.0,0.0,,,,1.3033,,,,,,90.0,,,,,,,,,1.0,,8.7,8.0,10.0,,2.0,,,,4.0,,2.0,12.0,14.0,0,,33.0,,,,
2023-24,11352625,5,21,West_Ham_United,Home,130181,84939,Danny Ings,danny-ings,F,True,,,,,2.0,2.0,,,,,,,,,,,,,,,7.172e-05,0.0,0.0,,,,,,,,,,10.0,,,,,,,,,,,6.5,,,,,,,,,,,2.0,2.0,0,,2.0,,,,
2023-24,11352625,5,21,West_Ham_United,Home,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,1.0,,,8.0,10.0,17.0,1.0,2.0,3.0,1.0,,,3.0,,,,5.0,6.0,,,0.235125,0.0,0.0,1.0,1.0,,,,,2.0,1.0,,87.0,,1.0,,,,,,,10.0,,7.0,,,,1.0,,1.0,,2.0,1.0,14.0,11.0,24.0,0,4.0,42.0,1.0,,,4.0
2023-24,11352625,5,21,West_Ham_United,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,1.0,3.0,25.0,28.0,,1.0,3.0,,,,,,,,,1.0,,,0.00056751,0.055,0.3227,,,,,,,2.0,,,90.0,1.0,2.0,,,,,,,1.0,,6.9,,,,4.0,,,,1.0,,3.0,26.0,29.0,1,,39.0,,,,
2023-24,11352625,5,21,West_Ham_United,Home,155997,109533,Emerson,emerson,D,False,,,,16.0,13.0,29.0,2.0,,2.0,,,1.0,,,,,3.0,3.0,,,0.00827731,0.0642,0.0,1.0,,,,,,,1.0,,90.0,,,,,,,,,4.0,,6.5,,,,1.0,1.0,,,,,19.0,14.0,33.0,1,2.0,45.0,,,1.0,1.0
2023-24,11352625,5,21,West_Ham_United,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,2.0,,2.0,12.0,15.0,25.0,1.0,,2.0,,,,,,,1.0,3.0,1.0,,,0.150219,0.5672,1.0166,1.0,,1.0,,,,2.0,2.0,,90.0,2.0,1.0,,,,,,,7.0,,7.6,,,,2.0,,4.0,,2.0,,16.0,15.0,27.0,2,,46.0,2.0,1.0,,
2023-24,11352625,5,21,West_Ham_United,Home,281277,201057,Thilo Kehrer,thilo-kehrer,D,True,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,0.00039782,0.0,0.0,,,,,,,,,,10.0,,,,,,,,,,,6.5,,,,,,,,,,2.0,1.0,3.0,0,,5.0,,,,
2023-24,11352625,5,21,West_Ham_United,Home,354808,172841,Saïd Benrahma,said-benrahma,M,True,,,,1.0,2.0,3.0,,,,,,,,,,,1.0,,,,0.00186937,0.0,0.0,,,,,,,1.0,,,22.0,,,,,,,,,3.0,,6.4,,,,1.0,1.0,1.0,,,,3.0,2.0,4.0,0,,8.0,,,,
2023-24,11352625,5,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,1.0,,,7.0,9.0,15.0,1.0,1.0,2.0,,,,1.0,,,2.0,6.0,3.0,,,0.0254147,0.0,0.0,1.0,,,,,,2.0,,,90.0,,,,,,,,,9.0,,6.3,,,,,1.0,4.0,,,,12.0,10.0,18.0,0,1.0,34.0,,1.0,,1.0
2023-24,11352625,5,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,,7.0,7.0,14.0,,6.0,4.0,1.0,,,,1.0,,,1.0,7.0,,,0.245307,0.0,0.0,,,,,,,,1.0,,87.0,,3.0,,,,,,,5.0,,7.5,,,,4.0,1.0,,,,,8.0,8.0,16.0,0,1.0,28.0,1.0,,,
2023-24,11352625,5,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352625,5,21,West_Ham_United,Home,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352625,5,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,7.0,25.0,29.0,54.0,,,6.0,,,,1.0,,,1.0,3.0,8.0,,,0.1831,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,,12.0,,7.2,,,,1.0,2.0,,,8.0,,32.0,32.0,64.0,0,3.0,79.0,,3.0,2.0,1.0
2023-24,11352625,5,21,West_Ham_United,Home,847151,213999,Edson Álvarez,edson-alvarez,M,False,,,,1.0,23.0,24.0,1.0,,2.0,,,,2.0,,,2.0,6.0,2.0,,,0.00038559,0.0,0.0,1.0,,,,,,,,,68.0,,,,,,,,,5.0,,6.2,,,,6.0,,,,,,2.0,25.0,27.0,0,,38.0,,2.0,,
2023-24,11352625,5,21,West_Ham_United,Home,877102,210494,Nayef Aguerd,nayef-aguerd,D,False,,,8.0,7.0,33.0,40.0,1.0,2.0,2.0,,1.0,,,1.0,,,1.0,3.0,,,0.00206027,0.2526,0.0,,,,,,,3.0,,,90.0,,4.0,,,,,,,7.0,,7.8,,,2.0,8.0,,,,13.0,,9.0,37.0,46.0,2,,66.0,1.0,1.0,,
2023-24,11352625,5,21,West_Ham_United,Home,905163,460842,Mohammed Kudus,mohammed-kudus,M,True,,,,,4.0,4.0,,,7.0,,,,,,,,2.0,4.0,,,1.551e-05,0.0,0.0,1.0,,,,,,1.0,,,23.0,,,,,,,,,7.0,,6.5,,,,,1.0,,,2.0,,2.0,5.0,7.0,0,2.0,18.0,3.0,2.0,,2.0
2023-24,11352633,6,21,West_Ham_United,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352633,6,21,West_Ham_United,Away,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352633,6,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,,4.0,1.0,5.0,6.0,,1.0,,1.0,,,,,3.0,12.0,4.0,,,0.00904599,0.1226,0.0,1.0,,,,,,,,,74.0,,1.0,,,,,,,11.0,,6.2,,,1.0,,4.0,1.0,,,1.0,8.0,1.0,8.0,1,2.0,24.0,2.0,,2.0,1.0
2023-24,11352633,6,21,West_Ham_United,Away,96531,84182,Alphonse Aréola,alphonse-areola,G,False,,1.0,5.0,2.0,14.0,16.0,,,8.0,,,,,,,,,,,,0.00029861,0.0,0.0,,,,0.3514,,,,,,90.0,,,,,1.0,,,,12.0,,6.9,2.0,4.0,,2.0,,,1.0,17.0,,8.0,20.0,28.0,0,,39.0,,,,
2023-24,11352633,6,21,West_Ham_United,Away,130181,84939,Danny Ings,danny-ings,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,9.0,,,,,,,,,2.0,,6.5,,,,,,,,1.0,,2.0,,2.0,0,,2.0,,,,
2023-24,11352633,6,21,West_Ham_United,Away,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,1.0,,3.0,11.0,11.0,21.0,,1.0,2.0,,,,2.0,,,1.0,5.0,5.0,,,0.092935,0.0,0.0,1.0,1.0,,,,,1.0,2.0,,90.0,,,,,,,,,19.0,,7.0,,,,3.0,1.0,5.0,,7.0,,23.0,11.0,29.0,0,2.0,56.0,1.0,2.0,,2.0
2023-24,11352633,6,21,West_Ham_United,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,2.0,7.0,18.0,25.0,2.0,,4.0,,,,,,,,3.0,2.0,,,0.0033181,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,,,,6.0,,6.2,,,,2.0,,,,5.0,,10.0,21.0,31.0,0,2.0,38.0,,,,2.0
2023-24,11352633,6,21,West_Ham_United,Away,155997,109533,Emerson,emerson,D,False,,,1.0,14.0,18.0,32.0,,,4.0,,,,2.0,,,1.0,6.0,4.0,,,0.00610526,0.0102,0.0,1.0,,,,,,3.0,,,90.0,,,,,,,,,16.0,,6.2,,,1.0,4.0,3.0,1.0,,2.0,,20.0,22.0,41.0,1,2.0,80.0,2.0,1.0,1.0,1.0
2023-24,11352633,6,21,West_Ham_United,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,3.0,,2.0,12.0,25.0,34.0,4.0,,9.0,1.0,,,1.0,,,1.0,7.0,4.0,,,0.33231,0.0,0.0,1.0,,,,,,2.0,3.0,,90.0,,,,,,,,,7.0,,7.2,,,,2.0,,6.0,,2.0,,17.0,26.0,37.0,0,3.0,53.0,,1.0,,2.0
2023-24,11352633,6,21,West_Ham_United,Away,280439,149519,Maxwel Cornet,maxwel-cornet,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352633,6,21,West_Ham_United,Away,281277,201057,Thilo Kehrer,thilo-kehrer,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352633,6,21,West_Ham_United,Away,354808,172841,Saïd Benrahma,said-benrahma,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352633,6,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,,10.0,4.0,14.0,3.0,1.0,1.0,,1.0,1.0,,,,3.0,6.0,5.0,,,0.0117038,0.5481,0.5961,,,1.0,,,,1.0,,,90.0,2.0,,,,,,,,8.0,,7.1,,,,2.0,1.0,1.0,,1.0,,13.0,5.0,17.0,3,3.0,35.0,1.0,,1.0,2.0
2023-24,11352633,6,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,1.0,,4.0,11.0,13.0,23.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,7.0,5.0,,,0.133413,0.3356,0.6445,2.0,,,,,,,1.0,,74.0,1.0,3.0,,,,,,,5.0,,7.2,,,1.0,3.0,,1.0,,4.0,,14.0,15.0,28.0,3,2.0,43.0,,1.0,,1.0
2023-24,11352633,6,21,West_Ham_United,Away,816763,217593,Pablo Fornals,pablo-fornals,M,True,,,,3.0,5.0,8.0,,,2.0,,,,1.0,,,,1.0,1.0,,,0.0010444,0.0404,0.1923,,,,,,,,,,16.0,1.0,,,,,,,,1.0,,6.8,,,1.0,,1.0,,,,,4.0,5.0,9.0,2,,13.0,,,1.0,
2023-24,11352633,6,21,West_Ham_United,Away,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352633,6,21,West_Ham_United,Away,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,1.0,14.0,26.0,40.0,3.0,1.0,9.0,1.0,,,,,,2.0,6.0,13.0,,,0.168994,0.0,0.0,1.0,,,,,,1.0,1.0,,87.0,,,,,,,,,15.0,,7.5,,,,1.0,6.0,1.0,,4.0,,23.0,27.0,49.0,0,2.0,71.0,3.0,4.0,6.0,2.0
2023-24,11352633,6,21,West_Ham_United,Away,847151,213999,Edson Álvarez,edson-alvarez,M,False,,,,7.0,23.0,30.0,1.0,2.0,3.0,,,,1.0,,,,5.0,9.0,,,0.0065361,0.0,0.0,3.0,,,,,,,,,90.0,,,,,,,,,9.0,,6.9,,,,4.0,2.0,1.0,,2.0,,11.0,26.0,36.0,0,5.0,54.0,2.0,,2.0,4.0
2023-24,11352633,6,21,West_Ham_United,Away,877102,210494,Nayef Aguerd,nayef-aguerd,D,False,,,2.0,5.0,22.0,27.0,1.0,2.0,3.0,,,1.0,1.0,,,,4.0,3.0,,,0.00075586,0.0429,0.0,2.0,,,,,,,,,90.0,,3.0,,1.0,,,,,10.0,,6.2,,,,5.0,,,,9.0,,10.0,27.0,37.0,1,,49.0,,1.0,,
2023-24,11352633,6,21,West_Ham_United,Away,905163,460842,Mohammed Kudus,mohammed-kudus,M,True,,,,2.0,2.0,4.0,2.0,,1.0,,,,,,,,3.0,3.0,,,0.00443419,0.0,0.0,,,,,,,,,,16.0,,,,,,,,,2.0,,6.6,,,,,2.0,,,,,2.0,2.0,4.0,0,1.0,10.0,1.0,1.0,1.0,1.0
2023-24,11352645,7,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352645,7,21,West_Ham_United,Home,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352645,7,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,,,,8.0,1.0,9.0,3.0,,4.0,1.0,,,,,,2.0,5.0,1.0,,,0.763587,0.0599,0.0,,1.0,,,,,,2.0,,72.0,,,,,,,,,9.0,,7.4,,,1.0,,,1.0,,,,10.0,1.0,10.0,1,,22.0,5.0,1.0,,
2023-24,11352645,7,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,False,,,8.0,2.0,21.0,23.0,,,3.0,,,,,,,,,,,,0.00188049,0.0,0.0,,,,0.7511,,,,,,90.0,,,,,,,,,13.0,,7.0,1.0,2.0,,,,,,20.0,,11.0,25.0,36.0,0,,39.0,,,,
2023-24,11352645,7,21,West_Ham_United,Home,130181,84939,Danny Ings,danny-ings,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352645,7,21,West_Ham_United,Home,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,2.0,,4.0,21.0,23.0,42.0,,,3.0,1.0,,,2.0,,,1.0,5.0,5.0,,,0.299541,0.0,0.0,1.0,1.0,,,,,1.0,4.0,,90.0,,1.0,,,,,,,17.0,,7.9,,,,,2.0,3.0,,7.0,,30.0,26.0,53.0,0,4.0,76.0,1.0,,1.0,2.0
2023-24,11352645,7,21,West_Ham_United,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,2.0,8.0,31.0,39.0,2.0,2.0,4.0,,,,,,,,3.0,2.0,,,0.00129921,0.0,0.0,1.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,,,5.0,,7.3,,,,6.0,,,,3.0,,9.0,33.0,42.0,0,,55.0,2.0,,,
2023-24,11352645,7,21,West_Ham_United,Home,155997,109533,Emerson,emerson,D,False,1.0,,,26.0,27.0,52.0,,,5.0,,,,,,,,,4.0,,,0.108118,0.0,0.0,,,,,,,2.0,1.0,,90.0,,,,,,,,,6.0,,7.8,,,,4.0,1.0,2.0,,,,28.0,29.0,55.0,0,3.0,76.0,1.0,,1.0,2.0
2023-24,11352645,7,21,West_Ham_United,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,6.0,,2.0,32.0,30.0,56.0,,1.0,5.0,1.0,,,1.0,,,,1.0,3.0,,,1.12383,0.0811,0.2883,,,,,,,1.0,6.0,,90.0,2.0,1.0,,,,,,,7.0,,8.7,,,,1.0,,9.0,,2.0,,37.0,31.0,59.0,2,2.0,80.0,1.0,,,2.0
2023-24,11352645,7,21,West_Ham_United,Home,280439,149519,Maxwel Cornet,maxwel-cornet,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352645,7,21,West_Ham_United,Home,281277,201057,Thilo Kehrer,thilo-kehrer,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352645,7,21,West_Ham_United,Home,354808,172841,Saïd Benrahma,said-benrahma,M,True,,,,4.0,6.0,10.0,,,3.0,,,,,,,2.0,2.0,1.0,,,0.0696405,0.1022,0.0411,,,,,,,,1.0,,18.0,1.0,,,,,,,,4.0,,7.0,,,,,,,,,,6.0,6.0,12.0,1,,17.0,,1.0,,
2023-24,11352645,7,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,1.0,10.0,11.0,21.0,2.0,1.0,6.0,1.0,1.0,2.0,,,,,2.0,6.0,,,0.226117,0.7124,0.8447,,,1.0,,,,,1.0,,89.0,2.0,,,,,,,,6.0,,8.4,,,2.0,,1.0,2.0,,1.0,,14.0,11.0,23.0,6,2.0,43.0,2.0,2.0,1.0,1.0
2023-24,11352645,7,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,1.0,9.0,12.0,21.0,2.0,6.0,3.0,,1.0,1.0,1.0,,,2.0,5.0,9.0,,,0.0058403,0.8457,0.8221,,,1.0,,,,,,,90.0,2.0,,,,,,,,11.0,,7.7,,,3.0,3.0,,,,3.0,1.0,17.0,13.0,30.0,6,1.0,46.0,,2.0,,1.0
2023-24,11352645,7,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,,1.575e-05,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,2.0,0,,2.0,,,,
2023-24,11352645,7,21,West_Ham_United,Home,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,True,,,,,3.0,3.0,,,,,,,,,,,,,,,1.714e-05,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,4.0,4.0,0,,4.0,,,,
2023-24,11352645,7,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,1.0,,1.0,25.0,17.0,41.0,3.0,,6.0,,,,,,,4.0,8.0,4.0,,,0.233752,0.0595,0.0,1.0,,,,,,,1.0,,89.0,,,,,,,,,22.0,,7.0,,,1.0,,1.0,2.0,,3.0,1.0,36.0,19.0,53.0,1,,72.0,4.0,3.0,1.0,
2023-24,11352645,7,21,West_Ham_United,Home,847151,213999,Edson Álvarez,edson-alvarez,M,False,,,4.0,14.0,29.0,43.0,,1.0,7.0,,,,1.0,,,2.0,5.0,4.0,,,0.00518128,0.0184,0.4504,2.0,,,,,,,,,72.0,1.0,,,,,,,,5.0,,7.0,,,,1.0,1.0,,,5.0,,16.0,30.0,46.0,1,2.0,57.0,,,1.0,1.0
2023-24,11352645,7,21,West_Ham_United,Home,877102,210494,Nayef Aguerd,nayef-aguerd,D,False,,,3.0,10.0,45.0,55.0,3.0,5.0,1.0,,1.0,,,,,,3.0,6.0,,,0.00355222,0.3081,0.0,1.0,,,,,,2.0,,,90.0,1.0,5.0,,,,,,,6.0,,8.0,,,1.0,3.0,,,,7.0,,13.0,47.0,60.0,2,1.0,75.0,,,,
2023-24,11352645,7,21,West_Ham_United,Home,905163,460842,Mohammed Kudus,mohammed-kudus,M,True,,,,4.0,4.0,8.0,1.0,,1.0,,,,,,,,1.0,5.0,,,0.0128911,0.0,0.0,,,,,,,,,,18.0,,,,,,,,,1.0,,7.2,,,,,4.0,,,,,5.0,4.0,9.0,0,1.0,17.0,,,4.0,1.0
2023-24,11352655,8,21,West_Ham_United,Home,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352655,8,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,,,,5.0,5.0,10.0,3.0,3.0,1.0,,,,,,,,6.0,8.0,,,0.00296274,0.0,0.0,3.0,,,,,,,,,75.0,,,,,,,,,6.0,,6.7,,,,,1.0,,,,1.0,9.0,5.0,14.0,0,,23.0,2.0,4.0,1.0,
2023-24,11352655,8,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,False,,,10.0,8.0,8.0,16.0,,,6.0,,,,1.0,,,,1.0,,,,0.00099759,0.0,0.0,,,,-0.5186,,,,,,90.0,,,,,,,,,10.0,1.0,6.7,1.0,1.0,,1.0,,,,19.0,,16.0,9.0,25.0,0,,34.0,,,,
2023-24,11352655,8,21,West_Ham_United,Home,130181,84939,Danny Ings,danny-ings,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352655,8,21,West_Ham_United,Home,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,,,1.0,14.0,12.0,26.0,2.0,,5.0,,,,2.0,,,,4.0,4.0,,,0.0237089,0.0,0.0,,1.0,,,,,,1.0,,90.0,,,,,,,,,13.0,,6.8,,,,1.0,,3.0,,4.0,,24.0,15.0,36.0,0,2.0,51.0,,2.0,,2.0
2023-24,11352655,8,21,West_Ham_United,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,3.0,6.0,9.0,15.0,3.0,3.0,5.0,,,,,,,,3.0,4.0,,,0.00267934,0.0,0.0,,,,,,,4.0,,,90.0,,,,,,,,,10.0,,6.6,,,,4.0,,,,9.0,,15.0,10.0,25.0,0,,36.0,,1.0,,
2023-24,11352655,8,21,West_Ham_United,Home,155997,109533,Emerson,emerson,D,False,,,,15.0,12.0,27.0,1.0,1.0,5.0,1.0,,,,,,1.0,4.0,6.0,,,0.552593,0.0,0.0,1.0,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,10.0,,7.1,,,,1.0,2.0,,,1.0,,19.0,16.0,35.0,0,1.0,56.0,,3.0,1.0,1.0
2023-24,11352655,8,21,West_Ham_United,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,1.0,,,17.0,12.0,28.0,2.0,,5.0,,,,1.0,,,,3.0,5.0,,,0.0583761,0.0997,0.0,,,,,,,1.0,1.0,,90.0,,,,,,,,,12.0,,7.0,,,1.0,,1.0,8.0,,,,26.0,14.0,32.0,1,2.0,49.0,1.0,2.0,1.0,1.0
2023-24,11352655,8,21,West_Ham_United,Home,280439,149519,Maxwel Cornet,maxwel-cornet,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352655,8,21,West_Ham_United,Home,281277,201057,Thilo Kehrer,thilo-kehrer,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352655,8,21,West_Ham_United,Home,354808,172841,Saïd Benrahma,said-benrahma,M,True,,,,5.0,,5.0,,,,,,,,,,,,,,,0.0134888,0.0,0.0,,,,,,,,,,15.0,,,,,,,,,2.0,,6.6,,,,,,,,,,7.0,,7.0,0,,7.0,,,,
2023-24,11352655,8,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,,7.0,1.0,8.0,1.0,2.0,3.0,,,,,,,,3.0,7.0,,,0.0113072,0.0343,0.2691,,,,,,,,,,90.0,1.0,,,,,,,,12.0,,6.8,,,,,2.0,2.0,,,1.0,14.0,2.0,14.0,1,2.0,30.0,2.0,3.0,,1.0
