season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,totalShots
2013-14,3964809,1,21,West_Ham_United,Home,98,10356,Guy Demel,guy-demel,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964809,1,21,West_Ham_United,Home,816,12002,Stewart Downing,stewart-downing,M,True,0.0,0.0,19.0,0.0,0.0
2013-14,3964809,1,21,West_Ham_United,Home,1208,2060,Joe Cole,joe-cole,M,False,0.0,1.0,90.0,0.0,0.0
2013-14,3964809,1,21,West_Ham_United,Home,1227,5306,Kevin Nolan,kevin-nolan,M,False,0.0,1.0,90.0,0.0,0.0
2013-14,3964809,1,21,West_Ham_United,Home,1253,1344,Jussi Jääskeläinen,jussi-jaaskelainen,G,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964809,1,21,West_Ham_United,Home,1261,17353,Ricardo Vaz Tê,ricardo-vaz-te,F,True,0.0,0.0,1.0,0.0,0.0
2013-14,3964809,1,21,West_Ham_United,Home,3402,8742,Alou Diarra,alou-diarra,M,True,0.0,0.0,8.0,0.0,0.0
2013-14,3964809,1,21,West_Ham_United,Home,9729,8380,James Collins,james-collins,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964809,1,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964809,1,21,West_Ham_United,Home,12398,,Răzvan Raț,razvan-rat,D,True,,,,,
2013-14,3964809,1,21,West_Ham_United,Home,13175,19575,Joey O'Brien,joey-obrien,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964809,1,21,West_Ham_United,Home,14120,48717,Winston Reid,winston-reid,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964809,1,21,West_Ham_United,Home,14209,28147,Mohamed Diamé,mohamed-diame,M,False,0.0,0.0,82.0,0.0,0.0
2013-14,3964809,1,21,West_Ham_United,Home,20095,18818,Matt Jarvis,matt-jarvis,M,False,0.0,0.0,71.0,0.0,0.0
2013-14,3964809,1,21,West_Ham_United,Home,27005,42954,Modibo Maiga,modibo-maiga,F,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964809,1,21,West_Ham_United,Home,32124,49413,James Tomkins,james-tomkins,D,True,,,,,
2013-14,3964809,1,21,West_Ham_United,Home,50539,60706,Adrián,adrian,G,True,,,,,
2013-14,3964809,1,21,West_Ham_United,Home,98452,90518,Ravel Morrison,ravel-morrison,M,True,,,,,
2013-14,3964823,2,21,West_Ham_United,Away,98,10356,Guy Demel,guy-demel,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964823,2,21,West_Ham_United,Away,816,12002,Stewart Downing,stewart-downing,M,False,0.0,0.0,64.0,0.0,0.0
2013-14,3964823,2,21,West_Ham_United,Away,1208,2060,Joe Cole,joe-cole,M,True,0.0,0.0,26.0,0.0,0.0
