season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896918,5,2,Leeds_United,Home,204336,106617.0,Patrick Bamford,patrick-bamford,F,False,1.0,,,1.0,3.0,3.0,2.0,,,,1.0,,,,,3.0,,,,1.0,,,,,,,,90.0,1.0,,,,,,,5.0,,6.4,,,2.0,,,1.0,,,1.0,3.0,4.0,6.0,3,,14.0,2.0,,,
2020-21,8896918,5,2,Leeds_United,Home,542472,80954.0,Rodrigo,rodrigo,M,False,,,2.0,21.0,6.0,27.0,3.0,2.0,1.0,,,,2.0,,1.0,6.0,6.0,,,,,,,,1.0,2.0,,90.0,1.0,,,,,,,12.0,,7.1,,,2.0,,2.0,1.0,,4.0,,28.0,8.0,35.0,3,1.0,47.0,1.0,1.0,2.0,1.0
2020-21,8896918,5,2,Leeds_United,Home,581302,193645.0,Robin Koch,robin-koch,D,False,,,5.0,19.0,47.0,66.0,1.0,3.0,9.0,,,,,,,4.0,6.0,,,3.0,,,,,5.0,,,90.0,,,,,,,,5.0,,7.3,,,,2.0,1.0,,,7.0,,22.0,49.0,71.0,0,2.0,83.0,,,1.0,1.0
2020-21,8896918,5,2,Leeds_United,Home,786028,155405.0,Kalvin Phillips,kalvin-phillips,M,False,1.0,,13.0,33.0,35.0,67.0,6.0,1.0,7.0,,,,,,1.0,10.0,3.0,,,3.0,,,,,,1.0,,90.0,,1.0,,,,,,19.0,,6.9,,,,,,6.0,,18.0,,47.0,38.0,79.0,0,,91.0,1.0,2.0,,
2020-21,8896918,5,2,Leeds_United,Home,796144,173821.0,Tyler Roberts,tyler-roberts,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896918,5,2,Leeds_United,Home,829570,221399.0,Jack Harrison,jack-harrison,F,False,2.0,,1.0,22.0,8.0,28.0,1.0,1.0,4.0,1.0,,1.0,2.0,,2.0,8.0,5.0,,,2.0,,,,,2.0,3.0,,82.0,,,,,,,,21.0,,6.9,,,,,1.0,10.0,,2.0,,37.0,9.0,36.0,1,3.0,61.0,1.0,1.0,,2.0
2020-21,8896918,5,2,Leeds_United,Home,831005,219961.0,Raphinha,raphinha,M,True,1.0,,,2.0,3.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,4.0,,6.6,,,,,,4.0,,,,6.0,3.0,5.0,0,,11.0,,,,
2020-21,8896918,5,2,Leeds_United,Home,836675,222694.0,Pascal Struijk,pascal-struijk,D,False,,,2.0,9.0,34.0,43.0,5.0,1.0,3.0,,,,2.0,,,7.0,3.0,,,,,,,,,,,75.0,,,,,,,,5.0,,6.4,,,,3.0,,,,2.0,,11.0,37.0,48.0,0,2.0,56.0,,,,1.0
2020-21,8896918,5,2,Leeds_United,Home,906076,437495.0,Illan Meslier,illan-meslier,G,False,,,4.0,,24.0,24.0,,1.0,6.0,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,3.0,,6.8,1.0,2.0,,,,,,6.0,,,27.0,27.0,0,,36.0,,1.0,,
2020-21,8896918,5,2,Leeds_United,Home,907464,215460.0,Ian Poveda,ian-poveda,M,True,,,,4.0,,4.0,,,,,,1.0,,,,1.0,2.0,,,1.0,,,,,,,,19.0,,,,,,,,3.0,,6.7,,,,,,2.0,,,,6.0,1.0,5.0,1,1.0,10.0,,1.0,,
2020-21,8896918,5,2,Leeds_United,Home,943652,221610.0,Jamie Shackleton,jamie-shackleton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896882,6,2,Leeds_United,Away,18184,39790.0,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896882,6,2,Leeds_United,Away,28088,28690.0,Pablo Hernández,pablo-hernandez,M,True,,,3.0,15.0,3.0,18.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,11.0,,,,,,,,3.0,,6.6,,,2.0,,,,,3.0,,18.0,3.0,21.0,2,,23.0,,,,
2020-21,8896882,6,2,Leeds_United,Away,44900,72222.0,Mateusz Klich,mateusz-klich,M,False,1.0,,2.0,34.0,19.0,52.0,,,9.0,,,1.0,4.0,,,10.0,5.0,,,5.0,1.0,,,,,3.0,,90.0,1.0,,,,,,,16.0,,7.1,,,,1.0,2.0,6.0,,4.0,,46.0,21.0,61.0,2,2.0,80.0,1.0,2.0,1.0,
2020-21,8896882,6,2,Leeds_United,Away,78454,87873.0,Stuart Dallas,stuart-dallas,D,False,,,5.0,29.0,16.0,45.0,2.0,2.0,7.0,,,,1.0,,,4.0,6.0,,,1.0,,,,,3.0,1.0,,90.0,1.0,,,,,,,15.0,,7.7,,,1.0,1.0,1.0,1.0,,7.0,,36.0,21.0,56.0,2,3.0,82.0,1.0,1.0,1.0,1.0
2020-21,8896882,6,2,Leeds_United,Away,102624,66588.0,Luke Ayling,luke-ayling,D,False,,,9.0,15.0,22.0,37.0,3.0,4.0,8.0,,,,,1.0,1.0,5.0,7.0,,1.0,,,,,,,1.0,,90.0,,3.0,,,,,,13.0,,7.7,,,,1.0,1.0,,,17.0,,21.0,27.0,48.0,0,1.0,58.0,,2.0,,
2020-21,8896882,6,2,Leeds_United,Away,137060,105377.0,Ezgjan Alioski,ezgjan-alioski,D,False,1.0,,,21.0,12.0,32.0,3.0,2.0,3.0,1.0,,,1.0,,1.0,6.0,5.0,,,1.0,,,,,,3.0,,90.0,1.0,,,,,,,12.0,,7.3,,,1.0,2.0,,3.0,,2.0,,27.0,14.0,38.0,2,,66.0,1.0,3.0,,
2020-21,8896882,6,2,Leeds_United,Away,138891,165808.0,Hélder Costa,helder-costa,F,False,2.0,,,18.0,7.0,23.0,2.0,,3.0,,,2.0,2.0,,,6.0,2.0,,,,1.0,,,,1.0,3.0,,83.0,,,,,,,,10.0,,7.0,,,,,2.0,3.0,,1.0,,21.0,8.0,26.0,2,2.0,42.0,4.0,,,
2020-21,8896882,6,2,Leeds_United,Away,204336,106617.0,Patrick Bamford,patrick-bamford,F,False,,,,6.0,2.0,8.0,1.0,3.0,1.0,,1.0,1.0,1.0,,,5.0,5.0,,,3.0,,3.0,,,,2.0,,90.0,4.0,,,,,,,8.0,,9.5,,,4.0,,1.0,,,,,10.0,3.0,13.0,9,,28.0,3.0,1.0,1.0,
2020-21,8896882,6,2,Leeds_United,Away,542472,80954.0,Rodrigo,rodrigo,M,False,,,4.0,21.0,8.0,29.0,1.0,,7.0,,,1.0,,,2.0,8.0,5.0,,,4.0,,,,,,2.0,,79.0,1.0,,,,,,,10.0,,7.3,,,2.0,1.0,2.0,1.0,,5.0,,24.0,9.0,32.0,4,2.0,51.0,3.0,2.0,1.0,
2020-21,8896882,6,2,Leeds_United,Away,581302,193645.0,Robin Koch,robin-koch,D,False,,,4.0,9.0,29.0,38.0,3.0,1.0,10.0,,,,,,,3.0,2.0,,1.0,,,,,,5.0,,,90.0,,1.0,,,,,,9.0,,7.4,,,1.0,3.0,,,,5.0,,11.0,35.0,46.0,1,1.0,63.0,1.0,,,1.0
2020-21,8896882,6,2,Leeds_United,Away,796144,173821.0,Tyler Roberts,tyler-roberts,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896882,6,2,Leeds_United,Away,829570,221399.0,Jack Harrison,jack-harrison,F,False,,,1.0,24.0,5.0,29.0,2.0,,3.0,1.0,,,1.0,,4.0,9.0,4.0,,,1.0,,,,,,5.0,,90.0,1.0,,,,,,,20.0,,7.2,,,1.0,1.0,2.0,5.0,,2.0,,35.0,6.0,36.0,2,2.0,58.0,2.0,1.0,1.0,1.0
2020-21,8896882,6,2,Leeds_United,Away,831005,219961.0,Raphinha,raphinha,M,True,,,1.0,5.0,1.0,6.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,13.0,,,,,,,,1.0,,6.8,,,1.0,,,,,1.0,,6.0,1.0,7.0,1,,10.0,,1.0,,
2020-21,8896882,6,2,Leeds_United,Away,836675,222694.0,Pascal Struijk,pascal-struijk,D,False,,,2.0,7.0,6.0,13.0,,,2.0,,,,1.0,,,2.0,1.0,,,1.0,,,,,1.0,,,21.0,,,,,,,,1.0,,6.5,,,,,1.0,,,3.0,,8.0,6.0,14.0,0,,17.0,,,1.0,
2020-21,8896882,6,2,Leeds_United,Away,906076,437495.0,Illan Meslier,illan-meslier,G,False,,1.0,8.0,,16.0,16.0,,1.0,7.0,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,7.0,1.0,7.7,2.0,3.0,,2.0,,,1.0,14.0,,3.0,19.0,22.0,0,,35.0,,,,
2020-21,8896882,6,2,Leeds_United,Away,907464,215460.0,Ian Poveda,ian-poveda,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896882,6,2,Leeds_United,Away,943652,221610.0,Jamie Shackleton,jamie-shackleton,D,True,1.0,,,9.0,13.0,21.0,,,1.0,,,,,,,1.0,2.0,,,1.0,,,,,2.0,1.0,,69.0,,,,,,,,6.0,,6.9,,,,,,1.0,,,,12.0,14.0,25.0,0,1.0,35.0,,1.0,,1.0
2020-21,8896882,6,2,Leeds_United,Away,963493,455084.0,Leif Davis,leif-davis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896863,7,2,Leeds_United,Home,18184,39790.0,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896863,7,2,Leeds_United,Home,28088,28690.0,Pablo Hernández,pablo-hernandez,M,False,,,1.0,33.0,10.0,43.0,,,1.0,,,,,,1.0,1.0,3.0,,,,,,,1.0,,,,67.0,,,,,,,,17.0,,6.9,,,1.0,,2.0,3.0,,3.0,,46.0,11.0,54.0,1,1.0,66.0,1.0,,2.0,
2020-21,8896863,7,2,Leeds_United,Home,39327,55914.0,Liam Cooper,liam-cooper,D,False,,,5.0,23.0,48.0,71.0,1.0,3.0,5.0,,,,1.0,,,3.0,6.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,9.0,,6.6,,,,2.0,,,,6.0,,28.0,50.0,78.0,0,2.0,90.0,1.0,1.0,,2.0
2020-21,8896863,7,2,Leeds_United,Home,44900,72222.0,Mateusz Klich,mateusz-klich,M,False,1.0,,9.0,49.0,39.0,87.0,,1.0,12.0,,,,2.0,,,4.0,2.0,,,2.0,,,,,1.0,,,90.0,1.0,,,1.0,,,,16.0,,6.6,,,,1.0,,4.0,,10.0,,62.0,41.0,99.0,1,1.0,109.0,,,,
2020-21,8896863,7,2,Leeds_United,Home,78454,87873.0,Stuart Dallas,stuart-dallas,D,False,,,1.0,39.0,31.0,70.0,1.0,1.0,12.0,,,,,,2.0,4.0,3.0,,,1.0,,1.0,,,1.0,,,81.0,1.0,,,,,,,14.0,,6.9,,,,,1.0,1.0,,3.0,,47.0,34.0,80.0,1,1.0,102.0,1.0,,1.0,
2020-21,8896863,7,2,Leeds_United,Home,102624,66588.0,Luke Ayling,luke-ayling,D,False,,,6.0,48.0,32.0,80.0,1.0,3.0,12.0,1.0,,,,,1.0,2.0,4.0,,,,,,,,1.0,2.0,,90.0,,,,,,,,24.0,,6.9,,,,2.0,,5.0,,11.0,,66.0,35.0,96.0,0,1.0,120.0,2.0,,,1.0
2020-21,8896863,7,2,Leeds_United,Home,137060,105377.0,Ezgjan Alioski,ezgjan-alioski,D,True,,,,4.0,2.0,6.0,,,2.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,9.0,,,,,,,,1.0,,6.8,,,,,,,,1.0,,4.0,3.0,7.0,1,,11.0,,,,
2020-21,8896863,7,2,Leeds_United,Home,138891,165808.0,Hélder Costa,helder-costa,F,False,,,,17.0,14.0,31.0,,1.0,3.0,,,,,,3.0,7.0,8.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,14.0,,6.3,,,,,4.0,3.0,,,,23.0,16.0,36.0,0,2.0,56.0,1.0,3.0,2.0,1.0
2020-21,8896863,7,2,Leeds_United,Home,204336,106617.0,Patrick Bamford,patrick-bamford,F,False,,,,6.0,5.0,11.0,2.0,1.0,,,3.0,,1.0,,1.0,5.0,6.0,,,,,,,,,,,90.0,2.0,,,,,,,6.0,,5.8,,,2.0,1.0,2.0,,,,1.0,10.0,5.0,15.0,4,4.0,29.0,,,1.0,2.0
2020-21,8896863,7,2,Leeds_United,Home,581302,193645.0,Robin Koch,robin-koch,D,False,,,2.0,28.0,48.0,76.0,,5.0,10.0,,,,1.0,,,3.0,7.0,1.0,,2.0,,,,,1.0,,,90.0,,,,,,,,11.0,,5.9,,,1.0,3.0,,,,7.0,,34.0,52.0,86.0,1,2.0,99.0,1.0,,,1.0
2020-21,8896863,7,2,Leeds_United,Home,796144,173821.0,Tyler Roberts,tyler-roberts,F,True,,,,3.0,1.0,4.0,1.0,1.0,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,23.0,,,,,,,,6.0,,6.3,,,,,,1.0,,1.0,,6.0,2.0,7.0,1,,11.0,,,,
2020-21,8896863,7,2,Leeds_United,Home,829570,221399.0,Jack Harrison,jack-harrison,F,False,1.0,,,20.0,6.0,25.0,,1.0,3.0,1.0,,,,,3.0,4.0,6.0,,,,1.0,,,,,4.0,,90.0,,,,,,,,26.0,,7.1,,,1.0,,3.0,8.0,,1.0,,33.0,9.0,34.0,1,3.0,61.0,6.0,,2.0,1.0
2020-21,8896863,7,2,Leeds_United,Home,836675,222694.0,Pascal Struijk,pascal-struijk,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896863,7,2,Leeds_United,Home,906076,437495.0,Illan Meslier,illan-meslier,G,False,,,,,13.0,13.0,,,6.0,,,,1.0,,,1.0,,,,,,,,,,,,90.0,,,,,1.0,,,2.0,,6.1,3.0,4.0,,1.0,,,,1.0,,,14.0,14.0,0,,27.0,,,,
2020-21,8896863,7,2,Leeds_United,Home,907464,215460.0,Ian Poveda,ian-poveda,M,True,,,,10.0,2.0,12.0,,,1.0,,,,1.0,,2.0,6.0,4.0,,,1.0,,,,,,,,45.0,,,,,,,,13.0,,6.4,,,,,4.0,,,1.0,,14.0,4.0,18.0,0,1.0,32.0,3.0,1.0,2.0,1.0
2020-21,8896863,7,2,Leeds_United,Home,943652,221610.0,Jamie Shackleton,jamie-shackleton,D,False,,,,9.0,3.0,12.0,1.0,,3.0,,,,2.0,,,3.0,1.0,,,,,,,,1.0,,,45.0,,,,,,,,5.0,,6.4,,,,1.0,,,,,1.0,11.0,4.0,15.0,0,1.0,21.0,2.0,,,
2020-21,8896863,7,2,Leeds_United,Home,963493,455084.0,Leif Davis,leif-davis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896863,7,2,Leeds_United,Home,1009707,467114.0,Oliver Casey,oliver-casey,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896869,8,2,Leeds_United,Away,18184,39790.0,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896869,8,2,Leeds_United,Away,39327,55914.0,Liam Cooper,liam-cooper,D,False,,,8.0,16.0,49.0,65.0,3.0,3.0,11.0,,,,,,,6.0,9.0,,,2.0,,,,,4.0,,,90.0,,,,,,,,16.0,,6.7,,,1.0,3.0,1.0,,,17.0,,25.0,55.0,80.0,1,4.0,99.0,,2.0,,4.0
2020-21,8896869,8,2,Leeds_United,Away,44900,72222.0,Mateusz Klich,mateusz-klich,M,False,2.0,,7.0,32.0,18.0,48.0,2.0,2.0,5.0,1.0,,,,,1.0,9.0,7.0,,,5.0,1.0,,,,1.0,4.0,,90.0,,,,,,,,18.0,,7.6,,,,,2.0,8.0,,8.0,,46.0,18.0,56.0,0,3.0,78.0,1.0,1.0,1.0,2.0
2020-21,8896869,8,2,Leeds_United,Away,78454,87873.0,Stuart Dallas,stuart-dallas,D,False,,,1.0,24.0,14.0,38.0,,,5.0,,,,2.0,,1.0,4.0,2.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,19.0,,6.2,,,,,1.0,3.0,,2.0,,36.0,18.0,51.0,0,2.0,71.0,1.0,,,2.0
2020-21,8896869,8,2,Leeds_United,Away,102624,66588.0,Luke Ayling,luke-ayling,D,False,,,8.0,38.0,37.0,75.0,1.0,2.0,9.0,,,1.0,1.0,,,3.0,9.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,21.0,,6.8,,,,1.0,1.0,1.0,,15.0,,53.0,41.0,93.0,1,5.0,112.0,2.0,1.0,1.0,2.0
2020-21,8896869,8,2,Leeds_United,Away,137060,105377.0,Ezgjan Alioski,ezgjan-alioski,D,False,,,,33.0,23.0,56.0,,1.0,5.0,,,,2.0,,1.0,4.0,6.0,,,1.0,,,,,,,,90.0,1.0,,,,,,,17.0,,6.7,,,,,,3.0,,,,46.0,24.0,67.0,1,5.0,88.0,2.0,,,2.0
2020-21,8896869,8,2,Leeds_United,Away,138891,165808.0,Hélder Costa,helder-costa,F,False,,,,7.0,3.0,10.0,1.0,,5.0,,,,,,,5.0,2.0,,,2.0,,,,,1.0,,,45.0,,,1.0,,,,,6.0,,6.2,,,,,3.0,,,,,9.0,3.0,12.0,0,1.0,25.0,1.0,,1.0,
2020-21,8896869,8,2,Leeds_United,Away,204336,106617.0,Patrick Bamford,patrick-bamford,F,False,,,,6.0,8.0,14.0,4.0,,1.0,,,,2.0,,1.0,7.0,1.0,,,,,1.0,,,,,,90.0,1.0,,,,,,,9.0,,7.0,,,1.0,,1.0,,,,1.0,11.0,9.0,20.0,2,,28.0,2.0,,1.0,
2020-21,8896869,8,2,Leeds_United,Away,581302,193645.0,Robin Koch,robin-koch,D,False,,,11.0,28.0,60.0,88.0,4.0,4.0,6.0,,,1.0,1.0,,,7.0,7.0,,,2.0,,,,,5.0,1.0,,90.0,,2.0,,,,,,13.0,,7.0,,,,3.0,,,,18.0,,36.0,65.0,101.0,1,2.0,117.0,,1.0,,1.0
2020-21,8896869,8,2,Leeds_United,Away,796144,173821.0,Tyler Roberts,tyler-roberts,F,True,,,1.0,6.0,2.0,8.0,,1.0,3.0,,,,,,,1.0,1.0,,,,,,,,,,,19.0,,,,,,,,3.0,,6.7,,,,,1.0,,,1.0,,8.0,2.0,10.0,0,,12.0,,,,
2020-21,8896869,8,2,Leeds_United,Away,829570,221399.0,Jack Harrison,jack-harrison,F,False,2.0,,,18.0,7.0,23.0,,1.0,5.0,,,,,,3.0,4.0,7.0,,,1.0,,,,,,1.0,,90.0,1.0,,,,,,,30.0,,7.1,,,,2.0,3.0,7.0,,1.0,,33.0,9.0,35.0,1,1.0,68.0,9.0,2.0,3.0,
2020-21,8896869,8,2,Leeds_United,Away,831005,219961.0,Raphinha,raphinha,M,True,,,2.0,12.0,3.0,15.0,,,4.0,,,,,,,1.0,3.0,,,,,,,,,,,45.0,,,,,,,,8.0,,6.8,,,1.0,1.0,2.0,1.0,,3.0,,15.0,3.0,17.0,1,1.0,31.0,3.0,1.0,1.0,1.0
2020-21,8896869,8,2,Leeds_United,Away,836675,222694.0,Pascal Struijk,pascal-struijk,D,False,,,3.0,18.0,13.0,31.0,,,5.0,,,,,,1.0,2.0,1.0,,,1.0,,,,,,1.0,,71.0,,,,,,,,6.0,,6.5,,,1.0,1.0,,,,3.0,,22.0,13.0,35.0,1,1.0,43.0,1.0,,,1.0
2020-21,8896869,8,2,Leeds_United,Away,906076,437495.0,Illan Meslier,illan-meslier,G,False,,,1.0,,22.0,22.0,,,9.0,,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,1.0,,5.2,2.0,3.0,,,,,,1.0,,,22.0,22.0,0,,34.0,,,,
2020-21,8896869,8,2,Leeds_United,Away,907464,215460.0,Ian Poveda,ian-poveda,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896869,8,2,Leeds_United,Away,963493,455084.0,Leif Davis,leif-davis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896869,8,2,Leeds_United,Away,1009707,467114.0,Oliver Casey,oliver-casey,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896869,8,2,Leeds_United,Away,1020748,492374.0,Jack Jenkins,jack-jenkins,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896855,9,2,Leeds_United,Home,18184,39790.0,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896855,9,2,Leeds_United,Home,39327,55914.0,Liam Cooper,liam-cooper,D,False,,,5.0,26.0,56.0,82.0,1.0,4.0,10.0,,,,,,,4.0,5.0,,,3.0,,,,,2.0,,,90.0,,1.0,,,,,,6.0,,7.5,,,1.0,4.0,,,,7.0,,30.0,58.0,88.0,1,,98.0,,1.0,,
2020-21,8896855,9,2,Leeds_United,Home,44900,72222.0,Mateusz Klich,mateusz-klich,M,False,1.0,,1.0,48.0,14.0,61.0,,,2.0,,,,3.0,,1.0,4.0,1.0,,,,,,,,,2.0,,90.0,,,,,,,,15.0,,6.9,,,2.0,1.0,,4.0,,2.0,,60.0,15.0,71.0,2,1.0,84.0,1.0,,,
2020-21,8896855,9,2,Leeds_United,Home,78454,87873.0,Stuart Dallas,stuart-dallas,D,False,1.0,,2.0,33.0,14.0,46.0,1.0,1.0,7.0,,,2.0,1.0,,1.0,4.0,3.0,,,1.0,,,,,1.0,1.0,,90.0,1.0,,,,,,,8.0,,7.1,,,1.0,1.0,,2.0,,2.0,,39.0,15.0,52.0,4,2.0,70.0,,,,
2020-21,8896855,9,2,Leeds_United,Home,102624,66588.0,Luke Ayling,luke-ayling,D,False,,,2.0,24.0,17.0,41.0,2.0,1.0,5.0,,,,3.0,,,5.0,4.0,,,,,,,,,,,70.0,,,,,,,,16.0,,6.7,,,1.0,,,5.0,,3.0,,38.0,17.0,50.0,1,3.0,69.0,2.0,,,1.0
2020-21,8896855,9,2,Leeds_United,Home,137060,105377.0,Ezgjan Alioski,ezgjan-alioski,D,False,,,,38.0,22.0,60.0,4.0,,6.0,1.0,,,2.0,,1.0,7.0,9.0,,,,,,,,3.0,2.0,,90.0,,,,,,,,12.0,,7.7,,,1.0,2.0,,4.0,,1.0,,48.0,23.0,67.0,1,6.0,92.0,,3.0,,3.0
2020-21,8896855,9,2,Leeds_United,Home,138891,165808.0,Hélder Costa,helder-costa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896855,9,2,Leeds_United,Home,204336,106617.0,Patrick Bamford,patrick-bamford,F,False,,,,8.0,2.0,10.0,,3.0,,,2.0,1.0,,,,1.0,5.0,,,,,,,1.0,,,,90.0,2.0,,,,,,,6.0,,6.4,,,2.0,3.0,2.0,,,,,10.0,3.0,13.0,5,,28.0,2.0,1.0,1.0,
2020-21,8896855,9,2,Leeds_United,Home,542472,80954.0,Rodrigo,rodrigo,M,True,,,,3.0,1.0,4.0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,2.0,,20.0,,,,,,,,7.0,,7.1,,,3.0,,,,,,,8.0,1.0,9.0,3,1.0,17.0,1.0,,,1.0
2020-21,8896855,9,2,Leeds_United,Home,581302,193645.0,Robin Koch,robin-koch,D,False,,,,28.0,38.0,66.0,2.0,,7.0,,,1.0,1.0,,,4.0,1.0,,,1.0,,,,,1.0,3.0,,90.0,,,,,,,,9.0,,7.1,,,,,,1.0,,5.0,,36.0,39.0,74.0,1,1.0,82.0,,,,1.0
2020-21,8896855,9,2,Leeds_United,Home,786028,155405.0,Kalvin Phillips,kalvin-phillips,M,False,1.0,,3.0,56.0,30.0,85.0,,1.0,12.0,,,,1.0,,,3.0,4.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,,13.0,,7.3,,,1.0,,,3.0,,5.0,,67.0,32.0,96.0,1,1.0,106.0,,2.0,,
2020-21,8896855,9,2,Leeds_United,Home,796144,173821.0,Tyler Roberts,tyler-roberts,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896855,9,2,Leeds_United,Home,829570,221399.0,Jack Harrison,jack-harrison,F,False,1.0,,,16.0,9.0,24.0,1.0,1.0,9.0,,,,1.0,,2.0,6.0,6.0,,,1.0,,,,,,3.0,,80.0,,,,,,,,15.0,,7.0,,,1.0,,3.0,4.0,,,,23.0,13.0,32.0,1,2.0,48.0,1.0,1.0,2.0,1.0
2020-21,8896855,9,2,Leeds_United,Home,831005,219961.0,Raphinha,raphinha,M,False,2.0,,1.0,16.0,9.0,23.0,,,6.0,,,1.0,2.0,,1.0,4.0,2.0,,,1.0,,,,1.0,1.0,1.0,,90.0,,,,,,,,12.0,,7.0,,,3.0,1.0,1.0,2.0,,1.0,,23.0,13.0,34.0,4,1.0,46.0,,,1.0,1.0
2020-21,8896855,9,2,Leeds_United,Home,836675,222694.0,Pascal Struijk,pascal-struijk,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896855,9,2,Leeds_United,Home,906076,437495.0,Illan Meslier,illan-meslier,G,False,,2.0,2.0,,14.0,14.0,,,3.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,5.0,,7.5,2.0,2.0,,2.0,,,2.0,7.0,,2.0,17.0,19.0,0,,25.0,,,,
2020-21,8896855,9,2,Leeds_United,Home,907464,215460.0,Ian Poveda,ian-poveda,M,True,1.0,,,4.0,,3.0,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,10.0,1.0,,,,,,,4.0,,7.1,,,,,,2.0,,,,7.0,,5.0,1,,9.0,,,,
2020-21,8896855,9,2,Leeds_United,Home,963493,455084.0,Leif Davis,leif-davis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
