season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827862,1,97,Cardiff_City,Away,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,False,,,,10.0,5.0,15.0,3.0,1.0,4.0,,,1.0,,,,,6.0,11.0,,,1.0,,,,,,2.0,,88.0,,,,,,,,11.0,,7.4,,,2.0,,,7.0,,,,1.0,16.0,6.0,22.0,3,2.0,41.0,1.0,3.0,5.0,1.0
2018-19,7827862,1,97,Cardiff_City,Away,184463,104073,Joe Ralls,joe-ralls,M,False,1.0,,4.0,17.0,7.0,23.0,3.0,2.0,7.0,,,1.0,2.0,,,,5.0,5.0,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,,14.0,,6.6,,,,,1.0,1.0,3.0,,10.0,,30.0,7.0,34.0,1,,50.0,1.0,2.0,1.0,
2018-19,7827862,1,97,Cardiff_City,Away,291483,114245,Josh Murphy,josh-murphy,M,True,,,,3.0,3.0,6.0,,,2.0,1.0,,1.0,1.0,,,,3.0,2.0,,,,,,,,,2.0,,27.0,,,,,,,,7.0,,6.5,,,1.0,,,4.0,1.0,,2.0,,6.0,4.0,9.0,2,,17.0,1.0,,2.0,
2018-19,7827862,1,97,Cardiff_City,Away,367096,175946,Víctor Camarasa,victor-camarasa,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827898,2,97,Cardiff_City,Home,39121,48615,Harry Arter,harry-arter,M,False,,,3.0,27.0,5.0,32.0,2.0,1.0,8.0,,,,,,,,5.0,10.0,,,3.0,,,,,1.0,1.0,,90.0,,,,,,,,12.0,,7.6,,,1.0,,1.0,2.0,,,5.0,1.0,38.0,5.0,43.0,1,7.0,57.0,1.0,,2.0,5.0
2018-19,7827898,2,97,Cardiff_City,Home,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,True,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,14.0,,,,,,,,1.0,,6.3,,,,,,,,,1.0,,1.0,1.0,2.0,0,,3.0,,,,
2018-19,7827898,2,97,Cardiff_City,Home,184463,104073,Joe Ralls,joe-ralls,M,False,3.0,,5.0,18.0,6.0,21.0,3.0,,5.0,2.0,,1.0,1.0,,,,5.0,3.0,,,1.0,,,,,1.0,4.0,,90.0,,1.0,,,,,,17.0,,8.0,,,,,4.0,,9.0,,7.0,,30.0,9.0,30.0,1,3.0,54.0,1.0,,,
2018-19,7827898,2,97,Cardiff_City,Home,291483,114245,Josh Murphy,josh-murphy,M,False,2.0,,1.0,16.0,3.0,17.0,3.0,2.0,4.0,,,,,,,3.0,7.0,7.0,,,1.0,,,,,2.0,1.0,,78.0,,,,,,,,17.0,,7.3,,,1.0,,,1.0,7.0,,6.0,,28.0,4.0,25.0,1,1.0,45.0,,3.0,1.0,1.0
2018-19,7827898,2,97,Cardiff_City,Home,367096,175946,Víctor Camarasa,victor-camarasa,M,False,,,6.0,16.0,8.0,24.0,,,6.0,,,1.0,,,,2.0,3.0,7.0,,,1.0,,,,,1.0,,,76.0,,,,,,,,8.0,,7.0,,,,,,2.0,,,7.0,,20.0,8.0,28.0,1,2.0,43.0,2.0,3.0,2.0,1.0
2018-19,7827911,3,97,Cardiff_City,Away,39121,48615,Harry Arter,harry-arter,M,False,,,1.0,26.0,11.0,37.0,,,6.0,,,,1.0,,,,2.0,3.0,,,1.0,,,,,2.0,,,90.0,1.0,,,,,,,7.0,,6.9,,,1.0,,1.0,,,,2.0,,31.0,13.0,44.0,2,3.0,53.0,,,,1.0
2018-19,7827911,3,97,Cardiff_City,Away,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,True,,,,2.0,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,15.0,,,,,,,,4.0,,6.8,,,1.0,,,,,,,,3.0,1.0,4.0,2,1.0,10.0,2.0,,,1.0
2018-19,7827911,3,97,Cardiff_City,Away,184463,104073,Joe Ralls,joe-ralls,M,False,1.0,,5.0,23.0,6.0,28.0,1.0,3.0,9.0,1.0,,2.0,,,,,3.0,5.0,,,2.0,,,,,3.0,1.0,,90.0,,,,,,,,22.0,,7.4,,,,,2.0,,5.0,,11.0,,39.0,11.0,45.0,2,2.0,61.0,,,,2.0
2018-19,7827911,3,97,Cardiff_City,Away,291483,114245,Josh Murphy,josh-murphy,M,False,,,1.0,5.0,1.0,6.0,,2.0,4.0,,,1.0,,,,1.0,5.0,6.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,23.0,,6.8,,,2.0,,,4.0,5.0,,3.0,,14.0,4.0,13.0,3,1.0,46.0,5.0,3.0,,1.0
2018-19,7827911,3,97,Cardiff_City,Away,367096,175946,Víctor Camarasa,victor-camarasa,M,False,,,,7.0,3.0,10.0,2.0,2.0,1.0,,,,,,,2.0,5.0,6.0,,,1.0,,,,,,2.0,,75.0,,,,,,,,8.0,,6.8,,,,,2.0,1.0,,,,,12.0,3.0,15.0,0,2.0,27.0,1.0,1.0,1.0,1.0
2018-19,7827921,4,97,Cardiff_City,Home,39121,48615,Harry Arter,harry-arter,M,False,,,2.0,12.0,12.0,24.0,,,8.0,,,1.0,,,,,2.0,4.0,,,2.0,,,,,1.0,,,90.0,,1.0,,,,,,3.0,,7.1,,,2.0,,1.0,,,,3.0,,15.0,12.0,27.0,3,3.0,44.0,,1.0,,2.0
2018-19,7827921,4,97,Cardiff_City,Home,99078,78911,Kadeem Harris,kadeem-harris,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827921,4,97,Cardiff_City,Home,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,False,1.0,,1.0,10.0,2.0,11.0,2.0,1.0,2.0,,,,,,,3.0,5.0,5.0,,,,,,,,,1.0,,90.0,1.0,,,,,,,5.0,,6.8,,,1.0,,,,1.0,,1.0,1.0,11.0,2.0,12.0,2,,26.0,,4.0,,
