season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352648,8,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,1.0,4.0,,44.0,44.0,,,12.0,,,,,,,,1.0,,,7.879e-05,,,,0.0,,0.0146,,,,,,90.0,,,,,1.0,,,6.0,,7.0,2.0,2.0,,,,,,1.0,9.0,,2.0,48.0,50.0,0,,57.0,,1.0,,
2023-24,11352663,9,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,False,,1.0,3.0,1.0,33.0,34.0,,,8.0,,,,,,,,,,,0.00029352,,,,,,-1.0362,,,,,,90.0,,,,,,,,9.0,,6.7,2.0,3.0,,,1.0,,,1.0,11.0,,8.0,35.0,43.0,0,,53.0,,,,
2023-24,11352663,9,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352671,10,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,False,,,2.0,1.0,33.0,34.0,,,10.0,,,,,,,,,,,0.00017232,,,,,,-0.114,,,,,,90.0,,,,,,,,7.0,,6.9,2.0,4.0,,,,,,,9.0,,6.0,35.0,41.0,0,,50.0,,,,
2023-24,11352671,10,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352306,11,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352306,11,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,2.0,,34.0,34.0,,,6.0,,,,,,,,,,,0.00010666,,,,,,-0.3787,,,,,,90.0,,,,,,,,1.0,,6.9,3.0,3.0,,,,,,,2.0,,,35.0,35.0,0,,44.0,,,,
2023-24,11352329,12,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,False,,1.0,5.0,2.0,22.0,24.0,,,6.0,,,,1.0,,,1.0,,,,0.00268478,,,,,,-0.967,,,,,,90.0,,,,,,,,7.0,,6.3,,1.0,,,,,,2.0,12.0,,9.0,22.0,31.0,0,,36.0,,,,
2023-24,11352329,12,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352379,13,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352379,13,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,7.0,3.0,28.0,31.0,,,13.0,,,,,,,,,,,0.00039258,,,,,,-0.2302,1.0,,,,,90.0,,,,,1.0,,,6.0,,7.2,2.0,3.0,,,,,,,13.0,,6.0,31.0,37.0,0,,47.0,,,,
2023-24,11352400,14,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,False,,,2.0,,23.0,23.0,,,5.0,,,,,,,,,,,3.255e-05,,,,,,-0.9518,,,,,,90.0,,,,,1.0,,,2.0,,6.3,,2.0,,,,,,,4.0,,1.0,24.0,25.0,0,,30.0,,,,
2023-24,11352400,14,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352421,15,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,False,,,8.0,3.0,16.0,19.0,,,8.0,,,,,,,,,,,0.00118782,,,,,,-0.0111,1.0,,,,,90.0,,,,,1.0,,,9.0,1.0,6.8,,,,,1.0,,,,17.0,,8.0,20.0,28.0,0,,35.0,,,,
2023-24,11352421,15,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352452,16,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352452,16,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,1.0,1.0,25.0,26.0,,1.0,12.0,,,,,,,,1.0,,,0.00022521,,,,,,0.0981,2.0,,,,,90.0,,,,,,,,,,7.1,2.0,2.0,,,1.0,,,,1.0,,1.0,25.0,26.0,0,,44.0,,1.0,,
2023-24,11352483,17,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352483,17,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,1.0,3.0,,37.0,37.0,,,11.0,,,,,,,,,,,4.098e-05,,,,,,-0.5674,,,,,,90.0,,,,,,,,3.0,1.0,7.7,5.0,6.0,,,1.0,,,1.0,5.0,,1.0,39.0,40.0,0,,53.0,,,,
2023-24,11352514,18,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352514,18,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,3.0,,34.0,34.0,,,14.0,,,,,,,,1.0,1.0,,0.00013042,,,,,,0.218,,,,,,90.0,,,,,,,,2.0,,6.4,1.0,2.0,,,,,,,4.0,,1.0,35.0,36.0,0,1.0,48.0,,,,1.0
2023-24,11777280,19,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,False,,1.0,10.0,4.0,21.0,25.0,,,9.0,,,,,,,,,,,0.00189138,,,,,,0.2184,1.0,,,,,90.0,,,,,,,,14.0,,6.4,1.0,1.0,,,1.0,,,1.0,23.0,,12.0,27.0,39.0,0,,44.0,,,,
2023-24,11777280,19,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352589,20,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,False,,1.0,4.0,1.0,36.0,37.0,,,9.0,,,,,,,,,,,9.014e-05,,,,,,0.1695,2.0,,,,,90.0,,,,,,,,2.0,,7.5,1.0,2.0,,,,,,1.0,6.0,,2.0,37.0,39.0,0,,49.0,,,,
2023-24,11352589,20,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352315,21,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,False,,2.0,4.0,,31.0,31.0,,,10.0,,,,1.0,,,1.0,,,,0.00028069,,,,,,0.4117,,,,,,90.0,,,,,,,,8.0,,7.5,2.0,3.0,,,1.0,,,3.0,12.0,,7.0,32.0,39.0,0,,48.0,,,,
2023-24,11352315,21,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352344,22,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,False,,,5.0,,21.0,21.0,,,8.0,,,,1.0,,,1.0,,,,9.421e-05,,,,,,0.4057,,,,,,90.0,,,,,,,,16.0,,6.6,4.0,4.0,,,,,,1.0,21.0,,16.0,21.0,37.0,0,,44.0,,,,
2023-24,11352344,22,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352383,23,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352383,23,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,6.0,,35.0,35.0,,,10.0,,,,,,,,,,,9.502e-05,,,,,,-0.1706,1.0,,,,,90.0,,,,,,,,,,7.5,2.0,4.0,,,,,,,6.0,,,35.0,35.0,0,,46.0,,,,
2023-24,11352439,24,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,False,,2.0,8.0,1.0,28.0,29.0,,,11.0,,,,,,,,,,,0.00012804,,,,,,-0.162,,,,,,90.0,,,,,,,,9.0,,7.1,3.0,4.0,,,1.0,,,2.0,16.0,,8.0,29.0,37.0,0,,48.0,,,,
2023-24,11352439,24,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352481,25,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352481,25,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,,,18.0,18.0,,,5.0,,,,,,,,,,,4.867e-05,,,,,,0.289,1.0,,,,,90.0,,,,,,,,,,7.1,1.0,1.0,,,,,,,,,,18.0,18.0,0,,24.0,,,,
2023-24,11352502,26,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352502,26,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,1.0,1.0,2.0,29.0,31.0,,,11.0,,,,,,,,,,,0.00044739,,,,,,-0.6244,1.0,,,,,90.0,,,,,,,,1.0,,6.8,1.0,1.0,,,1.0,,,1.0,2.0,,3.0,29.0,32.0,0,,45.0,,,,
2023-24,11352540,27,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,False,,1.0,3.0,,30.0,30.0,,,11.0,,,,,,,,,,1.0,9.856e-05,,,,,,-0.8444,1.0,,,,,90.0,,,,,,,,2.0,,6.3,,2.0,,,2.0,,,1.0,4.0,,1.0,31.0,32.0,0,,43.0,,,,
2023-24,11352540,27,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352579,28,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352579,28,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,5.0,1.0,36.0,37.0,,1.0,6.0,,,,,,,,1.0,,1.0,0.00036905,,,,,,1.3077,,,,,,90.0,,,,,,,,2.0,,7.7,2.0,4.0,,,1.0,,,,6.0,,1.0,38.0,39.0,0,,50.0,,,,
2023-24,12190341,29,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,False,,3.0,5.0,1.0,33.0,34.0,,,7.0,,,,,,,,,,,0.00019079,,,,,,-2.1219,,,,,,90.0,,,,,,,,3.0,,6.0,1.0,2.0,,,1.0,,,3.0,8.0,,2.0,35.0,37.0,0,,45.0,,,,
2023-24,12190341,29,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352617,30,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352617,30,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,5.0,1.0,27.0,28.0,,1.0,10.0,,,,,,,,1.0,,,0.00012184,,,,,,0.4386,3.0,,,,,90.0,,,,,,,,9.0,,7.8,5.0,6.0,,,1.0,,,,13.0,,5.0,31.0,36.0,0,,54.0,,,,
2023-24,11352325,31,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352325,31,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,4.0,4.0,13.0,17.0,,,11.0,,,,,,,,,,,0.0013177,,,,,,0.0813,2.0,,,,,90.0,,,,,,,,12.0,,7.2,2.0,2.0,,,,,,,16.0,,13.0,16.0,29.0,0,,39.0,,,,
2023-24,11352359,32,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352359,32,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,1.0,1.0,1.0,29.0,30.0,,,7.0,,,,,,,,,,,0.00019285,,,,,,0.2734,,,,,,90.0,,,,,1.0,,,2.0,1.0,7.2,2.0,4.0,,,2.0,,,1.0,3.0,,2.0,30.0,32.0,0,,42.0,,,,
2023-24,11352397,33,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352397,33,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,13.0,2.0,26.0,28.0,,,15.0,,,,,,,,,,,0.00155753,,,,,,-0.5385,1.0,,,,,90.0,,,,,,,,15.0,,7.2,,2.0,,,,,,,27.0,,12.0,30.0,42.0,0,,56.0,,,,
2023-24,12240570,34,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,12240570,34,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,3.0,,23.0,23.0,,1.0,10.0,,,,,,,1.0,1.0,,,5.474e-05,,,1.0,,,-1.0265,,,,,,90.0,,,,,,,,1.0,1.0,6.9,1.0,4.0,,,1.0,,,1.0,4.0,,,24.0,24.0,0,,34.0,,,,
2023-24,11352451,35,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352451,35,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,1.0,2.0,,35.0,35.0,,,12.0,,,,,,,,,,,8.057e-05,,,,,,-1.6593,,,,,,90.0,,,,,,,,2.0,,6.5,1.0,3.0,,,1.0,,,1.0,4.0,,,37.0,37.0,0,,47.0,,,,
2023-24,11352488,36,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352488,36,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,2.0,2.0,1.0,21.0,22.0,,1.0,8.0,,,,,,,,1.0,,,9.747e-05,,,,,,0.6697,,,,,,90.0,,,,,,,,3.0,1.0,7.1,1.0,1.0,,,3.0,,,2.0,5.0,,2.0,23.0,25.0,0,,33.0,,,,
2023-24,11352536,37,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352536,37,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,3.0,9.0,3.0,15.0,18.0,,,14.0,,,,1.0,,,1.0,,,,0.00152276,,,,,,0.3108,2.0,,,,,90.0,,,,,,,,21.0,1.0,8.0,4.0,7.0,,,3.0,,,3.0,29.0,,19.0,20.0,39.0,0,,55.0,,,,
2023-24,11352552,38,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,False,,,2.0,,20.0,20.0,,,8.0,,,,,,,,,,,7.499e-05,,,,0.0,,-0.9294,,,,,,90.0,,,,,,,,1.0,,6.5,1.0,2.0,,,,,,,2.0,,,21.0,21.0,0,,30.0,,,,
2023-24,11352552,38,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
